"County","TPR_CPR","Tests","Date"
"Anderson",0.015,985,2021-05-14
"Andrews",0.077,19,2021-05-14
"Angelina",0.048,655,2021-05-14
"Aransas",0.029,93,2021-05-14
"Archer",0.125,7,2021-05-14
"Armstrong",0,5,2021-05-14
"Atascosa",0.004,1471,2021-05-14
"Austin",0.024,268,2021-05-14
"Bailey",0,18,2021-05-14
"Bandera",0.079,115,2021-05-14
"Bastrop",0.038,1694,2021-05-14
"Baylor",0,3,2021-05-14
"Bee",0.02,478,2021-05-14
"Bell",0.022,4849,2021-05-14
"Bexar",0.021,51823,2021-05-14
"Blanco",0,107,2021-05-14
"Borden",NA,2,2021-05-14
"Bosque",0.047,124,2021-05-14
"Bowie",0.083,639,2021-05-14
"Brazoria",0.044,4089,2021-05-14
"Brazos",0.038,3414,2021-05-14
"Brewster",0.143,22,2021-05-14
"Briscoe",0,8,2021-05-14
"Brooks",0.005,433,2021-05-14
"Brown",0.119,112,2021-05-14
"Burleson",0.053,236,2021-05-14
"Burnet",0.017,877,2021-05-14
"Caldwell",0.061,1314,2021-05-14
"Calhoun",0.277,132,2021-05-14
"Callahan",0,14,2021-05-14
"Cameron",0.059,3644,2021-05-14
"Camp",0.167,23,2021-05-14
"Carson",0,10,2021-05-14
"Cass",0,145,2021-05-14
"Castro",0.118,36,2021-05-14
"Chambers",0.099,365,2021-05-14
"Cherokee",0.055,478,2021-05-14
"Childress",0,27,2021-05-14
"Clay",0.059,22,2021-05-14
"Cochran",0,12,2021-05-14
"Coke",0,7,2021-05-14
"Coleman",0,14,2021-05-14
"Collin",0.028,8347,2021-05-14
"Collingsworth",0,1,2021-05-14
"Colorado",0.075,95,2021-05-14
"Comal",0.106,1582,2021-05-14
"Comanche",0,35,2021-05-14
"Concho",0,5,2021-05-14
"Cooke",0.071,146,2021-05-14
"Coryell",0.015,1000,2021-05-14
"Cottle",0,2,2021-05-14
"Crane",0,33,2021-05-14
"Crockett",NA,1,2021-05-14
"Crosby",0,23,2021-05-14
"Culberson",0,7,2021-05-14
"Dallam",0,16,2021-05-14
"Dallas",0.046,22550,2021-05-14
"Dawson",0,38,2021-05-14
"Deaf Smith",0.136,53,2021-05-14
"Delta",0,19,2021-05-14
"Denton",0.042,6585,2021-05-14
"DeWitt",0,62,2021-05-14
"Dickens",0,2,2021-05-14
"Dimmit",0.097,447,2021-05-14
"Donley",0,4,2021-05-14
"Duval",0.095,94,2021-05-14
"Eastland",0.111,30,2021-05-14
"Ector",0.153,462,2021-05-14
"Edwards",NA,7,2021-05-14
"El Paso",0.05,8035,2021-05-14
"Ellis",0.037,1523,2021-05-14
"Erath",0.031,183,2021-05-14
"Falls",0.023,95,2021-05-14
"Fannin",0,198,2021-05-14
"Fayette",0.006,323,2021-05-14
"Fisher",0,5,2021-05-14
"Floyd",0,27,2021-05-14
"Foard",0,8,2021-05-14
"Fort Bend",0.045,8740,2021-05-14
"Franklin",0.125,32,2021-05-14
"Freestone",0.011,106,2021-05-14
"Frio",0.077,422,2021-05-14
"Gaines",0.059,31,2021-05-14
"Galveston",0.069,4861,2021-05-14
"Garza",0.022,50,2021-05-14
"Gillespie",0.04,94,2021-05-14
"Glasscock",NA,0,2021-05-14
"Goliad",0,31,2021-05-14
"Gonzales",0.053,113,2021-05-14
"Gray",0.014,38,2021-05-14
"Grayson",0.025,911,2021-05-14
"Gregg",0.055,474,2021-05-14
"Grimes",0.053,831,2021-05-14
"Guadalupe",0.054,1316,2021-05-14
"Hale",0.019,281,2021-05-14
"Hall",0,7,2021-05-14
"Hamilton",0,89,2021-05-14
"Hansford",0,3,2021-05-14
"Hardeman",0,11,2021-05-14
"Hardin",0.075,254,2021-05-14
"Harris",0.055,48719,2021-05-14
"Harrison",0.035,212,2021-05-14
"Hartley",0,3,2021-05-14
"Haskell",0,2,2021-05-14
"Hays",0.046,5468,2021-05-14
"Hemphill",1,0,2021-05-14
"Henderson",0.067,320,2021-05-14
"Hidalgo",0.056,6352,2021-05-14
"Hill",0.033,234,2021-05-14
"Hockley",0.039,104,2021-05-14
"Hood",0.096,279,2021-05-14
"Hopkins",0.104,112,2021-05-14
"Houston",0,92,2021-05-14
"Howard",0,139,2021-05-14
"Hudspeth",0,12,2021-05-14
"Hunt",0.097,489,2021-05-14
"Hutchinson",0,41,2021-05-14
"Irion",0,4,2021-05-14
"Jack",0,20,2021-05-14
"Jackson",0.188,76,2021-05-14
"Jasper",0.081,367,2021-05-14
"Jeff Davis",0,7,2021-05-14
"Jefferson",0.066,1377,2021-05-14
"Jim Hogg",0,42,2021-05-14
"Jim Wells",0.092,381,2021-05-14
"Johnson",0.03,1089,2021-05-14
"Jones",0.059,38,2021-05-14
"Karnes",0,76,2021-05-14
"Kaufman",0.06,1005,2021-05-14
"Kendall",0.057,382,2021-05-14
"Kenedy",0,2,2021-05-14
"Kent",0,1,2021-05-14
"Kerr",0.095,162,2021-05-14
"Kimble",0,11,2021-05-14
"King",NA,0,2021-05-14
"Kinney",0,7,2021-05-14
"Kleberg",0.041,128,2021-05-14
"Knox",NA,0,2021-05-14
"La Salle",0,96,2021-05-14
"Lamar",0.016,143,2021-05-14
"Lamb",0,35,2021-05-14
"Lampasas",0.012,282,2021-05-14
"Lavaca",0.07,133,2021-05-14
"Lee",0.015,154,2021-05-14
"Leon",0.018,162,2021-05-14
"Liberty",0.075,966,2021-05-14
"Limestone",0.024,137,2021-05-14
"Lipscomb",0,2,2021-05-14
"Live Oak",0.077,87,2021-05-14
"Llano",0.004,380,2021-05-14
"Loving",NA,1,2021-05-14
"Lubbock",0.039,2160,2021-05-14
"Lynn",0,10,2021-05-14
"Madison",0.034,341,2021-05-14
"Marion",0,22,2021-05-14
"Martin",0,15,2021-05-14
"Mason",0,8,2021-05-14
"Matagorda",0.098,383,2021-05-14
"Maverick",0.029,984,2021-05-14
"McCulloch",0,16,2021-05-14
"McLennan",0.02,4037,2021-05-14
"McMullen",0,1,2021-05-14
"Medina",0.068,595,2021-05-14
"Menard",0,8,2021-05-14
"Midland",0.069,513,2021-05-14
"Milam",0.015,265,2021-05-14
"Mills",0,64,2021-05-14
"Mitchell",0,211,2021-05-14
"Montague",0.036,73,2021-05-14
"Montgomery",0.059,6221,2021-05-14
"Moore",0,57,2021-05-14
"Morris",0.3,20,2021-05-14
"Motley",0,0,2021-05-14
"Nacogdoches",0.069,436,2021-05-14
"Navarro",0.019,281,2021-05-14
"Newton",0,81,2021-05-14
"Nolan",0,30,2021-05-14
"Nueces",0.064,1858,2021-05-14
"Ochiltree",0.444,8,2021-05-14
"Oldham",0.286,10,2021-05-14
"Orange",0.071,504,2021-05-14
"Palo Pinto",0,105,2021-05-14
"Panola",0.143,70,2021-05-14
"Parker",0.073,754,2021-05-14
"Parmer",0.133,19,2021-05-14
"Pecos",0,168,2021-05-14
"Polk",0.074,442,2021-05-14
"Potter",0.061,703,2021-05-14
"Presidio",0,7,2021-05-14
"Rains",0.25,25,2021-05-14
"Randall",0.085,524,2021-05-14
"Reagan",NA,4,2021-05-14
"Real",0,4,2021-05-14
"Red River",0,32,2021-05-14
"Reeves",0,205,2021-05-14
"Refugio",0,21,2021-05-14
"Roberts",NA,0,2021-05-14
"Robertson",0.094,211,2021-05-14
"Rockwall",0.034,916,2021-05-14
"Runnels",0,29,2021-05-14
"Rusk",0.011,105,2021-05-14
"Sabine",0,106,2021-05-14
"San Augustine",0.071,57,2021-05-14
"San Jacinto",0.069,129,2021-05-14
"San Patricio",0.086,287,2021-05-14
"San Saba",0.018,66,2021-05-14
"Schleicher",0,1,2021-05-14
"Scurry",0.045,51,2021-05-14
"Shackelford",0,1,2021-05-14
"Shelby",0,114,2021-05-14
"Sherman",0,4,2021-05-14
"Smith",0.056,1142,2021-05-14
"Somervell",0,25,2021-05-14
"Starr",0.104,369,2021-05-14
"Stephens",0,21,2021-05-14
"Sterling",NA,2,2021-05-14
"Stonewall",NA,0,2021-05-14
"Sutton",0,5,2021-05-14
"Swisher",0.006,56,2021-05-14
"Tarrant",0.044,16173,2021-05-14
"Taylor",0.006,417,2021-05-14
"Terrell",NA,0,2021-05-14
"Terry",0.154,26,2021-05-14
"Throckmorton",NA,0,2021-05-14
"Titus",0,70,2021-05-14
"Tom Green",0.061,268,2021-05-14
"Travis",0.023,22351,2021-05-14
"Trinity",0.078,170,2021-05-14
"Tyler",0.095,195,2021-05-14
"Upshur",0.043,205,2021-05-14
"Upton",NA,8,2021-05-14
"Uvalde",0.079,146,2021-05-14
"Val Verde",0.022,366,2021-05-14
"Van Zandt",0.06,195,2021-05-14
"Victoria",0.174,531,2021-05-14
"Walker",0.03,1211,2021-05-14
"Waller",0.09,592,2021-05-14
"Ward",0,18,2021-05-14
"Washington",0.037,561,2021-05-14
"Webb",0.035,3557,2021-05-14
"Wharton",0.079,279,2021-05-14
"Wheeler",0.222,13,2021-05-14
"Wichita",0.133,264,2021-05-14
"Wilbarger",0.067,78,2021-05-14
"Willacy",0.035,533,2021-05-14
"Williamson",0.034,9493,2021-05-14
"Wilson",0.048,448,2021-05-14
