"County","TPR_CPR","Tests","Date"
"Anderson",0.153,184.142857142857,2020-12-16
"Andrews",0.259,11.5714285714286,2020-12-16
"Angelina",0.123,419.142857142857,2020-12-16
"Aransas",0.123,19.7142857142857,2020-12-16
"Archer",0.333,11.1428571428571,2020-12-16
"Armstrong",0.105,2.71428571428571,2020-12-16
"Atascosa",0.223,153.142857142857,2020-12-16
"Austin",0.12,88,2020-12-16
"Bailey",0,1.57142857142857,2020-12-16
"Bandera",0.214,31.4285714285714,2020-12-16
"Bastrop",0.096,261.857142857143,2020-12-16
"Baylor",0.066,8.71428571428571,2020-12-16
"Bee",0.139,89.1428571428571,2020-12-16
"Bell",0.126,1456.85714285714,2020-12-16
"Bexar",0.158,5827.28571428571,2020-12-16
"Blanco",0.105,34.1428571428571,2020-12-16
"Borden",0.2,0.714285714285714,2020-12-16
"Bosque",0.125,53.5714285714286,2020-12-16
"Bowie",0.151,177.571428571429,2020-12-16
"Brazoria",0.141,1081,2020-12-16
"Brazos",0.112,1150.71428571429,2020-12-16
"Brewster",0.122,76.1428571428571,2020-12-16
"Briscoe",0.167,2.57142857142857,2020-12-16
"Brooks",0.153,19.5714285714286,2020-12-16
"Brown",0.224,73.2857142857143,2020-12-16
"Burleson",0.139,91.2857142857143,2020-12-16
"Burnet",0.114,204.857142857143,2020-12-16
"Caldwell",0.168,182.571428571429,2020-12-16
"Calhoun",0.089,59.2857142857143,2020-12-16
"Callahan",0.065,33,2020-12-16
"Cameron",0.149,833,2020-12-16
"Camp",0.249,25.8571428571429,2020-12-16
"Carson",0.25,9.14285714285714,2020-12-16
"Cass",0.141,48.7142857142857,2020-12-16
"Castro",0.327,7,2020-12-16
"Chambers",0.087,90.1428571428571,2020-12-16
"Cherokee",0.067,108.285714285714,2020-12-16
"Childress",0.39,22,2020-12-16
"Clay",0.209,21.1428571428571,2020-12-16
"Cochran",0.2,2.85714285714286,2020-12-16
"Coke",0.161,4.42857142857143,2020-12-16
"Coleman",0.268,18.1428571428571,2020-12-16
"Collin",0.11,4910,2020-12-16
"Collingsworth",0.347,7,2020-12-16
"Colorado",0.176,33.2857142857143,2020-12-16
"Comal",0.159,396.285714285714,2020-12-16
"Comanche",0.264,24.8571428571429,2020-12-16
"Concho",0.105,2.71428571428571,2020-12-16
"Cooke",0.178,126.142857142857,2020-12-16
"Coryell",0.117,322.285714285714,2020-12-16
"Cottle",0.429,3,2020-12-16
"Crane",0.042,16.8571428571429,2020-12-16
"Crockett",0.12,3.57142857142857,2020-12-16
"Crosby",0.111,7.71428571428571,2020-12-16
"Culberson",0.253,12.4285714285714,2020-12-16
"Dallam",0.016,8.85714285714286,2020-12-16
"Dallas",0.154,8455.57142857143,2020-12-16
"Dawson",0.092,9.28571428571429,2020-12-16
"Deaf Smith",0.146,6.85714285714286,2020-12-16
"Delta",0.099,10.1428571428571,2020-12-16
"Denton",0.128,3084.57142857143,2020-12-16
"DeWitt",0.234,22.5714285714286,2020-12-16
"Dickens",0.111,1.28571428571429,2020-12-16
"Dimmit",0.137,88.7142857142857,2020-12-16
"Donley",0.086,5,2020-12-16
"Duval",0.092,54.1428571428571,2020-12-16
"Eastland",0.262,18.5714285714286,2020-12-16
"Ector",0.216,230.142857142857,2020-12-16
"Edwards",0.318,6.28571428571429,2020-12-16
"El Paso",0.118,2408.71428571429,2020-12-16
"Ellis",0.177,768,2020-12-16
"Erath",0.202,68.7142857142857,2020-12-16
"Falls",0.147,72,2020-12-16
"Fannin",0.118,123.285714285714,2020-12-16
"Fayette",0.135,43.2857142857143,2020-12-16
"Fisher",0.25,6.28571428571429,2020-12-16
"Floyd",0.214,6,2020-12-16
"Foard",0.3,1.42857142857143,2020-12-16
"Fort Bend",0.109,2531,2020-12-16
"Franklin",0.09,12.7142857142857,2020-12-16
"Freestone",0.038,79.4285714285714,2020-12-16
"Frio",0.153,39.1428571428571,2020-12-16
"Gaines",0.164,10.4285714285714,2020-12-16
"Galveston",0.14,1311.85714285714,2020-12-16
"Garza",0.308,3.71428571428571,2020-12-16
"Gillespie",0.176,117,2020-12-16
"Glasscock",NA,0,2020-12-16
"Goliad",0.151,7.57142857142857,2020-12-16
"Gonzales",0.154,62.1428571428571,2020-12-16
"Gray",0.234,22,2020-12-16
"Grayson",0.167,442.714285714286,2020-12-16
"Gregg",0.151,233.428571428571,2020-12-16
"Grimes",0.178,146.142857142857,2020-12-16
"Guadalupe",0.154,277.571428571429,2020-12-16
"Hale",0.224,24.8571428571429,2020-12-16
"Hall",0.347,7,2020-12-16
"Hamilton",0.052,24.7142857142857,2020-12-16
"Hansford",0.318,3.14285714285714,2020-12-16
"Hardeman",0.118,2.42857142857143,2020-12-16
