"County","TPR_CPR","Tests","Date"
"Anderson",0.133,629,2021-10-10
"Andrews",0.121,44,2021-10-10
"Angelina",0.078,597,2021-10-10
"Aransas",0.136,208,2021-10-10
"Archer",0.21,146,2021-10-10
"Armstrong",0.1,18,2021-10-10
"Atascosa",0.031,1755,2021-10-10
"Austin",0.136,465,2021-10-10
"Bailey",0.154,16,2021-10-10
"Bandera",0.087,249,2021-10-10
"Bastrop",0.102,1459,2021-10-10
"Baylor",0.13,22,2021-10-10
"Bee",0.076,1054,2021-10-10
"Bell",0.098,5739,2021-10-10
"Bexar",0.043,78406,2021-10-10
"Blanco",0.063,270,2021-10-10
"Borden",0,2,2021-10-10
"Bosque",0.053,137,2021-10-10
"Bowie",0.125,742,2021-10-10
"Brazoria",0.084,8681,2021-10-10
"Brazos",0.069,5972,2021-10-10
"Brewster",0.083,23,2021-10-10
"Briscoe",0.115,29,2021-10-10
"Brooks",0.008,423,2021-10-10
"Brown",0.193,292,2021-10-10
"Burleson",0.135,392,2021-10-10
"Burnet",0.115,759,2021-10-10
"Caldwell",0.084,1087,2021-10-10
"Calhoun",0.128,216,2021-10-10
"Callahan",0.179,117,2021-10-10
"Cameron",0.079,4817,2021-10-10
"Camp",0.108,73,2021-10-10
"Carson",0.091,22,2021-10-10
"Cass",0.157,207,2021-10-10
"Castro",0.14,136,2021-10-10
"Chambers",0.08,725,2021-10-10
"Cherokee",0.114,525,2021-10-10
"Childress",0.091,136,2021-10-10
"Clay",0.185,134,2021-10-10
"Cochran",0.2,24,2021-10-10
"Coke",0.059,63,2021-10-10
"Coleman",0.205,48,2021-10-10
"Collin",0.082,19252,2021-10-10
"Collingsworth",0.042,27,2021-10-10
"Colorado",0.058,214,2021-10-10
"Comal",0.114,2890,2021-10-10
"Comanche",0.105,174,2021-10-10
"Concho",0,6,2021-10-10
"Cooke",0.115,292,2021-10-10
"Coryell",0.067,1604,2021-10-10
"Cottle",0.208,24,2021-10-10
"Crane",0.375,35,2021-10-10
"Crockett",0.143,4,2021-10-10
"Crosby",0,34,2021-10-10
"Culberson",0.167,8,2021-10-10
"Dallam",0.086,35,2021-10-10
"Dallas",0.084,53220,2021-10-10
"Dawson",0.036,197,2021-10-10
"Deaf Smith",0,50,2021-10-10
"Delta",0.266,106,2021-10-10
"Denton",0.094,14715,2021-10-10
"DeWitt",0.071,298,2021-10-10
"Dickens",0.125,13,2021-10-10
"Dimmit",0.116,118,2021-10-10
"Donley",0.2,23,2021-10-10
"Duval",0.137,318,2021-10-10
"Eastland",0.186,99,2021-10-10
"Ector",0.2,1176,2021-10-10
"Edwards",0,11,2021-10-10
"El Paso",0.077,10274,2021-10-10
"Ellis",0.142,2742,2021-10-10
"Erath",0.09,493,2021-10-10
"Falls",0.074,190,2021-10-10
"Fannin",0.059,495,2021-10-10
"Fayette",0.052,220,2021-10-10
"Fisher",0,16,2021-10-10
"Floyd",0.132,83,2021-10-10
"Foard",0,6,2021-10-10
"Fort Bend",0.073,17465,2021-10-10
"Franklin",0.164,74,2021-10-10
"Freestone",0.077,378,2021-10-10
"Frio",0.065,579,2021-10-10
"Gaines",0.059,66,2021-10-10
"Galveston",0.075,7165,2021-10-10
"Garza",0.071,47,2021-10-10
"Gillespie",0.109,277,2021-10-10
"Glasscock",0,1,2021-10-10
"Goliad",0.155,100,2021-10-10
"Gonzales",0.1,135,2021-10-10
"Gray",0.167,116,2021-10-10
"Grayson",0.105,2614,2021-10-10
"Gregg",0.095,1234,2021-10-10
"Grimes",0.052,1085,2021-10-10
"Guadalupe",0.09,2190,2021-10-10
"Hale",0.134,395,2021-10-10
"Hall",0.065,37,2021-10-10
"Hamilton",0.067,130,2021-10-10
"Hansford",0.167,25,2021-10-10
"Hardeman",0.154,32,2021-10-10
"Hardin",0.117,521,2021-10-10
"Harris",0.081,86510,2021-10-10
"Harrison",0.061,377,2021-10-10
"Hartley",0,7,2021-10-10
"Haskell",0.467,21,2021-10-10
"Hays",0.078,6439,2021-10-10
"Hemphill",0,5,2021-10-10
"Henderson",0.149,637,2021-10-10
"Hidalgo",0.054,8233,2021-10-10
"Hill",0.146,401,2021-10-10
"Hockley",0.239,318,2021-10-10
"Hood",0.125,651,2021-10-10
"Hopkins",0.155,357,2021-10-10
"Houston",0.11,165,2021-10-10
"Howard",0.089,253,2021-10-10
"Hudspeth",0,14,2021-10-10
"Hunt",0.119,1139,2021-10-10
"Hutchinson",0.448,184,2021-10-10
"Irion",0.167,5,2021-10-10
"Jack",0.078,97,2021-10-10
"Jackson",0.091,121,2021-10-10
"Jasper",0.136,405,2021-10-10
"Jeff Davis",0,7,2021-10-10
"Jefferson",0.096,2599,2021-10-10
"Jim Hogg",0,20,2021-10-10
"Jim Wells",0.069,786,2021-10-10
"Johnson",0.132,2398,2021-10-10
"Jones",0.078,161,2021-10-10
"Karnes",0.065,101,2021-10-10
"Kaufman",0.131,2350,2021-10-10
"Kendall",0.068,559,2021-10-10
"Kenedy",NA,2,2021-10-10
"Kent",0,1,2021-10-10
"Kerr",0.085,382,2021-10-10
"Kimble",0,10,2021-10-10
"King",1,2,2021-10-10
"Kinney",0.2,29,2021-10-10
"Kleberg",0.091,241,2021-10-10
"Knox",0.222,38,2021-10-10
"La Salle",0.075,193,2021-10-10
"Lamar",0.123,259,2021-10-10
"Lamb",0.06,55,2021-10-10
"Lampasas",0.095,321,2021-10-10
"Lavaca",0.043,193,2021-10-10
"Lee",0.148,191,2021-10-10
"Leon",0.094,179,2021-10-10
"Liberty",0.105,1202,2021-10-10
"Limestone",0.092,473,2021-10-10
"Lipscomb",0,5,2021-10-10
"Live Oak",0.092,204,2021-10-10
"Llano",0.1,266,2021-10-10
"Loving",0,1,2021-10-10
"Lubbock",0.066,3932,2021-10-10
"Lynn",0.111,36,2021-10-10
"Madison",0.141,162,2021-10-10
"Marion",0.114,50,2021-10-10
"Martin",0.236,91,2021-10-10
"Mason",0.217,36,2021-10-10
"Matagorda",0.125,371,2021-10-10
"Maverick",0.089,661,2021-10-10
"McCulloch",0.125,53,2021-10-10
"McLennan",0.025,6987,2021-10-10
"McMullen",0,5,2021-10-10
"Medina",0.065,909,2021-10-10
"Menard",0.143,4,2021-10-10
"Midland",0.168,940,2021-10-10
"Milam",0.114,307,2021-10-10
"Mills",0.062,119,2021-10-10
"Mitchell",0.179,270,2021-10-10
"Montague",0.205,234,2021-10-10
"Montgomery",0.09,9139,2021-10-10
"Moore",0.186,34,2021-10-10
"Morris",0.2,92,2021-10-10
"Motley",0.4,15,2021-10-10
"Nacogdoches",0.125,794,2021-10-10
"Navarro",0.169,342,2021-10-10
"Newton",0.034,108,2021-10-10
"Nolan",0.294,32,2021-10-10
"Nueces",0.076,2832,2021-10-10
"Ochiltree",0.176,21,2021-10-10
"Oldham",0,12,2021-10-10
"Orange",0.09,482,2021-10-10
"Palo Pinto",0.208,320,2021-10-10
"Panola",0.065,254,2021-10-10
"Parker",0.146,2301,2021-10-10
"Parmer",0.034,38,2021-10-10
"Pecos",0.093,197,2021-10-10
"Polk",0.079,445,2021-10-10
"Potter",0.133,1218,2021-10-10
"Presidio",0,13,2021-10-10
"Rains",0.243,100,2021-10-10
"Randall",0.09,982,2021-10-10
"Reagan",0.083,16,2021-10-10
"Real",0.542,39,2021-10-10
"Red River",0.127,75,2021-10-10
"Reeves",0.18,130,2021-10-10
"Refugio",0,31,2021-10-10
"Roberts",0,3,2021-10-10
"Robertson",0.092,224,2021-10-10
"Rockwall",0.094,2204,2021-10-10
"Runnels",0,63,2021-10-10
"Rusk",0.112,416,2021-10-10
"Sabine",0.066,119,2021-10-10
"San Augustine",0.037,71,2021-10-10
"San Jacinto",0.111,206,2021-10-10
"San Patricio",0.112,491,2021-10-10
"San Saba",0.077,58,2021-10-10
"Schleicher",0,8,2021-10-10
"Scurry",0.056,342,2021-10-10
"Shackelford",0.143,6,2021-10-10
"Shelby",0.071,243,2021-10-10
"Sherman",0,2,2021-10-10
"Smith",0.126,3272,2021-10-10
"Somervell",0.073,190,2021-10-10
"Starr",0.069,870,2021-10-10
"Stephens",0.383,57,2021-10-10
"Sterling",0,4,2021-10-10
"Stonewall",0.5,3,2021-10-10
"Sutton",0,6,2021-10-10
"Swisher",0.144,181,2021-10-10
"Tarrant",0.106,39828,2021-10-10
"Taylor",0.108,1557,2021-10-10
"Terrell",0,1,2021-10-10
"Terry",0.016,64,2021-10-10
"Throckmorton",0,6,2021-10-10
"Titus",0.082,304,2021-10-10
"Tom Green",0.072,1006,2021-10-10
"Travis",0.049,29563,2021-10-10
"Trinity",0.085,147,2021-10-10
"Tyler",0.085,210,2021-10-10
"Upshur",0.079,184,2021-10-10
"Upton",0.1,12,2021-10-10
