"County","TPR_CPR","Tests","Date"
"Anderson",0.027,648,2021-06-03
"Andrews",0.059,43,2021-06-03
"Angelina",0.02,550,2021-06-03
"Aransas",0.029,156,2021-06-03
"Archer",0,12,2021-06-03
"Armstrong",0,4,2021-06-03
"Atascosa",0.059,1495,2021-06-03
"Austin",0.058,206,2021-06-03
"Bailey",0,10,2021-06-03
"Bandera",0,92,2021-06-03
"Bastrop",0.013,1200,2021-06-03
"Baylor",0,1,2021-06-03
"Bee",0.012,462,2021-06-03
"Bell",0.02,4156,2021-06-03
"Bexar",0.012,50929,2021-06-03
"Blanco",0.053,119,2021-06-03
"Borden",NA,0,2021-06-03
"Bosque",0.014,108,2021-06-03
"Bowie",0.055,707,2021-06-03
"Brazoria",0.039,3969,2021-06-03
"Brazos",0.065,2680,2021-06-03
"Brewster",0.125,10,2021-06-03
"Briscoe",0,8,2021-06-03
"Brooks",0.012,753,2021-06-03
"Brown",0.161,68,2021-06-03
"Burleson",0.024,278,2021-06-03
"Burnet",0.014,758,2021-06-03
"Caldwell",0.023,903,2021-06-03
"Calhoun",0.225,120,2021-06-03
"Callahan",0.083,26,2021-06-03
"Cameron",0.05,3242,2021-06-03
"Camp",0.167,31,2021-06-03
"Carson",0,5,2021-06-03
"Cass",0.037,84,2021-06-03
"Castro",0,13,2021-06-03
"Chambers",0.087,266,2021-06-03
"Cherokee",0.062,465,2021-06-03
"Childress",0,5,2021-06-03
"Clay",0,21,2021-06-03
"Cochran",0,9,2021-06-03
"Coke",0,11,2021-06-03
"Coleman",0,10,2021-06-03
"Collin",0.022,9687,2021-06-03
"Collingsworth",0,13,2021-06-03
"Colorado",0.018,113,2021-06-03
"Comal",0.078,1447,2021-06-03
"Comanche",0,25,2021-06-03
"Concho",0,3,2021-06-03
"Cooke",0,161,2021-06-03
"Coryell",0.008,1047,2021-06-03
"Cottle",0,1,2021-06-03
"Crane",0.667,2,2021-06-03
"Crockett",0,8,2021-06-03
"Crosby",0.091,17,2021-06-03
"Culberson",0,4,2021-06-03
"Dallam",0,9,2021-06-03
"Dallas",0.031,22836,2021-06-03
"Dawson",0,30,2021-06-03
"Deaf Smith",0.105,36,2021-06-03
"Delta",0,16,2021-06-03
"Denton",0.028,7390,2021-06-03
"DeWitt",0.086,52,2021-06-03
"Dickens",0,3,2021-06-03
"Dimmit",0.051,555,2021-06-03
"Donley",0,4,2021-06-03
"Duval",0,45,2021-06-03
"Eastland",0,15,2021-06-03
"Ector",0.186,485,2021-06-03
"Edwards",0,2,2021-06-03
"El Paso",0.026,6346,2021-06-03
"Ellis",0.039,1430,2021-06-03
"Erath",0.212,111,2021-06-03
