"County","TPR_CPR","Tests","Date"
"Anderson",0.084,305,2021-07-23
"Andrews",0.067,28,2021-07-23
"Angelina",0.166,359,2021-07-23
"Aransas",0.283,227,2021-07-23
"Archer",0,10,2021-07-23
"Armstrong",0,9,2021-07-23
"Atascosa",0.204,381,2021-07-23
"Austin",0.199,222,2021-07-23
"Bailey",0,6,2021-07-23
"Bandera",0.096,108,2021-07-23
"Bastrop",0.146,778,2021-07-23
"Baylor",0,2,2021-07-23
"Bee",0.098,189,2021-07-23
"Bell",0.128,3280,2021-07-23
"Bexar",0.172,21633,2021-07-23
"Blanco",0.123,85,2021-07-23
"Borden",1,3,2021-07-23
"Bosque",0.149,92,2021-07-23
"Bowie",0.144,589,2021-07-23
"Brazoria",0.138,4056,2021-07-23
"Brazos",0.128,2620,2021-07-23
"Brewster",0,12,2021-07-23
"Briscoe",NA,3,2021-07-23
"Brooks",0.085,84,2021-07-23
"Brown",0.115,118,2021-07-23
"Burleson",0.141,143,2021-07-23
"Burnet",0.201,458,2021-07-23
"Caldwell",0.218,385,2021-07-23
"Calhoun",0.159,104,2021-07-23
"Callahan",0.045,32,2021-07-23
"Cameron",0.192,4260,2021-07-23
"Camp",0.286,44,2021-07-23
"Carson",0,20,2021-07-23
"Cass",0.187,82,2021-07-23
"Castro",0,37,2021-07-23
"Chambers",0.158,251,2021-07-23
"Cherokee",0.078,191,2021-07-23
"Childress",0.033,37,2021-07-23
"Clay",0,38,2021-07-23
"Cochran",1,6,2021-07-23
"Coke",0,17,2021-07-23
"Coleman",0.273,43,2021-07-23
"Collin",0.088,9875,2021-07-23
"Collingsworth",0,10,2021-07-23
"Colorado",0.127,125,2021-07-23
"Comal",0.184,1622,2021-07-23
"Comanche",0.108,45,2021-07-23
"Concho",0.75,5,2021-07-23
"Cooke",0.076,166,2021-07-23
"Coryell",0.042,797,2021-07-23
"Cottle",0.4,6,2021-07-23
"Crane",0.2,12,2021-07-23
"Crockett",0.333,11,2021-07-23
"Crosby",0.429,14,2021-07-23
"Culberson",0,5,2021-07-23
"Dallam",0,5,2021-07-23
"Dallas",0.113,23671,2021-07-23
"Dawson",0.011,52,2021-07-23
"Deaf Smith",0.188,65,2021-07-23
"Delta",0.231,19,2021-07-23
"Denton",0.092,7471,2021-07-23
"DeWitt",0.024,74,2021-07-23
"Dickens",0.5,1,2021-07-23
"Dimmit",0.146,651,2021-07-23
"Donley",0.2,15,2021-07-23
"Duval",0.219,202,2021-07-23
"Eastland",0.032,58,2021-07-23
"Ector",0.165,425,2021-07-23
"Edwards",0,4,2021-07-23
"El Paso",0.058,6379,2021-07-23
"Ellis",0.155,1387,2021-07-23
"Erath",0.132,200,2021-07-23
"Falls",0.015,206,2021-07-23
"Fannin",0.029,434,2021-07-23
"Fayette",0.196,128,2021-07-23
"Fisher",0.167,6,2021-07-23
"Floyd",0,28,2021-07-23
"Foard",0,4,2021-07-23
"Fort Bend",0.114,8990,2021-07-23
"Franklin",0.154,24,2021-07-23
"Freestone",0.037,190,2021-07-23
"Frio",0.15,325,2021-07-23
"Gaines",0.152,21,2021-07-23
"Galveston",0.154,4707,2021-07-23
"Garza",0.037,45,2021-07-23
"Gillespie",0.16,153,2021-07-23
"Glasscock",NA,4,2021-07-23
"Goliad",0.222,31,2021-07-23
"Gonzales",0.174,87,2021-07-23
"Gray",0,120,2021-07-23
"Grayson",0.124,1350,2021-07-23
"Gregg",0.119,651,2021-07-23
"Grimes",0.053,607,2021-07-23
"Guadalupe",0.148,1212,2021-07-23
"Hale",0.124,243,2021-07-23
"Hall",0,6,2021-07-23
"Hamilton",0.134,84,2021-07-23
"Hansford",0,7,2021-07-23
"Hardeman",0,12,2021-07-23
"Hardin",0.14,334,2021-07-23
"Harris",0.133,45352,2021-07-23
"Harrison",0.114,225,2021-07-23
"Hartley",0,3,2021-07-23
"Haskell",0,31,2021-07-23
"Hays",0.163,2725,2021-07-23
"Hemphill",0,6,2021-07-23
"Henderson",0.231,315,2021-07-23
"Hidalgo",0.163,7412,2021-07-23
"Hill",0.08,119,2021-07-23
"Hockley",0.295,40,2021-07-23
"Hood",0.193,453,2021-07-23
"Hopkins",0.25,156,2021-07-23
"Houston",0.138,75,2021-07-23
"Howard",0.056,149,2021-07-23
"Hudspeth",0.133,19,2021-07-23
"Hunt",0.136,502,2021-07-23
"Hutchinson",0.125,86,2021-07-23
"Irion",NA,2,2021-07-23
"Jack",0.039,34,2021-07-23
"Jackson",0.194,65,2021-07-23
"Jasper",0.088,214,2021-07-23
"Jeff Davis",0,0,2021-07-23
"Jefferson",0.11,1102,2021-07-23
"Jim Hogg",0,24,2021-07-23
"Jim Wells",0.165,360,2021-07-23
"Johnson",0.134,1209,2021-07-23
"Jones",0,94,2021-07-23
"Karnes",0.059,61,2021-07-23
"Kaufman",0.207,1137,2021-07-23
"Kendall",0.106,400,2021-07-23
"Kenedy",NA,3,2021-07-23
"Kent",NA,3,2021-07-23
"Kerr",0.129,277,2021-07-23
"Kimble",0.5,15,2021-07-23
"King",0,1,2021-07-23
"Kinney",0.03,38,2021-07-23
"Kleberg",0.198,134,2021-07-23
"Knox",0,1,2021-07-23
"La Salle",0.167,151,2021-07-23
"Lamar",0.144,161,2021-07-23
"Lamb",0.4,34,2021-07-23
"Lampasas",0.2,206,2021-07-23
"Lavaca",0.058,115,2021-07-23
"Lee",0.246,80,2021-07-23
"Leon",0.109,105,2021-07-23
"Liberty",0.17,765,2021-07-23
"Limestone",0.141,191,2021-07-23
"Lipscomb",1,2,2021-07-23
"Live Oak",0.133,105,2021-07-23
"Llano",0.165,214,2021-07-23
"Loving",NA,0,2021-07-23
"Lubbock",0.084,1391,2021-07-23
"Lynn",0.125,5,2021-07-23
"Madison",0.045,97,2021-07-23
"Marion",0.242,42,2021-07-23
"Martin",0.5,7,2021-07-23
"Mason",0,16,2021-07-23
"Matagorda",0.107,232,2021-07-23
"Maverick",0.146,456,2021-07-23
"McCulloch",0.133,30,2021-07-23
"McLennan",0.071,1968,2021-07-23
"McMullen",0.5,8,2021-07-23
"Medina",0.216,403,2021-07-23
"Menard",0,7,2021-07-23
"Midland",0.153,617,2021-07-23
"Milam",0.182,195,2021-07-23
"Mills",0,34,2021-07-23
"Mitchell",0.125,22,2021-07-23
"Montague",0.244,92,2021-07-23
"Montgomery",0.149,5191,2021-07-23
"Moore",0.205,65,2021-07-23
"Morris",0.263,30,2021-07-23
"Motley",0,1,2021-07-23
"Nacogdoches",0.14,379,2021-07-23
"Navarro",0.099,271,2021-07-23
"Newton",0.109,51,2021-07-23
