"County","TPR_CPR","Tests","Date"
"Anderson",,156,2022-07-11
"Andrews",,9,2022-07-11
"Angelina",,110,2022-07-11
"Aransas",,145,2022-07-11
"Archer",,33,2022-07-11
"Armstrong",,2,2022-07-11
"Atascosa",,184,2022-07-11
"Austin",,122,2022-07-11
"Bailey",,7,2022-07-11
"Bandera",,96,2022-07-11
"Bastrop",,325,2022-07-11
"Baylor",,2,2022-07-11
"Bee",,98,2022-07-11
"Bell",,1797,2022-07-11
"Bexar",,11441,2022-07-11
"Blanco",,92,2022-07-11
"Borden",,0,2022-07-11
"Bosque",,43,2022-07-11
"Bowie",,163,2022-07-11
"Brazoria",,3472,2022-07-11
"Brazos",,1556,2022-07-11
"Brewster",,32,2022-07-11
"Briscoe",,2,2022-07-11
"Brooks",,41,2022-07-11
"Brown",,34,2022-07-11
"Burleson",,72,2022-07-11
"Burnet",,238,2022-07-11
"Caldwell",,317,2022-07-11
"Calhoun",,80,2022-07-11
"Callahan",,12,2022-07-11
"Cameron",,2211,2022-07-11
"Camp",,21,2022-07-11
"Carson",,11,2022-07-11
"Cass",,54,2022-07-11
"Castro",,10,2022-07-11
"Chambers",,286,2022-07-11
"Cherokee",,68,2022-07-11
"Childress",,63,2022-07-11
"Clay",,24,2022-07-11
"Cochran",,3,2022-07-11
"Coke",,14,2022-07-11
"Coleman",,1,2022-07-11
"Collin",,4109,2022-07-11
"Collingsworth",,4,2022-07-11
"Colorado",,48,2022-07-11
"Comal",,592,2022-07-11
"Comanche",,15,2022-07-11
"Concho",,1,2022-07-11
"Cooke",,42,2022-07-11
"Coryell",,241,2022-07-11
"Cottle",,8,2022-07-11
"Crane",,7,2022-07-11
"Crockett",,2,2022-07-11
"Crosby",,8,2022-07-11
"Culberson",,2,2022-07-11
"Dallam",,11,2022-07-11
"Dallas",,10463,2022-07-11
"Dawson",,8,2022-07-11
"Deaf Smith",,42,2022-07-11
"Delta",,4,2022-07-11
"Denton",,2881,2022-07-11
"DeWitt",,66,2022-07-11
"Dickens",,0,2022-07-11
"Dimmit",,36,2022-07-11
"Donley",,7,2022-07-11
"Duval",,64,2022-07-11
"Eastland",,5,2022-07-11
"Ector",,313,2022-07-11
"Edwards",,3,2022-07-11
"El Paso",,3688,2022-07-11
"Ellis",,582,2022-07-11
"Erath",,92,2022-07-11
"Falls",,64,2022-07-11
"Fannin",,92,2022-07-11
"Fayette",,51,2022-07-11
"Fisher",,2,2022-07-11
"Floyd",,11,2022-07-11
"Foard",,7,2022-07-11
"Fort Bend",,5250,2022-07-11
"Franklin",,17,2022-07-11
"Freestone",,69,2022-07-11
"Frio",,289,2022-07-11
"Gaines",,23,2022-07-11
"Galveston",,3518,2022-07-11
"Garza",,9,2022-07-11
"Gillespie",,75,2022-07-11
"Glasscock",,1,2022-07-11
"Goliad",,20,2022-07-11
"Gonzales",,42,2022-07-11
"Gray",,14,2022-07-11
"Grayson",,208,2022-07-11
"Gregg",,157,2022-07-11
"Grimes",,167,2022-07-11
"Guadalupe",,463,2022-07-11
"Hale",,90,2022-07-11
"Hall",,9,2022-07-11
"Hamilton",,42,2022-07-11
"Hansford",,10,2022-07-11
"Hardeman",,12,2022-07-11
"Hardin",,162,2022-07-11
"Harris",,28177,2022-07-11
"Harrison",,49,2022-07-11
"Hartley",,4,2022-07-11
"Haskell",,3,2022-07-11
"Hays",,1842,2022-07-11
"Hemphill",,0,2022-07-11
"Henderson",,134,2022-07-11
"Hidalgo",,3843,2022-07-11
"Hill",,75,2022-07-11
"Hockley",,93,2022-07-11
"Hood",,140,2022-07-11
"Hopkins",,57,2022-07-11
"Houston",,32,2022-07-11
"Howard",,40,2022-07-11
"Hudspeth",,14,2022-07-11
"Hunt",,166,2022-07-11
"Hutchinson",,22,2022-07-11
"Irion",,13,2022-07-11
"Jack",,10,2022-07-11
"Jackson",,48,2022-07-11
"Jasper",,130,2022-07-11
"Jeff Davis",,4,2022-07-11
"Jefferson",,877,2022-07-11
"Jim Hogg",,3,2022-07-11
"Jim Wells",,248,2022-07-11
"Johnson",,583,2022-07-11
"Jones",,60,2022-07-11
"Karnes",,36,2022-07-11
"Kaufman",,453,2022-07-11
"Kendall",,121,2022-07-11
"Kenedy",,0,2022-07-11
"Kent",,1,2022-07-11
"Kerr",,56,2022-07-11
"Kimble",,2,2022-07-11
"King",,0,2022-07-11
"Kinney",,2,2022-07-11
"Kleberg",,90,2022-07-11
"Knox",,1,2022-07-11
"La Salle",,10,2022-07-11
"Lamar",,97,2022-07-11
"Lamb",,46,2022-07-11
"Lampasas",,114,2022-07-11
"Lavaca",,51,2022-07-11
"Lee",,42,2022-07-11
"Leon",,56,2022-07-11
"Liberty",,386,2022-07-11
"Limestone",,23,2022-07-11
"Lipscomb",,4,2022-07-11
"Live Oak",,21,2022-07-11
"Llano",,95,2022-07-11
"Loving",,68,2022-07-11
"Lubbock",,1149,2022-07-11
"Lynn",,10,2022-07-11
"Madison",,32,2022-07-11
"Marion",,11,2022-07-11
"Martin",,10,2022-07-11
"Mason",,5,2022-07-11
"Matagorda",,147,2022-07-11
"Maverick",,198,2022-07-11
"McCulloch",,14,2022-07-11
"McLennan",,720,2022-07-11
"McMullen",,6,2022-07-11
"Medina",,141,2022-07-11
"Menard",,3,2022-07-11
"Midland",,195,2022-07-11
"Milam",,130,2022-07-11
"Mills",,2,2022-07-11
"Mitchell",,8,2022-07-11
"Montague",,24,2022-07-11
"Montgomery",,3142,2022-07-11
"Moore",,11,2022-07-11
"Morris",,27,2022-07-11
"Motley",,1,2022-07-11
"Nacogdoches",,230,2022-07-11
"Navarro",,54,2022-07-11
"Newton",,28,2022-07-11
"Nolan",,3,2022-07-11
"Nueces",,1773,2022-07-11
"Ochiltree",,11,2022-07-11
"Oldham",,3,2022-07-11
"Orange",,216,2022-07-11
"Palo Pinto",,39,2022-07-11
"Panola",,20,2022-07-11
"Parker",,415,2022-07-11
"Parmer",,21,2022-07-11
"Pecos",,55,2022-07-11
"Polk",,115,2022-07-11
"Potter",,421,2022-07-11
"Presidio",,8,2022-07-11
"Rains",,18,2022-07-11
"Randall",,200,2022-07-11
"Reagan",,1,2022-07-11
"Real",,10,2022-07-11
"Red River",,24,2022-07-11
"Reeves",,52,2022-07-11
"Refugio",,25,2022-07-11
"Roberts",,2,2022-07-11
"Robertson",,74,2022-07-11
"Rockwall",,278,2022-07-11
"Runnels",,19,2022-07-11
"Rusk",,61,2022-07-11
"Sabine",,24,2022-07-11
"San Augustine",,16,2022-07-11
"San Jacinto",,127,2022-07-11
"San Patricio",,348,2022-07-11
"San Saba",,14,2022-07-11
"Schleicher",,7,2022-07-11
"Scurry",,101,2022-07-11
"Shackelford",,3,2022-07-11
"Shelby",,95,2022-07-11
"Sherman",,1,2022-07-11
"Smith",,419,2022-07-11
"Somervell",,9,2022-07-11
"Starr",,148,2022-07-11
"Stephens",,3,2022-07-11
"Sterling",,3,2022-07-11
"Stonewall",,1,2022-07-11
"Sutton",,2,2022-07-11
"Swisher",,10,2022-07-11
"Tarrant",,8512,2022-07-11
"Taylor",,136,2022-07-11
"Terrell",,2,2022-07-11
"Terry",,9,2022-07-11
"Throckmorton",,0,2022-07-11
"Titus",,68,2022-07-11
"Tom Green",,241,2022-07-11
"Travis",,8341,2022-07-11
"Trinity",,54,2022-07-11
"Tyler",,55,2022-07-11
"Upshur",,20,2022-07-11
"Upton",,54,2022-07-11
"Uvalde",,147,2022-07-11
"Val Verde",,92,2022-07-11
"Van Zandt",,58,2022-07-11
"Victoria",,260,2022-07-11
"Walker",,513,2022-07-11
