"County","TPR_CPR","Tests","Date"
"Anderson",0.06,1506,2021-10-31
"Andrews",0,19,2021-10-31
"Angelina",0.025,454,2021-10-31
"Aransas",0.051,158,2021-10-31
"Archer",0.085,110,2021-10-31
"Armstrong",0,7,2021-10-31
"Atascosa",0.019,1587,2021-10-31
"Austin",0.113,389,2021-10-31
"Bailey",0.067,15,2021-10-31
"Bandera",0.085,195,2021-10-31
"Bastrop",0.078,1122,2021-10-31
"Baylor",0.133,24,2021-10-31
"Bee",0.05,901,2021-10-31
"Bell",0.051,4714,2021-10-31
"Bexar",0.023,71975,2021-10-31
"Blanco",0.12,212,2021-10-31
"Borden",0,5,2021-10-31
"Bosque",0.038,133,2021-10-31
"Bowie",0.054,616,2021-10-31
"Brazoria",0.05,6334,2021-10-31
"Brazos",0.025,4438,2021-10-31
"Brewster",0.214,24,2021-10-31
"Briscoe",0.31,29,2021-10-31
"Brooks",0.05,295,2021-10-31
"Brown",0.083,231,2021-10-31
"Burleson",0.049,363,2021-10-31
"Burnet",0.074,522,2021-10-31
"Caldwell",0.072,1008,2021-10-31
"Calhoun",0.048,134,2021-10-31
"Callahan",0.109,79,2021-10-31
"Cameron",0.049,4433,2021-10-31
"Camp",0.067,83,2021-10-31
"Carson",0.147,39,2021-10-31
"Cass",0.042,151,2021-10-31
"Castro",0.063,126,2021-10-31
"Chambers",0.067,593,2021-10-31
"Cherokee",0.037,488,2021-10-31
"Childress",0.09,161,2021-10-31
"Clay",0.1,89,2021-10-31
"Cochran",0.219,28,2021-10-31
"Coke",0,26,2021-10-31
"Coleman",0.056,40,2021-10-31
"Collin",0.053,15925,2021-10-31
"Collingsworth",0.061,21,2021-10-31
"Colorado",0.079,163,2021-10-31
"Comal",0.085,2239,2021-10-31
"Comanche",0.041,98,2021-10-31
"Concho",0.125,11,2021-10-31
"Cooke",0.08,278,2021-10-31
"Coryell",0.03,1289,2021-10-31
"Cottle",0.067,8,2021-10-31
"Crane",0.333,23,2021-10-31
"Crockett",0,8,2021-10-31
"Crosby",0.192,34,2021-10-31
"Culberson",0.227,38,2021-10-31
"Dallam",0,24,2021-10-31
"Dallas",0.047,43565,2021-10-31
"Dawson",0,160,2021-10-31
"Deaf Smith",0.141,103,2021-10-31
"Delta",0.218,94,2021-10-31
"Denton",0.061,12063,2021-10-31
"DeWitt",0.047,174,2021-10-31
"Dickens",0.167,5,2021-10-31
"Dimmit",0.065,110,2021-10-31
"Donley",0.062,20,2021-10-31
"Duval",0.095,175,2021-10-31
"Eastland",0.036,68,2021-10-31
"Ector",0.166,920,2021-10-31
"Edwards",0,4,2021-10-31
"El Paso",0.097,9971,2021-10-31
"Ellis",0.066,2166,2021-10-31
"Erath",0.077,379,2021-10-31
"Falls",0.032,130,2021-10-31
"Fannin",0.02,388,2021-10-31
"Fayette",0.052,196,2021-10-31
"Fisher",0.1,13,2021-10-31
"Floyd",0.115,67,2021-10-31
"Foard",0,3,2021-10-31
"Fort Bend",0.07,14765,2021-10-31
"Franklin",0.061,94,2021-10-31
"Freestone",0.031,286,2021-10-31
"Frio",0.041,582,2021-10-31
"Gaines",0.047,61,2021-10-31
"Galveston",0.048,5494,2021-10-31
"Garza",0,35,2021-10-31
"Gillespie",0.075,205,2021-10-31
"Glasscock",0,5,2021-10-31
"Goliad",0.062,33,2021-10-31
"Gonzales",0.035,120,2021-10-31
"Gray",0.289,125,2021-10-31
"Grayson",0.079,1796,2021-10-31
"Gregg",0.063,765,2021-10-31
"Grimes",0.056,820,2021-10-31
"Guadalupe",0.055,1705,2021-10-31
"Hale",0.084,348,2021-10-31
"Hall",0.07,46,2021-10-31
"Hamilton",0.028,113,2021-10-31
"Hansford",0.053,25,2021-10-31
"Hardeman",0.074,21,2021-10-31
"Hardin",0.038,380,2021-10-31
"Harris",0.049,75598,2021-10-31
"Harrison",0.059,251,2021-10-31
"Hartley",0,3,2021-10-31
"Haskell",0.043,7,2021-10-31
"Hays",0.084,4985,2021-10-31
"Hemphill",0.25,6,2021-10-31
"Henderson",0.092,584,2021-10-31
"Hidalgo",0.049,8208,2021-10-31
"Hill",0.04,254,2021-10-31
"Hockley",0.181,300,2021-10-31
"Hood",0.068,621,2021-10-31
"Hopkins",0.079,314,2021-10-31
"Houston",0.053,190,2021-10-31
"Howard",0.039,106,2021-10-31
"Hudspeth",0.095,21,2021-10-31
"Hunt",0.056,812,2021-10-31
"Hutchinson",0.383,157,2021-10-31
"Irion",0,4,2021-10-31
"Jack",0.176,90,2021-10-31
"Jackson",0,107,2021-10-31
"Jasper",0.073,298,2021-10-31
"Jeff Davis",0,6,2021-10-31
"Jefferson",0.05,1456,2021-10-31
"Jim Hogg",0.045,28,2021-10-31
"Jim Wells",0.044,850,2021-10-31
"Johnson",0.068,2057,2021-10-31
"Jones",0.067,52,2021-10-31
"Karnes",0.07,92,2021-10-31
"Kaufman",0.062,1597,2021-10-31
"Kendall",0.023,436,2021-10-31
"Kenedy",0,1,2021-10-31
"Kent",0,0,2021-10-31
"Kerr",0.028,427,2021-10-31
"Kimble",0.125,5,2021-10-31
"King",1,2,2021-10-31
"Kinney",0.059,18,2021-10-31
"Kleberg",0.069,136,2021-10-31
"Knox",0.286,9,2021-10-31
"La Salle",0.2,236,2021-10-31
"Lamar",0.072,250,2021-10-31
"Lamb",0.07,145,2021-10-31
"Lampasas",0.052,302,2021-10-31
"Lavaca",0.058,152,2021-10-31
"Lee",0.119,162,2021-10-31
"Leon",0.026,144,2021-10-31
"Liberty",0.049,1052,2021-10-31
"Limestone",0.019,295,2021-10-31
"Lipscomb",0.857,6,2021-10-31
"Live Oak",0.024,178,2021-10-31
"Llano",0.074,231,2021-10-31
"Loving",0,1,2021-10-31
"Lubbock",0.061,2759,2021-10-31
"Lynn",0,25,2021-10-31
"Madison",0.135,131,2021-10-31
"Marion",0.028,49,2021-10-31
"Martin",0.14,67,2021-10-31
"Mason",0,11,2021-10-31
"Matagorda",0.042,303,2021-10-31
"Maverick",0.077,438,2021-10-31
"McCulloch",0.137,67,2021-10-31
"McLennan",0.025,5692,2021-10-31
"McMullen",0,3,2021-10-31
"Medina",0.026,650,2021-10-31
"Menard",0,10,2021-10-31
"Midland",0.102,824,2021-10-31
"Milam",0.094,291,2021-10-31
"Mills",0.022,85,2021-10-31
"Mitchell",0.279,256,2021-10-31
"Montague",0.14,176,2021-10-31
"Montgomery",0.057,7428,2021-10-31
"Moore",0.25,155,2021-10-31
"Morris",0.048,68,2021-10-31
"Motley",0,5,2021-10-31
"Nacogdoches",0.037,495,2021-10-31
"Navarro",0.053,476,2021-10-31
"Newton",0.018,79,2021-10-31
"Nolan",0,27,2021-10-31
"Nueces",0.06,3084,2021-10-31
"Ochiltree",0.475,46,2021-10-31
"Oldham",0.333,15,2021-10-31
"Orange",0.026,404,2021-10-31
"Palo Pinto",0.174,312,2021-10-31
"Panola",0.048,142,2021-10-31
"Parker",0.104,1872,2021-10-31
"Parmer",0.097,29,2021-10-31
"Pecos",0.176,192,2021-10-31
"Polk",0.047,390,2021-10-31
"Potter",0.107,1272,2021-10-31
"Presidio",0,16,2021-10-31
"Rains",0.1,73,2021-10-31
"Randall",0.101,952,2021-10-31
"Reagan",0.3,7,2021-10-31
"Real",0.227,25,2021-10-31
"Red River",0.057,51,2021-10-31
"Reeves",0.278,125,2021-10-31
"Refugio",0,19,2021-10-31
"Roberts",0,2,2021-10-31
"Robertson",0.072,202,2021-10-31
"Rockwall",0.054,1339,2021-10-31
"Runnels",0,84,2021-10-31
"Rusk",0.031,301,2021-10-31
"Sabine",0.025,93,2021-10-31
"San Augustine",0,119,2021-10-31
"San Jacinto",0.088,156,2021-10-31
"San Patricio",0.077,417,2021-10-31
"San Saba",0.129,42,2021-10-31
"Schleicher",0,2,2021-10-31
"Scurry",0.037,285,2021-10-31
"Shackelford",0.167,5,2021-10-31
"Shelby",0.024,226,2021-10-31
"Sherman",0,4,2021-10-31
"Smith",0.051,1992,2021-10-31
"Somervell",0.039,102,2021-10-31
"Starr",0.061,972,2021-10-31
"Stephens",0.19,55,2021-10-31
"Sterling",0,7,2021-10-31
"Stonewall",0,2,2021-10-31
"Sutton",0,3,2021-10-31
"Swisher",0.03,80,2021-10-31
