"County","TPR_CPR","Tests","Date"
"Anderson",0.028,879,2021-04-06
"Andrews",0.042,31,2021-04-06
"Angelina",0.069,647,2021-04-06
"Aransas",0.096,190,2021-04-06
"Archer",0,28,2021-04-06
"Armstrong",0,10,2021-04-06
"Atascosa",0.011,1737,2021-04-06
"Austin",0.089,304,2021-04-06
"Bailey",0,14,2021-04-06
"Bandera",0.048,160,2021-04-06
"Bastrop",0.082,940,2021-04-06
"Baylor",0.091,10,2021-04-06
"Bee",0.024,588,2021-04-06
"Bell",0.037,4863,2021-04-06
"Bexar",0.022,61497,2021-04-06
"Blanco",0.11,79,2021-04-06
"Borden",0,2,2021-04-06
"Bosque",0.049,139,2021-04-06
"Bowie",0.039,458,2021-04-06
"Brazoria",0.091,5380,2021-04-06
"Brazos",0.062,6119,2021-04-06
"Brewster",0.222,20,2021-04-06
"Briscoe",0,4,2021-04-06
"Brooks",0.015,536,2021-04-06
"Brown",0.011,218,2021-04-06
"Burleson",0.105,303,2021-04-06
"Burnet",0.068,710,2021-04-06
"Caldwell",0.065,635,2021-04-06
"Calhoun",0.228,157,2021-04-06
"Callahan",0.121,39,2021-04-06
"Cameron",0.092,4575,2021-04-06
"Camp",0.088,38,2021-04-06
"Carson",0,20,2021-04-06
"Cass",0.043,200,2021-04-06
"Castro",0.03,40,2021-04-06
"Chambers",0.093,358,2021-04-06
"Cherokee",0,226,2021-04-06
"Childress",0,28,2021-04-06
"Clay",0.054,57,2021-04-06
"Cochran",0,8,2021-04-06
"Coke",0,9,2021-04-06
"Coleman",0,12,2021-04-06
"Collin",0.045,11273,2021-04-06
"Collingsworth",0,15,2021-04-06
"Colorado",0.178,114,2021-04-06
"Comal",0.049,1813,2021-04-06
"Comanche",0,58,2021-04-06
"Concho",0,8,2021-04-06
"Cooke",0.049,228,2021-04-06
"Coryell",0.025,1081,2021-04-06
"Cottle",0,5,2021-04-06
"Crane",0.2,8,2021-04-06
"Crockett",0,1,2021-04-06
"Crosby",0,19,2021-04-06
"Culberson",0.25,9,2021-04-06
"Dallam",0.007,138,2021-04-06
"Dallas",0.045,30252,2021-04-06
"Dawson",0.026,142,2021-04-06
"Deaf Smith",0.135,56,2021-04-06
"Delta",0,24,2021-04-06
"Denton",0.047,9751,2021-04-06
"DeWitt",0.048,222,2021-04-06
"Dickens",0,3,2021-04-06
"Dimmit",0.219,649,2021-04-06
"Donley",0.125,18,2021-04-06
"Duval",0.015,239,2021-04-06
"Eastland",0.038,47,2021-04-06
"Ector",0.1,545,2021-04-06
"Edwards",0,6,2021-04-06
"El Paso",0.105,11172,2021-04-06
"Ellis",0.039,1800,2021-04-06
"Erath",0.12,368,2021-04-06
"Falls",0.027,185,2021-04-06
"Fannin",0.034,293,2021-04-06
"Fayette",0.124,271,2021-04-06
"Fisher",0,21,2021-04-06
"Floyd",0.278,42,2021-04-06
"Foard",0,2,2021-04-06
"Fort Bend",0.078,10523,2021-04-06
"Franklin",0.062,27,2021-04-06
"Freestone",0.022,77,2021-04-06
"Frio",0.073,233,2021-04-06
"Gaines",0.043,28,2021-04-06
"Galveston",0.069,5182,2021-04-06
"Garza",0.023,30,2021-04-06
"Gillespie",0.012,124,2021-04-06
"Glasscock",0,3,2021-04-06
"Goliad",0.037,34,2021-04-06
"Gonzales",0.058,99,2021-04-06
"Gray",0.074,93,2021-04-06
"Grayson",0.062,1033,2021-04-06
"Gregg",0.032,591,2021-04-06
"Grimes",0.02,990,2021-04-06
"Guadalupe",0.045,1719,2021-04-06
"Hale",0.046,461,2021-04-06
"Hall",0.25,8,2021-04-06
"Hamilton",0,90,2021-04-06
"Hansford",0,7,2021-04-06
"Hardeman",0.231,17,2021-04-06
"Hardin",0.097,366,2021-04-06
"Harris",0.078,66168,2021-04-06
"Harrison",0.011,379,2021-04-06
"Hartley",NA,0,2021-04-06
"Haskell",0,9,2021-04-06
"Hays",0.07,4900,2021-04-06
"Hemphill",0,5,2021-04-06
"Henderson",0.065,322,2021-04-06
"Hidalgo",0.077,6588,2021-04-06
"Hill",0.039,310,2021-04-06
"Hockley",0.029,103,2021-04-06
"Hood",0.03,298,2021-04-06
"Hopkins",0.022,148,2021-04-06
"Houston",0.006,187,2021-04-06
"Howard",0.007,162,2021-04-06
"Hudspeth",0.1,25,2021-04-06
"Hunt",0.042,476,2021-04-06
"Hutchinson",0.055,63,2021-04-06
"Irion",0,8,2021-04-06
"Jack",0,43,2021-04-06
"Jackson",0.062,78,2021-04-06
"Jasper",0.038,181,2021-04-06
"Jeff Davis",0.333,4,2021-04-06
"Jefferson",0.03,2534,2021-04-06
"Jim Hogg",0.014,146,2021-04-06
"Jim Wells",0.051,461,2021-04-06
"Johnson",0.045,1257,2021-04-06
"Jones",0.07,54,2021-04-06
"Karnes",0.011,299,2021-04-06
"Kaufman",0.046,1242,2021-04-06
"Kendall",0.021,438,2021-04-06
"Kenedy",0,6,2021-04-06
"Kent",0,2,2021-04-06
"Kerr",0.004,421,2021-04-06
"Kimble",0,18,2021-04-06
"King",NA,0,2021-04-06
"Kinney",0,18,2021-04-06
"Kleberg",0.066,330,2021-04-06
"Knox",0,7,2021-04-06
"La Salle",0.026,69,2021-04-06
"Lamar",0.067,228,2021-04-06
"Lamb",0.1,34,2021-04-06
"Lampasas",0.067,219,2021-04-06
"Lavaca",0.097,147,2021-04-06
"Lee",0.01,137,2021-04-06
"Leon",0.062,141,2021-04-06
"Liberty",0.078,876,2021-04-06
"Limestone",0.052,149,2021-04-06
"Lipscomb",0,5,2021-04-06
"Live Oak",0,79,2021-04-06
"Llano",0.043,375,2021-04-06
"Loving",NA,0,2021-04-06
"Lubbock",0.023,2400,2021-04-06
"Lynn",0,31,2021-04-06
"Madison",0.035,101,2021-04-06
"Marion",0.036,43,2021-04-06
"Martin",0,15,2021-04-06
"Mason",0,6,2021-04-06
"Matagorda",0.184,572,2021-04-06
"Maverick",0.05,523,2021-04-06
"McCulloch",0,16,2021-04-06
"McLennan",0.045,2972,2021-04-06
"McMullen",0,2,2021-04-06
"Medina",0.047,489,2021-04-06
"Menard",0,3,2021-04-06
"Midland",0.063,629,2021-04-06
"Milam",0.031,312,2021-04-06
"Mills",0,48,2021-04-06
"Mitchell",0.022,47,2021-04-06
"Montague",0.03,93,2021-04-06
"Montgomery",0.089,7449,2021-04-06
"Moore",0.024,91,2021-04-06
"Morris",0,35,2021-04-06
"Motley",0.2,5,2021-04-06
"Nacogdoches",0.049,556,2021-04-06
"Navarro",0.044,197,2021-04-06
"Newton",0.04,63,2021-04-06
"Nolan",0.023,45,2021-04-06
"Nueces",0.073,2530,2021-04-06
"Ochiltree",0,3,2021-04-06
"Oldham",0,5,2021-04-06
"Orange",0.056,735,2021-04-06
"Palo Pinto",0.074,152,2021-04-06
"Panola",0,69,2021-04-06
"Parker",0.061,976,2021-04-06
"Parmer",0,35,2021-04-06
"Pecos",0.004,299,2021-04-06
"Polk",0.048,787,2021-04-06
"Potter",0.019,996,2021-04-06
"Presidio",0,10,2021-04-06
"Rains",0.088,49,2021-04-06
"Randall",0.019,823,2021-04-06
"Reagan",0,5,2021-04-06
"Real",0,14,2021-04-06
"Red River",0,61,2021-04-06
"Reeves",0.037,85,2021-04-06
"Refugio",0,42,2021-04-06
"Roberts",NA,1,2021-04-06
"Robertson",0.035,183,2021-04-06
"Rockwall",0.046,1231,2021-04-06
"Runnels",0,40,2021-04-06
"Rusk",0.063,131,2021-04-06
"Sabine",0.046,87,2021-04-06
"San Augustine",0.135,37,2021-04-06
"San Jacinto",0.062,223,2021-04-06
"San Patricio",0.086,414,2021-04-06
"San Saba",0,44,2021-04-06
"Schleicher",0,3,2021-04-06
"Scurry",0.029,490,2021-04-06
"Shackelford",0,4,2021-04-06
"Shelby",0.035,138,2021-04-06
"Sherman",0.333,4,2021-04-06
"Smith",0.039,1456,2021-04-06
"Somervell",0.069,37,2021-04-06
"Starr",0.122,571,2021-04-06
"Stephens",0.154,55,2021-04-06
"Sterling",0,1,2021-04-06
"Stonewall",0,2,2021-04-06
"Sutton",0,4,2021-04-06
"Swisher",0,52,2021-04-06
"Tarrant",0.057,22647,2021-04-06
"Taylor",0.068,429,2021-04-06
"Terrell",0,5,2021-04-06
"Terry",0,22,2021-04-06
"Throckmorton",0,6,2021-04-06
"Titus",0.01,249,2021-04-06
"Tom Green",0.029,404,2021-04-06
"Travis",0.044,19761,2021-04-06
"Trinity",0.02,164,2021-04-06
"Tyler",0.057,116,2021-04-06
"Upshur",0.026,120,2021-04-06
"Upton",0,2,2021-04-06
"Uvalde",0.149,264,2021-04-06
"Val Verde",0.026,434,2021-04-06
"Van Zandt",0.025,177,2021-04-06
"Victoria",0.091,622,2021-04-06
"Walker",0.051,1992,2021-04-06
"Waller",0.066,742,2021-04-06
"Ward",0.057,44,2021-04-06
"Washington",0.051,665,2021-04-06
"Webb",0.045,4408,2021-04-06
"Wharton",0.074,350,2021-04-06
"Wheeler",0,8,2021-04-06
"Wichita",0.018,765,2021-04-06
"Wilbarger",0.011,103,2021-04-06
"Willacy",0.143,404,2021-04-06
"Williamson",0.05,8604,2021-04-06
"Wilson",0.039,582,2021-04-06
"Winkler",0,9,2021-04-06
"Wise",0.046,498,2021-04-06
"Wood",0.044,138,2021-04-06
"Yoakum",0,16,2021-04-06
"Young",0,83,2021-04-06
"Zapata",0.008,161,2021-04-06
"Zavala",0.083,67,2021-04-06
