"County","TPR_CPR","Tests","Date"
"Anderson",0.052,369,2022-02-26
"Andrews",0.083,21,2022-02-26
"Angelina",0.072,423,2022-02-26
"Aransas",0.14,233,2022-02-26
"Archer",0.022,82,2022-02-26
"Armstrong",0.1,12,2022-02-26
"Atascosa",0.037,862,2022-02-26
"Austin",0.069,331,2022-02-26
"Bailey",0.056,17,2022-02-26
"Bandera",0.083,157,2022-02-26
"Bastrop",0.077,706,2022-02-26
"Baylor",0,16,2022-02-26
"Bee",0.154,242,2022-02-26
"Bell",0.056,3159,2022-02-26
"Bexar",0.054,57790,2022-02-26
"Blanco",0.06,104,2022-02-26
"Borden",,0,2022-02-26
"Bosque",0.033,103,2022-02-26
"Bowie",0.1,421,2022-02-26
"Brazoria",0.072,5106,2022-02-26
"Brazos",0.073,3143,2022-02-26
"Brewster",0.111,21,2022-02-26
"Briscoe",0,8,2022-02-26
"Brooks",0.014,108,2022-02-26
"Brown",0.125,105,2022-02-26
"Burleson",0.157,241,2022-02-26
"Burnet",0.094,300,2022-02-26
"Caldwell",0.109,540,2022-02-26
"Calhoun",0.045,151,2022-02-26
"Callahan",0.13,43,2022-02-26
"Cameron",0.098,4563,2022-02-26
"Camp",0.227,100,2022-02-26
"Carson",0.133,39,2022-02-26
"Cass",0.2,156,2022-02-26
"Castro",0.029,68,2022-02-26
"Chambers",0.115,496,2022-02-26
"Cherokee",0.062,229,2022-02-26
"Childress",0,64,2022-02-26
"Clay",0.148,42,2022-02-26
"Cochran",0.077,13,2022-02-26
"Coke",0.125,20,2022-02-26
"Coleman",0.25,9,2022-02-26
"Collin",0.048,10201,2022-02-26
"Collingsworth",0.083,13,2022-02-26
"Colorado",0.088,164,2022-02-26
"Comal",0.096,1724,2022-02-26
"Comanche",0.089,254,2022-02-26
"Concho",0,8,2022-02-26
"Cooke",0.065,181,2022-02-26
"Coryell",0.092,621,2022-02-26
"Cottle",0.2,16,2022-02-26
"Crane",0,8,2022-02-26
"Crockett",0,6,2022-02-26
"Crosby",0,11,2022-02-26
"Culberson",0,14,2022-02-26
"Dallam",0.154,29,2022-02-26
"Dallas",0.051,26809,2022-02-26
"Dawson",0,19,2022-02-26
"Deaf Smith",0.167,60,2022-02-26
"Delta",0.125,35,2022-02-26
"Denton",0.05,7246,2022-02-26
"DeWitt",0.075,97,2022-02-26
"Dickens",0,3,2022-02-26
"Dimmit",0.1,490,2022-02-26
"Donley",0,10,2022-02-26
"Duval",0.066,208,2022-02-26
"Eastland",0.056,54,2022-02-26
"Ector",0.095,778,2022-02-26
"Edwards",0,11,2022-02-26
"El Paso",0.067,13578,2022-02-26
"Ellis",0.066,1757,2022-02-26
"Erath",0.032,304,2022-02-26
"Falls",0.049,89,2022-02-26
"Fannin",0.049,263,2022-02-26
"Fayette",0.083,170,2022-02-26
"Fisher",0,8,2022-02-26
"Floyd",0.045,37,2022-02-26
"Foard",0,9,2022-02-26
"Fort Bend",0.063,12701,2022-02-26
"Franklin",0.152,58,2022-02-26
"Freestone",0.061,121,2022-02-26
"Frio",0.068,414,2022-02-26
"Gaines",0.077,23,2022-02-26
"Galveston",0.06,5394,2022-02-26
"Garza",0,38,2022-02-26
"Gillespie",0.181,145,2022-02-26
"Glasscock",0,1,2022-02-26
"Goliad",0.161,59,2022-02-26
"Gonzales",0.114,88,2022-02-26
"Gray",0.121,50,2022-02-26
"Grayson",0.067,1057,2022-02-26
"Gregg",0.078,516,2022-02-26
"Grimes",0.073,406,2022-02-26
"Guadalupe",0.065,1158,2022-02-26
"Hale",0.054,210,2022-02-26
"Hall",0,41,2022-02-26
"Hamilton",0,114,2022-02-26
"Hansford",0.333,10,2022-02-26
