"County","TPR_CPR","Tests","Date"
"Anderson",0.104,166,2022-10-31
"Andrews",0.333,11,2022-10-31
"Angelina",0.052,102,2022-10-31
"Aransas",0.102,89,2022-10-31
"Archer",0.077,16,2022-10-31
"Armstrong",0.143,9,2022-10-31
"Atascosa",0.036,114,2022-10-31
"Austin",0.046,121,2022-10-31
"Bailey",0,7,2022-10-31
"Bandera",0.114,44,2022-10-31
"Bastrop",0.062,411,2022-10-31
"Baylor",0.182,11,2022-10-31
"Bee",0,44,2022-10-31
"Bell",0.093,1964,2022-10-31
"Bexar",0.062,8249,2022-10-31
"Blanco",0.156,47,2022-10-31
"Borden",0,2,2022-10-31
"Bosque",0.053,44,2022-10-31
"Bowie",0.079,255,2022-10-31
"Brazoria",0.034,2536,2022-10-31
"Brazos",0.061,1181,2022-10-31
"Brewster",0.042,29,2022-10-31
"Briscoe",0,10,2022-10-31
"Brooks",0,19,2022-10-31
"Brown",0.043,26,2022-10-31
"Burleson",0.014,186,2022-10-31
"Burnet",0.081,221,2022-10-31
"Caldwell",0.08,279,2022-10-31
"Calhoun",0.07,68,2022-10-31
"Callahan",0,6,2022-10-31
"Cameron",0.043,1193,2022-10-31
"Camp",0.087,35,2022-10-31
"Carson",0,6,2022-10-31
"Cass",0.123,81,2022-10-31
"Castro",0,42,2022-10-31
"Chambers",0.015,171,2022-10-31
"Cherokee",0.019,174,2022-10-31
"Childress",0.041,84,2022-10-31
"Clay",0.077,32,2022-10-31
"Cochran",0.25,15,2022-10-31
"Coke",0,5,2022-10-31
"Coleman",0,32,2022-10-31
"Collin",0.115,2899,2022-10-31
"Collingsworth",0,9,2022-10-31
"Colorado",0.105,48,2022-10-31
"Comal",0.053,427,2022-10-31
"Comanche",0.067,16,2022-10-31
"Concho",,2,2022-10-31
"Cooke",0.059,53,2022-10-31
"Coryell",0.048,513,2022-10-31
"Cottle",0,7,2022-10-31
"Crane",0,11,2022-10-31
"Crockett",0,0,2022-10-31
"Crosby",0.375,10,2022-10-31
"Culberson",,0,2022-10-31
"Dallam",0,6,2022-10-31
"Dallas",0.083,8608,2022-10-31
"Dawson",0,9,2022-10-31
"Deaf Smith",0.058,50,2022-10-31
"Delta",0.2,7,2022-10-31
"Denton",0.123,2466,2022-10-31
"DeWitt",0.143,21,2022-10-31
"Dickens",0,4,2022-10-31
"Dimmit",0.059,20,2022-10-31
"Donley",0,6,2022-10-31
"Duval",0,49,2022-10-31
"Eastland",0.114,29,2022-10-31
"Ector",0.063,337,2022-10-31
"Edwards",,1,2022-10-31
"El Paso",0.079,2821,2022-10-31
"Ellis",0.092,567,2022-10-31
"Erath",0.024,72,2022-10-31
"Falls",0.038,39,2022-10-31
"Fannin",0.038,163,2022-10-31
"Fayette",0.036,29,2022-10-31
"Fisher",,2,2022-10-31
"Floyd",0,25,2022-10-31
"Foard",0,3,2022-10-31
"Fort Bend",0.052,3186,2022-10-31
"Franklin",0.091,16,2022-10-31
"Freestone",0.029,75,2022-10-31
"Frio",0.011,338,2022-10-31
"Gaines",0,11,2022-10-31
"Galveston",0.068,1755,2022-10-31
"Garza",0.2,9,2022-10-31
"Gillespie",0.108,53,2022-10-31
"Glasscock",,1,2022-10-31
"Goliad",0.167,16,2022-10-31
"Gonzales",0.054,51,2022-10-31
"Gray",0.059,26,2022-10-31
"Grayson",0.047,333,2022-10-31
"Gregg",0.063,76,2022-10-31
"Grimes",0.018,142,2022-10-31
"Guadalupe",0.048,361,2022-10-31
"Hale",0.05,97,2022-10-31
"Hall",0.056,17,2022-10-31
"Hamilton",0.045,48,2022-10-31
"Hansford",0,8,2022-10-31
"Hardeman",0.167,21,2022-10-31
"Hardin",0.022,153,2022-10-31
"Harris",0.043,22043,2022-10-31
"Harrison",0.118,49,2022-10-31
"Hartley",0,1,2022-10-31
"Haskell",0,3,2022-10-31
"Hays",0.082,1223,2022-10-31
"Hemphill",0,1,2022-10-31
"Henderson",0.034,175,2022-10-31
"Hidalgo",0.024,2997,2022-10-31
"Hill",0.02,123,2022-10-31
"Hockley",0.108,128,2022-10-31
"Hood",0.074,110,2022-10-31
"Hopkins",0.128,64,2022-10-31
"Houston",0.045,30,2022-10-31
"Howard",0.154,18,2022-10-31
"Hudspeth",0,4,2022-10-31
"Hunt",0.136,136,2022-10-31
"Hutchinson",0.2,24,2022-10-31
"Irion",0,0,2022-10-31
"Jack",0,15,2022-10-31
"Jackson",0.012,92,2022-10-31
"Jasper",0.081,103,2022-10-31
"Jeff Davis",0,3,2022-10-31
"Jefferson",0.031,724,2022-10-31
"Jim Hogg",0.111,10,2022-10-31
"Jim Wells",0.011,307,2022-10-31
"Johnson",0.077,738,2022-10-31
"Jones",0.015,105,2022-10-31
"Karnes",0.036,28,2022-10-31
"Kaufman",0.054,543,2022-10-31
"Kendall",0.068,74,2022-10-31
"Kenedy",,0,2022-10-31
"Kent",,0,2022-10-31
"Kerr",0.119,57,2022-10-31
"Kimble",0.059,14,2022-10-31
"King",1,0,2022-10-31
"Kinney",0,6,2022-10-31
"Kleberg",0.069,63,2022-10-31
"Knox",0,5,2022-10-31
"La Salle",0,3,2022-10-31
"Lamar",0.097,83,2022-10-31
"Lamb",0.1,35,2022-10-31
"Lampasas",0.028,146,2022-10-31
"Lavaca",0.023,51,2022-10-31
"Lee",0.029,49,2022-10-31
"Leon",0.016,77,2022-10-31
"Liberty",0.036,362,2022-10-31
"Limestone",0.125,81,2022-10-31
"Lipscomb",1,3,2022-10-31
"Live Oak",0.083,12,2022-10-31
"Llano",0.063,80,2022-10-31
"Loving",0.25,5,2022-10-31
"Lubbock",0.098,1151,2022-10-31
"Lynn",0,6,2022-10-31
"Madison",0,57,2022-10-31
"Marion",0.286,8,2022-10-31
"Martin",0,8,2022-10-31
"Mason",0.167,6,2022-10-31
"Matagorda",0.086,97,2022-10-31
"Maverick",0.096,133,2022-10-31
"McCulloch",0,1,2022-10-31
"McLennan",0.046,1190,2022-10-31
"McMullen",0,1,2022-10-31
"Medina",0.017,120,2022-10-31
"Menard",0,2,2022-10-31
"Midland",0.071,490,2022-10-31
"Milam",0.088,91,2022-10-31
"Mills",0.111,12,2022-10-31
"Mitchell",0,17,2022-10-31
"Montague",0.174,29,2022-10-31
"Montgomery",0.042,2057,2022-10-31
"Moore",0,28,2022-10-31
"Morris",0.062,23,2022-10-31
"Motley",0,1,2022-10-31
"Nacogdoches",0.041,434,2022-10-31
"Navarro",0.1,72,2022-10-31
"Newton",0.115,29,2022-10-31
"Nolan",0,9,2022-10-31
"Nueces",0.034,1567,2022-10-31
"Ochiltree",0,16,2022-10-31
"Oldham",,3,2022-10-31
"Orange",0.046,210,2022-10-31
"Palo Pinto",0.119,101,2022-10-31
"Panola",0,85,2022-10-31
"Parker",0.073,456,2022-10-31
"Parmer",0,3,2022-10-31
"Pecos",0,15,2022-10-31
"Polk",0.04,114,2022-10-31
"Potter",0.065,455,2022-10-31
"Presidio",0.2,17,2022-10-31
"Rains",0.1,12,2022-10-31
"Randall",0.061,346,2022-10-31
"Reagan",,0,2022-10-31
"Real",0.222,13,2022-10-31
"Red River",0.071,22,2022-10-31
