"County","TPR_CPR","Tests","Date"
"Anderson",0.063,1849,2021-10-30
"Andrews",0,16,2021-10-30
"Angelina",0.029,487,2021-10-30
"Aransas",0.055,147,2021-10-30
"Archer",0.096,116,2021-10-30
"Armstrong",0,7,2021-10-30
"Atascosa",0.02,1589,2021-10-30
"Austin",0.116,368,2021-10-30
"Bailey",0.083,18,2021-10-30
"Bandera",0.076,196,2021-10-30
"Bastrop",0.08,1126,2021-10-30
"Baylor",0.083,17,2021-10-30
"Bee",0.045,924,2021-10-30
"Bell",0.055,4872,2021-10-30
"Bexar",0.028,68929,2021-10-30
"Blanco",0.081,199,2021-10-30
"Borden",0,6,2021-10-30
"Bosque",0.033,135,2021-10-30
"Bowie",0.073,927,2021-10-30
"Brazoria",0.054,6439,2021-10-30
"Brazos",0.026,4460,2021-10-30
"Brewster",0.222,19,2021-10-30
"Briscoe",0.227,33,2021-10-30
"Brooks",0.013,293,2021-10-30
"Brown",0.068,223,2021-10-30
"Burleson",0.051,359,2021-10-30
"Burnet",0.079,540,2021-10-30
"Caldwell",0.067,1018,2021-10-30
"Calhoun",0.047,151,2021-10-30
"Callahan",0.106,91,2021-10-30
"Cameron",0.049,4337,2021-10-30
"Camp",0.044,96,2021-10-30
"Carson",0.143,43,2021-10-30
"Cass",0.054,193,2021-10-30
"Castro",0.076,94,2021-10-30
"Chambers",0.07,608,2021-10-30
"Cherokee",0.046,426,2021-10-30
"Childress",0.104,172,2021-10-30
"Clay",0.092,91,2021-10-30
"Cochran",0.226,30,2021-10-30
"Coke",0,29,2021-10-30
"Coleman",0.053,50,2021-10-30
"Collin",0.056,15699,2021-10-30
"Collingsworth",0.125,19,2021-10-30
"Colorado",0.054,169,2021-10-30
"Comal",0.093,2264,2021-10-30
"Comanche",0.04,101,2021-10-30
"Concho",0.125,10,2021-10-30
"Cooke",0.081,275,2021-10-30
"Coryell",0.032,1259,2021-10-30
"Cottle",0.067,11,2021-10-30
"Crane",0.25,25,2021-10-30
"Crockett",0,8,2021-10-30
"Crosby",0.208,33,2021-10-30
"Culberson",0.208,33,2021-10-30
"Dallam",0,50,2021-10-30
"Dallas",0.05,43448,2021-10-30
"Dawson",0,51,2021-10-30
"Deaf Smith",0.168,92,2021-10-30
"Delta",0.261,104,2021-10-30
"Denton",0.065,12154,2021-10-30
"DeWitt",0.042,133,2021-10-30
"Dickens",0.25,3,2021-10-30
"Dimmit",0.082,115,2021-10-30
"Donley",0.133,21,2021-10-30
"Duval",0.048,329,2021-10-30
"Eastland",0.04,71,2021-10-30
"Ector",0.165,865,2021-10-30
"Edwards",0,3,2021-10-30
"El Paso",0.095,10041,2021-10-30
"Ellis",0.066,2224,2021-10-30
"Erath",0.075,379,2021-10-30
"Falls",0.032,144,2021-10-30
"Fannin",0.024,360,2021-10-30
"Fayette",0.062,192,2021-10-30
"Fisher",0.111,14,2021-10-30
"Floyd",0.102,77,2021-10-30
"Foard",0,2,2021-10-30
"Fort Bend",0.08,15473,2021-10-30
"Franklin",0.127,84,2021-10-30
"Freestone",0.032,458,2021-10-30
"Frio",0.048,479,2021-10-30
"Gaines",0.048,61,2021-10-30
"Galveston",0.046,5712,2021-10-30
"Garza",0,40,2021-10-30
"Gillespie",0.071,204,2021-10-30
"Glasscock",0,7,2021-10-30
"Goliad",0.062,38,2021-10-30
"Gonzales",0.057,121,2021-10-30
"Gray",0.253,120,2021-10-30
"Grayson",0.085,1584,2021-10-30
"Gregg",0.061,788,2021-10-30
"Grimes",0.071,801,2021-10-30
"Guadalupe",0.063,1725,2021-10-30
"Hale",0.1,751,2021-10-30
"Hall",0.07,48,2021-10-30
"Hamilton",0.03,123,2021-10-30
"Hansford",0.105,24,2021-10-30
