"County","TPR_CPR","Tests","Date"
"Anderson",0.236,671,2021-09-05
"Andrews",0.175,82,2021-09-05
"Angelina",0.238,1412,2021-09-05
"Aransas",0.333,529,2021-09-05
"Archer",0.221,158,2021-09-05
"Armstrong",0,17,2021-09-05
"Atascosa",0.143,1870,2021-09-05
"Austin",0.198,569,2021-09-05
"Bailey",0.097,36,2021-09-05
"Bandera",0.222,307,2021-09-05
"Bastrop",0.191,1999,2021-09-05
"Baylor",0.043,37,2021-09-05
"Bee",0.231,1325,2021-09-05
"Bell",0.16,5617,2021-09-05
"Bexar",0.111,86373,2021-09-05
"Blanco",0.212,257,2021-09-05
"Borden",0,1,2021-09-05
"Bosque",0.227,168,2021-09-05
"Bowie",0.218,2135,2021-09-05
"Brazoria",0.17,11972,2021-09-05
"Brazos",0.1,18466,2021-09-05
"Brewster",0.048,25,2021-09-05
"Briscoe",0.061,30,2021-09-05
"Brooks",0.042,358,2021-09-05
"Brown",0.258,826,2021-09-05
"Burleson",0.131,734,2021-09-05
"Burnet",0.162,985,2021-09-05
"Caldwell",0.184,1219,2021-09-05
"Calhoun",0.189,338,2021-09-05
"Callahan",0.19,117,2021-09-05
"Cameron",0.132,7435,2021-09-05
"Camp",0.221,261,2021-09-05
"Carson",0.13,53,2021-09-05
"Cass",0.241,429,2021-09-05
"Castro",0.161,140,2021-09-05
"Chambers",0.217,1265,2021-09-05
"Cherokee",0.118,565,2021-09-05
"Childress",0.233,192,2021-09-05
"Clay",0.236,179,2021-09-05
"Cochran",0.148,50,2021-09-05
"Coke",0.235,46,2021-09-05
"Coleman",0.098,49,2021-09-05
"Collin",0.132,33564,2021-09-05
"Collingsworth",0.103,22,2021-09-05
"Colorado",0.187,318,2021-09-05
"Comal",0.176,3244,2021-09-05
"Comanche",0.239,348,2021-09-05
"Concho",0.111,17,2021-09-05
"Cooke",0.223,455,2021-09-05
"Coryell",0.146,2070,2021-09-05
"Cottle",0.286,27,2021-09-05
"Crane",0.167,22,2021-09-05
"Crockett",0.333,12,2021-09-05
"Crosby",0.143,58,2021-09-05
"Culberson",0.2,29,2021-09-05
"Dallam",0.105,21,2021-09-05
"Dallas",0.133,73092,2021-09-05
"Dawson",0.028,94,2021-09-05
"Deaf Smith",0.062,54,2021-09-05
"Delta",0.325,102,2021-09-05
"Denton",0.135,23739,2021-09-05
"DeWitt",0.249,505,2021-09-05
"Dickens",0.038,18,2021-09-05
"Dimmit",0.228,301,2021-09-05
"Donley",0.143,22,2021-09-05
"Duval",0.165,340,2021-09-05
"Eastland",0.304,148,2021-09-05
"Ector",0.237,1881,2021-09-05
"Edwards",0,28,2021-09-05
"El Paso",0.054,12037,2021-09-05
"Ellis",0.198,5280,2021-09-05
"Erath",0.219,847,2021-09-05
"Falls",0.129,342,2021-09-05
"Fannin",0.103,942,2021-09-05
"Fayette",0.216,321,2021-09-05
"Fisher",0,16,2021-09-05
"Floyd",0.099,105,2021-09-05
"Foard",0.323,31,2021-09-05
"Fort Bend",0.135,26917,2021-09-05
"Franklin",0.2,188,2021-09-05
"Freestone",0.158,374,2021-09-05
"Frio",0.071,751,2021-09-05
"Gaines",0.13,90,2021-09-05
"Galveston",0.18,13169,2021-09-05
"Garza",0.056,81,2021-09-05
"Gillespie",0.188,300,2021-09-05
"Glasscock",0,10,2021-09-05
"Goliad",0.336,146,2021-09-05
"Gonzales",0.207,281,2021-09-05
"Gray",0.1,290,2021-09-05
"Grayson",0.199,2025,2021-09-05
"Gregg",0.132,2876,2021-09-05
"Grimes",0.098,1154,2021-09-05
"Guadalupe",0.163,2720,2021-09-05
"Hale",0.129,633,2021-09-05
"Hall",0.033,34,2021-09-05
"Hamilton",0.211,261,2021-09-05
"Hansford",0,24,2021-09-05
"Hardeman",0.081,55,2021-09-05
"Hardin",0.196,2071,2021-09-05
"Harris",0.155,132415,2021-09-05
"Harrison",0.184,680,2021-09-05
"Hartley",0,2,2021-09-05
"Haskell",0.167,9,2021-09-05
"Hays",0.143,9498,2021-09-05
"Hemphill",0,10,2021-09-05
"Henderson",0.316,1203,2021-09-05
"Hidalgo",0.115,15235,2021-09-05
"Hill",0.204,407,2021-09-05
"Hockley",0.186,542,2021-09-05
"Hood",0.213,1058,2021-09-05
"Hopkins",0.165,503,2021-09-05
"Houston",0.254,218,2021-09-05
"Howard",0.114,314,2021-09-05
"Hudspeth",0.133,34,2021-09-05
"Hunt",0.204,1962,2021-09-05
"Hutchinson",0.247,177,2021-09-05
"Irion",0.083,7,2021-09-05
"Jack",0.138,72,2021-09-05
"Jackson",0.217,177,2021-09-05
"Jasper",0.178,647,2021-09-05
"Jeff Davis",0,5,2021-09-05
"Jefferson",0.177,3702,2021-09-05
"Jim Hogg",0.109,49,2021-09-05
"Jim Wells",0.155,1787,2021-09-05
"Johnson",0.196,3455,2021-09-05
"Jones",0.016,144,2021-09-05
"Karnes",0.081,224,2021-09-05
"Kaufman",0.216,3784,2021-09-05
"Kendall",0.144,800,2021-09-05
"Kenedy",0.333,8,2021-09-05
"Kent",0,2,2021-09-05
"Kerr",0.132,589,2021-09-05
"Kimble",0.182,35,2021-09-05
"King",NA,1,2021-09-05
"Kinney",0.273,65,2021-09-05
"Kleberg",0.112,782,2021-09-05
"Knox",0.143,6,2021-09-05
"La Salle",0.155,419,2021-09-05
"Lamar",0.235,497,2021-09-05
"Lamb",0.22,90,2021-09-05
"Lampasas",0.282,662,2021-09-05
"Lavaca",0.152,332,2021-09-05
"Lee",0.166,268,2021-09-05
"Leon",0.266,380,2021-09-05
"Liberty",0.231,1971,2021-09-05
"Limestone",0.14,644,2021-09-05
"Lipscomb",0,7,2021-09-05
"Live Oak",0.352,160,2021-09-05
"Llano",0.118,286,2021-09-05
"Loving",NA,1,2021-09-05
"Lubbock",0.169,7220,2021-09-05
"Lynn",0.171,41,2021-09-05
"Madison",0.175,225,2021-09-05
"Marion",0.273,143,2021-09-05
"Martin",0.341,90,2021-09-05
"Mason",0.074,21,2021-09-05
"Matagorda",0.287,1031,2021-09-05
"Maverick",0.129,1851,2021-09-05
"McCulloch",0.288,74,2021-09-05
"McLennan",0.063,12125,2021-09-05
"McMullen",0.286,13,2021-09-05
"Medina",0.166,867,2021-09-05
"Menard",0.067,42,2021-09-05
"Midland",0.185,1461,2021-09-05
"Milam",0.139,519,2021-09-05
"Mills",0.115,251,2021-09-05
"Mitchell",0.206,178,2021-09-05
"Montague",0.235,496,2021-09-05
"Montgomery",0.203,18067,2021-09-05
"Moore",0.174,90,2021-09-05
"Morris",0.135,240,2021-09-05
"Motley",0,2,2021-09-05
"Nacogdoches",0.226,1021,2021-09-05
"Navarro",0.154,573,2021-09-05
"Newton",0.222,161,2021-09-05
"Nolan",0.278,56,2021-09-05
"Nueces",0.193,7554,2021-09-05
"Ochiltree",0.111,28,2021-09-05
"Oldham",0.111,16,2021-09-05
"Orange",0.277,1529,2021-09-05
"Palo Pinto",0.329,748,2021-09-05
"Panola",0.143,355,2021-09-05
"Parker",0.222,3509,2021-09-05
"Parmer",0.043,56,2021-09-05
"Pecos",0.146,197,2021-09-05
"Polk",0.105,812,2021-09-05
"Potter",0.146,1725,2021-09-05
"Presidio",0.091,30,2021-09-05
"Rains",0.235,147,2021-09-05
"Randall",0.132,1335,2021-09-05
"Reagan",0.095,17,2021-09-05
"Real",0.263,58,2021-09-05
"Red River",0.219,142,2021-09-05
"Reeves",0.156,109,2021-09-05
"Refugio",0.111,52,2021-09-05
"Roberts",0.25,11,2021-09-05
"Robertson",0.167,405,2021-09-05
"Rockwall",0.174,3048,2021-09-05
"Runnels",0.205,111,2021-09-05
"Rusk",0.195,1699,2021-09-05
"Sabine",0.17,174,2021-09-05
"San Augustine",0.107,224,2021-09-05
"San Jacinto",0.244,399,2021-09-05
"San Patricio",0.28,1416,2021-09-05
"San Saba",0.045,193,2021-09-05
"Schleicher",0.2,35,2021-09-05
"Scurry",0.145,712,2021-09-05
"Shackelford",0,20,2021-09-05
"Shelby",0.179,581,2021-09-05
"Sherman",0,1,2021-09-05
"Smith",0.208,5294,2021-09-05
"Somervell",0.154,132,2021-09-05
"Starr",0.106,1550,2021-09-05
"Stephens",0.208,551,2021-09-05
"Sterling",0.615,13,2021-09-05
