"County","TPR_CPR","Tests","Date"
"Anderson",0.075,100,2022-06-04
"Andrews",0,6,2022-06-04
"Angelina",0.093,144,2022-06-04
"Aransas",0.205,145,2022-06-04
"Archer",0.19,43,2022-06-04
"Armstrong",0,1,2022-06-04
"Atascosa",0.157,154,2022-06-04
"Austin",0.171,128,2022-06-04
"Bailey",0.5,7,2022-06-04
"Bandera",0.213,88,2022-06-04
"Bastrop",0.187,376,2022-06-04
"Baylor",0,0,2022-06-04
"Bee",0.25,71,2022-06-04
"Bell",0.125,1526,2022-06-04
"Bexar",0.2,11921,2022-06-04
"Blanco",0.091,89,2022-06-04
"Borden",0,0,2022-06-04
"Bosque",0.2,40,2022-06-04
"Bowie",0.102,187,2022-06-04
"Brazoria",0.208,3031,2022-06-04
"Brazos",0.199,1468,2022-06-04
"Brewster",0.172,21,2022-06-04
"Briscoe",0,4,2022-06-04
"Brooks",0.294,16,2022-06-04
"Brown",0.273,30,2022-06-04
"Burleson",0.077,82,2022-06-04
"Burnet",0.094,207,2022-06-04
"Caldwell",0.247,333,2022-06-04
"Calhoun",0.209,136,2022-06-04
"Callahan",0.062,37,2022-06-04
"Cameron",0.159,1752,2022-06-04
"Camp",0,18,2022-06-04
"Carson",0.2,4,2022-06-04
"Cass",0.13,53,2022-06-04
"Castro",0.125,14,2022-06-04
"Chambers",0.078,288,2022-06-04
"Cherokee",0.104,83,2022-06-04
"Childress",0,33,2022-06-04
"Clay",0,29,2022-06-04
"Cochran",0,11,2022-06-04
"Coke",0,2,2022-06-04
"Coleman",0,13,2022-06-04
"Collin",0.222,5769,2022-06-04
"Collingsworth",0,4,2022-06-04
"Colorado",0.088,63,2022-06-04
"Comal",0.173,685,2022-06-04
"Comanche",0,15,2022-06-04
"Concho",0,1,2022-06-04
"Cooke",0.173,100,2022-06-04
"Coryell",0.14,284,2022-06-04
"Cottle",0.2,4,2022-06-04
"Crane",0.5,4,2022-06-04
"Crockett",0,1,2022-06-04
"Crosby",0,7,2022-06-04
"Culberson",0,1,2022-06-04
"Dallam",,6,2022-06-04
"Dallas",0.205,11862,2022-06-04
"Dawson",0,6,2022-06-04
"Deaf Smith",0,9,2022-06-04
"Delta",0.357,14,2022-06-04
"Denton",0.204,3686,2022-06-04
"DeWitt",0.194,36,2022-06-04
"Dickens",0,1,2022-06-04
"Dimmit",0.273,17,2022-06-04
"Donley",,4,2022-06-04
"Duval",0.269,46,2022-06-04
"Eastland",0,13,2022-06-04
"Ector",0.083,292,2022-06-04
"Edwards",0,4,2022-06-04
"El Paso",0.188,4784,2022-06-04
"Ellis",0.309,720,2022-06-04
"Erath",0.075,45,2022-06-04
"Falls",0.111,35,2022-06-04
"Fannin",0.133,54,2022-06-04
"Fayette",0.195,69,2022-06-04
"Fisher",0.25,1,2022-06-04
"Floyd",0.111,17,2022-06-04
"Foard",0,3,2022-06-04
"Fort Bend",0.25,7028,2022-06-04
