"County","TPR_CPR","Tests","Date"
"Anderson",0.07,135,2022-11-21
"Andrews",0.1,13,2022-11-21
"Angelina",0.045,87,2022-11-21
"Aransas",0.043,68,2022-11-21
"Archer",0.222,12,2022-11-21
"Armstrong",0,8,2022-11-21
"Atascosa",0.07,107,2022-11-21
"Austin",0.108,76,2022-11-21
"Bailey",0,9,2022-11-21
"Bandera",0.128,43,2022-11-21
"Bastrop",0.104,298,2022-11-21
"Baylor",0,4,2022-11-21
"Bee",0.023,50,2022-11-21
"Bell",0.063,1771,2022-11-21
"Bexar",0.091,7414,2022-11-21
"Blanco",0.088,27,2022-11-21
"Borden",0,1,2022-11-21
"Bosque",0.074,56,2022-11-21
"Bowie",0.107,245,2022-11-21
"Brazoria",0.036,1735,2022-11-21
"Brazos",0.065,1098,2022-11-21
"Brewster",0.314,44,2022-11-21
"Briscoe",0.15,22,2022-11-21
"Brooks",0,5,2022-11-21
"Brown",0.12,19,2022-11-21
"Burleson",0.036,101,2022-11-21
"Burnet",0.041,179,2022-11-21
"Caldwell",0.075,197,2022-11-21
"Calhoun",0.132,51,2022-11-21
"Callahan",0.6,7,2022-11-21
"Cameron",0.058,1076,2022-11-21
"Camp",0.026,32,2022-11-21
"Carson",0,11,2022-11-21
"Cass",0.113,94,2022-11-21
"Castro",0.043,67,2022-11-21
"Chambers",0.088,180,2022-11-21
"Cherokee",0.025,174,2022-11-21
"Childress",0.087,23,2022-11-21
"Clay",0.03,22,2022-11-21
"Cochran",0.188,13,2022-11-21
"Coke",0,6,2022-11-21
"Coleman",0.286,30,2022-11-21
"Collin",0.103,2931,2022-11-21
"Collingsworth",0.286,3,2022-11-21
"Colorado",0.029,39,2022-11-21
"Comal",0.086,454,2022-11-21
"Comanche",0.15,20,2022-11-21
"Concho",0.667,3,2022-11-21
"Cooke",0.016,72,2022-11-21
"Coryell",0.041,296,2022-11-21
"Cottle",0,1,2022-11-21
"Crane",0,4,2022-11-21
"Crockett",,0,2022-11-21
"Crosby",0.3,6,2022-11-21
"Culberson",0.333,4,2022-11-21
"Dallam",0,5,2022-11-21
"Dallas",0.074,9630,2022-11-21
"Dawson",0.111,10,2022-11-21
"Deaf Smith",0.083,76,2022-11-21
"Delta",0.077,12,2022-11-21
"Denton",0.103,2304,2022-11-21
"DeWitt",0.118,44,2022-11-21
"Dickens",0,4,2022-11-21
"Dimmit",0,10,2022-11-21
"Donley",0,1,2022-11-21
"Duval",0,34,2022-11-21
"Eastland",0.039,58,2022-11-21
"Ector",0.1,407,2022-11-21
"Edwards",0,1,2022-11-21
"El Paso",0.226,4459,2022-11-21
"Ellis",0.071,623,2022-11-21
"Erath",0.054,92,2022-11-21
"Falls",0.108,43,2022-11-21
"Fannin",0.178,80,2022-11-21
"Fayette",0,25,2022-11-21
"Fisher",0.273,5,2022-11-21
"Floyd",0.036,24,2022-11-21
"Foard",0,4,2022-11-21
"Fort Bend",0.088,2512,2022-11-21
"Franklin",0,13,2022-11-21
"Freestone",0.053,118,2022-11-21
"Frio",0.079,279,2022-11-21
"Gaines",0.286,6,2022-11-21
"Galveston",0.089,1313,2022-11-21
"Garza",0.125,6,2022-11-21
"Gillespie",0.182,53,2022-11-21
"Glasscock",,0,2022-11-21
"Goliad",0.067,14,2022-11-21
"Gonzales",0,59,2022-11-21
"Gray",0.106,29,2022-11-21
"Grayson",0.078,503,2022-11-21
"Gregg",0.032,65,2022-11-21
"Grimes",0.043,142,2022-11-21
"Guadalupe",0.138,342,2022-11-21
"Hale",0.098,82,2022-11-21
"Hall",0,3,2022-11-21
"Hamilton",0.164,54,2022-11-21
"Hansford",0,3,2022-11-21
"Hardeman",0.071,19,2022-11-21
"Hardin",0.016,124,2022-11-21
"Harris",0.067,16450,2022-11-21
"Harrison",0.071,38,2022-11-21
"Hartley",0,1,2022-11-21
"Haskell",0.129,21,2022-11-21
"Hays",0.093,876,2022-11-21
"Hemphill",0.6,10,2022-11-21
"Henderson",0.039,159,2022-11-21
"Hidalgo",0.04,2502,2022-11-21
"Hill",0.07,91,2022-11-21
"Hockley",0.154,163,2022-11-21
"Hood",0.11,84,2022-11-21
"Hopkins",0.035,62,2022-11-21
"Houston",0.067,27,2022-11-21
"Howard",0.077,17,2022-11-21
"Hudspeth",0.167,14,2022-11-21
"Hunt",0.059,169,2022-11-21
"Hutchinson",0.378,29,2022-11-21
"Irion",0,3,2022-11-21
"Jack",0.125,7,2022-11-21
"Jackson",0,56,2022-11-21
"Jasper",0.086,70,2022-11-21
"Jeff Davis",0.5,3,2022-11-21
"Jefferson",0.052,559,2022-11-21
"Jim Hogg",0,5,2022-11-21
"Jim Wells",0.005,298,2022-11-21
"Johnson",0.088,958,2022-11-21
"Jones",0.444,43,2022-11-21
"Karnes",0.042,30,2022-11-21
"Kaufman",0.045,652,2022-11-21
"Kendall",0.079,81,2022-11-21
"Kenedy",,0,2022-11-21
"Kent",0,0,2022-11-21
"Kerr",0.027,68,2022-11-21
"Kimble",0,3,2022-11-21
"King",,0,2022-11-21
"Kinney",0,5,2022-11-21
"Kleberg",0.034,36,2022-11-21
"Knox",0,8,2022-11-21
"La Salle",0,9,2022-11-21
"Lamar",0.066,90,2022-11-21
"Lamb",0.278,27,2022-11-21
"Lampasas",0.034,148,2022-11-21
"Lavaca",0.179,47,2022-11-21
"Lee",0.147,33,2022-11-21
"Leon",0.081,90,2022-11-21
"Liberty",0.022,302,2022-11-21
"Limestone",0.029,99,2022-11-21
"Lipscomb",0.25,2,2022-11-21
"Live Oak",0.077,19,2022-11-21
"Llano",0.049,108,2022-11-21
"Loving",0.143,3,2022-11-21
"Lubbock",0.099,1191,2022-11-21
"Lynn",0,5,2022-11-21
"Madison",0.02,52,2022-11-21
"Marion",0.5,7,2022-11-21
"Martin",0.25,10,2022-11-21
"Mason",0.167,6,2022-11-21
"Matagorda",0.027,174,2022-11-21
"Maverick",0.076,117,2022-11-21
"McCulloch",0,30,2022-11-21
"McLennan",0.049,1419,2022-11-21
"McMullen",,0,2022-11-21
"Medina",0.087,80,2022-11-21
"Menard",0,3,2022-11-21
"Midland",0.066,383,2022-11-21
"Milam",0.068,81,2022-11-21
"Mills",0.143,9,2022-11-21
"Mitchell",0.083,10,2022-11-21
"Montague",0.156,24,2022-11-21
"Montgomery",0.071,1872,2022-11-21
"Moore",0.322,47,2022-11-21
"Morris",0,18,2022-11-21
"Motley",0.25,1,2022-11-21
"Nacogdoches",0.039,353,2022-11-21
"Navarro",0.053,69,2022-11-21
"Newton",0.048,16,2022-11-21
"Nolan",0,2,2022-11-21
"Nueces",0.058,1215,2022-11-21
"Ochiltree",0.067,17,2022-11-21
"Oldham",0,7,2022-11-21
"Orange",0.014,150,2022-11-21
"Palo Pinto",0.135,68,2022-11-21
"Panola",0.09,85,2022-11-21
"Parker",0.065,401,2022-11-21
"Parmer",0,6,2022-11-21
"Pecos",0.2,10,2022-11-21
"Polk",0.073,127,2022-11-21
"Potter",0.087,513,2022-11-21
"Presidio",0.2,14,2022-11-21
"Rains",0,19,2022-11-21
"Randall",0.055,417,2022-11-21
"Reagan",,0,2022-11-21
"Real",0,7,2022-11-21
"Red River",0.143,16,2022-11-21
"Reeves",0.036,99,2022-11-21
"Refugio",0,26,2022-11-21
"Roberts",,0,2022-11-21
"Robertson",0.014,73,2022-11-21
"Rockwall",0.051,269,2022-11-21
"Runnels",0.043,75,2022-11-21
"Rusk",0.031,100,2022-11-21
"Sabine",0,14,2022-11-21
"San Augustine",0,23,2022-11-21
"San Jacinto",0.095,42,2022-11-21
"San Patricio",0.04,215,2022-11-21
"San Saba",0.1,20,2022-11-21
"Schleicher",,0,2022-11-21
"Scurry",0.077,215,2022-11-21
"Shackelford",,0,2022-11-21
"Shelby",0.049,177,2022-11-21
"Sherman",0,2,2022-11-21
"Smith",0.076,590,2022-11-21
"Somervell",0.154,13,2022-11-21
"Starr",0.023,226,2022-11-21
"Stephens",0.286,3,2022-11-21
"Sterling",1,0,2022-11-21
"Stonewall",,0,2022-11-21
"Sutton",1,1,2022-11-21
"Swisher",0,18,2022-11-21
"Tarrant",0.081,7971,2022-11-21
"Taylor",0.137,69,2022-11-21
"Terrell",,0,2022-11-21
"Terry",0.111,9,2022-11-21
"Throckmorton",0,2,2022-11-21
"Titus",0.055,56,2022-11-21
"Tom Green",0.165,128,2022-11-21
"Travis",0.098,4166,2022-11-21
"Trinity",0.115,29,2022-11-21
"Tyler",0.089,49,2022-11-21
"Upshur",0.054,38,2022-11-21
"Upton",0,12,2022-11-21
"Uvalde",0.105,38,2022-11-21
"Val Verde",0.087,31,2022-11-21
"Van Zandt",0.094,99,2022-11-21
"Victoria",0.078,195,2022-11-21
"Walker",0.056,391,2022-11-21
"Waller",0.088,126,2022-11-21
"Ward",0.082,65,2022-11-21
"Washington",0.073,172,2022-11-21
"Webb",0.077,983,2022-11-21
"Wharton",0.065,102,2022-11-21
"Wheeler",0.167,5,2022-11-21
"Wichita",0.116,182,2022-11-21
"Wilbarger",0.022,50,2022-11-21
"Willacy",0.03,179,2022-11-21
"Williamson",0.12,1999,2022-11-21
"Wilson",0.072,115,2022-11-21
"Winkler",0,9,2022-11-21
"Wise",0.075,198,2022-11-21
"Wood",0.045,72,2022-11-21
"Yoakum",0,5,2022-11-21
"Young",0.041,44,2022-11-21
"Zapata",0,29,2022-11-21
"Zavala",0.231,17,2022-11-21
