"County","TPR_CPR","Tests","Date"
"Anderson",0.109,199,2022-12-26
"Andrews",0,14,2022-12-26
"Angelina",0.048,98,2022-12-26
"Aransas",0.324,62,2022-12-26
"Archer",0.25,20,2022-12-26
"Armstrong",0,16,2022-12-26
"Atascosa",0.181,98,2022-12-26
"Austin",0.233,112,2022-12-26
"Bailey",0.222,13,2022-12-26
"Bandera",0.103,40,2022-12-26
"Bastrop",0.262,308,2022-12-26
"Baylor",0.2,17,2022-12-26
"Bee",0.242,32,2022-12-26
"Bell",0.196,1822,2022-12-26
"Bexar",0.2,6425,2022-12-26
"Blanco",0.25,37,2022-12-26
"Borden",0,2,2022-12-26
"Bosque",0.182,65,2022-12-26
"Bowie",0.166,288,2022-12-26
"Brazoria",0.187,1608,2022-12-26
"Brazos",0.158,967,2022-12-26
"Brewster",0.2,8,2022-12-26
"Briscoe",0.438,20,2022-12-26
"Brooks",0.059,15,2022-12-26
"Brown",0.062,40,2022-12-26
"Burleson",0.129,124,2022-12-26
"Burnet",0.197,196,2022-12-26
"Caldwell",0.282,210,2022-12-26
"Calhoun",0.242,43,2022-12-26
"Callahan",0.15,20,2022-12-26
"Cameron",0.187,1478,2022-12-26
"Camp",0.213,41,2022-12-26
"Carson",0.316,24,2022-12-26
"Cass",0.167,88,2022-12-26
"Castro",0.192,41,2022-12-26
"Chambers",0.132,145,2022-12-26
"Cherokee",0.109,140,2022-12-26
"Childress",0.143,96,2022-12-26
"Clay",0.118,39,2022-12-26
"Cochran",0.286,17,2022-12-26
"Coke",0.5,3,2022-12-26
"Coleman",0.222,29,2022-12-26
"Collin",0.215,2904,2022-12-26
"Collingsworth",0.071,6,2022-12-26
"Colorado",0.043,28,2022-12-26
"Comal",0.273,377,2022-12-26
"Comanche",0.118,28,2022-12-26
"Concho",0.6,5,2022-12-26
"Cooke",0.22,57,2022-12-26
"Coryell",0.228,286,2022-12-26
"Cottle",0.143,5,2022-12-26
"Crane",0.167,7,2022-12-26
"Crockett",0.333,6,2022-12-26
"Crosby",0.182,10,2022-12-26
"Culberson",1,0,2022-12-26
"Dallam",0,7,2022-12-26
"Dallas",0.184,8861,2022-12-26
"Dawson",0,16,2022-12-26
"DeWitt",0.231,76,2022-12-26
"Deaf Smith",0.192,81,2022-12-26
"Delta",0,14,2022-12-26
"Denton",0.203,2073,2022-12-26
"Dickens",0.6,4,2022-12-26
"Dimmit",0.25,12,2022-12-26
"Donley",0.125,18,2022-12-26
"Duval",0.24,32,2022-12-26
"Eastland",0.203,88,2022-12-26
"Ector",0.195,501,2022-12-26
"Edwards",1,5,2022-12-26
"El Paso",0.217,4439,2022-12-26
"Ellis",0.158,633,2022-12-26
"Erath",0.195,152,2022-12-26
"Falls",0.212,40,2022-12-26
"Fannin",0.08,141,2022-12-26
"Fayette",0.156,37,2022-12-26
"Fisher",0.429,8,2022-12-26
"Floyd",0.288,56,2022-12-26
"Foard",0,6,2022-12-26
"Fort Bend",0.195,2840,2022-12-26
"Franklin",0.364,27,2022-12-26
"Freestone",0.106,153,2022-12-26
"Frio",0.095,77,2022-12-26
"Gaines",0.455,15,2022-12-26
"Galveston",0.21,1457,2022-12-26
"Garza",0,12,2022-12-26
"Gillespie",0.117,63,2022-12-26
"Glasscock",,1,2022-12-26
"Goliad",0.375,17,2022-12-26
"Gonzales",0.17,46,2022-12-26
"Gray",0.276,38,2022-12-26
"Grayson",0.153,710,2022-12-26
"Gregg",0.313,97,2022-12-26
"Grimes",0.105,134,2022-12-26
"Guadalupe",0.17,353,2022-12-26
"Hale",0.162,162,2022-12-26
"Hall",0.128,29,2022-12-26
"Hamilton",0.163,67,2022-12-26
"Hansford",0,16,2022-12-26
"Hardeman",0,20,2022-12-26
"Hardin",0.198,121,2022-12-26
"Harris",0.172,16070,2022-12-26
"Harrison",0.217,24,2022-12-26
"Hartley",0,0,2022-12-26
"Haskell",0,2,2022-12-26
"Hays",0.168,913,2022-12-26
"Hemphill",1,10,2022-12-26
"Henderson",0.15,232,2022-12-26
"Hidalgo",0.184,3262,2022-12-26
