"County","TPR_CPR","Tests","Date"
"Anderson",0.038,762,2021-03-01
"Andrews",0.022,45,2021-03-01
"Angelina",0.08,1253,2021-03-01
"Aransas",0.185,108,2021-03-01
"Archer",0,12,2021-03-01
"Armstrong",0,7,2021-03-01
"Atascosa",0.121,240,2021-03-01
"Austin",0.1,281,2021-03-01
"Bailey",0,8,2021-03-01
"Bandera",0.076,79,2021-03-01
"Bastrop",0.072,801,2021-03-01
"Baylor",0,2,2021-03-01
"Bee",0.038,554,2021-03-01
"Bell",0.071,3687,2021-03-01
"Bexar",0.1,20903,2021-03-01
"Blanco",0.065,77,2021-03-01
"Borden",0,2,2021-03-01
"Bosque",0.067,105,2021-03-01
"Bowie",0.092,742,2021-03-01
"Brazoria",0.137,4076,2021-03-01
"Brazos",0.11,5541,2021-03-01
"Brewster",0.133,15,2021-03-01
"Briscoe",0.25,4,2021-03-01
"Brooks",0.025,318,2021-03-01
"Brown",0.083,169,2021-03-01
"Burleson",0.071,266,2021-03-01
"Burnet",0.131,679,2021-03-01
"Caldwell",0.11,618,2021-03-01
"Calhoun",0.206,107,2021-03-01
"Callahan",0.094,32,2021-03-01
"Cameron",0.095,3518,2021-03-01
"Camp",0.177,79,2021-03-01
"Carson",0.154,13,2021-03-01
"Cass",0.135,126,2021-03-01
"Castro",0.015,66,2021-03-01
"Chambers",0.084,308,2021-03-01
"Cherokee",0.121,174,2021-03-01
"Childress",0.231,13,2021-03-01
"Clay",0.077,26,2021-03-01
"Cochran",0,2,2021-03-01
"Coke",0,94,2021-03-01
"Coleman",0.037,27,2021-03-01
"Collin",0.089,8813,2021-03-01
"Collingsworth",0,10,2021-03-01
"Colorado",0.079,126,2021-03-01
"Comal",0.083,1384,2021-03-01
"Comanche",0.098,41,2021-03-01
"Concho",0,11,2021-03-01
"Cooke",0.147,218,2021-03-01
"Coryell",0.048,755,2021-03-01
"Cottle",0.5,6,2021-03-01
"Crane",0.01,103,2021-03-01
"Crockett",0,1,2021-03-01
"Crosby",0.069,29,2021-03-01
"Culberson",0.1,10,2021-03-01
"Dallam",0,117,2021-03-01
"Dallas",0.092,23725,2021-03-01
"Dawson",0.012,85,2021-03-01
"Deaf Smith",0.114,44,2021-03-01
"Delta",0.071,28,2021-03-01
"Denton",0.1,7525,2021-03-01
"DeWitt",0.18,89,2021-03-01
"Dickens",0,6,2021-03-01
"Dimmit",0.146,309,2021-03-01
"Donley",0,8,2021-03-01
"Duval",0.026,194,2021-03-01
"Eastland",0.163,49,2021-03-01
"Ector",0.079,442,2021-03-01
"Edwards",0,6,2021-03-01
"El Paso",0.096,8744,2021-03-01
"Ellis",0.073,2053,2021-03-01
"Erath",0.051,293,2021-03-01
"Falls",0.126,95,2021-03-01
"Fannin",0.109,129,2021-03-01
"Fayette",0.103,174,2021-03-01
"Fisher",0,10,2021-03-01
"Floyd",0,25,2021-03-01
"Foard",0,1,2021-03-01
"Fort Bend",0.107,9427,2021-03-01
"Franklin",0.141,64,2021-03-01
"Freestone",0.145,62,2021-03-01
"Frio",0.063,364,2021-03-01
"Gaines",0,34,2021-03-01
"Galveston",0.109,4727,2021-03-01
"Garza",0.114,44,2021-03-01
"Gillespie",0.328,67,2021-03-01
"Glasscock",0,2,2021-03-01
"Goliad",0.086,35,2021-03-01
"Gonzales",0.171,117,2021-03-01
"Gray",0.195,41,2021-03-01
"Grayson",0.083,756,2021-03-01
"Gregg",0.056,942,2021-03-01
"Grimes",0.047,836,2021-03-01
"Guadalupe",0.101,969,2021-03-01
"Hale",0.03,199,2021-03-01
"Hall",0.1,10,2021-03-01
"Hamilton",0.048,62,2021-03-01
"Hansford",0,5,2021-03-01
"Hardeman",0,2,2021-03-01
"Hardin",0.07,298,2021-03-01
"Harris",0.105,54726,2021-03-01
"Harrison",0.064,281,2021-03-01
"Hartley",0,3,2021-03-01
"Haskell",0,3,2021-03-01
"Hays",0.078,4327,2021-03-01
"Hemphill",0,2,2021-03-01
"Henderson",0.134,290,2021-03-01
"Hidalgo",0.126,4702,2021-03-01
"Hill",0.056,213,2021-03-01
"Hockley",0.018,56,2021-03-01
"Hood",0.159,246,2021-03-01
"Hopkins",0.157,185,2021-03-01
"Houston",0.034,116,2021-03-01
"Howard",0.005,183,2021-03-01
"Hudspeth",0,24,2021-03-01
"Hunt",0.076,515,2021-03-01
"Hutchinson",0.037,54,2021-03-01
"Irion",0.143,7,2021-03-01
"Jack",0.036,28,2021-03-01
"Jackson",0.164,61,2021-03-01
"Jasper",0.046,326,2021-03-01
"Jeff Davis",0.6,10,2021-03-01
"Jefferson",0.077,1463,2021-03-01
"Jim Hogg",0.008,503,2021-03-01
"Jim Wells",0.109,479,2021-03-01
"Johnson",0.113,1049,2021-03-01
"Jones",0.04,50,2021-03-01
"Karnes",0.178,90,2021-03-01
"Kaufman",0.114,1056,2021-03-01
"Kendall",0.111,225,2021-03-01
"Kenedy",NA,0,2021-03-01
"Kent",NA,0,2021-03-01
"Kerr",0.055,181,2021-03-01
"Kimble",1,1,2021-03-01
"King",NA,0,2021-03-01
"Kinney",0.038,26,2021-03-01
"Kleberg",0.105,248,2021-03-01
"Knox",0.5,2,2021-03-01
"La Salle",0.042,143,2021-03-01
"Lamar",0.076,423,2021-03-01
"Lamb",0,32,2021-03-01
"Lampasas",0.077,222,2021-03-01
"Lavaca",0.171,111,2021-03-01
"Lee",0.13,115,2021-03-01
"Leon",0.093,172,2021-03-01
"Liberty",0.096,846,2021-03-01
"Limestone",0.093,279,2021-03-01
"Lipscomb",NA,0,2021-03-01
"Live Oak",0.056,179,2021-03-01
"Llano",0.092,282,2021-03-01
"Loving",NA,0,2021-03-01
"Lubbock",0.033,2196,2021-03-01
"Lynn",0.2,10,2021-03-01
"Madison",0.037,382,2021-03-01
"Marion",0.111,45,2021-03-01
"Martin",0.062,16,2021-03-01
"Mason",0,7,2021-03-01
"Matagorda",0.093,396,2021-03-01
"Maverick",0.179,614,2021-03-01
"McCulloch",0.2,15,2021-03-01
"McLennan",0.073,1839,2021-03-01
"McMullen",NA,0,2021-03-01
"Medina",0.052,465,2021-03-01
"Menard",0,5,2021-03-01
"Midland",0.072,543,2021-03-01
"Milam",0.078,232,2021-03-01
"Mills",0.16,25,2021-03-01
"Mitchell",0.038,236,2021-03-01
"Montague",0.11,155,2021-03-01
"Montgomery",0.137,5478,2021-03-01
"Moore",0.018,112,2021-03-01
"Morris",0.048,84,2021-03-01
"Motley",0,2,2021-03-01
"Nacogdoches",0.103,679,2021-03-01
"Navarro",0.067,149,2021-03-01
"Newton",0.029,68,2021-03-01
"Nolan",0.061,33,2021-03-01
"Nueces",0.091,2173,2021-03-01
"Ochiltree",0,5,2021-03-01
"Oldham",0,6,2021-03-01
"Orange",0.085,626,2021-03-01
"Palo Pinto",0.119,109,2021-03-01
"Panola",0.114,105,2021-03-01
"Parker",0.137,758,2021-03-01
"Parmer",0.069,29,2021-03-01
"Pecos",0.031,96,2021-03-01
"Polk",0.071,423,2021-03-01
"Potter",0.029,649,2021-03-01
"Presidio",0.333,6,2021-03-01
"Rains",0.028,36,2021-03-01
"Randall",0.015,542,2021-03-01
"Reagan",0.222,9,2021-03-01
"Real",0.111,18,2021-03-01
"Red River",0.024,83,2021-03-01
"Reeves",0.039,76,2021-03-01
"Refugio",0.17,47,2021-03-01
"Roberts",0,1,2021-03-01
"Robertson",0.073,178,2021-03-01
"Rockwall",0.085,1664,2021-03-01
"Runnels",0.081,74,2021-03-01
"Rusk",0.171,158,2021-03-01
"Sabine",0.07,86,2021-03-01
"San Augustine",0.045,111,2021-03-01
"San Jacinto",0.044,226,2021-03-01
"San Patricio",0.109,375,2021-03-01
"San Saba",0,34,2021-03-01
"Schleicher",0.375,8,2021-03-01
"Scurry",0.023,43,2021-03-01
"Shackelford",0,3,2021-03-01
"Shelby",0.149,101,2021-03-01
"Sherman",0,1,2021-03-01
"Smith",0.085,1381,2021-03-01
"Somervell",0.067,30,2021-03-01
"Starr",0.145,999,2021-03-01
"Stephens",0.214,28,2021-03-01
"Sterling",0,1,2021-03-01
"Stonewall",0,1,2021-03-01
"Sutton",0.417,12,2021-03-01
"Swisher",0,31,2021-03-01
"Tarrant",0.126,18469,2021-03-01
"Taylor",0.075,494,2021-03-01
"Terrell",NA,0,2021-03-01
"Terry",0,45,2021-03-01
"Throckmorton",NA,0,2021-03-01
"Titus",0.062,240,2021-03-01
"Tom Green",0.053,469,2021-03-01
"Travis",0.069,15640,2021-03-01
"Trinity",0.045,310,2021-03-01
"Tyler",0.027,183,2021-03-01
"Upshur",0.045,243,2021-03-01
"Upton",0.143,7,2021-03-01
"Uvalde",0.103,330,2021-03-01
"Val Verde",0.114,481,2021-03-01
"Van Zandt",0.122,188,2021-03-01
"Victoria",0.1,369,2021-03-01
"Walker",0.061,1275,2021-03-01
"Waller",0.083,590,2021-03-01
"Ward",0.029,34,2021-03-01
"Washington",0.06,665,2021-03-01
"Webb",0.073,4724,2021-03-01
"Wharton",0.147,259,2021-03-01
"Wheeler",0,5,2021-03-01
"Wichita",0.027,560,2021-03-01
"Wilbarger",0.059,68,2021-03-01
"Willacy",0.086,593,2021-03-01
"Williamson",0.086,6102,2021-03-01
"Wilson",0.128,327,2021-03-01
"Winkler",0.111,9,2021-03-01
"Wise",0.064,1046,2021-03-01
"Wood",0.061,245,2021-03-01
"Yoakum",0,17,2021-03-01
"Young",0.057,35,2021-03-01
"Zapata",0.115,218,2021-03-01
"Zavala",0.169,154,2021-03-01
