"County","TPR_CPR","Tests","Date"
"Anderson",0.036,572,2021-03-20
"Andrews",0.161,35,2021-03-20
"Angelina",0.075,661,2021-03-20
"Aransas",0.118,147,2021-03-20
"Archer",0.071,29,2021-03-20
"Armstrong",0,10,2021-03-20
"Atascosa",0.052,582,2021-03-20
"Austin",0.136,369,2021-03-20
"Bailey",0.286,18,2021-03-20
"Bandera",0.081,122,2021-03-20
"Bastrop",0.068,913,2021-03-20
"Baylor",0,3,2021-03-20
"Bee",0.015,543,2021-03-20
"Bell",0.04,5079,2021-03-20
"Bexar",0.049,23283,2021-03-20
"Blanco",0.013,112,2021-03-20
"Borden",0,2,2021-03-20
"Bosque",0.061,144,2021-03-20
"Bowie",0.027,655,2021-03-20
"Brazoria",0.097,6045,2021-03-20
"Brazos",0.081,5044,2021-03-20
"Brewster",0.118,18,2021-03-20
"Briscoe",0,8,2021-03-20
"Brooks",0.012,209,2021-03-20
"Brown",0.057,208,2021-03-20
"Burleson",0.035,314,2021-03-20
"Burnet",0.068,737,2021-03-20
"Caldwell",0.092,535,2021-03-20
"Calhoun",0.155,191,2021-03-20
"Callahan",0,41,2021-03-20
"Cameron",0.072,4753,2021-03-20
"Camp",0.038,61,2021-03-20
"Carson",0.059,23,2021-03-20
"Cass",0.019,148,2021-03-20
"Castro",0.056,43,2021-03-20
"Chambers",0.12,361,2021-03-20
"Cherokee",0.014,429,2021-03-20
"Childress",0.158,17,2021-03-20
"Clay",0.13,38,2021-03-20
"Cochran",0.333,11,2021-03-20
"Coke",0.048,56,2021-03-20
"Coleman",0,38,2021-03-20
"Collin",0.044,12054,2021-03-20
"Collingsworth",0.455,12,2021-03-20
"Colorado",0.117,150,2021-03-20
"Comal",0.038,1866,2021-03-20
"Comanche",0.083,50,2021-03-20
"Concho",0.136,9,2021-03-20
"Cooke",0.073,254,2021-03-20
"Coryell",0.013,1569,2021-03-20
"Cottle",0.25,4,2021-03-20
"Crane",0,47,2021-03-20
"Crockett",0.25,7,2021-03-20
"Crosby",0.087,19,2021-03-20
"Culberson",0,16,2021-03-20
"Dallam",0.111,140,2021-03-20
"Dallas",0.049,38626,2021-03-20
"Dawson",0,188,2021-03-20
"Deaf Smith",0.061,70,2021-03-20
"Delta",0.154,30,2021-03-20
"Denton",0.041,11575,2021-03-20
"DeWitt",0.054,90,2021-03-20
"Dickens",0,8,2021-03-20
"Dimmit",0.145,553,2021-03-20
"Donley",0.25,19,2021-03-20
"Duval",0.018,204,2021-03-20
"Eastland",0.043,49,2021-03-20
"Ector",0.079,545,2021-03-20
"Edwards",0,5,2021-03-20
"El Paso",0.08,13139,2021-03-20
"Ellis",0.052,2242,2021-03-20
"Erath",0.019,339,2021-03-20
"Falls",0.063,144,2021-03-20
"Fannin",0.048,401,2021-03-20
"Fayette",0.16,303,2021-03-20
"Fisher",0,9,2021-03-20
"Floyd",0,18,2021-03-20
"Foard",0,5,2021-03-20
"Fort Bend",0.077,13768,2021-03-20
"Franklin",0,40,2021-03-20
"Freestone",0,148,2021-03-20
"Frio",0.061,167,2021-03-20
"Gaines",0.031,24,2021-03-20
"Galveston",0.096,5856,2021-03-20
"Garza",0,43,2021-03-20
"Gillespie",0.05,98,2021-03-20
"Glasscock",0,3,2021-03-20
"Goliad",0,43,2021-03-20
"Gonzales",0.193,141,2021-03-20
"Gray",0.103,66,2021-03-20
"Grayson",0.054,878,2021-03-20
"Gregg",0.04,885,2021-03-20
"Grimes",0.024,863,2021-03-20
"Guadalupe",0.023,1310,2021-03-20
"Hale",0.021,191,2021-03-20
"Hall",0,7,2021-03-20
"Hamilton",0.016,150,2021-03-20
"Hansford",0,23,2021-03-20
"Hardeman",0,5,2021-03-20
"Hardin",0.062,485,2021-03-20
"Harris",0.079,79546,2021-03-20
"Harrison",0.025,223,2021-03-20
"Hartley",NA,2,2021-03-20
"Haskell",0,5,2021-03-20
"Hays",0.063,5106,2021-03-20
"Hemphill",0,1,2021-03-20
"Henderson",0.069,418,2021-03-20
"Hidalgo",0.08,6335,2021-03-20
"Hill",0.055,327,2021-03-20
"Hockley",0.042,91,2021-03-20
"Hood",0.094,381,2021-03-20
"Hopkins",0.07,211,2021-03-20
"Houston",0.011,241,2021-03-20
"Howard",0,213,2021-03-20
"Hudspeth",0.1,25,2021-03-20
"Hunt",0.047,599,2021-03-20
"Hutchinson",0.135,52,2021-03-20
"Irion",0,7,2021-03-20
"Jack",0,90,2021-03-20
"Jackson",0.02,77,2021-03-20
"Jasper",0.042,215,2021-03-20
"Jeff Davis",0.143,9,2021-03-20
"Jefferson",0.057,2628,2021-03-20
"Jim Hogg",0.02,230,2021-03-20
"Jim Wells",0.04,516,2021-03-20
"Johnson",0.064,1670,2021-03-20
"Jones",0.025,36,2021-03-20
"Karnes",0.071,111,2021-03-20
"Kaufman",0.064,1584,2021-03-20
"Kendall",0.034,366,2021-03-20
"Kenedy",0,1,2021-03-20
"Kent",NA,1,2021-03-20
"Kerr",0.027,391,2021-03-20
"Kimble",0.333,8,2021-03-20
"King",NA,0,2021-03-20
"Kinney",0,29,2021-03-20
"Kleberg",0.078,271,2021-03-20
"Knox",0,3,2021-03-20
"La Salle",0.014,75,2021-03-20
"Lamar",0.048,372,2021-03-20
"Lamb",0.02,29,2021-03-20
"Lampasas",0.051,257,2021-03-20
"Lavaca",0.128,162,2021-03-20
"Lee",0.081,130,2021-03-20
"Leon",0.102,163,2021-03-20
"Liberty",0.085,793,2021-03-20
"Limestone",0.017,380,2021-03-20
"Lipscomb",0.5,2,2021-03-20
"Live Oak",0.022,118,2021-03-20
"Llano",0.058,444,2021-03-20
"Loving",0,4,2021-03-20
"Lubbock",0.011,2218,2021-03-20
"Lynn",0,24,2021-03-20
"Madison",0.024,330,2021-03-20
"Marion",0.021,75,2021-03-20
"Martin",0,13,2021-03-20
"Mason",0,8,2021-03-20
"Matagorda",0.129,575,2021-03-20
"Maverick",0.065,860,2021-03-20
"McCulloch",0,12,2021-03-20
"McLennan",0.026,3060,2021-03-20
"McMullen",0,3,2021-03-20
"Medina",0.031,383,2021-03-20
"Menard",0,4,2021-03-20
"Midland",0.043,733,2021-03-20
"Milam",0.028,353,2021-03-20
"Mills",0.045,39,2021-03-20
"Mitchell",0.012,27,2021-03-20
"Montague",0.048,129,2021-03-20
"Montgomery",0.1,8153,2021-03-20
"Moore",0,71,2021-03-20
"Morris",0.031,40,2021-03-20
"Motley",0,2,2021-03-20
"Nacogdoches",0.068,724,2021-03-20
"Navarro",0.064,313,2021-03-20
"Newton",0.03,68,2021-03-20
"Nolan",0,29,2021-03-20
"Nueces",0.067,2572,2021-03-20
"Ochiltree",0,7,2021-03-20
"Oldham",0,5,2021-03-20
"Orange",0.046,683,2021-03-20
"Palo Pinto",0.078,186,2021-03-20
"Panola",0.037,175,2021-03-20
"Parker",0.055,1298,2021-03-20
"Parmer",0.053,37,2021-03-20
"Pecos",0.012,282,2021-03-20
"Polk",0.023,3070,2021-03-20
"Potter",0.017,1065,2021-03-20
"Presidio",0.025,45,2021-03-20
"Rains",0,40,2021-03-20
"Randall",0.012,890,2021-03-20
"Reagan",0,5,2021-03-20
"Real",0,20,2021-03-20
"Red River",0,97,2021-03-20
"Reeves",0.029,181,2021-03-20
"Refugio",0.071,46,2021-03-20
"Roberts",0,2,2021-03-20
"Robertson",0.047,193,2021-03-20
"Rockwall",0.058,1513,2021-03-20
"Runnels",0,39,2021-03-20
"Rusk",0.056,177,2021-03-20
"Sabine",0.012,90,2021-03-20
"San Augustine",0.033,88,2021-03-20
"San Jacinto",0.096,216,2021-03-20
"San Patricio",0.095,394,2021-03-20
"San Saba",0,39,2021-03-20
"Schleicher",0,4,2021-03-20
"Scurry",0.026,39,2021-03-20
"Shackelford",0,4,2021-03-20
"Shelby",0.039,148,2021-03-20
"Sherman",0,9,2021-03-20
"Smith",0.053,1555,2021-03-20
"Somervell",0.067,47,2021-03-20
"Starr",0.119,679,2021-03-20
"Stephens",0.083,24,2021-03-20
"Sterling",0.5,5,2021-03-20
"Stonewall",0,1,2021-03-20
"Sutton",0,8,2021-03-20
"Swisher",0,64,2021-03-20
"Tarrant",0.061,27504,2021-03-20
"Taylor",0.049,447,2021-03-20
"Terrell",NA,0,2021-03-20
"Terry",0,89,2021-03-20
"Throckmorton",0,5,2021-03-20
"Titus",0.006,239,2021-03-20
"Tom Green",0.057,589,2021-03-20
"Travis",0.039,22251,2021-03-20
"Trinity",0.068,146,2021-03-20
"Tyler",0.054,185,2021-03-20
"Upshur",0.033,150,2021-03-20
"Upton",0,10,2021-03-20
"Uvalde",0.026,220,2021-03-20
"Val Verde",0.03,626,2021-03-20
"Van Zandt",0.035,334,2021-03-20
"Victoria",0.082,641,2021-03-20
"Walker",0.07,1508,2021-03-20
"Waller",0.117,832,2021-03-20
"Ward",0.107,33,2021-03-20
"Washington",0.065,793,2021-03-20
"Webb",0.034,4735,2021-03-20
"Wharton",0.103,355,2021-03-20
"Wheeler",0.182,11,2021-03-20
"Wichita",0.025,958,2021-03-20
"Wilbarger",0,175,2021-03-20
"Willacy",0.1,443,2021-03-20
"Williamson",0.049,8904,2021-03-20
"Wilson",0.025,538,2021-03-20
"Winkler",0.091,13,2021-03-20
"Wise",0.026,669,2021-03-20
"Wood",0.041,283,2021-03-20
"Yoakum",0,7,2021-03-20
"Young",0.031,71,2021-03-20
"Zapata",0.024,149,2021-03-20
"Zavala",0.085,70,2021-03-20
