"County","TPR_CPR","Tests","Date"
"Anderson",0.062,604,2021-11-21
"Andrews",0.219,33,2021-11-21
"Angelina",0.057,238,2021-11-21
"Aransas",0.029,155,2021-11-21
"Archer",0.189,74,2021-11-21
"Armstrong",0.111,17,2021-11-21
"Atascosa",0.014,1375,2021-11-21
"Austin",0.032,309,2021-11-21
"Bailey",0.05,25,2021-11-21
"Bandera",0.17,196,2021-11-21
"Bastrop",0.051,895,2021-11-21
"Baylor",0,21,2021-11-21
"Bee",0.066,262,2021-11-21
"Bell",0.047,3932,2021-11-21
"Bexar",0.025,64375,2021-11-21
"Blanco",0.071,142,2021-11-21
"Borden",0,4,2021-11-21
"Bosque",0.083,97,2021-11-21
"Bowie",0.051,604,2021-11-21
"Brazoria",0.054,5682,2021-11-21
"Brazos",0.026,3740,2021-11-21
"Brewster",0.111,16,2021-11-21
"Briscoe",0.154,35,2021-11-21
"Brooks",0,39,2021-11-21
"Brown",0.092,132,2021-11-21
"Burleson",0.054,165,2021-11-21
"Burnet",0.062,422,2021-11-21
"Caldwell",0.085,778,2021-11-21
"Calhoun",0.017,79,2021-11-21
"Callahan",0.192,62,2021-11-21
"Cameron",0.038,3705,2021-11-21
"Camp",0.073,97,2021-11-21
"Carson",0.25,43,2021-11-21
"Cass",0.176,131,2021-11-21
"Castro",0.092,153,2021-11-21
"Chambers",0.054,580,2021-11-21
"Cherokee",0.032,260,2021-11-21
"Childress",0.114,119,2021-11-21
"Clay",0.083,61,2021-11-21
"Cochran",0.281,35,2021-11-21
"Coke",0,14,2021-11-21
"Coleman",0.077,26,2021-11-21
"Collin",0.05,14517,2021-11-21
"Collingsworth",0.15,31,2021-11-21
"Colorado",0.01,130,2021-11-21
"Comal",0.059,1951,2021-11-21
"Comanche",0.019,73,2021-11-21
"Concho",0,9,2021-11-21
"Cooke",0.062,194,2021-11-21
"Coryell",0.05,840,2021-11-21
"Cottle",0.08,14,2021-11-21
"Crane",0.222,28,2021-11-21
"Crockett",0,6,2021-11-21
"Crosby",0.071,16,2021-11-21
"Culberson",0.227,18,2021-11-21
"Dallam",0.207,31,2021-11-21
"Dallas",0.049,34940,2021-11-21
"Dawson",0.017,148,2021-11-21
"Deaf Smith",0.212,107,2021-11-21
"Delta",0.095,66,2021-11-21
"Denton",0.054,10170,2021-11-21
"DeWitt",0.076,83,2021-11-21
"Dickens",0,12,2021-11-21
"Dimmit",0.107,201,2021-11-21
"Donley",0.053,37,2021-11-21
"Duval",0.06,147,2021-11-21
"Eastland",0.194,43,2021-11-21
"Ector",0.176,883,2021-11-21
"Edwards",0,9,2021-11-21
"El Paso",0.164,11873,2021-11-21
"Ellis",0.052,1656,2021-11-21
"Erath",0.041,300,2021-11-21
"Falls",0.027,107,2021-11-21
"Fannin",0.013,298,2021-11-21
"Fayette",0.072,154,2021-11-21
"Fisher",0,6,2021-11-21
"Floyd",0.18,57,2021-11-21
"Foard",0,6,2021-11-21
"Fort Bend",0.045,12971,2021-11-21
