"County","TPR_CPR","Tests","Date"
"Anderson",0.181,718,2021-01-15
"Andrews",0.148,81,2021-01-15
"Angelina",0.157,1666,2021-01-15
"Aransas",0.191,204,2021-01-15
"Archer",0.162,68,2021-01-15
"Armstrong",0.077,13,2021-01-15
"Atascosa",0.147,2405,2021-01-15
"Austin",0.206,545,2021-01-15
"Bailey",0.056,18,2021-01-15
"Bandera",0.174,253,2021-01-15
"Bastrop",0.175,1916,2021-01-15
"Baylor",0.1,20,2021-01-15
"Bee",0.18,577,2021-01-15
"Bell",0.154,8783,2021-01-15
"Bexar",0.172,73354,2021-01-15
"Blanco",0.215,172,2021-01-15
"Borden",0,1,2021-01-15
"Bosque",0.229,223,2021-01-15
"Bowie",0.191,1516,2021-01-15
"Brazoria",0.152,6663,2021-01-15
"Brazos",0.14,8570,2021-01-15
"Brewster",0.096,187,2021-01-15
"Briscoe",0.067,15,2021-01-15
"Brooks",0.062,528,2021-01-15
"Brown",0.123,921,2021-01-15
"Burleson",0.168,506,2021-01-15
"Burnet",0.19,1175,2021-01-15
"Caldwell",0.215,1607,2021-01-15
"Calhoun",0.203,231,2021-01-15
"Callahan",0.092,130,2021-01-15
"Cameron",0.214,6337,2021-01-15
"Camp",0.165,158,2021-01-15
"Carson",0.12,25,2021-01-15
"Cass",0.14,293,2021-01-15
"Castro",0.189,37,2021-01-15
"Chambers",0.166,441,2021-01-15
"Cherokee",0.128,289,2021-01-15
"Childress",0.215,107,2021-01-15
"Clay",0.225,120,2021-01-15
"Cochran",0.143,14,2021-01-15
"Coke",0.058,52,2021-01-15
"Coleman",0.22,100,2021-01-15
"Collin",0.165,23047,2021-01-15
"Collingsworth",0.259,27,2021-01-15
"Colorado",0.212,278,2021-01-15
"Comal",0.199,3764,2021-01-15
"Comanche",0.188,48,2021-01-15
"Concho",0.053,38,2021-01-15
"Cooke",0.172,922,2021-01-15
"Coryell",0.149,859,2021-01-15
"Cottle",0.278,18,2021-01-15
"Crane",0.055,55,2021-01-15
"Crockett",0.333,9,2021-01-15
"Crosby",0.271,48,2021-01-15
"Culberson",0.333,30,2021-01-15
"Dallam",0,19,2021-01-15
"Dallas",0.198,66693,2021-01-15
"Dawson",0.121,58,2021-01-15
"Deaf Smith",0.268,56,2021-01-15
"Delta",0.136,44,2021-01-15
"Denton",0.185,22362,2021-01-15
"DeWitt",0.337,166,2021-01-15
"Dickens",0.167,6,2021-01-15
"Dimmit",0.355,344,2021-01-15
"Donley",0.15,20,2021-01-15
"Duval",0.065,613,2021-01-15
"Eastland",0.267,101,2021-01-15
"Ector",0.202,1058,2021-01-15
"Edwards",0.047,43,2021-01-15
"El Paso",0.147,18740,2021-01-15
"Ellis",0.204,5067,2021-01-15
"Erath",0.166,295,2021-01-15
"Falls",0.181,298,2021-01-15
"Fannin",0.147,736,2021-01-15
"Fayette",0.18,384,2021-01-15
"Fisher",0.37,27,2021-01-15
"Floyd",0.157,51,2021-01-15
"Foard",0.125,8,2021-01-15
"Fort Bend",0.163,21158,2021-01-15
"Franklin",0.234,77,2021-01-15
"Freestone",0.063,238,2021-01-15
"Frio",0.237,291,2021-01-15
"Gaines",0.259,58,2021-01-15
"Galveston",0.161,6689,2021-01-15
"Garza",0.089,45,2021-01-15
"Gillespie",0.155,562,2021-01-15
"Glasscock",0.667,3,2021-01-15
"Goliad",0.274,73,2021-01-15
"Gonzales",0.345,388,2021-01-15
"Gray",0.096,146,2021-01-15
"Grayson",0.188,3140,2021-01-15
"Gregg",0.153,1666,2021-01-15
"Grimes",0.189,957,2021-01-15
"Guadalupe",0.172,3082,2021-01-15
"Hale",0.117,418,2021-01-15
"Hall",0.343,70,2021-01-15
"Hamilton",0.126,135,2021-01-15
"Hansford",0.167,18,2021-01-15
"Hardeman",0.167,24,2021-01-15
"Hardin",0.18,551,2021-01-15
"Harris",0.173,99678,2021-01-15
"Harrison",0.166,488,2021-01-15
"Hartley",0,1,2021-01-15
"Haskell",0.067,30,2021-01-15
"Hays",0.167,9877,2021-01-15
"Hemphill",0.2,5,2021-01-15
"Henderson",0.255,792,2021-01-15
"Hidalgo",0.178,12326,2021-01-15
"Hill",0.216,668,2021-01-15
"Hockley",0.182,159,2021-01-15
"Hood",0.27,759,2021-01-15
"Hopkins",0.099,424,2021-01-15
"Houston",0.114,245,2021-01-15
"Howard",0.215,629,2021-01-15
"Hudspeth",0.2,30,2021-01-15
"Hunt",0.164,1463,2021-01-15
"Hutchinson",0.172,157,2021-01-15
"Irion",0,5,2021-01-15
"Jack",0.284,67,2021-01-15
"Jackson",0.269,145,2021-01-15
"Jasper",0.242,289,2021-01-15
"Jeff Davis",0.106,104,2021-01-15
"Jefferson",0.158,2727,2021-01-15
"Jim Hogg",0.127,734,2021-01-15
"Jim Wells",0.138,1212,2021-01-15
"Johnson",0.262,3399,2021-01-15
"Jones",0.082,159,2021-01-15
"Karnes",0.13,193,2021-01-15
"Kaufman",0.206,2980,2021-01-15
"Kendall",0.171,692,2021-01-15
"Kenedy",0,5,2021-01-15
"Kent",0.2,5,2021-01-15
"Kerr",0.167,558,2021-01-15
"Kimble",0.148,27,2021-01-15
"King",0.5,2,2021-01-15
"Kinney",0.308,107,2021-01-15
"Kleberg",0.097,994,2021-01-15
"Knox",0.556,27,2021-01-15
"La Salle",0.22,332,2021-01-15
"Lamar",0.187,536,2021-01-15
"Lamb",0.083,72,2021-01-15
"Lampasas",0.178,348,2021-01-15
"Lavaca",0.309,233,2021-01-15
"Lee",0.068,588,2021-01-15
"Leon",0.157,274,2021-01-15
"Liberty",0.22,890,2021-01-15
"Limestone",0.1,859,2021-01-15
"Lipscomb",0.25,4,2021-01-15
"Live Oak",0.253,150,2021-01-15
"Llano",0.14,514,2021-01-15
"Loving",0,1,2021-01-15
"Lubbock",0.102,3386,2021-01-15
"Lynn",0.12,25,2021-01-15
"Madison",0.127,229,2021-01-15
"Marion",0.143,91,2021-01-15
"Martin",0.312,16,2021-01-15
"Mason",0.22,59,2021-01-15
"Matagorda",0.214,686,2021-01-15
"Maverick",0.247,2789,2021-01-15
"McCulloch",0.071,28,2021-01-15
"McLennan",0.129,5250,2021-01-15
"McMullen",0.222,9,2021-01-15
"Medina",0.173,1108,2021-01-15
"Menard",0,21,2021-01-15
"Midland",0.183,909,2021-01-15
"Milam",0.097,555,2021-01-15
"Mills",0.275,80,2021-01-15
"Mitchell",0.184,49,2021-01-15
