"County","TPR_CPR","Tests","Date"
"Anderson",0.08,112,2022-05-21
"Andrews",0.125,11,2022-05-21
"Angelina",0.058,149,2022-05-21
"Aransas",0.106,108,2022-05-21
"Archer",0.133,33,2022-05-21
"Armstrong",0,2,2022-05-21
"Atascosa",0.093,208,2022-05-21
"Austin",0.071,103,2022-05-21
"Bailey",0,1,2022-05-21
"Bandera",0.074,92,2022-05-21
"Bastrop",0.124,441,2022-05-21
"Baylor",0,11,2022-05-21
"Bee",0.171,80,2022-05-21
"Bell",0.107,1313,2022-05-21
"Bexar",0.143,12008,2022-05-21
"Blanco",0.036,99,2022-05-21
"Borden",,0,2022-05-21
"Bosque",0.071,35,2022-05-21
"Bowie",0.065,172,2022-05-21
"Brazoria",0.145,2511,2022-05-21
"Brazos",0.117,1615,2022-05-21
"Brewster",0.231,34,2022-05-21
"Briscoe",0,1,2022-05-21
"Brooks",0.192,19,2022-05-21
"Brown",0.045,19,2022-05-21
"Burleson",0.052,85,2022-05-21
"Burnet",0.18,167,2022-05-21
"Caldwell",0.168,288,2022-05-21
"Calhoun",0.145,90,2022-05-21
"Callahan",0.069,35,2022-05-21
"Cameron",0.102,1545,2022-05-21
"Camp",0,26,2022-05-21
"Carson",0,5,2022-05-21
"Cass",0.115,60,2022-05-21
"Castro",0,14,2022-05-21
"Chambers",0.112,268,2022-05-21
"Cherokee",0.058,114,2022-05-21
"Childress",0.143,25,2022-05-21
"Clay",0.048,19,2022-05-21
"Cochran",0,6,2022-05-21
"Coke",0,9,2022-05-21
"Coleman",0,6,2022-05-21
"Collin",0.155,5512,2022-05-21
"Collingsworth",0,1,2022-05-21
"Colorado",0.027,60,2022-05-21
"Comal",0.136,743,2022-05-21
"Comanche",0,15,2022-05-21
"Concho",,0,2022-05-21
"Cooke",0.035,89,2022-05-21
"Coryell",0.068,216,2022-05-21
"Cottle",0,1,2022-05-21
"Crane",0.25,3,2022-05-21
"Crockett",,0,2022-05-21
"Crosby",0,9,2022-05-21
"Culberson",0,3,2022-05-21
"Dallam",0,2,2022-05-21
"Dallas",0.139,12097,2022-05-21
"Dawson",0,9,2022-05-21
"Deaf Smith",0,21,2022-05-21
"Delta",0.091,27,2022-05-21
"Denton",0.148,3660,2022-05-21
"DeWitt",0.25,59,2022-05-21
"Dickens",0,3,2022-05-21
"Dimmit",0.091,22,2022-05-21
"Donley",0,2,2022-05-21
"Duval",0.243,46,2022-05-21
"Eastland",0.2,20,2022-05-21
"Ector",0.043,241,2022-05-21
"Edwards",0,10,2022-05-21
"El Paso",0.124,4736,2022-05-21
"Ellis",0.063,686,2022-05-21
"Erath",0.014,98,2022-05-21
"Falls",0.045,39,2022-05-21
"Fannin",0,58,2022-05-21
"Fayette",0.068,139,2022-05-21
"Fisher",0,6,2022-05-21
"Floyd",0.143,14,2022-05-21
"Foard",0,6,2022-05-21
"Fort Bend",0.211,5421,2022-05-21
"Franklin",0,21,2022-05-21
"Freestone",0.065,61,2022-05-21
"Frio",0.017,386,2022-05-21
"Gaines",0,10,2022-05-21
"Galveston",0.153,2789,2022-05-21
"Garza",0,5,2022-05-21
"Gillespie",0.206,76,2022-05-21
"Glasscock",0,4,2022-05-21
"Goliad",0.105,31,2022-05-21
"Gonzales",0.059,36,2022-05-21
"Gray",0,11,2022-05-21
"Grayson",0.08,239,2022-05-21
"Gregg",0.07,164,2022-05-21
"Grimes",0.107,191,2022-05-21
"Guadalupe",0.152,483,2022-05-21
"Hale",0.028,60,2022-05-21
"Hall",0,10,2022-05-21
"Hamilton",0.051,32,2022-05-21
"Hansford",0,3,2022-05-21
"Hardeman",0,5,2022-05-21
"Hardin",0.1,153,2022-05-21
"Harris",0.147,28930,2022-05-21
"Harrison",0.078,60,2022-05-21
"Hartley",,0,2022-05-21
"Haskell",0,4,2022-05-21
"Hays",0.171,1429,2022-05-21
"Hemphill",,0,2022-05-21
"Henderson",0.061,211,2022-05-21
"Hidalgo",0.15,2387,2022-05-21
"Hill",0.108,87,2022-05-21
"Hockley",0.063,73,2022-05-21
"Hood",0.121,138,2022-05-21
"Hopkins",0.13,67,2022-05-21
"Houston",0.031,29,2022-05-21
"Howard",0,20,2022-05-21
"Hudspeth",0.167,10,2022-05-21
"Hunt",0.136,257,2022-05-21
"Hutchinson",0.75,7,2022-05-21
"Irion",0,27,2022-05-21
"Jack",0,15,2022-05-21
"Jackson",0.045,56,2022-05-21
"Jasper",0.078,84,2022-05-21
"Jeff Davis",0,3,2022-05-21
"Jefferson",0.069,621,2022-05-21
"Jim Hogg",0.222,7,2022-05-21
"Jim Wells",0.055,152,2022-05-21
"Johnson",0.089,584,2022-05-21
"Jones",0.04,26,2022-05-21
"Karnes",0.152,26,2022-05-21
"Kaufman",0.098,564,2022-05-21
"Kendall",0.133,200,2022-05-21
"Kenedy",,0,2022-05-21
"Kent",0,2,2022-05-21
"Kerr",0.038,163,2022-05-21
"Kimble",0,13,2022-05-21
"King",,0,2022-05-21
"Kinney",0,8,2022-05-21
"Kleberg",0.2,88,2022-05-21
"Knox",0,1,2022-05-21
"La Salle",0,17,2022-05-21
"Lamar",0.1,75,2022-05-21
"Lamb",0.083,15,2022-05-21
"Lampasas",0.074,69,2022-05-21
"Lavaca",0.036,53,2022-05-21
"Lee",0.182,48,2022-05-21
"Leon",0.067,76,2022-05-21
