Date,file_path,County,TPR,Tests,Transmission_Level,Community_Level
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Anderson,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Andrews,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Angelina,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Aransas,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Archer,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Armstrong,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Atascosa,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Austin,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Bailey,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Bandera,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Bastrop,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Baylor,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Bee,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Bell,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Bexar,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Blanco,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Borden,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Bosque,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Bowie,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Brazoria,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Brazos,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Brewster,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Briscoe,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Brooks,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Brown,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Burleson,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Burnet,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Caldwell,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Calhoun,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Callahan,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Cameron,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Camp,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Carson,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Cass,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Castro,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Chambers,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Cherokee,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Childress,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Clay,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Cochran,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Coke,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Coleman,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Collin,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Collingsworth,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Colorado,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Comal,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Comanche,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Concho,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Cooke,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Coryell,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Cottle,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Crane,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Crockett,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Crosby,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Culberson,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Dallam,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Dallas,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Dawson,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,DeWitt,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Deaf Smith,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Delta,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Denton,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Dickens,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Dimmit,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Donley,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Duval,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Eastland,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Ector,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,Edwards,0,,,
2021-02-03,original-sources/historical/cpr_orig//cpr_2021-02-06.xlsx,El Paso,0,,,
