"County","TPR_CPR","Tests","Date"
"Anderson",0.17,1572,2021-01-04
"Andrews",0.247,93,2021-01-04
"Angelina",0.172,2197,2021-01-04
"Aransas",0.175,126,2021-01-04
"Archer",0.388,134,2021-01-04
"Armstrong",0.429,7,2021-01-04
"Atascosa",0.258,910,2021-01-04
"Austin",0.287,494,2021-01-04
"Bailey",0.091,11,2021-01-04
"Bandera",0.226,217,2021-01-04
"Bastrop",0.184,1866,2021-01-04
"Baylor",0.048,21,2021-01-04
"Bee",0.204,608,2021-01-04
"Bell",0.192,9860,2021-01-04
"Bexar",0.237,41623,2021-01-04
"Blanco",0.218,188,2021-01-04
"Borden",0.667,3,2021-01-04
"Bosque",0.281,310,2021-01-04
"Bowie",0.243,1181,2021-01-04
"Brazoria",0.196,7612,2021-01-04
"Brazos",0.211,7519,2021-01-04
"Brewster",0.17,53,2021-01-04
"Briscoe",0.4,5,2021-01-04
"Brooks",0.08,451,2021-01-04
"Brown",0.307,548,2021-01-04
"Burleson",0.279,516,2021-01-04
"Burnet",0.205,1161,2021-01-04
"Caldwell",0.271,974,2021-01-04
"Calhoun",0.165,254,2021-01-04
"Callahan",0.164,152,2021-01-04
"Cameron",0.203,4716,2021-01-04
"Camp",0.296,169,2021-01-04
"Carson",0.348,23,2021-01-04
"Cass",0.2,295,2021-01-04
"Castro",0.375,32,2021-01-04
"Chambers",0.237,388,2021-01-04
"Cherokee",0.154,693,2021-01-04
"Childress",0.459,98,2021-01-04
"Clay",0.335,167,2021-01-04
"Cochran",0,15,2021-01-04
"Coke",0.158,38,2021-01-04
"Coleman",0.561,123,2021-01-04
"Collin",0.184,22665,2021-01-04
"Collingsworth",0.481,27,2021-01-04
"Colorado",0.283,233,2021-01-04
"Comal",0.246,2525,2021-01-04
"Comanche",0.44,168,2021-01-04
"Concho",0.059,17,2021-01-04
"Cooke",0.271,901,2021-01-04
"Coryell",0.191,1135,2021-01-04
"Cottle",0.412,34,2021-01-04
"Crane",0,100,2021-01-04
"Crockett",0.25,4,2021-01-04
"Crosby",0.26,50,2021-01-04
"Culberson",0.217,23,2021-01-04
"Dallam",0,78,2021-01-04
"Dallas",0.21,50949,2021-01-04
"Dawson",0.156,147,2021-01-04
