"County","TPR_CPR","Tests","Date"
"Anderson",0.1,738,2021-09-11
"Andrews",0.097,83,2021-09-11
"Angelina",0.234,1373,2021-09-11
"Aransas",0.327,461,2021-09-11
"Archer",0.198,158,2021-09-11
"Armstrong",0.211,20,2021-09-11
"Atascosa",0.184,1182,2021-09-11
"Austin",0.189,576,2021-09-11
"Bailey",0.054,41,2021-09-11
"Bandera",0.165,297,2021-09-11
"Bastrop",0.206,2015,2021-09-11
"Baylor",0.059,30,2021-09-11
"Bee",0.133,625,2021-09-11
"Bell",0.187,6664,2021-09-11
"Bexar",0.124,76562,2021-09-11
"Blanco",0.255,235,2021-09-11
"Borden",0,4,2021-09-11
"Bosque",0.318,267,2021-09-11
"Bowie",0.217,1997,2021-09-11
"Brazoria",0.15,12943,2021-09-11
"Brazos",0.096,15396,2021-09-11
"Brewster",0.043,23,2021-09-11
"Briscoe",0.045,31,2021-09-11
"Brooks",0.046,285,2021-09-11
"Brown",0.209,694,2021-09-11
"Burleson",0.13,601,2021-09-11
"Burnet",0.233,982,2021-09-11
"Caldwell",0.207,1368,2021-09-11
"Calhoun",0.205,299,2021-09-11
"Callahan",0.164,161,2021-09-11
"Cameron",0.116,6390,2021-09-11
"Camp",0.21,190,2021-09-11
"Carson",0.125,42,2021-09-11
"Cass",0.249,498,2021-09-11
"Castro",0.068,154,2021-09-11
"Chambers",0.271,1331,2021-09-11
"Cherokee",0.219,601,2021-09-11
"Childress",0.25,92,2021-09-11
"Clay",0.305,163,2021-09-11
"Cochran",0.25,64,2021-09-11
"Coke",0.116,80,2021-09-11
"Coleman",0.176,55,2021-09-11
"Collin",0.134,30631,2021-09-11
"Collingsworth",0.03,27,2021-09-11
"Colorado",0.186,266,2021-09-11
"Comal",0.177,3062,2021-09-11
"Comanche",0.285,411,2021-09-11
"Concho",0.071,14,2021-09-11
"Cooke",0.251,425,2021-09-11
"Coryell",0.128,2207,2021-09-11
"Cottle",0.385,11,2021-09-11
"Crane",0.182,35,2021-09-11
"Crockett",0.077,12,2021-09-11
"Crosby",0.176,40,2021-09-11
"Culberson",0.1,40,2021-09-11
"Dallam",0.02,135,2021-09-11
"Dallas",0.125,65978,2021-09-11
"Dawson",0.027,304,2021-09-11
"Deaf Smith",0.07,72,2021-09-11
"Delta",0.295,120,2021-09-11
