"County","TPR_CPR","Tests","Date"
"Anderson",0.036,548,2021-05-10
"Andrews",0,20,2021-05-10
"Angelina",0.02,632,2021-05-10
"Aransas",0.02,85,2021-05-10
"Archer",0,9,2021-05-10
"Armstrong",0,4,2021-05-10
"Atascosa",0.037,1539,2021-05-10
"Austin",0.024,288,2021-05-10
"Bailey",0,15,2021-05-10
"Bandera",0.086,119,2021-05-10
"Bastrop",0.03,1771,2021-05-10
"Baylor",0,5,2021-05-10
"Bee",0.006,448,2021-05-10
"Bell",0.021,5139,2021-05-10
"Bexar",0.021,55978,2021-05-10
"Blanco",0,108,2021-05-10
"Borden",0,2,2021-05-10
"Bosque",0.032,106,2021-05-10
"Bowie",0.028,664,2021-05-10
"Brazoria",0.051,3900,2021-05-10
"Brazos",0.046,3247,2021-05-10
"Brewster",0,12,2021-05-10
"Briscoe",0,5,2021-05-10
"Brooks",0.005,496,2021-05-10
"Brown",0.023,139,2021-05-10
"Burleson",0.05,267,2021-05-10
"Burnet",0.015,920,2021-05-10
"Caldwell",0.045,1176,2021-05-10
"Calhoun",0.189,129,2021-05-10
"Callahan",0,25,2021-05-10
"Cameron",0.063,3749,2021-05-10
"Camp",0.053,45,2021-05-10
"Carson",0.1,10,2021-05-10
"Cass",0,84,2021-05-10
"Castro",0.048,46,2021-05-10
"Chambers",0.094,355,2021-05-10
"Cherokee",0.007,445,2021-05-10
"Childress",0,22,2021-05-10
"Clay",0.091,18,2021-05-10
"Cochran",0,12,2021-05-10
"Coke",0,10,2021-05-10
"Coleman",0,18,2021-05-10
"Collin",0.033,8618,2021-05-10
"Collingsworth",NA,4,2021-05-10
"Colorado",0.026,94,2021-05-10
"Comal",0.092,1808,2021-05-10
"Comanche",0,27,2021-05-10
"Concho",0,8,2021-05-10
"Cooke",0.112,137,2021-05-10
"Coryell",0.013,1174,2021-05-10
"Cottle",0,3,2021-05-10
"Crane",0,8,2021-05-10
"Crockett",0,4,2021-05-10
"Crosby",0.053,30,2021-05-10
"Culberson",0,8,2021-05-10
"Dallam",0,12,2021-05-10
"Dallas",0.044,23106,2021-05-10
"Dawson",0,44,2021-05-10
"Deaf Smith",0.053,34,2021-05-10
"Delta",0,25,2021-05-10
"Denton",0.035,7217,2021-05-10
"DeWitt",0.064,71,2021-05-10
"Dickens",0,2,2021-05-10
"Dimmit",0.066,464,2021-05-10
"Donley",0,6,2021-05-10
"Duval",0.077,109,2021-05-10
"Eastland",0.067,30,2021-05-10
"Ector",0.087,448,2021-05-10
"Edwards",0.25,5,2021-05-10
"El Paso",0.066,8409,2021-05-10
"Ellis",0.052,1490,2021-05-10
"Erath",0.018,187,2021-05-10
"Falls",0.039,123,2021-05-10
"Fannin",0.019,198,2021-05-10
"Fayette",0.024,320,2021-05-10
"Fisher",0,2,2021-05-10
"Floyd",0,42,2021-05-10
"Foard",0,7,2021-05-10
"Fort Bend",0.045,9385,2021-05-10
"Franklin",0.034,32,2021-05-10
"Freestone",0.084,92,2021-05-10
"Frio",0.118,211,2021-05-10
"Gaines",0,31,2021-05-10
"Galveston",0.065,4758,2021-05-10
"Garza",0.02,37,2021-05-10
"Gillespie",0.016,102,2021-05-10
"Glasscock",NA,0,2021-05-10
"Goliad",0.091,36,2021-05-10
"Gonzales",0.023,151,2021-05-10
"Gray",0.071,39,2021-05-10
"Grayson",0.025,876,2021-05-10
"Gregg",0.056,512,2021-05-10
"Grimes",0.031,790,2021-05-10
"Guadalupe",0.053,1631,2021-05-10
"Hale",0.028,199,2021-05-10
"Hall",0,5,2021-05-10
"Hamilton",0,69,2021-05-10
"Hansford",0,6,2021-05-10
"Hardeman",0,21,2021-05-10
"Hardin",0.089,272,2021-05-10
"Harris",0.057,51684,2021-05-10
"Harrison",0.101,199,2021-05-10
"Hartley",0,3,2021-05-10
"Haskell",0,1,2021-05-10
"Hays",0.044,5582,2021-05-10
"Hemphill",NA,0,2021-05-10
"Henderson",0.06,327,2021-05-10
"Hidalgo",0.064,5740,2021-05-10
"Hill",0,221,2021-05-10
"Hockley",0.024,110,2021-05-10
"Hood",0.073,291,2021-05-10
"Hopkins",0.085,165,2021-05-10
"Houston",0.024,95,2021-05-10
"Howard",0,77,2021-05-10
"Hudspeth",0.167,20,2021-05-10
"Hunt",0.083,487,2021-05-10
"Hutchinson",0.04,27,2021-05-10
"Irion",0,0,2021-05-10
"Jack",0,17,2021-05-10
"Jackson",0.058,79,2021-05-10
"Jasper",0.021,349,2021-05-10
"Jeff Davis",0,3,2021-05-10
"Jefferson",0.06,1362,2021-05-10
"Jim Hogg",0,53,2021-05-10
"Jim Wells",0.045,432,2021-05-10
"Johnson",0.036,1049,2021-05-10
"Jones",0,158,2021-05-10
"Karnes",0.073,98,2021-05-10
"Kaufman",0.062,1044,2021-05-10
"Kendall",0.042,387,2021-05-10
"Kenedy",0,3,2021-05-10
"Kent",0,4,2021-05-10
"Kerr",0.187,179,2021-05-10
"Kimble",0,18,2021-05-10
"King",NA,0,2021-05-10
"Kinney",0,57,2021-05-10
"Kleberg",0.028,143,2021-05-10
"Knox",NA,2,2021-05-10
"La Salle",0,18,2021-05-10
"Lamar",0.035,146,2021-05-10
"Lamb",0.087,25,2021-05-10
"Lampasas",0.022,247,2021-05-10
"Lavaca",0.044,128,2021-05-10
"Lee",0.038,180,2021-05-10
"Leon",0.016,149,2021-05-10
"Liberty",0.044,1023,2021-05-10
"Limestone",0.054,148,2021-05-10
"Lipscomb",0,2,2021-05-10
"Live Oak",0.026,119,2021-05-10
"Llano",0.026,436,2021-05-10
"Loving",0,2,2021-05-10
"Lubbock",0.019,2289,2021-05-10
"Lynn",0,15,2021-05-10
"Madison",0.006,315,2021-05-10
"Marion",0,23,2021-05-10
"Martin",0.111,14,2021-05-10
"Mason",0.167,24,2021-05-10
"Matagorda",0.118,392,2021-05-10
"Maverick",0.016,1027,2021-05-10
"McCulloch",0,10,2021-05-10
"McLennan",0.021,9397,2021-05-10
"McMullen",0,1,2021-05-10
"Medina",0.025,426,2021-05-10
"Menard",0,9,2021-05-10
"Midland",0.072,461,2021-05-10
"Milam",0.023,247,2021-05-10
"Mills",0,41,2021-05-10
"Mitchell",0,24,2021-05-10
"Montague",0.033,73,2021-05-10
"Montgomery",0.056,6651,2021-05-10
"Moore",0.025,21,2021-05-10
"Morris",0.2,30,2021-05-10
"Motley",NA,8,2021-05-10
"Nacogdoches",0.062,423,2021-05-10
"Navarro",0.015,291,2021-05-10
"Newton",0.014,76,2021-05-10
"Nolan",0,19,2021-05-10
"Nueces",0.077,2039,2021-05-10
"Ochiltree",0.6,6,2021-05-10
"Oldham",0,6,2021-05-10
"Orange",0.067,526,2021-05-10
"Palo Pinto",0.04,118,2021-05-10
"Panola",0.083,76,2021-05-10
"Parker",0.054,841,2021-05-10
"Parmer",0.214,15,2021-05-10
"Pecos",0,141,2021-05-10
"Polk",0.059,461,2021-05-10
"Potter",0.09,651,2021-05-10
"Presidio",0,4,2021-05-10
"Rains",0.2,28,2021-05-10
"Randall",0.072,623,2021-05-10
"Reagan",0,2,2021-05-10
"Real",0,5,2021-05-10
"Red River",0.045,45,2021-05-10
"Reeves",0.066,538,2021-05-10
"Refugio",0.056,21,2021-05-10
"Roberts",NA,1,2021-05-10
"Robertson",0.108,195,2021-05-10
"Rockwall",0.044,1011,2021-05-10
"Runnels",0,29,2021-05-10
"Rusk",0.036,161,2021-05-10
"Sabine",0,110,2021-05-10
"San Augustine",0,48,2021-05-10
"San Jacinto",0.086,143,2021-05-10
"San Patricio",0.054,327,2021-05-10
"San Saba",0,72,2021-05-10
"Schleicher",0,5,2021-05-10
"Scurry",0.022,52,2021-05-10
"Shackelford",NA,1,2021-05-10
"Shelby",0,119,2021-05-10
"Sherman",0,0,2021-05-10
"Smith",0.037,1269,2021-05-10
"Somervell",0.105,47,2021-05-10
"Starr",0.073,377,2021-05-10
"Stephens",0,13,2021-05-10
"Sterling",0,5,2021-05-10
"Stonewall",NA,0,2021-05-10
"Sutton",0,3,2021-05-10
"Swisher",0.095,62,2021-05-10
"Tarrant",0.041,16446,2021-05-10
"Taylor",0.035,434,2021-05-10
"Terrell",NA,0,2021-05-10
"Terry",0,37,2021-05-10
"Throckmorton",NA,3,2021-05-10
"Titus",0.046,117,2021-05-10
"Tom Green",0.049,307,2021-05-10
"Travis",0.024,22272,2021-05-10
"Trinity",0.032,167,2021-05-10
"Tyler",0.036,188,2021-05-10
"Upshur",0.017,142,2021-05-10
"Upton",0,7,2021-05-10
"Uvalde",0.04,161,2021-05-10
"Val Verde",0.03,416,2021-05-10
"Van Zandt",0.104,183,2021-05-10
"Victoria",0.134,596,2021-05-10
"Walker",0.041,1245,2021-05-10
"Waller",0.077,589,2021-05-10
"Ward",0.118,20,2021-05-10
"Washington",0.043,554,2021-05-10
"Webb",0.037,3522,2021-05-10
"Wharton",0.113,280,2021-05-10
"Wheeler",0.3,10,2021-05-10
"Wichita",0.131,308,2021-05-10
"Wilbarger",0.082,97,2021-05-10
"Willacy",0.071,568,2021-05-10
"Williamson",0.036,9538,2021-05-10
"Wilson",0.059,515,2021-05-10
"Winkler",0,3,2021-05-10
"Wise",0.042,502,2021-05-10
"Wood",0.033,105,2021-05-10
"Yoakum",0,12,2021-05-10
"Young",0.053,45,2021-05-10
"Zapata",0.032,73,2021-05-10
"Zavala",0.068,49,2021-05-10
