"County","TPR_CPR","Tests","Date"
"Anderson",0.042,144,2022-11-07
"Andrews",0,7,2022-11-07
"Angelina",0.027,96,2022-11-07
"Aransas",0,41,2022-11-07
"Archer",0.143,17,2022-11-07
"Armstrong",0,2,2022-11-07
"Atascosa",0.037,121,2022-11-07
"Austin",0.044,97,2022-11-07
"Bailey",0.2,7,2022-11-07
"Bandera",0.133,38,2022-11-07
"Bastrop",0.054,348,2022-11-07
"Baylor",0,8,2022-11-07
"Bee",0.073,82,2022-11-07
"Bell",0.074,1928,2022-11-07
"Bexar",0.068,7738,2022-11-07
"Blanco",0.125,20,2022-11-07
"Borden",1,1,2022-11-07
"Bosque",0.042,57,2022-11-07
"Bowie",0.087,185,2022-11-07
"Brazoria",0.036,2320,2022-11-07
"Brazos",0.068,1057,2022-11-07
"Brewster",0.067,40,2022-11-07
"Briscoe",0.211,16,2022-11-07
"Brooks",0,8,2022-11-07
"Brown",0.067,27,2022-11-07
"Burleson",0.079,111,2022-11-07
"Burnet",0.065,218,2022-11-07
"Caldwell",0.105,234,2022-11-07
"Calhoun",0.056,46,2022-11-07
"Callahan",0,5,2022-11-07
"Cameron",0.033,979,2022-11-07
"Camp",0.1,25,2022-11-07
"Carson",0,9,2022-11-07
"Cass",0.107,67,2022-11-07
"Castro",0.118,33,2022-11-07
"Chambers",0.052,138,2022-11-07
"Cherokee",0,86,2022-11-07
"Childress",0.019,39,2022-11-07
"Clay",0.059,21,2022-11-07
"Cochran",0,7,2022-11-07
"Coke",0,5,2022-11-07
"Coleman",,2,2022-11-07
"Collin",0.108,2451,2022-11-07
"Collingsworth",0,6,2022-11-07
"Colorado",0.053,34,2022-11-07
"Comal",0.07,454,2022-11-07
"Comanche",0.048,18,2022-11-07
"Concho",0,1,2022-11-07
"Cooke",0.037,56,2022-11-07
"Coryell",0.056,295,2022-11-07
"Cottle",0.25,9,2022-11-07
"Crane",0,6,2022-11-07
"Crockett",0,3,2022-11-07
"Crosby",0,10,2022-11-07
"Culberson",0,2,2022-11-07
"Dallam",0.25,6,2022-11-07
"Dallas",0.082,8468,2022-11-07
"Dawson",0,10,2022-11-07
"Deaf Smith",0.026,77,2022-11-07
"Delta",0.25,7,2022-11-07
"Denton",0.099,1883,2022-11-07
"DeWitt",0.053,45,2022-11-07
"Dickens",0,7,2022-11-07
"Dimmit",0.077,12,2022-11-07
"Donley",0,3,2022-11-07
"Duval",0,21,2022-11-07
"Eastland",0.108,39,2022-11-07
"Ector",0.082,357,2022-11-07
"Edwards",0,1,2022-11-07
"El Paso",0.113,3216,2022-11-07
"Ellis",0.075,555,2022-11-07
"Erath",0.098,63,2022-11-07
"Falls",0.037,28,2022-11-07
"Fannin",0.048,62,2022-11-07
"Fayette",0.152,36,2022-11-07
"Fisher",0,3,2022-11-07
"Floyd",0.125,30,2022-11-07
"Foard",0,4,2022-11-07
"Fort Bend",0.056,2861,2022-11-07
"Franklin",0.143,10,2022-11-07
"Freestone",0.033,119,2022-11-07
"Frio",0.016,175,2022-11-07
"Gaines",0,7,2022-11-07
"Galveston",0.061,1440,2022-11-07
"Garza",0.143,7,2022-11-07
"Gillespie",0.067,57,2022-11-07
"Glasscock",,0,2022-11-07
"Goliad",0,15,2022-11-07
"Gonzales",0.037,53,2022-11-07
"Gray",0.069,25,2022-11-07
"Grayson",0.056,284,2022-11-07
"Gregg",0.059,66,2022-11-07
"Grimes",0.065,168,2022-11-07
"Guadalupe",0.044,321,2022-11-07
"Hale",0.028,116,2022-11-07
"Hall",0,13,2022-11-07
"Hamilton",0.093,37,2022-11-07
"Hansford",0.5,4,2022-11-07
"Hardeman",0.217,13,2022-11-07
"Hardin",0.042,143,2022-11-07
"Harris",0.041,18600,2022-11-07
"Harrison",0.111,53,2022-11-07
"Hartley",,1,2022-11-07
"Haskell",0.333,5,2022-11-07
"Hays",0.095,1129,2022-11-07
"Hemphill",0,5,2022-11-07
"Henderson",0.062,166,2022-11-07
"Hidalgo",0.033,2730,2022-11-07
"Hill",0.041,93,2022-11-07
"Hockley",0.021,115,2022-11-07
"Hood",0.106,71,2022-11-07
"Hopkins",0.111,58,2022-11-07
"Houston",0.1,34,2022-11-07
"Howard",0,15,2022-11-07
"Hudspeth",0.2,8,2022-11-07
"Hunt",0.099,111,2022-11-07
"Hutchinson",0.2,24,2022-11-07
"Irion",1,4,2022-11-07
"Jack",0,8,2022-11-07
"Jackson",0.024,90,2022-11-07
"Jasper",0.086,81,2022-11-07
"Jeff Davis",0,0,2022-11-07
"Jefferson",0.032,692,2022-11-07
"Jim Hogg",0,7,2022-11-07
"Jim Wells",0,227,2022-11-07
"Johnson",0.085,593,2022-11-07
"Jones",0,81,2022-11-07
