"County","TPR_CPR","Tests","Date"
"Anderson",0.017,70,2022-05-01
"Andrews",0,2,2022-05-01
"Angelina",0.053,102,2022-05-01
"Aransas",0.122,87,2022-05-01
"Archer",0,17,2022-05-01
"Armstrong",,1,2022-05-01
"Atascosa",0.032,168,2022-05-01
"Austin",0.043,75,2022-05-01
"Bailey",0,4,2022-05-01
"Bandera",0.03,65,2022-05-01
"Bastrop",0.039,363,2022-05-01
"Baylor",0,5,2022-05-01
"Bee",0.069,58,2022-05-01
"Bell",0.032,1001,2022-05-01
"Bexar",0.075,8837,2022-05-01
"Blanco",0.061,68,2022-05-01
"Borden",,2,2022-05-01
"Bosque",0.067,15,2022-05-01
"Bowie",0.037,96,2022-05-01
"Brazoria",0.063,1712,2022-05-01
"Brazos",0.079,1078,2022-05-01
"Brewster",0,13,2022-05-01
"Briscoe",0,9,2022-05-01
"Brooks",0.19,30,2022-05-01
"Brown",0.111,19,2022-05-01
"Burleson",0.033,72,2022-05-01
"Burnet",0.063,156,2022-05-01
"Caldwell",0.092,235,2022-05-01
"Calhoun",0.061,60,2022-05-01
"Callahan",0.2,8,2022-05-01
"Cameron",0.067,1070,2022-05-01
"Camp",0,37,2022-05-01
"Carson",0,11,2022-05-01
"Cass",0.029,35,2022-05-01
"Castro",0.071,18,2022-05-01
"Chambers",0.042,173,2022-05-01
"Cherokee",0,50,2022-05-01
"Childress",0.04,24,2022-05-01
"Clay",0.1,12,2022-05-01
"Cochran",0,10,2022-05-01
"Coke",0,3,2022-05-01
"Coleman",0,8,2022-05-01
"Collin",0.071,3018,2022-05-01
"Collingsworth",0,5,2022-05-01
"Colorado",0,45,2022-05-01
"Comal",0.059,438,2022-05-01
"Comanche",0,11,2022-05-01
"Concho",,0,2022-05-01
"Cooke",0.097,67,2022-05-01
"Coryell",0.123,116,2022-05-01
"Cottle",0,7,2022-05-01
"Crane",0,1,2022-05-01
"Crockett",,0,2022-05-01
"Crosby",0,13,2022-05-01
"Culberson",0,3,2022-05-01
"Dallam",0,6,2022-05-01
"Dallas",0.062,7542,2022-05-01
"Dawson",0,8,2022-05-01
"Deaf Smith",0,15,2022-05-01
"Delta",0,13,2022-05-01
"Denton",0.087,2027,2022-05-01
"DeWitt",0.029,34,2022-05-01
"Dickens",0,2,2022-05-01
"Dimmit",0,21,2022-05-01
"Donley",0,5,2022-05-01
"Duval",0.05,31,2022-05-01
"Eastland",0,8,2022-05-01
"Ector",0.04,156,2022-05-01
"Edwards",0,3,2022-05-01
"El Paso",0.054,3680,2022-05-01
"Ellis",0.035,469,2022-05-01
"Erath",0.037,47,2022-05-01
"Falls",0.051,24,2022-05-01
"Fannin",0,33,2022-05-01
"Fayette",0.065,49,2022-05-01
"Fisher",0,0,2022-05-01
"Floyd",0,20,2022-05-01
"Foard",0,1,2022-05-01
"Fort Bend",0.09,3340,2022-05-01
"Franklin",0,22,2022-05-01
"Freestone",0.088,36,2022-05-01
"Frio",0.021,166,2022-05-01
"Gaines",0,14,2022-05-01
"Galveston",0.078,1730,2022-05-01
"Garza",0,7,2022-05-01
"Gillespie",0.077,66,2022-05-01
"Glasscock",,1,2022-05-01
"Goliad",0.222,13,2022-05-01
"Gonzales",0.026,34,2022-05-01
"Gray",0,21,2022-05-01
"Grayson",0.055,171,2022-05-01
"Gregg",0.022,78,2022-05-01
"Grimes",0.071,143,2022-05-01
"Guadalupe",0.054,311,2022-05-01
"Hale",0.011,95,2022-05-01
"Hall",0,9,2022-05-01
"Hamilton",0,20,2022-05-01
"Hansford",0,2,2022-05-01
"Hardeman",0.1,6,2022-05-01
"Hardin",0.06,110,2022-05-01
"Harris",0.06,21219,2022-05-01
"Harrison",0,65,2022-05-01
"Hartley",0,2,2022-05-01
"Haskell",,1,2022-05-01
"Hays",0.086,1015,2022-05-01
"Hemphill",,0,2022-05-01
"Henderson",0.022,94,2022-05-01
"Hidalgo",0.058,2677,2022-05-01
"Hill",0.037,35,2022-05-01
"Hockley",0,42,2022-05-01
"Hood",0.056,118,2022-05-01
"Hopkins",0.034,34,2022-05-01
"Houston",0,19,2022-05-01
"Howard",0,24,2022-05-01
"Hudspeth",0,15,2022-05-01
"Hunt",0.043,141,2022-05-01
"Hutchinson",0,16,2022-05-01
"Irion",0,9,2022-05-01
"Jack",0,6,2022-05-01
"Jackson",0,44,2022-05-01
"Jasper",0.049,68,2022-05-01
"Jeff Davis",0,2,2022-05-01
"Jefferson",0.043,415,2022-05-01
"Jim Hogg",0,15,2022-05-01
"Jim Wells",0.047,133,2022-05-01
"Johnson",0.036,317,2022-05-01
"Jones",0.018,149,2022-05-01
"Karnes",0.059,20,2022-05-01
"Kaufman",0.017,338,2022-05-01
"Kendall",0.06,154,2022-05-01
"Kenedy",,0,2022-05-01
"Kent",0,2,2022-05-01
