"County","TPR_CPR","Tests","Date"
"Anderson",0.19,690,2021-01-20
"Andrews",0.161,93,2021-01-20
"Angelina",0.142,1646,2021-01-20
"Aransas",0.066,471,2021-01-20
"Archer",0.176,85,2021-01-20
"Armstrong",0.105,19,2021-01-20
"Atascosa",0.131,2653,2021-01-20
"Austin",0.206,525,2021-01-20
"Bailey",0.083,12,2021-01-20
"Bandera",0.227,233,2021-01-20
"Bastrop",0.161,2005,2021-01-20
"Baylor",0.053,19,2021-01-20
"Bee",0.158,821,2021-01-20
"Bell",0.132,8065,2021-01-20
"Bexar",0.153,82207,2021-01-20
"Blanco",0.151,219,2021-01-20
"Borden",0,1,2021-01-20
"Bosque",0.2,265,2021-01-20
"Bowie",0.155,1572,2021-01-20
"Brazoria",0.157,6972,2021-01-20
"Brazos",0.135,7469,2021-01-20
"Brewster",0.105,153,2021-01-20
"Briscoe",0.062,16,2021-01-20
"Brooks",0.035,630,2021-01-20
"Brown",0.105,877,2021-01-20
"Burleson",0.148,412,2021-01-20
"Burnet",0.146,1069,2021-01-20
"Caldwell",0.194,1349,2021-01-20
"Calhoun",0.176,205,2021-01-20
"Callahan",0.057,176,2021-01-20
"Cameron",0.204,6168,2021-01-20
"Camp",0.133,218,2021-01-20
"Carson",0.088,34,2021-01-20
"Cass",0.079,328,2021-01-20
"Castro",0.167,42,2021-01-20
"Chambers",0.172,506,2021-01-20
"Cherokee",0.082,417,2021-01-20
"Childress",0.2,95,2021-01-20
"Clay",0.248,129,2021-01-20
"Cochran",0.111,18,2021-01-20
"Coke",0.2,20,2021-01-20
"Coleman",0.275,120,2021-01-20
"Collin",0.155,23611,2021-01-20
"Collingsworth",0.22,41,2021-01-20
"Colorado",0.169,237,2021-01-20
"Comal",0.178,3722,2021-01-20
"Comanche",0.222,54,2021-01-20
"Concho",0.133,15,2021-01-20
"Cooke",0.216,740,2021-01-20
"Coryell",0.124,772,2021-01-20
"Cottle",0.235,17,2021-01-20
"Crane",0.021,144,2021-01-20
"Crockett",0.143,7,2021-01-20
"Crosby",0.132,38,2021-01-20
"Culberson",0.237,76,2021-01-20
"Dallam",0.125,16,2021-01-20
"Dallas",0.174,67866,2021-01-20
"Dawson",0.032,126,2021-01-20
"Deaf Smith",0.049,41,2021-01-20
"Delta",0.081,86,2021-01-20
"Denton",0.156,22677,2021-01-20
"DeWitt",0.267,146,2021-01-20
"Dickens",0,9,2021-01-20
"Dimmit",0.143,1088,2021-01-20
"Donley",0.125,16,2021-01-20
"Duval",0.075,760,2021-01-20
"Eastland",0.227,75,2021-01-20
"Ector",0.224,1041,2021-01-20
"Edwards",0.129,31,2021-01-20
"El Paso",0.15,17158,2021-01-20
"Ellis",0.171,5249,2021-01-20
"Erath",0.154,279,2021-01-20
"Falls",0.135,422,2021-01-20
"Fannin",0.123,689,2021-01-20
"Fayette",0.156,314,2021-01-20
"Fisher",0.133,30,2021-01-20
"Floyd",0.14,50,2021-01-20
"Foard",0.167,6,2021-01-20
"Fort Bend",0.16,21517,2021-01-20
"Franklin",0.117,103,2021-01-20
"Freestone",0.072,276,2021-01-20
"Frio",0.235,311,2021-01-20
"Gaines",0.237,38,2021-01-20
"Galveston",0.149,6249,2021-01-20
"Garza",0.064,47,2021-01-20
"Gillespie",0.127,1001,2021-01-20
"Glasscock",NA,0,2021-01-20
"Goliad",0.312,77,2021-01-20
"Gonzales",0.292,336,2021-01-20
"Gray",0.099,161,2021-01-20
"Grayson",0.161,3179,2021-01-20
"Gregg",0.13,1786,2021-01-20
"Grimes",0.147,631,2021-01-20
"Guadalupe",0.159,2816,2021-01-20
"Hale",0.07,374,2021-01-20
"Hall",0.3,40,2021-01-20
"Hamilton",0.122,147,2021-01-20
"Hansford",0,8,2021-01-20
"Hardeman",0.242,33,2021-01-20
"Hardin",0.17,446,2021-01-20
"Harris",0.162,108904,2021-01-20
"Harrison",0.132,653,2021-01-20
"Hartley",0,1,2021-01-20
"Haskell",0,13,2021-01-20
"Hays",0.151,10355,2021-01-20
"Hemphill",0,5,2021-01-20
"Henderson",0.214,777,2021-01-20
"Hidalgo",0.187,10941,2021-01-20
"Hill",0.215,614,2021-01-20
"Hockley",0.26,169,2021-01-20
"Hood",0.247,737,2021-01-20
"Hopkins",0.077,418,2021-01-20
"Houston",0.131,252,2021-01-20
"Howard",0.225,400,2021-01-20
"Hudspeth",0.25,28,2021-01-20
"Hunt",0.194,1452,2021-01-20
"Hutchinson",0.158,177,2021-01-20
"Irion",0.1,10,2021-01-20
"Jack",0.212,52,2021-01-20
"Jackson",0.195,133,2021-01-20
"Jasper",0.18,377,2021-01-20
"Jeff Davis",0.125,16,2021-01-20
"Jefferson",0.14,3216,2021-01-20
"Jim Hogg",0.123,583,2021-01-20
"Jim Wells",0.135,1121,2021-01-20
"Johnson",0.248,3199,2021-01-20
"Jones",0.062,226,2021-01-20
"Karnes",0.158,253,2021-01-20
"Kaufman",0.19,3126,2021-01-20
"Kendall",0.139,662,2021-01-20
"Kenedy",0,1,2021-01-20
"Kent",0,8,2021-01-20
"Kerr",0.122,909,2021-01-20
"Kimble",0.172,29,2021-01-20
"King",1,3,2021-01-20
"Kinney",0.25,152,2021-01-20
"Kleberg",0.155,799,2021-01-20
"Knox",0.3,10,2021-01-20
"La Salle",0.222,315,2021-01-20
"Lamar",0.131,503,2021-01-20
"Lamb",0.141,92,2021-01-20
"Lampasas",0.146,424,2021-01-20
"Lavaca",0.259,274,2021-01-20
"Lee",0.155,219,2021-01-20
"Leon",0.142,246,2021-01-20
"Liberty",0.212,995,2021-01-20
"Limestone",0.102,892,2021-01-20
"Lipscomb",0,4,2021-01-20
"Live Oak",0.208,178,2021-01-20
"Llano",0.136,456,2021-01-20
"Loving",NA,0,2021-01-20
"Lubbock",0.106,3205,2021-01-20
"Lynn",0.083,24,2021-01-20
"Madison",0.118,211,2021-01-20
"Marion",0.21,81,2021-01-20
"Martin",0.133,15,2021-01-20
"Mason",0.162,68,2021-01-20
"Matagorda",0.157,731,2021-01-20
"Maverick",0.206,2812,2021-01-20
"McCulloch",0.061,49,2021-01-20
"McLennan",0.104,5558,2021-01-20
"McMullen",0.222,9,2021-01-20
"Medina",0.173,907,2021-01-20
"Menard",0.025,81,2021-01-20
"Midland",0.141,982,2021-01-20
"Milam",0.109,560,2021-01-20
"Mills",0.281,89,2021-01-20
"Mitchell",0.209,67,2021-01-20
"Montague",0.211,323,2021-01-20
"Montgomery",0.176,10751,2021-01-20
"Moore",0.048,84,2021-01-20
"Morris",0.155,168,2021-01-20
"Motley",0,5,2021-01-20
"Nacogdoches",0.148,853,2021-01-20
"Navarro",0.144,737,2021-01-20
"Newton",0.208,96,2021-01-20
"Nolan",0.132,144,2021-01-20
"Nueces",0.13,4929,2021-01-20
"Ochiltree",0.357,14,2021-01-20
"Oldham",0.273,11,2021-01-20
"Orange",0.133,899,2021-01-20
"Palo Pinto",0.255,302,2021-01-20
"Panola",0.204,206,2021-01-20
"Parker",0.24,2036,2021-01-20
"Parmer",0,38,2021-01-20
"Pecos",0.097,331,2021-01-20
"Polk",0.168,524,2021-01-20
"Potter",0.12,1086,2021-01-20
"Presidio",0.127,142,2021-01-20
"Rains",0.181,83,2021-01-20
"Randall",0.083,944,2021-01-20
"Reagan",0,5,2021-01-20
"Real",0.103,97,2021-01-20
"Red River",0.025,241,2021-01-20
"Reeves",0.044,159,2021-01-20
"Refugio",0.162,74,2021-01-20
