"County","TPR_CPR","Tests","Date"
"Anderson",0.016,836,2021-05-24
"Andrews",0.097,47,2021-05-24
"Angelina",0.036,553,2021-05-24
"Aransas",0.056,130,2021-05-24
"Archer",0,15,2021-05-24
"Armstrong",0,6,2021-05-24
"Atascosa",0.014,1502,2021-05-24
"Austin",0.048,259,2021-05-24
"Bailey",0,23,2021-05-24
"Bandera",0.077,121,2021-05-24
"Bastrop",0.037,1257,2021-05-24
"Baylor",0,2,2021-05-24
"Bee",0.01,584,2021-05-24
"Bell",0.016,4320,2021-05-24
"Bexar",0.014,52051,2021-05-24
"Blanco",0.046,95,2021-05-24
"Borden",0,4,2021-05-24
"Bosque",0.033,94,2021-05-24
"Bowie",0.053,420,2021-05-24
"Brazoria",0.028,4991,2021-05-24
"Brazos",0.043,2812,2021-05-24
"Brewster",0,12,2021-05-24
"Briscoe",0,10,2021-05-24
"Brooks",0.022,586,2021-05-24
"Brown",0.006,185,2021-05-24
"Burleson",0.011,326,2021-05-24
"Burnet",0.01,655,2021-05-24
"Caldwell",0.035,808,2021-05-24
"Calhoun",0.129,149,2021-05-24
"Callahan",0.077,23,2021-05-24
"Cameron",0.054,3431,2021-05-24
"Camp",0,35,2021-05-24
"Carson",0.167,16,2021-05-24
"Cass",0.05,112,2021-05-24
"Castro",0.071,23,2021-05-24
"Chambers",0.078,302,2021-05-24
"Cherokee",0.047,151,2021-05-24
"Childress",0,51,2021-05-24
"Clay",0,32,2021-05-24
"Cochran",0,8,2021-05-24
"Coke",0,11,2021-05-24
"Coleman",0,17,2021-05-24
"Collin",0.023,10373,2021-05-24
"Collingsworth",0,7,2021-05-24
"Colorado",0.014,112,2021-05-24
"Comal",0.053,1451,2021-05-24
"Comanche",0,44,2021-05-24
"Concho",0.143,8,2021-05-24
"Cooke",0.036,179,2021-05-24
"Coryell",0.006,776,2021-05-24
"Cottle",0,8,2021-05-24
"Crane",NA,1,2021-05-24
"Crockett",NA,2,2021-05-24
"Crosby",0.059,24,2021-05-24
"Culberson",0,3,2021-05-24
"Dallam",0,140,2021-05-24
"Dallas",0.032,25446,2021-05-24
"Dawson",0.01,212,2021-05-24
"Deaf Smith",0.053,47,2021-05-24
"Delta",0.077,27,2021-05-24
"Denton",0.026,7949,2021-05-24
"DeWitt",0.091,247,2021-05-24
"Dickens",0,9,2021-05-24
"Dimmit",0.073,575,2021-05-24
"Donley",0,13,2021-05-24
"Duval",0.041,202,2021-05-24
"Eastland",0,37,2021-05-24
"Ector",0.067,345,2021-05-24
"Edwards",0,7,2021-05-24
"El Paso",0.046,7780,2021-05-24
