"County","TPR_CPR","Tests","Date"
"Anderson",0.019,70,2022-05-08
"Andrews",0,13,2022-05-08
"Angelina",0.088,108,2022-05-08
"Aransas",0.088,77,2022-05-08
"Archer",0.048,29,2022-05-08
"Armstrong",,1,2022-05-08
"Atascosa",0.039,165,2022-05-08
"Austin",0.074,98,2022-05-08
"Bailey",0.2,8,2022-05-08
"Bandera",0.076,73,2022-05-08
"Bastrop",0.104,465,2022-05-08
"Baylor",0,4,2022-05-08
"Bee",0.096,85,2022-05-08
"Bell",0.045,1221,2022-05-08
"Bexar",0.083,9984,2022-05-08
"Blanco",0.097,89,2022-05-08
"Borden",0,0,2022-05-08
"Bosque",0.091,29,2022-05-08
"Bowie",0.043,131,2022-05-08
"Brazoria",0.077,1859,2022-05-08
"Brazos",0.081,1201,2022-05-08
"Brewster",0.176,16,2022-05-08
"Briscoe",0,3,2022-05-08
"Brooks",0.037,25,2022-05-08
"Brown",0,26,2022-05-08
"Burleson",0.038,85,2022-05-08
"Burnet",0.063,168,2022-05-08
"Caldwell",0.086,223,2022-05-08
"Calhoun",0.013,85,2022-05-08
"Callahan",0.417,11,2022-05-08
"Cameron",0.089,1014,2022-05-08
"Camp",0,33,2022-05-08
"Carson",0.167,9,2022-05-08
"Cass",0,32,2022-05-08
"Castro",0,11,2022-05-08
"Chambers",0.079,183,2022-05-08
"Cherokee",0,51,2022-05-08
"Childress",0,26,2022-05-08
"Clay",0,7,2022-05-08
"Cochran",0,18,2022-05-08
"Coke",0,1,2022-05-08
"Coleman",0,5,2022-05-08
"Collin",0.105,3766,2022-05-08
"Collingsworth",0,5,2022-05-08
"Colorado",0.027,40,2022-05-08
"Comal",0.114,543,2022-05-08
"Comanche",0,22,2022-05-08
"Concho",0,1,2022-05-08
"Cooke",0.03,48,2022-05-08
"Coryell",0.032,165,2022-05-08
"Cottle",0,4,2022-05-08
"Crane",0,5,2022-05-08
"Crockett",0,2,2022-05-08
"Crosby",0,6,2022-05-08
"Culberson",0,3,2022-05-08
"Dallam",0,4,2022-05-08
"Dallas",0.091,9007,2022-05-08
"Dawson",0.5,6,2022-05-08
"Deaf Smith",0,19,2022-05-08
"Delta",0.091,15,2022-05-08
"Denton",0.088,2578,2022-05-08
"DeWitt",0,46,2022-05-08
"Dickens",0,3,2022-05-08
"Dimmit",0.056,21,2022-05-08
"Donley",,3,2022-05-08
"Duval",0.118,37,2022-05-08
"Eastland",0,11,2022-05-08
"Ector",0.049,219,2022-05-08
"Edwards",0,8,2022-05-08
"El Paso",0.072,3129,2022-05-08
"Ellis",0.073,525,2022-05-08
"Erath",0,43,2022-05-08
"Falls",0.027,56,2022-05-08
"Fannin",0.042,33,2022-05-08
"Fayette",0.092,75,2022-05-08
"Fisher",0,3,2022-05-08
"Floyd",0.111,11,2022-05-08
"Foard",0,2,2022-05-08
"Fort Bend",0.131,3710,2022-05-08
"Franklin",0,23,2022-05-08
"Freestone",0.03,44,2022-05-08
"Frio",0.02,292,2022-05-08
"Gaines",0,11,2022-05-08
"Galveston",0.079,2084,2022-05-08
"Garza",0.667,4,2022-05-08
"Gillespie",0.056,61,2022-05-08
"Glasscock",,0,2022-05-08
