"County","TPR_CPR","Tests","Date"
"Anderson",0.018,945,2021-03-23
"Andrews",0.111,38,2021-03-23
"Angelina",0.05,640,2021-03-23
"Aransas",0.183,162,2021-03-23
"Archer",0.133,19,2021-03-23
"Armstrong",0,6,2021-03-23
"Atascosa",0.057,605,2021-03-23
"Austin",0.143,319,2021-03-23
"Bailey",0.111,22,2021-03-23
"Bandera",0.085,140,2021-03-23
"Bastrop",0.066,943,2021-03-23
"Baylor",0,2,2021-03-23
"Bee",0.012,506,2021-03-23
"Bell",0.033,4796,2021-03-23
"Bexar",0.045,26615,2021-03-23
"Blanco",0.039,108,2021-03-23
"Borden",NA,1,2021-03-23
"Bosque",0.04,168,2021-03-23
"Bowie",0.033,797,2021-03-23
"Brazoria",0.096,5630,2021-03-23
"Brazos",0.074,4477,2021-03-23
"Brewster",0.125,27,2021-03-23
"Briscoe",0,4,2021-03-23
"Brooks",0.023,106,2021-03-23
"Brown",0.02,159,2021-03-23
"Burleson",0.042,330,2021-03-23
"Burnet",0.043,768,2021-03-23
"Caldwell",0.101,584,2021-03-23
"Calhoun",0.12,123,2021-03-23
"Callahan",0.036,32,2021-03-23
"Cameron",0.074,4625,2021-03-23
"Camp",0.06,69,2021-03-23
"Carson",0.143,25,2021-03-23
"Cass",0.057,136,2021-03-23
"Castro",0.094,44,2021-03-23
"Chambers",0.104,383,2021-03-23
"Cherokee",0.015,607,2021-03-23
"Childress",0.2,20,2021-03-23
"Clay",0.105,27,2021-03-23
"Cochran",0,5,2021-03-23
"Coke",0,52,2021-03-23
"Coleman",0,20,2021-03-23
"Collin",0.044,11983,2021-03-23
"Collingsworth",0.765,10,2021-03-23
"Colorado",0.119,154,2021-03-23
"Comal",0.047,1773,2021-03-23
"Comanche",0.063,68,2021-03-23
"Concho",0.127,61,2021-03-23
"Cooke",0.052,214,2021-03-23
"Coryell",0.015,1382,2021-03-23
"Cottle",0.25,4,2021-03-23
"Crane",0,10,2021-03-23
"Crockett",0.2,5,2021-03-23
"Crosby",0.1,27,2021-03-23
"Culberson",0,10,2021-03-23
"Dallam",0,15,2021-03-23
"Dallas",0.045,34416,2021-03-23
"Dawson",0,168,2021-03-23
"Deaf Smith",0.121,53,2021-03-23
"Delta",0.053,22,2021-03-23
"Denton",0.042,10650,2021-03-23
"DeWitt",0.032,74,2021-03-23
"Dickens",0,5,2021-03-23
"Dimmit",0.135,722,2021-03-23
"Donley",0.286,14,2021-03-23
"Duval",0.033,145,2021-03-23
"Eastland",0.044,60,2021-03-23
"Ector",0.091,535,2021-03-23
"Edwards",0,5,2021-03-23
"El Paso",0.095,12265,2021-03-23
"Ellis",0.051,2063,2021-03-23
"Erath",0.019,384,2021-03-23
"Falls",0.019,111,2021-03-23
"Fannin",0.033,252,2021-03-23
"Fayette",0.119,232,2021-03-23
"Fisher",0,11,2021-03-23
"Floyd",0,15,2021-03-23
"Foard",NA,2,2021-03-23
"Fort Bend",0.076,12160,2021-03-23
"Franklin",0.028,43,2021-03-23
"Freestone",0.029,134,2021-03-23
"Frio",0.061,261,2021-03-23
"Gaines",0.056,39,2021-03-23
"Galveston",0.084,5380,2021-03-23
"Garza",0.095,39,2021-03-23
"Gillespie",0.033,222,2021-03-23
"Glasscock",NA,2,2021-03-23
"Goliad",0,41,2021-03-23
"Gonzales",0.148,117,2021-03-23
"Gray",0.04,66,2021-03-23
"Grayson",0.053,847,2021-03-23
"Gregg",0.035,921,2021-03-23
"Grimes",0.017,799,2021-03-23
"Guadalupe",0.047,1252,2021-03-23
"Hale",0.014,144,2021-03-23
"Hall",0,12,2021-03-23
"Hamilton",0.007,159,2021-03-23
"Hansford",0,15,2021-03-23
"Hardeman",0,10,2021-03-23
"Hardin",0.109,438,2021-03-23
"Harris",0.076,70162,2021-03-23
"Harrison",0.026,286,2021-03-23
"Hartley",0,1,2021-03-23
"Haskell",0,6,2021-03-23
"Hays",0.064,4572,2021-03-23
"Hemphill",0,1,2021-03-23
"Henderson",0.055,450,2021-03-23
"Hidalgo",0.087,6295,2021-03-23
"Hill",0.064,326,2021-03-23
"Hockley",0.048,89,2021-03-23
"Hood",0.078,415,2021-03-23
"Hopkins",0.032,167,2021-03-23
"Houston",0.023,107,2021-03-23
"Howard",0,216,2021-03-23
"Hudspeth",0,29,2021-03-23
"Hunt",0.036,630,2021-03-23
"Hutchinson",0.094,48,2021-03-23
"Irion",0.5,4,2021-03-23
"Jack",0,67,2021-03-23
"Jackson",0.082,67,2021-03-23
"Jasper",0.036,376,2021-03-23
"Jeff Davis",0,20,2021-03-23
"Jefferson",0.069,1917,2021-03-23
"Jim Hogg",0,205,2021-03-23
"Jim Wells",0.075,474,2021-03-23
"Johnson",0.059,1711,2021-03-23
"Jones",0,45,2021-03-23
"Karnes",0.038,172,2021-03-23
"Kaufman",0.057,1434,2021-03-23
"Kendall",0.02,435,2021-03-23
"Kenedy",0.5,2,2021-03-23
"Kent",1,2,2021-03-23
"Kerr",0.024,467,2021-03-23
"Kimble",0.25,7,2021-03-23
"King",NA,0,2021-03-23
"Kinney",0,42,2021-03-23
"Kleberg",0.081,427,2021-03-23
"Knox",0,1,2021-03-23
"La Salle",0.01,150,2021-03-23
"Lamar",0.043,269,2021-03-23
"Lamb",0.015,53,2021-03-23
"Lampasas",0.047,234,2021-03-23
"Lavaca",0.118,148,2021-03-23
"Lee",0.011,115,2021-03-23
"Leon",0.063,160,2021-03-23
"Liberty",0.084,1065,2021-03-23
"Limestone",0.021,385,2021-03-23
"Lipscomb",0.333,2,2021-03-23
"Live Oak",0,51,2021-03-23
"Llano",0.036,410,2021-03-23
"Loving",NA,3,2021-03-23
"Lubbock",0.011,1998,2021-03-23
"Lynn",0.1,14,2021-03-23
"Madison",0.034,342,2021-03-23
"Marion",0.028,62,2021-03-23
"Martin",0,12,2021-03-23
"Mason",0,8,2021-03-23
"Matagorda",0.147,476,2021-03-23
"Maverick",0.046,578,2021-03-23
"McCulloch",0,11,2021-03-23
"McLennan",0.024,6026,2021-03-23
"McMullen",0,4,2021-03-23
"Medina",0.022,476,2021-03-23
"Menard",0,4,2021-03-23
"Midland",0.046,731,2021-03-23
"Milam",0.029,345,2021-03-23
"Mills",0.007,145,2021-03-23
"Mitchell",0.01,88,2021-03-23
"Montague",0.071,123,2021-03-23
"Montgomery",0.104,7455,2021-03-23
"Moore",0.017,63,2021-03-23
"Morris",0.056,59,2021-03-23
"Motley",0,1,2021-03-23
"Nacogdoches",0.053,697,2021-03-23
"Navarro",0.008,327,2021-03-23
"Newton",0,93,2021-03-23
"Nolan",0,32,2021-03-23
"Nueces",0.079,2522,2021-03-23
"Ochiltree",0,9,2021-03-23
"Oldham",0,2,2021-03-23
"Orange",0.052,648,2021-03-23
"Palo Pinto",0.021,173,2021-03-23
"Panola",0.02,154,2021-03-23
"Parker",0.069,1022,2021-03-23
"Parmer",0,28,2021-03-23
"Pecos",0.011,93,2021-03-23
"Polk",0.043,3003,2021-03-23
"Potter",0.238,634,2021-03-23
"Presidio",0.2,47,2021-03-23
"Rains",0.094,45,2021-03-23
"Randall",0.036,577,2021-03-23
"Reagan",0,5,2021-03-23
"Real",0,21,2021-03-23
"Red River",0,91,2021-03-23
"Reeves",0.022,134,2021-03-23
"Refugio",0.073,48,2021-03-23
"Roberts",NA,1,2021-03-23
"Robertson",0.054,190,2021-03-23
"Rockwall",0.048,1645,2021-03-23
"Runnels",0,38,2021-03-23
"Rusk",0.062,185,2021-03-23
"Sabine",0.019,102,2021-03-23
"San Augustine",0.016,91,2021-03-23
"San Jacinto",0.102,185,2021-03-23
"San Patricio",0.116,431,2021-03-23
"San Saba",0.018,25,2021-03-23
"Schleicher",0,5,2021-03-23
"Scurry",0.023,51,2021-03-23
"Shackelford",0,2,2021-03-23
"Shelby",0.041,143,2021-03-23
"Sherman",NA,1,2021-03-23
"Smith",0.05,1631,2021-03-23
"Somervell",0,50,2021-03-23
"Starr",0.133,663,2021-03-23
"Stephens",0.077,18,2021-03-23
"Sterling",0,4,2021-03-23
"Stonewall",NA,1,2021-03-23
"Sutton",0,5,2021-03-23
"Swisher",0,47,2021-03-23
"Tarrant",0.061,24527,2021-03-23
"Taylor",0.032,374,2021-03-23
"Terrell",NA,1,2021-03-23
"Terry",0.045,93,2021-03-23
"Throckmorton",NA,2,2021-03-23
"Titus",0.013,268,2021-03-23
"Tom Green",0.044,568,2021-03-23
"Travis",0.037,18951,2021-03-23
"Trinity",0.009,130,2021-03-23
"Tyler",0.04,189,2021-03-23
"Upshur",0.037,116,2021-03-23
"Upton",0,7,2021-03-23
"Uvalde",0.079,229,2021-03-23
"Val Verde",0.025,593,2021-03-23
"Van Zandt",0.087,318,2021-03-23
"Victoria",0.051,542,2021-03-23
"Walker",0.065,1305,2021-03-23
"Waller",0.069,756,2021-03-23
"Ward",0.111,35,2021-03-23
"Washington",0.064,789,2021-03-23
"Webb",0.035,4708,2021-03-23
"Wharton",0.076,327,2021-03-23
"Wheeler",0,12,2021-03-23
"Wichita",0.032,700,2021-03-23
"Wilbarger",0.017,114,2021-03-23
"Willacy",0.078,456,2021-03-23
"Williamson",0.045,8158,2021-03-23
"Wilson",0.028,546,2021-03-23
"Winkler",0.083,18,2021-03-23
"Wise",0.023,814,2021-03-23
"Wood",0.059,311,2021-03-23
"Yoakum",0,5,2021-03-23
"Young",0.025,63,2021-03-23
"Zapata",0.009,142,2021-03-23
"Zavala",0.033,76,2021-03-23
