"County","TPR_CPR","Tests","Date"
"Anderson",0.144,312,2021-01-29
"Andrews",0.12,50,2021-01-29
"Angelina",0.135,1543,2021-01-29
"Aransas",0.244,168,2021-01-29
"Archer",0.071,14,2021-01-29
"Armstrong",0,6,2021-01-29
"Atascosa",0.086,1851,2021-01-29
"Austin",0.159,364,2021-01-29
"Bailey",0.333,3,2021-01-29
"Bandera",0.155,168,2021-01-29
"Bastrop",0.148,1219,2021-01-29
"Baylor",0.167,12,2021-01-29
"Bee",0.095,696,2021-01-29
"Bell",0.123,4467,2021-01-29
"Bexar",0.126,62691,2021-01-29
"Blanco",0.184,141,2021-01-29
"Borden",0,3,2021-01-29
"Bosque",0.139,165,2021-01-29
"Bowie",0.113,672,2021-01-29
"Brazoria",0.158,5034,2021-01-29
"Brazos",0.167,4845,2021-01-29
"Brewster",0.207,29,2021-01-29
"Briscoe",0,3,2021-01-29
"Brooks",0.195,77,2021-01-29
"Brown",0.149,262,2021-01-29
"Burleson",0.157,350,2021-01-29
"Burnet",0.185,809,2021-01-29
"Caldwell",0.174,938,2021-01-29
"Calhoun",0.156,262,2021-01-29
"Callahan",0.092,76,2021-01-29
"Cameron",0.215,4275,2021-01-29
"Camp",0.227,110,2021-01-29
"Carson",0.2,15,2021-01-29
"Cass",0.124,161,2021-01-29
"Castro",0.037,82,2021-01-29
"Chambers",0.124,355,2021-01-29
"Cherokee",0.068,380,2021-01-29
"Childress",0.214,56,2021-01-29
"Clay",0.194,36,2021-01-29
"Cochran",0.125,8,2021-01-29
"Coke",0.12,25,2021-01-29
"Coleman",0.138,58,2021-01-29
"Collin",0.173,15508,2021-01-29
"Collingsworth",0.167,12,2021-01-29
"Colorado",0.187,203,2021-01-29
"Comal",0.2,2264,2021-01-29
"Comanche",0.136,81,2021-01-29
"Concho",0.333,15,2021-01-29
"Cooke",0.212,397,2021-01-29
"Coryell",0.075,1250,2021-01-29
"Cottle",0,7,2021-01-29
"Crane",0.019,105,2021-01-29
"Crockett",0.273,11,2021-01-29
"Crosby",0.042,24,2021-01-29
"Culberson",0.353,17,2021-01-29
"Dallam",0.167,12,2021-01-29
"Dallas",0.18,44017,2021-01-29
"Dawson",0,143,2021-01-29
"Deaf Smith",0.024,41,2021-01-29
"Delta",0.235,68,2021-01-29
"Denton",0.174,14311,2021-01-29
"DeWitt",0.152,132,2021-01-29
"Dickens",0,3,2021-01-29
"Dimmit",0.232,310,2021-01-29
"Donley",0.211,19,2021-01-29
"Duval",0.077,181,2021-01-29
"Eastland",0.122,49,2021-01-29
"Ector",0.139,510,2021-01-29
"Edwards",0,17,2021-01-29
"El Paso",0.183,13315,2021-01-29
"Ellis",0.175,3843,2021-01-29
"Erath",0.131,290,2021-01-29
"Falls",0.109,165,2021-01-29
"Fannin",0.103,468,2021-01-29
"Fayette",0.135,230,2021-01-29
"Fisher",0.091,11,2021-01-29
"Floyd",0,13,2021-01-29
"Foard",0,2,2021-01-29
"Fort Bend",0.168,16493,2021-01-29
"Franklin",0.086,70,2021-01-29
"Freestone",0.1,249,2021-01-29
"Frio",0.148,243,2021-01-29
"Gaines",0.129,31,2021-01-29
"Galveston",0.163,3912,2021-01-29
"Garza",0.021,47,2021-01-29
"Gillespie",0.114,175,2021-01-29
"Glasscock",0,2,2021-01-29
"Goliad",0.279,61,2021-01-29
"Gonzales",0.366,284,2021-01-29
"Gray",0.25,64,2021-01-29
"Grayson",0.133,1719,2021-01-29
"Gregg",0.113,1076,2021-01-29
"Grimes",0.085,920,2021-01-29
"Guadalupe",0.12,2512,2021-01-29
"Hale",0.071,112,2021-01-29
"Hall",0.346,26,2021-01-29
"Hamilton",0.074,162,2021-01-29
"Hansford",0.154,13,2021-01-29
"Hardeman",0.111,9,2021-01-29
"Hardin",0.139,352,2021-01-29
"Harris",0.153,81792,2021-01-29
"Harrison",0.135,475,2021-01-29
"Hartley",0,3,2021-01-29
"Haskell",0,10,2021-01-29
"Hays",0.17,5878,2021-01-29
"Hemphill",0,1,2021-01-29
"Henderson",0.231,464,2021-01-29
"Hidalgo",0.213,7209,2021-01-29
"Hill",0.191,372,2021-01-29
"Hockley",0.123,73,2021-01-29
"Hood",0.217,585,2021-01-29
"Hopkins",0.089,372,2021-01-29
"Houston",0.127,157,2021-01-29
"Howard",0.106,613,2021-01-29
"Hudspeth",0.333,18,2021-01-29
"Hunt",0.21,1069,2021-01-29
"Hutchinson",0.17,47,2021-01-29
"Irion",0.143,7,2021-01-29
"Jack",0.156,45,2021-01-29
"Jackson",0.31,113,2021-01-29
"Jasper",0.138,318,2021-01-29
"Jeff Davis",0,4,2021-01-29
"Jefferson",0.152,2208,2021-01-29
"Jim Hogg",0.082,279,2021-01-29
"Jim Wells",0.115,812,2021-01-29
"Johnson",0.228,2401,2021-01-29
"Jones",0.085,47,2021-01-29
"Karnes",0.123,243,2021-01-29
"Kaufman",0.21,2001,2021-01-29
"Kendall",0.104,569,2021-01-29
"Kenedy",0,3,2021-01-29
"Kent",1,2,2021-01-29
"Kerr",0.092,370,2021-01-29
"Kimble",0.091,11,2021-01-29
"King",0,1,2021-01-29
"Kinney",0.118,93,2021-01-29
"Kleberg",0.152,526,2021-01-29
"Knox",0,6,2021-01-29
"La Salle",0.118,110,2021-01-29
"Lamar",0.139,332,2021-01-29
"Lamb",0.082,73,2021-01-29
"Lampasas",0.173,364,2021-01-29
"Lavaca",0.255,235,2021-01-29
