"County","TPR_CPR","Tests","Date"
"Anderson",0.084,110,2022-05-23
"Andrews",0,8,2022-05-23
"Angelina",0.063,185,2022-05-23
"Aransas",0.093,122,2022-05-23
"Archer",0.143,40,2022-05-23
"Armstrong",0,1,2022-05-23
"Atascosa",0.097,224,2022-05-23
"Austin",0.099,114,2022-05-23
"Bailey",0,2,2022-05-23
"Bandera",0.084,108,2022-05-23
"Bastrop",0.11,490,2022-05-23
"Baylor",0,13,2022-05-23
"Bee",0.184,96,2022-05-23
"Bell",0.102,1340,2022-05-23
"Bexar",0.149,12986,2022-05-23
"Blanco",0.03,109,2022-05-23
"Borden",0,0,2022-05-23
"Bosque",0.121,34,2022-05-23
"Bowie",0.07,159,2022-05-23
"Brazoria",0.161,2811,2022-05-23
"Brazos",0.124,1690,2022-05-23
"Brewster",0.304,26,2022-05-23
"Briscoe",0,1,2022-05-23
"Brooks",0.194,18,2022-05-23
"Brown",0.045,22,2022-05-23
"Burleson",0.037,98,2022-05-23
"Burnet",0.139,195,2022-05-23
"Caldwell",0.194,288,2022-05-23
"Calhoun",0.143,100,2022-05-23
"Callahan",0.071,39,2022-05-23
"Cameron",0.107,1590,2022-05-23
"Camp",0,27,2022-05-23
"Carson",0,5,2022-05-23
"Cass",0.08,71,2022-05-23
"Castro",,9,2022-05-23
"Chambers",0.113,268,2022-05-23
"Cherokee",0.032,112,2022-05-23
"Childress",0.143,25,2022-05-23
"Clay",0.043,18,2022-05-23
"Cochran",0.111,8,2022-05-23
"Coke",0.25,4,2022-05-23
"Coleman",0,9,2022-05-23
"Collin",0.138,6472,2022-05-23
"Collingsworth",0,1,2022-05-23
"Colorado",0.028,79,2022-05-23
"Comal",0.143,818,2022-05-23
"Comanche",0,15,2022-05-23
"Concho",,0,2022-05-23
"Cooke",0.074,116,2022-05-23
"Coryell",0.07,237,2022-05-23
"Cottle",0,2,2022-05-23
"Crane",0,6,2022-05-23
"Crockett",,0,2022-05-23
"Crosby",0,8,2022-05-23
"Culberson",0,4,2022-05-23
"Dallam",0,3,2022-05-23
"Dallas",0.137,13030,2022-05-23
"Dawson",,5,2022-05-23
"Deaf Smith",0,17,2022-05-23
"Delta",0.158,29,2022-05-23
"Denton",0.147,4165,2022-05-23
"DeWitt",0.229,52,2022-05-23
"Dickens",0,3,2022-05-23
"Dimmit",0.2,22,2022-05-23
"Donley",0,1,2022-05-23
"Duval",0.189,43,2022-05-23
"Eastland",0.182,19,2022-05-23
"Ector",0.029,287,2022-05-23
"Edwards",0,7,2022-05-23
"El Paso",0.144,4734,2022-05-23
"Ellis",0.06,689,2022-05-23
"Erath",0,101,2022-05-23
"Falls",0,36,2022-05-23
"Fannin",0,48,2022-05-23
"Fayette",0.058,144,2022-05-23
"Fisher",,4,2022-05-23
"Floyd",0,14,2022-05-23
"Foard",0,2,2022-05-23
"Fort Bend",0.213,6271,2022-05-23
"Franklin",0,25,2022-05-23
"Freestone",0.029,55,2022-05-23
"Frio",0.018,405,2022-05-23
"Gaines",0,13,2022-05-23
"Galveston",0.154,3019,2022-05-23
"Garza",0,3,2022-05-23
"Gillespie",0.132,82,2022-05-23
"Glasscock",,3,2022-05-23
"Goliad",0.091,25,2022-05-23
"Gonzales",0.088,40,2022-05-23
"Gray",0,10,2022-05-23
"Grayson",0.08,205,2022-05-23
"Gregg",0.08,156,2022-05-23
"Grimes",0.106,184,2022-05-23
"Guadalupe",0.128,502,2022-05-23
"Hale",0.027,73,2022-05-23
"Hall",0,10,2022-05-23
"Hamilton",0.026,32,2022-05-23
"Hansford",0.25,3,2022-05-23
"Hardeman",0,11,2022-05-23
"Hardin",0.108,184,2022-05-23
"Harris",0.151,31688,2022-05-23
"Harrison",0.095,70,2022-05-23
"Hartley",,0,2022-05-23
"Haskell",0,5,2022-05-23
"Hays",0.175,1603,2022-05-23
"Hemphill",,0,2022-05-23
"Henderson",0.061,234,2022-05-23
"Hidalgo",0.163,2506,2022-05-23
"Hill",0.145,75,2022-05-23
"Hockley",0.091,93,2022-05-23
"Hood",0.133,148,2022-05-23
"Hopkins",0.12,60,2022-05-23
"Houston",0,36,2022-05-23
"Howard",0.062,20,2022-05-23
"Hudspeth",0.2,9,2022-05-23
"Hunt",0.116,228,2022-05-23
"Hutchinson",0.429,10,2022-05-23
"Irion",0,31,2022-05-23
"Jack",0,15,2022-05-23
"Jackson",0.101,77,2022-05-23
"Jasper",0.073,93,2022-05-23
"Jeff Davis",0,4,2022-05-23
"Jefferson",0.083,658,2022-05-23
"Jim Hogg",0.333,10,2022-05-23
"Jim Wells",0.086,121,2022-05-23
"Johnson",0.083,600,2022-05-23
"Jones",0.039,71,2022-05-23
"Karnes",0.105,33,2022-05-23
"Kaufman",0.098,579,2022-05-23
"Kendall",0.11,206,2022-05-23
"Kenedy",,0,2022-05-23
"Kent",0,3,2022-05-23
"Kerr",0.13,175,2022-05-23
"Kimble",0,10,2022-05-23
"King",,0,2022-05-23
"Kinney",0,5,2022-05-23
"Kleberg",0.195,107,2022-05-23
"Knox",0,2,2022-05-23
"La Salle",0.111,10,2022-05-23
"Lamar",0.097,80,2022-05-23
"Lamb",0.167,14,2022-05-23
"Lampasas",0.07,61,2022-05-23
"Lavaca",0.017,54,2022-05-23
"Lee",0.174,45,2022-05-23
"Leon",0.031,83,2022-05-23
"Liberty",0.062,346,2022-05-23
"Limestone",0.033,24,2022-05-23
"Lipscomb",0,1,2022-05-23
"Live Oak",0.074,29,2022-05-23
"Llano",0.087,99,2022-05-23
"Loving",0.211,17,2022-05-23
"Lubbock",0.098,999,2022-05-23
"Lynn",0.429,6,2022-05-23
"Madison",0.043,49,2022-05-23
"Marion",0.083,12,2022-05-23
"Martin",0,18,2022-05-23
"Mason",0,2,2022-05-23
"Matagorda",0.098,98,2022-05-23
"Maverick",0.139,158,2022-05-23
"McCulloch",0.143,4,2022-05-23
"McLennan",0.126,735,2022-05-23
"McMullen",0,1,2022-05-23
"Medina",0.144,132,2022-05-23
"Menard",0,1,2022-05-23
"Midland",0.082,294,2022-05-23
"Milam",0.08,89,2022-05-23
"Mills",0,7,2022-05-23
"Mitchell",0.1,7,2022-05-23
"Montague",0.103,25,2022-05-23
"Montgomery",0.155,3643,2022-05-23
"Moore",0.2,5,2022-05-23
"Morris",0.08,31,2022-05-23
"Motley",0,1,2022-05-23
"Nacogdoches",0.062,259,2022-05-23
"Navarro",0.035,74,2022-05-23
"Newton",0.091,33,2022-05-23
"Nolan",0,16,2022-05-23
"Nueces",0.132,1621,2022-05-23
"Ochiltree",0,32,2022-05-23
"Oldham",0,7,2022-05-23
"Orange",0.085,196,2022-05-23
"Palo Pinto",0.096,70,2022-05-23
"Panola",0.019,76,2022-05-23
"Parker",0.088,548,2022-05-23
"Parmer",0,11,2022-05-23
"Pecos",0.031,51,2022-05-23
"Polk",0.052,130,2022-05-23
"Potter",0.116,191,2022-05-23
"Presidio",0,16,2022-05-23
"Rains",0.043,21,2022-05-23
"Randall",0.091,130,2022-05-23
"Reagan",0,1,2022-05-23
"Real",0,14,2022-05-23
"Red River",0,26,2022-05-23
"Reeves",0.154,95,2022-05-23
"Refugio",0.214,20,2022-05-23
"Roberts",0,2,2022-05-23
"Robertson",0.067,65,2022-05-23
"Rockwall",0.107,363,2022-05-23
"Runnels",0,11,2022-05-23
"Rusk",0.029,85,2022-05-23
"Sabine",0.235,13,2022-05-23
"San Augustine",0,14,2022-05-23
"San Jacinto",0.076,100,2022-05-23
"San Patricio",0.107,263,2022-05-23
"San Saba",0.111,12,2022-05-23
"Schleicher",,0,2022-05-23
"Scurry",0.078,110,2022-05-23
"Shackelford",,0,2022-05-23
"Shelby",0,76,2022-05-23
"Sherman",,0,2022-05-23
"Smith",0.06,794,2022-05-23
"Somervell",0,6,2022-05-23
"Starr",0.149,130,2022-05-23
"Stephens",0,5,2022-05-23
"Sterling",,0,2022-05-23
"Stonewall",,0,2022-05-23
"Sutton",0,4,2022-05-23
"Swisher",0,12,2022-05-23
"Tarrant",0.121,9313,2022-05-23
"Taylor",0.128,146,2022-05-23
"Terrell",0,0,2022-05-23
"Terry",0.25,5,2022-05-23
"Throckmorton",0,2,2022-05-23
"Titus",0.024,104,2022-05-23
"Tom Green",0.116,155,2022-05-23
"Travis",0.182,10118,2022-05-23
"Trinity",0.098,29,2022-05-23
"Tyler",0.077,77,2022-05-23
"Upshur",0.167,31,2022-05-23
"Upton",0,1,2022-05-23
"Uvalde",0.102,108,2022-05-23
"Val Verde",0.027,726,2022-05-23
"Van Zandt",0.078,114,2022-05-23
"Victoria",0.118,361,2022-05-23
"Walker",0.052,474,2022-05-23
"Waller",0.11,177,2022-05-23
"Ward",0,11,2022-05-23
"Washington",0.11,139,2022-05-23
"Webb",0.175,754,2022-05-23
"Wharton",0.045,120,2022-05-23
"Wheeler",0,6,2022-05-23
"Wichita",0.175,305,2022-05-23
"Wilbarger",0.024,52,2022-05-23
"Willacy",0.157,138,2022-05-23
"Williamson",0.179,3705,2022-05-23
"Wilson",0.069,152,2022-05-23
"Winkler",0,5,2022-05-23
"Wise",0.069,228,2022-05-23
"Wood",0.073,76,2022-05-23
"Yoakum",0,9,2022-05-23
"Young",0.036,28,2022-05-23
"Zapata",0.056,21,2022-05-23
"Zavala",0.125,25,2022-05-23
