"County","TPR_CPR","Tests","Date"
"Anderson",0.163,361,2022-02-14
"Andrews",0.118,21,2022-02-14
"Angelina",0.157,481,2022-02-14
"Aransas",0.255,327,2022-02-14
"Archer",0.123,107,2022-02-14
"Armstrong",0.25,8,2022-02-14
"Atascosa",0.187,1075,2022-02-14
"Austin",0.159,344,2022-02-14
"Bailey",0.062,18,2022-02-14
"Bandera",0.187,197,2022-02-14
"Bastrop",0.232,843,2022-02-14
"Baylor",0.095,24,2022-02-14
"Bee",0.283,305,2022-02-14
"Bell",0.153,3468,2022-02-14
"Bexar",0.107,60518,2022-02-14
"Blanco",0.196,164,2022-02-14
"Borden",0,3,2022-02-14
"Bosque",0.184,104,2022-02-14
"Bowie",0.156,843,2022-02-14
"Brazoria",0.148,5851,2022-02-14
"Brazos",0.166,3871,2022-02-14
"Brewster",0.636,19,2022-02-14
"Briscoe",0.3,27,2022-02-14
"Brooks",0.105,75,2022-02-14
"Brown",0.169,93,2022-02-14
"Burleson",0.118,226,2022-02-14
"Burnet",0.159,419,2022-02-14
"Caldwell",0.215,772,2022-02-14
"Calhoun",0.131,177,2022-02-14
"Callahan",0.175,72,2022-02-14
"Cameron",0.211,6306,2022-02-14
"Camp",0.141,90,2022-02-14
"Carson",0.308,24,2022-02-14
"Cass",0.319,194,2022-02-14
"Castro",0.023,72,2022-02-14
"Chambers",0.221,684,2022-02-14
"Cherokee",0.175,264,2022-02-14
"Childress",0.071,61,2022-02-14
"Clay",0.205,52,2022-02-14
"Cochran",0,24,2022-02-14
"Coke",0.231,18,2022-02-14
"Coleman",0,17,2022-02-14
"Collin",0.13,12046,2022-02-14
"Collingsworth",0.062,17,2022-02-14
"Colorado",0.108,177,2022-02-14
"Comal",0.176,1818,2022-02-14
"Comanche",0.121,167,2022-02-14
"Concho",0.667,8,2022-02-14
"Cooke",0.187,190,2022-02-14
"Coryell",0.143,800,2022-02-14
"Cottle",0,13,2022-02-14
"Crane",0.188,25,2022-02-14
"Crockett",0.125,5,2022-02-14
"Crosby",0.133,18,2022-02-14
"Culberson",0.2,16,2022-02-14
"Dallam",0.105,33,2022-02-14
"Dallas",0.124,28308,2022-02-14
"Dawson",0.111,25,2022-02-14
"Deaf Smith",0.25,80,2022-02-14
"Delta",0.12,53,2022-02-14
"Denton",0.135,8195,2022-02-14
"DeWitt",0.174,153,2022-02-14
"Dickens",,2,2022-02-14
"Dimmit",0.202,573,2022-02-14
"Donley",0.333,8,2022-02-14
"Duval",0.177,331,2022-02-14
"Eastland",0.16,65,2022-02-14
"Ector",0.179,742,2022-02-14
"Edwards",0,11,2022-02-14
"El Paso",0.139,17579,2022-02-14
"Ellis",0.155,1834,2022-02-14
"Erath",0.09,316,2022-02-14
"Falls",0.18,101,2022-02-14
"Fannin",0.101,239,2022-02-14
"Fayette",0.206,166,2022-02-14
"Fisher",0.231,9,2022-02-14
"Floyd",0.222,33,2022-02-14
"Foard",0,5,2022-02-14
"Fort Bend",0.114,16148,2022-02-14
"Franklin",0.169,71,2022-02-14
"Freestone",0.112,140,2022-02-14
"Frio",0.121,555,2022-02-14
"Gaines",0.154,38,2022-02-14
"Galveston",0.143,6444,2022-02-14
"Garza",0.027,51,2022-02-14
"Gillespie",0.256,214,2022-02-14
"Glasscock",1,5,2022-02-14
"Goliad",0.222,63,2022-02-14
"Gonzales",0.109,75,2022-02-14
"Gray",0.196,62,2022-02-14
"Grayson",0.135,1217,2022-02-14
"Gregg",0.155,836,2022-02-14
"Grimes",0.221,442,2022-02-14
"Guadalupe",0.136,1364,2022-02-14
"Hale",0.172,219,2022-02-14
"Hall",0.15,28,2022-02-14
"Hamilton",0.182,116,2022-02-14
"Hansford",0.2,14,2022-02-14
"Hardeman",0.182,13,2022-02-14
"Hardin",0.214,482,2022-02-14
"Harris",0.091,97409,2022-02-14
"Harrison",0.157,318,2022-02-14
"Hartley",,0,2022-02-14
"Haskell",0.222,9,2022-02-14
"Hays",0.178,3694,2022-02-14
"Hemphill",0,2,2022-02-14
"Henderson",0.205,618,2022-02-14
"Hidalgo",0.284,17759,2022-02-14
"Hill",0.122,215,2022-02-14
"Hockley",0.183,245,2022-02-14
"Hood",0.178,543,2022-02-14
"Hopkins",0.171,285,2022-02-14
"Houston",0.108,108,2022-02-14
"Howard",0.066,96,2022-02-14
"Hudspeth",0.333,38,2022-02-14
"Hunt",0.158,664,2022-02-14
"Hutchinson",0.407,131,2022-02-14
"Irion",0,27,2022-02-14
"Jack",0.143,47,2022-02-14
"Jackson",0.25,144,2022-02-14
"Jasper",0.222,384,2022-02-14
"Jeff Davis",0,1,2022-02-14
"Jefferson",0.137,1794,2022-02-14
"Jim Hogg",0.419,37,2022-02-14
"Jim Wells",0.09,1508,2022-02-14
"Johnson",0.155,1555,2022-02-14
"Jones",0.105,207,2022-02-14
"Karnes",0.202,140,2022-02-14
