"County","TPR_CPR","Tests","Date"
"Anderson",0.026,910,2021-10-24
"Andrews",0,36,2021-10-24
"Angelina",0.032,421,2021-10-24
"Aransas",0.041,143,2021-10-24
"Archer",0.082,120,2021-10-24
"Armstrong",0,20,2021-10-24
"Atascosa",0.023,1587,2021-10-24
"Austin",0.087,389,2021-10-24
"Bailey",0.125,19,2021-10-24
"Bandera",0.078,225,2021-10-24
"Bastrop",0.073,1109,2021-10-24
"Baylor",0.15,24,2021-10-24
"Bee",0.029,366,2021-10-24
"Bell",0.059,4981,2021-10-24
"Bexar",0.028,73743,2021-10-24
"Blanco",0.073,190,2021-10-24
"Borden",0,5,2021-10-24
"Bosque",0.073,122,2021-10-24
"Bowie",0.059,837,2021-10-24
"Brazoria",0.059,6752,2021-10-24
"Brazos",0.038,5179,2021-10-24
"Brewster",0.083,13,2021-10-24
"Briscoe",0.091,35,2021-10-24
"Brooks",0,192,2021-10-24
"Brown",0.057,118,2021-10-24
"Burleson",0.04,369,2021-10-24
"Burnet",0.056,606,2021-10-24
"Caldwell",0.04,837,2021-10-24
"Calhoun",0.036,162,2021-10-24
"Callahan",0.128,125,2021-10-24
"Cameron",0.06,3812,2021-10-24
"Camp",0.077,100,2021-10-24
"Carson",0.167,35,2021-10-24
"Cass",0.059,200,2021-10-24
"Castro",0.049,125,2021-10-24
"Chambers",0.08,620,2021-10-24
"Cherokee",0.047,326,2021-10-24
"Childress",0.05,125,2021-10-24
"Clay",0.151,109,2021-10-24
"Cochran",0.2,35,2021-10-24
"Coke",0,21,2021-10-24
"Coleman",0.143,46,2021-10-24
"Collin",0.063,15275,2021-10-24
"Collingsworth",0.222,17,2021-10-24
"Colorado",0.038,222,2021-10-24
"Comal",0.084,2291,2021-10-24
"Comanche",0.094,96,2021-10-24
"Concho",0,2,2021-10-24
"Cooke",0.082,255,2021-10-24
"Coryell",0.031,1915,2021-10-24
"Cottle",0,10,2021-10-24
"Crane",0.36,28,2021-10-24
"Crockett",0,3,2021-10-24
"Crosby",0.304,24,2021-10-24
"Culberson",0.125,12,2021-10-24
"Dallam",0.055,161,2021-10-24
"Dallas",0.057,43764,2021-10-24
"Dawson",0.016,76,2021-10-24
"Deaf Smith",0.065,117,2021-10-24
"Delta",0.153,114,2021-10-24
"Denton",0.073,12228,2021-10-24
"DeWitt",0.081,105,2021-10-24
"Dickens",0,13,2021-10-24
"Dimmit",0.074,112,2021-10-24
"Donley",0.118,25,2021-10-24
"Duval",0.068,346,2021-10-24
"Eastland",0.1,99,2021-10-24
"Ector",0.139,998,2021-10-24
"Edwards",0,5,2021-10-24
"El Paso",0.087,9263,2021-10-24
"Ellis",0.092,2314,2021-10-24
"Erath",0.085,337,2021-10-24
