"County","TPR_CPR","Tests","Date"
"Anderson",0.137,723,2021-10-16
"Andrews",0.172,37,2021-10-16
"Angelina",0.085,405,2021-10-16
"Aransas",0.084,147,2021-10-16
"Archer",0.136,112,2021-10-16
"Armstrong",0.125,18,2021-10-16
"Atascosa",0.043,954,2021-10-16
"Austin",0.149,516,2021-10-16
"Bailey",0,18,2021-10-16
"Bandera",0.172,270,2021-10-16
"Bastrop",0.091,1234,2021-10-16
"Baylor",0.167,28,2021-10-16
"Bee",0.065,424,2021-10-16
"Bell",0.091,5650,2021-10-16
"Bexar",0.065,70891,2021-10-16
"Blanco",0.093,222,2021-10-16
"Borden",0,6,2021-10-16
"Bosque",0.116,139,2021-10-16
"Bowie",0.102,604,2021-10-16
"Brazoria",0.068,6952,2021-10-16
"Brazos",0.042,5220,2021-10-16
"Brewster",0.105,18,2021-10-16
"Briscoe",0.05,32,2021-10-16
"Brooks",0.002,416,2021-10-16
"Brown",0.081,179,2021-10-16
"Burleson",0.073,418,2021-10-16
"Burnet",0.07,686,2021-10-16
"Caldwell",0.101,867,2021-10-16
"Calhoun",0.069,156,2021-10-16
"Callahan",0.147,115,2021-10-16
"Cameron",0.067,4940,2021-10-16
"Camp",0.086,92,2021-10-16
"Carson",0.071,33,2021-10-16
"Cass",0.109,226,2021-10-16
"Castro",0.12,76,2021-10-16
"Chambers",0.079,642,2021-10-16
"Cherokee",0.039,340,2021-10-16
"Childress",0.102,228,2021-10-16
"Clay",0.144,121,2021-10-16
"Cochran",0.132,37,2021-10-16
"Coke",0.095,34,2021-10-16
"Coleman",0.217,47,2021-10-16
"Collin",0.079,16907,2021-10-16
"Collingsworth",0.071,29,2021-10-16
"Colorado",0.03,232,2021-10-16
"Comal",0.097,2601,2021-10-16
"Comanche",0.169,130,2021-10-16
"Concho",0,8,2021-10-16
"Cooke",0.077,258,2021-10-16
"Coryell",0.049,1947,2021-10-16
"Cottle",0.077,26,2021-10-16
"Crane",0.059,38,2021-10-16
"Crockett",0,8,2021-10-16
"Crosby",0,23,2021-10-16
"Culberson",0,21,2021-10-16
"Dallam",0.038,28,2021-10-16
"Dallas",0.072,46068,2021-10-16
"Dawson",0.068,75,2021-10-16
"Deaf Smith",0.379,40,2021-10-16
"Delta",0.179,104,2021-10-16
"Denton",0.094,13749,2021-10-16
"DeWitt",0.102,281,2021-10-16
"Dickens",0,9,2021-10-16
"Dimmit",0.093,120,2021-10-16
"Donley",0,23,2021-10-16
"Duval",0.131,206,2021-10-16
"Eastland",0.205,103,2021-10-16
"Ector",0.148,942,2021-10-16
"Edwards",0,9,2021-10-16
"El Paso",0.074,10434,2021-10-16
"Ellis",0.131,2588,2021-10-16
"Erath",0.115,413,2021-10-16
"Falls",0.092,284,2021-10-16
"Fannin",0.032,716,2021-10-16
"Fayette",0.052,158,2021-10-16
"Fisher",0.056,15,2021-10-16
"Floyd",0.121,80,2021-10-16
"Foard",0.077,9,2021-10-16
"Fort Bend",0.075,16490,2021-10-16
"Franklin",0.077,78,2021-10-16
"Freestone",0.053,226,2021-10-16
"Frio",0.07,600,2021-10-16
"Gaines",0.031,50,2021-10-16
"Galveston",0.069,6526,2021-10-16
"Garza",0.087,23,2021-10-16
"Gillespie",0.128,238,2021-10-16
"Glasscock",0,3,2021-10-16
"Goliad",0.07,73,2021-10-16
"Gonzales",0.079,114,2021-10-16
"Gray",0.08,104,2021-10-16
"Grayson",0.109,2220,2021-10-16
"Gregg",0.081,1012,2021-10-16
"Grimes",0.029,903,2021-10-16
"Guadalupe",0.08,1870,2021-10-16
"Hale",0.109,552,2021-10-16
"Hall",0.043,44,2021-10-16
"Hamilton",0.136,168,2021-10-16
"Hansford",0.125,24,2021-10-16
"Hardeman",0,42,2021-10-16
"Hardin",0.068,503,2021-10-16
"Harris",0.072,84090,2021-10-16
"Harrison",0.101,312,2021-10-16
"Hartley",0,4,2021-10-16
"Haskell",0.031,38,2021-10-16
"Hays",0.081,6249,2021-10-16
"Hemphill",0.5,6,2021-10-16
"Henderson",0.085,523,2021-10-16
"Hidalgo",0.055,7530,2021-10-16
"Hill",0.144,322,2021-10-16
"Hockley",0.163,343,2021-10-16
"Hood",0.13,670,2021-10-16
"Hopkins",0.186,288,2021-10-16
"Houston",0.02,213,2021-10-16
"Howard",0.098,148,2021-10-16
"Hudspeth",0,24,2021-10-16
"Hunt",0.124,951,2021-10-16
"Hutchinson",0.353,157,2021-10-16
"Irion",0,10,2021-10-16
"Jack",0.044,98,2021-10-16
"Jackson",0.111,101,2021-10-16
"Jasper",0.121,379,2021-10-16
"Jeff Davis",1,2,2021-10-16
"Jefferson",0.073,1823,2021-10-16
"Jim Hogg",0,30,2021-10-16
"Jim Wells",0.07,861,2021-10-16
"Johnson",0.141,2466,2021-10-16
"Jones",0.025,203,2021-10-16
"Karnes",0.02,118,2021-10-16
"Kaufman",0.152,2002,2021-10-16
"Kendall",0.052,604,2021-10-16
"Kenedy",0,3,2021-10-16
"Kent",0.333,2,2021-10-16
"Kerr",0.039,433,2021-10-16
"Kimble",0,11,2021-10-16
"King",0,1,2021-10-16
"Kinney",0,22,2021-10-16
"Kleberg",0.069,192,2021-10-16
"Knox",0,19,2021-10-16
"La Salle",0.137,96,2021-10-16
"Lamar",0.139,234,2021-10-16
"Lamb",0.018,65,2021-10-16
"Lampasas",0.086,357,2021-10-16
"Lavaca",0.087,164,2021-10-16
"Lee",0.205,165,2021-10-16
"Leon",0.094,170,2021-10-16
"Liberty",0.068,980,2021-10-16
"Limestone",0.046,305,2021-10-16
