"County","TPR_CPR","Tests","Date"
"Anderson",0.161,2662,2021-08-29
"Andrews",0.059,61,2021-08-29
"Angelina",0.23,1081,2021-08-29
"Aransas",0.339,335,2021-08-29
"Archer",0.211,77,2021-08-29
"Armstrong",0.125,11,2021-08-29
"Atascosa",0.194,1185,2021-08-29
"Austin",0.219,520,2021-08-29
"Bailey",0.212,32,2021-08-29
"Bandera",0.152,259,2021-08-29
"Bastrop",0.208,1792,2021-08-29
"Baylor",0.211,21,2021-08-29
"Bee",0.112,1754,2021-08-29
"Bell",0.179,4745,2021-08-29
"Bexar",0.18,69546,2021-08-29
"Blanco",0.142,222,2021-08-29
"Borden",NA,3,2021-08-29
"Bosque",0.163,175,2021-08-29
"Bowie",0.183,1237,2021-08-29
"Brazoria",0.202,10300,2021-08-29
"Brazos",0.071,9481,2021-08-29
"Brewster",0.222,35,2021-08-29
"Briscoe",0.105,23,2021-08-29
"Brooks",0.048,289,2021-08-29
"Brown",0.132,334,2021-08-29
"Burleson",0.088,352,2021-08-29
"Burnet",0.227,699,2021-08-29
"Caldwell",0.205,971,2021-08-29
"Calhoun",0.145,255,2021-08-29
"Callahan",0.241,78,2021-08-29
"Cameron",0.156,6320,2021-08-29
"Camp",0.183,215,2021-08-29
"Carson",0.143,26,2021-08-29
"Cass",0.25,222,2021-08-29
"Castro",0.194,99,2021-08-29
"Chambers",0.195,845,2021-08-29
"Cherokee",0.175,771,2021-08-29
"Childress",0.216,29,2021-08-29
"Clay",0.418,115,2021-08-29
"Cochran",0.205,45,2021-08-29
"Coke",0.229,51,2021-08-29
"Coleman",0.171,65,2021-08-29
"Collin",0.125,25573,2021-08-29
"Collingsworth",0.214,22,2021-08-29
"Colorado",0.223,303,2021-08-29
"Comal",0.201,2892,2021-08-29
"Comanche",0.262,272,2021-08-29
"Concho",0.444,91,2021-08-29
"Cooke",0.08,569,2021-08-29
"Coryell",0.132,1814,2021-08-29
"Cottle",0.286,7,2021-08-29
"Crane",0.308,22,2021-08-29
"Crockett",0.143,5,2021-08-29
"Crosby",0.162,55,2021-08-29
"Culberson",0.2,10,2021-08-29
"Dallam",0.091,18,2021-08-29
"Dallas",0.138,63395,2021-08-29
"Dawson",0.148,77,2021-08-29
"Deaf Smith",0.25,37,2021-08-29
"Delta",0.233,73,2021-08-29
"Denton",0.141,17628,2021-08-29
"DeWitt",0.125,227,2021-08-29
"Dickens",0,10,2021-08-29
"Dimmit",0.116,265,2021-08-29
"Donley",0.1,18,2021-08-29
"Duval",0.194,535,2021-08-29
"Eastland",0.297,126,2021-08-29
"Ector",0.225,1268,2021-08-29
"Edwards",0.118,17,2021-08-29
"El Paso",0.054,12616,2021-08-29
"Ellis",0.173,3725,2021-08-29
"Erath",0.288,518,2021-08-29
"Falls",0.112,197,2021-08-29
"Fannin",0.086,561,2021-08-29
"Fayette",0.211,303,2021-08-29
"Fisher",0,21,2021-08-29
"Floyd",0.097,82,2021-08-29
"Foard",0.588,9,2021-08-29
"Fort Bend",0.142,21535,2021-08-29
"Franklin",0.18,97,2021-08-29
"Freestone",0.257,330,2021-08-29
"Frio",0.08,360,2021-08-29
"Gaines",0.167,46,2021-08-29
"Galveston",0.188,11611,2021-08-29
"Garza",0.056,89,2021-08-29
"Gillespie",0.219,278,2021-08-29
"Glasscock",0.333,3,2021-08-29
"Goliad",0.321,98,2021-08-29
"Gonzales",0.234,201,2021-08-29
"Gray",0.106,126,2021-08-29
"Grayson",0.196,1466,2021-08-29
"Gregg",0.133,2391,2021-08-29
"Grimes",0.103,1124,2021-08-29
"Guadalupe",0.193,2289,2021-08-29
"Hale",0.155,720,2021-08-29
"Hall",0.154,8,2021-08-29
"Hamilton",0.198,200,2021-08-29
"Hansford",0.222,16,2021-08-29
"Hardeman",0.095,37,2021-08-29
"Hardin",0.288,885,2021-08-29
"Harris",0.166,114217,2021-08-29
"Harrison",0.239,491,2021-08-29
"Hartley",NA,1,2021-08-29
"Haskell",0.3,10,2021-08-29
"Hays",0.166,8435,2021-08-29
"Hemphill",0,3,2021-08-29
"Henderson",0.317,1157,2021-08-29
"Hidalgo",0.153,12924,2021-08-29
"Hill",0.211,415,2021-08-29
"Hockley",0.19,424,2021-08-29
"Hood",0.189,651,2021-08-29
"Hopkins",0.242,330,2021-08-29
"Houston",0.12,642,2021-08-29
"Howard",0.114,291,2021-08-29
"Hudspeth",0.067,14,2021-08-29
"Hunt",0.209,1352,2021-08-29
"Hutchinson",0.433,124,2021-08-29
"Irion",0.5,3,2021-08-29
"Jack",0.355,55,2021-08-29
"Jackson",0.188,167,2021-08-29
"Jasper",0.248,504,2021-08-29
"Jeff Davis",0,5,2021-08-29
"Jefferson",0.218,3008,2021-08-29
"Jim Hogg",0.214,57,2021-08-29
"Jim Wells",0.21,1282,2021-08-29
"Johnson",0.232,2530,2021-08-29
"Jones",0.039,208,2021-08-29
"Karnes",0.21,214,2021-08-29
"Kaufman",0.216,2640,2021-08-29
"Kendall",0.122,618,2021-08-29
"Kenedy",0.25,4,2021-08-29
"Kent",0,0,2021-08-29
"Kerr",0.1,488,2021-08-29
"Kimble",0.448,11,2021-08-29
"King",0,2,2021-08-29
"Kinney",0.106,61,2021-08-29
"Kleberg",0.147,994,2021-08-29
"Knox",0,3,2021-08-29
"La Salle",0.054,263,2021-08-29
"Lamar",0.161,298,2021-08-29
"Lamb",0.185,85,2021-08-29
"Lampasas",0.264,544,2021-08-29
"Lavaca",0.142,255,2021-08-29
"Lee",0.203,207,2021-08-29
"Leon",0.269,334,2021-08-29
"Liberty",0.241,2018,2021-08-29
"Limestone",0.095,414,2021-08-29
"Lipscomb",0.167,8,2021-08-29
"Live Oak",0.241,183,2021-08-29
