"County","TPR_CPR","Tests","Date"
"Anderson",0.113,366,2021-05-01
"Andrews",0.033,27,2021-05-01
"Angelina",0.042,778,2021-05-01
"Aransas",0.02,163,2021-05-01
"Archer",0,17,2021-05-01
"Armstrong",0,12,2021-05-01
"Atascosa",0.011,1616,2021-05-01
"Austin",0.063,280,2021-05-01
"Bailey",0,20,2021-05-01
"Bandera",0.06,147,2021-05-01
"Bastrop",0.037,2097,2021-05-01
"Baylor",0.125,15,2021-05-01
"Bee",0.011,551,2021-05-01
"Bell",0.027,5498,2021-05-01
"Bexar",0.023,60285,2021-05-01
"Blanco",0.037,139,2021-05-01
"Borden",0,3,2021-05-01
"Bosque",0.01,124,2021-05-01
"Bowie",0.046,555,2021-05-01
"Brazoria",0.052,5509,2021-05-01
"Brazos",0.053,3825,2021-05-01
"Brewster",0.5,15,2021-05-01
"Briscoe",0,3,2021-05-01
"Brooks",0.004,600,2021-05-01
"Brown",0.068,222,2021-05-01
"Burleson",0.03,282,2021-05-01
"Burnet",0.035,1052,2021-05-01
"Caldwell",0.058,1159,2021-05-01
"Calhoun",0.124,155,2021-05-01
"Callahan",0,50,2021-05-01
"Cameron",0.077,4953,2021-05-01
"Camp",0.03,45,2021-05-01
"Carson",0.133,25,2021-05-01
"Cass",0.071,90,2021-05-01
"Castro",0.027,32,2021-05-01
"Chambers",0.06,423,2021-05-01
"Cherokee",0.014,441,2021-05-01
"Childress",0.059,16,2021-05-01
"Clay",0,31,2021-05-01
"Cochran",0,11,2021-05-01
"Coke",0.088,11,2021-05-01
"Coleman",0.087,32,2021-05-01
"Collin",0.039,12286,2021-05-01
"Collingsworth",0,9,2021-05-01
"Colorado",0.045,128,2021-05-01
"Comal",0.08,2048,2021-05-01
"Comanche",0.04,52,2021-05-01
"Concho",0,10,2021-05-01
"Cooke",0.106,180,2021-05-01
"Coryell",0.032,1039,2021-05-01
"Cottle",0,6,2021-05-01
"Crane",0,9,2021-05-01
"Crockett",0,2,2021-05-01
"Crosby",0,18,2021-05-01
"Culberson",0.083,13,2021-05-01
"Dallam",0.167,125,2021-05-01
"Dallas",0.047,32401,2021-05-01
"Dawson",0,148,2021-05-01
"Deaf Smith",0.08,46,2021-05-01
"Delta",0,17,2021-05-01
"Denton",0.041,10056,2021-05-01
"DeWitt",0.17,91,2021-05-01
"Dickens",0,10,2021-05-01
"Dimmit",0.093,573,2021-05-01
"Donley",0.333,11,2021-05-01
"Duval",0.064,190,2021-05-01
"Eastland",0.067,29,2021-05-01
"Ector",0.126,502,2021-05-01
"Edwards",0,5,2021-05-01
"El Paso",0.079,11022,2021-05-01
"Ellis",0.038,2045,2021-05-01
"Erath",0.008,317,2021-05-01
"Falls",0.045,143,2021-05-01
"Fannin",0.022,305,2021-05-01
"Fayette",0.05,356,2021-05-01
"Fisher",0,8,2021-05-01
"Floyd",0,33,2021-05-01
"Foard",0,4,2021-05-01
"Fort Bend",0.069,11939,2021-05-01
"Franklin",0.048,30,2021-05-01
"Freestone",0.016,70,2021-05-01
"Frio",0.073,159,2021-05-01
"Gaines",0,43,2021-05-01
"Galveston",0.067,6143,2021-05-01
"Garza",0,49,2021-05-01
"Gillespie",0.092,158,2021-05-01
"Glasscock",0,2,2021-05-01
"Goliad",0.087,43,2021-05-01
"Gonzales",0.063,158,2021-05-01
"Gray",0.028,54,2021-05-01
"Grayson",0.034,1454,2021-05-01
"Gregg",0.071,639,2021-05-01
"Grimes",0.062,883,2021-05-01
"Guadalupe",0.061,2013,2021-05-01
"Hale",0.036,276,2021-05-01
"Hall",0,4,2021-05-01
"Hamilton",0.017,96,2021-05-01
"Hansford",0,16,2021-05-01
"Hardeman",0.375,10,2021-05-01
"Hardin",0.099,345,2021-05-01
"Harris",0.067,70267,2021-05-01
"Harrison",0.079,191,2021-05-01
"Hartley",0,7,2021-05-01
