"County","TPR_CPR","Tests","Date"
"Anderson",0.212,104,2022-06-18
"Andrews",0.333,12,2022-06-18
"Angelina",0.071,132,2022-06-18
"Aransas",0.227,116,2022-06-18
"Archer",0.368,39,2022-06-18
"Armstrong",0,12,2022-06-18
"Atascosa",0.21,188,2022-06-18
"Austin",0.186,150,2022-06-18
"Bailey",0.167,3,2022-06-18
"Bandera",0.104,113,2022-06-18
"Bastrop",0.279,327,2022-06-18
"Baylor",0,10,2022-06-18
"Bee",0.35,57,2022-06-18
"Bell",0.188,1472,2022-06-18
"Bexar",0.242,11106,2022-06-18
"Blanco",0.24,94,2022-06-18
"Borden",,2,2022-06-18
"Bosque",0.27,37,2022-06-18
"Bowie",0.122,161,2022-06-18
"Brazoria",0.249,2458,2022-06-18
"Brazos",0.264,1288,2022-06-18
"Brewster",0.094,7,2022-06-18
"Briscoe",0.333,4,2022-06-18
"Brooks",0.077,23,2022-06-18
"Brown",0.316,34,2022-06-18
"Burleson",0.242,72,2022-06-18
"Burnet",0.257,166,2022-06-18
"Caldwell",0.308,290,2022-06-18
"Calhoun",0.228,94,2022-06-18
"Callahan",0,20,2022-06-18
"Cameron",0.244,1859,2022-06-18
"Camp",0.03,36,2022-06-18
"Carson",0,7,2022-06-18
"Cass",0.375,52,2022-06-18
"Castro",0.143,8,2022-06-18
"Chambers",0.34,318,2022-06-18
"Cherokee",0.239,95,2022-06-18
"Childress",0.14,25,2022-06-18
"Clay",0.424,27,2022-06-18
"Cochran",0,5,2022-06-18
"Coke",0,6,2022-06-18
"Coleman",0,4,2022-06-18
"Collin",0.277,4505,2022-06-18
"Collingsworth",0,2,2022-06-18
"Colorado",0.244,69,2022-06-18
"Comal",0.215,543,2022-06-18
"Comanche",0,5,2022-06-18
"Concho",0.923,0,2022-06-18
"Cooke",0.089,91,2022-06-18
"Coryell",0.241,199,2022-06-18
"Cottle",0,4,2022-06-18
"Crane",0.5,19,2022-06-18
"Crockett",,0,2022-06-18
"Crosby",0.053,13,2022-06-18
"Culberson",0,4,2022-06-18
"Dallam",0,6,2022-06-18
"Dallas",0.228,9689,2022-06-18
"Dawson",0,2,2022-06-18
"Deaf Smith",0.365,36,2022-06-18
"Delta",0.167,6,2022-06-18
"Denton",0.264,2797,2022-06-18
"DeWitt",0.403,67,2022-06-18
"Dickens",1,0,2022-06-18
"Dimmit",0.325,84,2022-06-18
"Donley",0.25,2,2022-06-18
"Duval",0.226,71,2022-06-18
"Eastland",0.125,10,2022-06-18
"Ector",0.169,402,2022-06-18
"Edwards",0,13,2022-06-18
"El Paso",0.243,3500,2022-06-18
"Ellis",0.187,648,2022-06-18
"Erath",0.071,64,2022-06-18
"Falls",0.265,49,2022-06-18
"Fannin",0.062,62,2022-06-18
"Fayette",0.241,64,2022-06-18
"Fisher",0,8,2022-06-18
"Floyd",0.2,14,2022-06-18
"Foard",0,4,2022-06-18
"Fort Bend",0.293,6193,2022-06-18
"Franklin",0,28,2022-06-18
"Freestone",0.226,85,2022-06-18
"Frio",0.061,159,2022-06-18
"Gaines",0.091,15,2022-06-18
"Galveston",0.263,2677,2022-06-18
"Garza",0,2,2022-06-18
"Gillespie",0.127,79,2022-06-18
"Glasscock",0,9,2022-06-18
"Goliad",0.211,14,2022-06-18
"Gonzales",0.28,45,2022-06-18
"Gray",0.273,11,2022-06-18
"Grayson",0.177,289,2022-06-18
"Gregg",0.123,175,2022-06-18
"Grimes",0.205,177,2022-06-18
"Guadalupe",0.229,470,2022-06-18
"Hale",0.185,32,2022-06-18
"Hall",0.385,7,2022-06-18
"Hamilton",0.206,21,2022-06-18
"Hansford",0.375,5,2022-06-18
"Hardeman",0,10,2022-06-18
"Hardin",0.206,158,2022-06-18
"Harris",0.239,28786,2022-06-18
"Harrison",0.22,76,2022-06-18
"Hartley",,1,2022-06-18
