"County","TPR_CPR","Tests","Date"
"Anderson",0.026,84,2022-05-15
"Andrews",0,18,2022-05-15
"Angelina",0.097,121,2022-05-15
"Aransas",0.115,92,2022-05-15
"Archer",0,44,2022-05-15
"Armstrong",0,2,2022-05-15
"Atascosa",0.06,184,2022-05-15
"Austin",0,113,2022-05-15
"Bailey",0,2,2022-05-15
"Bandera",0.125,98,2022-05-15
"Bastrop",0.138,428,2022-05-15
"Baylor",0,6,2022-05-15
"Bee",0.128,66,2022-05-15
"Bell",0.064,1316,2022-05-15
"Bexar",0.122,10633,2022-05-15
"Blanco",0.179,81,2022-05-15
"Borden",,2,2022-05-15
"Bosque",0.235,23,2022-05-15
"Bowie",0.061,139,2022-05-15
"Brazoria",0.107,2265,2022-05-15
"Brazos",0.089,1506,2022-05-15
"Brewster",0.292,25,2022-05-15
"Briscoe",,4,2022-05-15
"Brooks",0,25,2022-05-15
"Brown",0.188,30,2022-05-15
"Burleson",0.087,81,2022-05-15
"Burnet",0.134,167,2022-05-15
"Caldwell",0.111,308,2022-05-15
"Calhoun",0.085,101,2022-05-15
"Callahan",0.222,25,2022-05-15
"Cameron",0.065,1250,2022-05-15
"Camp",0.038,41,2022-05-15
"Carson",0,4,2022-05-15
"Cass",0.078,57,2022-05-15
"Castro",0,23,2022-05-15
"Chambers",0.103,304,2022-05-15
"Cherokee",0.062,64,2022-05-15
"Childress",0.13,23,2022-05-15
"Clay",0,18,2022-05-15
"Cochran",0,11,2022-05-15
"Coke",0,4,2022-05-15
"Coleman",0,5,2022-05-15
"Collin",0.136,4571,2022-05-15
"Collingsworth",0,4,2022-05-15
"Colorado",0.038,51,2022-05-15
"Comal",0.129,597,2022-05-15
"Comanche",0,21,2022-05-15
"Concho",,3,2022-05-15
"Cooke",0.018,110,2022-05-15
"Coryell",0.102,135,2022-05-15
"Cottle",0,2,2022-05-15
"Crane",0,5,2022-05-15
"Crockett",,2,2022-05-15
"Crosby",0,9,2022-05-15
"Culberson",0,4,2022-05-15
"Dallam",,0,2022-05-15
"Dallas",0.121,10313,2022-05-15
"Dawson",0,7,2022-05-15
"Deaf Smith",0,14,2022-05-15
"Delta",0,23,2022-05-15
"Denton",0.121,2960,2022-05-15
"DeWitt",0.196,41,2022-05-15
"Dickens",0,5,2022-05-15
"Dimmit",0.231,19,2022-05-15
"Donley",0,1,2022-05-15
"Duval",0.038,41,2022-05-15
"Eastland",0.375,5,2022-05-15
"Ector",0.03,244,2022-05-15
"Edwards",0.2,7,2022-05-15
"El Paso",0.08,3914,2022-05-15
"Ellis",0.042,641,2022-05-15
"Erath",0.114,78,2022-05-15
"Falls",0.103,36,2022-05-15
"Fannin",0.042,46,2022-05-15
"Fayette",0.095,70,2022-05-15
"Fisher",0,3,2022-05-15
"Floyd",0.062,19,2022-05-15
"Foard",0,6,2022-05-15
"Fort Bend",0.164,4487,2022-05-15
"Franklin",0,22,2022-05-15
"Freestone",0.043,44,2022-05-15
"Frio",0.03,174,2022-05-15
"Gaines",0,10,2022-05-15
"Galveston",0.123,2295,2022-05-15
"Garza",0.2,4,2022-05-15
"Gillespie",0.102,94,2022-05-15
"Glasscock",0,0,2022-05-15
"Goliad",0.125,32,2022-05-15
"Gonzales",0.056,28,2022-05-15
"Gray",0.125,14,2022-05-15
"Grayson",0.164,218,2022-05-15
"Gregg",0.065,128,2022-05-15
"Grimes",0.093,200,2022-05-15
"Guadalupe",0.179,422,2022-05-15
"Hale",0.017,61,2022-05-15
"Hall",0,11,2022-05-15
"Hamilton",0.042,31,2022-05-15
"Hansford",0,1,2022-05-15
"Hardeman",0,9,2022-05-15
"Hardin",0.053,161,2022-05-15
"Harris",0.114,25927,2022-05-15
"Harrison",0.04,65,2022-05-15
"Hartley",,0,2022-05-15
"Haskell",,3,2022-05-15
"Hays",0.16,1143,2022-05-15
"Hemphill",,0,2022-05-15
"Henderson",0.06,150,2022-05-15
"Hidalgo",0.121,1711,2022-05-15
"Hill",0.038,56,2022-05-15
"Hockley",0.051,58,2022-05-15
"Hood",0.048,139,2022-05-15
"Hopkins",0.129,56,2022-05-15
"Houston",0.037,31,2022-05-15
"Howard",0,13,2022-05-15
"Hudspeth",0,6,2022-05-15
"Hunt",0.04,208,2022-05-15
"Hutchinson",0,7,2022-05-15
"Irion",0,7,2022-05-15
"Jack",0.167,10,2022-05-15
"Jackson",0.083,58,2022-05-15
"Jasper",0.095,71,2022-05-15
"Jeff Davis",0.167,6,2022-05-15
"Jefferson",0.053,622,2022-05-15
"Jim Hogg",0,13,2022-05-15
"Jim Wells",0.124,150,2022-05-15
"Johnson",0.05,533,2022-05-15
"Jones",0.05,74,2022-05-15
"Karnes",0,25,2022-05-15
"Kaufman",0.086,486,2022-05-15
"Kendall",0.095,147,2022-05-15
"Kenedy",,0,2022-05-15
"Kent",,1,2022-05-15
"Kerr",0.053,123,2022-05-15
"Kimble",0.167,7,2022-05-15
"King",,0,2022-05-15
"Kinney",0,10,2022-05-15
"Kleberg",0.241,69,2022-05-15
"Knox",0,4,2022-05-15
"La Salle",0,26,2022-05-15
"Lamar",0.023,62,2022-05-15
"Lamb",0,30,2022-05-15
"Lampasas",0.115,58,2022-05-15
"Lavaca",0,59,2022-05-15
"Lee",0,57,2022-05-15
"Leon",0.024,61,2022-05-15
"Liberty",0.052,256,2022-05-15
"Limestone",0.158,20,2022-05-15
"Lipscomb",,0,2022-05-15
"Live Oak",0.231,24,2022-05-15
"Llano",0.067,86,2022-05-15
"Loving",0.154,19,2022-05-15
"Lubbock",0.071,684,2022-05-15
"Lynn",0.2,4,2022-05-15
"Madison",0.095,43,2022-05-15
"Marion",0,6,2022-05-15
"Martin",0.4,9,2022-05-15
"Mason",0,4,2022-05-15
"Matagorda",0.081,108,2022-05-15
"Maverick",0.128,99,2022-05-15
"McCulloch",0,11,2022-05-15
"McLennan",0.062,586,2022-05-15
"McMullen",1,1,2022-05-15
"Medina",0.041,115,2022-05-15
"Menard",0,4,2022-05-15
"Midland",0.056,236,2022-05-15
"Milam",0.069,68,2022-05-15
"Mills",0.2,7,2022-05-15
"Mitchell",0,2,2022-05-15
"Montague",0.1,22,2022-05-15
"Montgomery",0.114,2743,2022-05-15
"Moore",0,11,2022-05-15
