"County","TPR_CPR","Tests","Date"
"Anderson",0.02,758,2021-05-23
"Andrews",0.068,39,2021-05-23
"Angelina",0.044,518,2021-05-23
"Aransas",0.053,141,2021-05-23
"Archer",0,13,2021-05-23
"Armstrong",0,4,2021-05-23
"Atascosa",0.014,1514,2021-05-23
"Austin",0.04,263,2021-05-23
"Bailey",0,26,2021-05-23
"Bandera",0.062,128,2021-05-23
"Bastrop",0.037,1304,2021-05-23
"Baylor",0,3,2021-05-23
"Bee",0.014,557,2021-05-23
"Bell",0.019,4591,2021-05-23
"Bexar",0.015,46994,2021-05-23
"Blanco",0.053,85,2021-05-23
"Borden",0,4,2021-05-23
"Bosque",0.031,90,2021-05-23
"Bowie",0.058,424,2021-05-23
"Brazoria",0.028,5032,2021-05-23
"Brazos",0.046,2883,2021-05-23
"Brewster",0,14,2021-05-23
"Briscoe",0,8,2021-05-23
"Brooks",0.032,800,2021-05-23
"Brown",0.011,67,2021-05-23
"Burleson",0.02,428,2021-05-23
"Burnet",0.015,682,2021-05-23
"Caldwell",0.035,830,2021-05-23
"Calhoun",0.174,153,2021-05-23
"Callahan",0.125,23,2021-05-23
"Cameron",0.052,3586,2021-05-23
"Camp",0.04,32,2021-05-23
"Carson",0.167,14,2021-05-23
"Cass",0.041,103,2021-05-23
"Castro",0.056,38,2021-05-23
"Chambers",0.071,291,2021-05-23
"Cherokee",0.045,147,2021-05-23
"Childress",0,52,2021-05-23
"Clay",0,30,2021-05-23
"Cochran",0,6,2021-05-23
"Coke",0,8,2021-05-23
"Coleman",0,15,2021-05-23
"Collin",0.023,10225,2021-05-23
"Collingsworth",0,5,2021-05-23
"Colorado",0.012,106,2021-05-23
"Comal",0.053,1513,2021-05-23
"Comanche",0,38,2021-05-23
"Concho",0.143,6,2021-05-23
"Cooke",0.035,171,2021-05-23
"Coryell",0.012,845,2021-05-23
"Cottle",0,8,2021-05-23
"Crane",0,2,2021-05-23
"Crockett",0,2,2021-05-23
"Crosby",0.038,21,2021-05-23
"Culberson",0,2,2021-05-23
"Dallam",0,11,2021-05-23
"Dallas",0.032,26027,2021-05-23
"Dawson",0.009,165,2021-05-23
"Deaf Smith",0.074,50,2021-05-23
"Delta",0.059,25,2021-05-23
"Denton",0.026,8072,2021-05-23
"DeWitt",0.088,253,2021-05-23
"Dickens",0,11,2021-05-23
"Dimmit",0.071,419,2021-05-23
"Donley",0,15,2021-05-23
"Duval",0.034,218,2021-05-23
"Eastland",0,40,2021-05-23
"Ector",0.061,343,2021-05-23
"Edwards",0,7,2021-05-23
"El Paso",0.044,8179,2021-05-23
"Ellis",0.041,1552,2021-05-23
"Erath",0.034,226,2021-05-23
"Falls",0.018,271,2021-05-23
"Fannin",0.007,301,2021-05-23
"Fayette",0.025,219,2021-05-23
"Fisher",0.2,11,2021-05-23
"Floyd",0.028,50,2021-05-23
"Foard",0,0,2021-05-23
"Fort Bend",0.043,8905,2021-05-23
"Franklin",0.095,25,2021-05-23
"Freestone",0.02,281,2021-05-23
"Frio",0.076,375,2021-05-23
"Gaines",0.091,37,2021-05-23
"Galveston",0.049,5103,2021-05-23
"Garza",0,36,2021-05-23
"Gillespie",0.087,80,2021-05-23
"Glasscock",NA,0,2021-05-23
"Goliad",0.167,31,2021-05-23
"Gonzales",0,79,2021-05-23
"Gray",0.037,99,2021-05-23
"Grayson",0.022,900,2021-05-23
"Gregg",0.066,634,2021-05-23
"Grimes",0.021,961,2021-05-23
"Guadalupe",0.038,1236,2021-05-23
"Hale",0.044,452,2021-05-23
"Hall",0.333,11,2021-05-23
"Hamilton",0.017,85,2021-05-23
"Hansford",0,7,2021-05-23
"Hardeman",0,12,2021-05-23
"Hardin",0.062,282,2021-05-23
"Harris",0.042,50942,2021-05-23
"Harrison",0.027,292,2021-05-23
"Hartley",0,0,2021-05-23
"Haskell",0,14,2021-05-23
"Hays",0.059,4343,2021-05-23
"Hemphill",NA,3,2021-05-23
"Henderson",0.033,287,2021-05-23
"Hidalgo",0.065,6904,2021-05-23
"Hill",0.049,238,2021-05-23
"Hockley",0.025,126,2021-05-23
"Hood",0.013,298,2021-05-23
"Hopkins",0.098,137,2021-05-23
"Houston",0.036,108,2021-05-23
"Howard",0.017,119,2021-05-23
"Hudspeth",0.056,14,2021-05-23
"Hunt",0.038,409,2021-05-23
"Hutchinson",0.2,48,2021-05-23
"Irion",0,4,2021-05-23
"Jack",0,25,2021-05-23
"Jackson",0.049,78,2021-05-23
"Jasper",0.046,120,2021-05-23
"Jeff Davis",NA,3,2021-05-23
"Jefferson",0.039,1908,2021-05-23
"Jim Hogg",0,105,2021-05-23
"Jim Wells",0.04,354,2021-05-23
"Johnson",0.028,1033,2021-05-23
"Jones",0.045,115,2021-05-23
"Karnes",0,116,2021-05-23
"Kaufman",0.04,1130,2021-05-23
"Kendall",0.019,392,2021-05-23
"Kenedy",0,2,2021-05-23
"Kent",0,3,2021-05-23
"Kerr",0.038,263,2021-05-23
"Kimble",0.385,16,2021-05-23
"King",NA,0,2021-05-23
"Kinney",0,21,2021-05-23
"Kleberg",0.038,144,2021-05-23
"Knox",0,2,2021-05-23
"La Salle",0.04,40,2021-05-23
"Lamar",0.074,105,2021-05-23
"Lamb",0.081,48,2021-05-23
"Lampasas",0.015,254,2021-05-23
"Lavaca",0.016,163,2021-05-23
"Lee",0.064,142,2021-05-23
"Leon",0.019,142,2021-05-23
"Liberty",0.054,614,2021-05-23
"Limestone",0.076,210,2021-05-23
"Lipscomb",1,2,2021-05-23
"Live Oak",0.038,68,2021-05-23
"Llano",0.014,481,2021-05-23
"Loving",NA,0,2021-05-23
"Lubbock",0.016,2536,2021-05-23
"Lynn",0,33,2021-05-23
"Madison",0.033,138,2021-05-23
"Marion",0,21,2021-05-23
"Martin",0,6,2021-05-23
"Mason",0.167,6,2021-05-23
"Matagorda",0.112,251,2021-05-23
"Maverick",0.043,546,2021-05-23
"McCulloch",0.176,12,2021-05-23
"McLennan",0.022,2872,2021-05-23
"McMullen",0,4,2021-05-23
"Medina",0.016,373,2021-05-23
"Menard",0,3,2021-05-23
"Midland",0.035,467,2021-05-23
"Milam",0.015,286,2021-05-23
"Mills",0,30,2021-05-23
"Mitchell",0,39,2021-05-23
"Montague",0,84,2021-05-23
"Montgomery",0.051,6303,2021-05-23
"Moore",0,64,2021-05-23
"Morris",0.167,29,2021-05-23
"Motley",0,4,2021-05-23
"Nacogdoches",0.067,404,2021-05-23
"Navarro",0.003,355,2021-05-23
"Newton",0.071,24,2021-05-23
"Nolan",0,26,2021-05-23
"Nueces",0.055,2162,2021-05-23
"Ochiltree",0,9,2021-05-23
"Oldham",0,8,2021-05-23
"Orange",0.055,382,2021-05-23
"Palo Pinto",0.018,109,2021-05-23
"Panola",0.028,93,2021-05-23
"Parker",0.05,972,2021-05-23
"Parmer",0.062,31,2021-05-23
"Pecos",0,130,2021-05-23
"Polk",0.023,415,2021-05-23
"Potter",0.052,681,2021-05-23
"Presidio",0,12,2021-05-23
"Rains",0,45,2021-05-23
"Randall",0.046,560,2021-05-23
"Reagan",0,0,2021-05-23
"Real",0,7,2021-05-23
"Red River",0,28,2021-05-23
"Reeves",0.053,92,2021-05-23
"Refugio",0,18,2021-05-23
"Roberts",NA,5,2021-05-23
"Robertson",0.042,218,2021-05-23
"Rockwall",0.033,951,2021-05-23
"Runnels",0.062,52,2021-05-23
"Rusk",0.062,285,2021-05-23
"Sabine",0.115,104,2021-05-23
"San Augustine",0.056,37,2021-05-23
"San Jacinto",0.057,144,2021-05-23
"San Patricio",0.079,361,2021-05-23
"San Saba",0,36,2021-05-23
"Schleicher",0,3,2021-05-23
"Scurry",0,114,2021-05-23
"Shackelford",0,17,2021-05-23
"Shelby",0.113,101,2021-05-23
"Sherman",0,0,2021-05-23
"Smith",0.029,1190,2021-05-23
"Somervell",0.033,31,2021-05-23
"Starr",0.067,452,2021-05-23
"Stephens",0,140,2021-05-23
"Sterling",0,1,2021-05-23
"Stonewall",0,1,2021-05-23
"Sutton",0,3,2021-05-23
"Swisher",0,75,2021-05-23
"Tarrant",0.033,17907,2021-05-23
"Taylor",0.031,428,2021-05-23
"Terrell",0,1,2021-05-23
"Terry",0.014,23,2021-05-23
"Throckmorton",0,7,2021-05-23
"Titus",0.078,70,2021-05-23
"Tom Green",0.064,337,2021-05-23
"Travis",0.014,17629,2021-05-23
"Trinity",0.079,154,2021-05-23
"Tyler",0.034,95,2021-05-23
"Upshur",0.062,66,2021-05-23
"Upton",NA,1,2021-05-23
"Uvalde",0.045,218,2021-05-23
"Val Verde",0.029,358,2021-05-23
"Van Zandt",0.047,206,2021-05-23
"Victoria",0.151,667,2021-05-23
"Walker",0.012,1716,2021-05-23
"Waller",0.034,465,2021-05-23
"Ward",0.056,18,2021-05-23
"Washington",0.053,493,2021-05-23
"Webb",0.026,3286,2021-05-23
"Wharton",0.105,364,2021-05-23
"Wheeler",0,8,2021-05-23
"Wichita",0.017,682,2021-05-23
"Wilbarger",0.056,190,2021-05-23
"Willacy",0.04,571,2021-05-23
"Williamson",0.017,7876,2021-05-23
"Wilson",0.053,404,2021-05-23
"Winkler",0,12,2021-05-23
"Wise",0.026,362,2021-05-23
"Wood",0.063,213,2021-05-23
"Yoakum",0.077,9,2021-05-23
"Young",0,62,2021-05-23
"Zapata",0.064,76,2021-05-23
"Zavala",0,44,2021-05-23
