"County","TPR_CPR","Tests","Date"
"Anderson",0.039,783,2021-05-29
"Andrews",0.071,44,2021-05-29
"Angelina",0.014,475,2021-05-29
"Aransas",0.024,92,2021-05-29
"Archer",0,15,2021-05-29
"Armstrong",0,9,2021-05-29
"Atascosa",0.018,1418,2021-05-29
"Austin",0.051,211,2021-05-29
"Bailey",0.091,20,2021-05-29
"Bandera",0.02,80,2021-05-29
"Bastrop",0.025,1407,2021-05-29
"Baylor",0,3,2021-05-29
"Bee",0.009,273,2021-05-29
"Bell",0.024,4181,2021-05-29
"Bexar",0.013,48359,2021-05-29
"Blanco",0.117,190,2021-05-29
"Borden",NA,2,2021-05-29
"Bosque",0,120,2021-05-29
"Bowie",0.03,572,2021-05-29
"Brazoria",0.033,3814,2021-05-29
"Brazos",0.049,2648,2021-05-29
"Brewster",0,3,2021-05-29
"Briscoe",0,6,2021-05-29
"Brooks",0.007,463,2021-05-29
"Brown",0.089,180,2021-05-29
"Burleson",0.039,291,2021-05-29
"Burnet",0.018,768,2021-05-29
"Caldwell",0.021,1045,2021-05-29
"Calhoun",0.19,94,2021-05-29
"Callahan",0.154,17,2021-05-29
"Cameron",0.052,3387,2021-05-29
"Camp",0.091,25,2021-05-29
"Carson",0,13,2021-05-29
"Cass",0.049,72,2021-05-29
"Castro",0,23,2021-05-29
"Chambers",0.059,283,2021-05-29
"Cherokee",0.01,287,2021-05-29
"Childress",0,6,2021-05-29
"Clay",0,24,2021-05-29
"Cochran",0,9,2021-05-29
"Coke",0,11,2021-05-29
"Coleman",0,16,2021-05-29
"Collin",0.025,8283,2021-05-29
"Collingsworth",0,4,2021-05-29
"Colorado",0.033,114,2021-05-29
"Comal",0.06,1328,2021-05-29
"Comanche",0,34,2021-05-29
"Concho",0.25,7,2021-05-29
"Cooke",0,148,2021-05-29
"Coryell",0.008,958,2021-05-29
"Cottle",0,1,2021-05-29
"Crane",0.333,1,2021-05-29
"Crockett",0,6,2021-05-29
"Crosby",0.167,23,2021-05-29
"Culberson",0,6,2021-05-29
"Dallam",0,139,2021-05-29
"Dallas",0.029,18794,2021-05-29
"Dawson",0,211,2021-05-29
"Deaf Smith",0,39,2021-05-29
"Delta",0,12,2021-05-29
"Denton",0.033,6528,2021-05-29
"DeWitt",0.097,45,2021-05-29
"Dickens",0,1,2021-05-29
"Dimmit",0.067,660,2021-05-29
"Donley",0,10,2021-05-29
"Duval",0.032,39,2021-05-29
"Eastland",0,18,2021-05-29
"Ector",0.042,343,2021-05-29
"Edwards",0,1,2021-05-29
"El Paso",0.023,6493,2021-05-29
"Ellis",0.055,1141,2021-05-29
"Erath",0.024,147,2021-05-29
"Falls",0.021,128,2021-05-29
"Fannin",0,251,2021-05-29
"Fayette",0.026,243,2021-05-29
"Fisher",0,6,2021-05-29
"Floyd",0,30,2021-05-29
"Foard",0.25,4,2021-05-29
"Fort Bend",0.034,7767,2021-05-29
"Franklin",0,23,2021-05-29
"Freestone",0.037,78,2021-05-29
"Frio",0.082,352,2021-05-29
"Gaines",0,45,2021-05-29
"Galveston",0.055,4594,2021-05-29
"Garza",0,57,2021-05-29
"Gillespie",0.077,73,2021-05-29
"Glasscock",0,0,2021-05-29
"Goliad",0.217,28,2021-05-29
"Gonzales",0.082,72,2021-05-29
"Gray",0,27,2021-05-29
"Grayson",0.03,753,2021-05-29
"Gregg",0.045,527,2021-05-29
"Grimes",0.027,691,2021-05-29
"Guadalupe",0.024,1261,2021-05-29
"Hale",0.027,156,2021-05-29
"Hall",0,2,2021-05-29
"Hamilton",0.018,71,2021-05-29
"Hansford",0,10,2021-05-29
"Hardeman",0,6,2021-05-29
"Hardin",0.043,250,2021-05-29
"Harris",0.041,41709,2021-05-29
"Harrison",0.045,295,2021-05-29
"Hartley",NA,3,2021-05-29
"Haskell",0,3,2021-05-29
"Hays",0.033,4438,2021-05-29
"Hemphill",0,0,2021-05-29
"Henderson",0.065,259,2021-05-29
"Hidalgo",0.048,5760,2021-05-29
"Hill",0.052,181,2021-05-29
"Hockley",0.054,117,2021-05-29
"Hood",0.045,224,2021-05-29
"Hopkins",0.143,140,2021-05-29
"Houston",0.04,200,2021-05-29
"Howard",0.014,108,2021-05-29
"Hudspeth",0.25,10,2021-05-29
"Hunt",0.066,311,2021-05-29
"Hutchinson",0,33,2021-05-29
"Irion",0,3,2021-05-29
"Jack",0,128,2021-05-29
"Jackson",0.023,61,2021-05-29
"Jasper",0,185,2021-05-29
"Jeff Davis",NA,0,2021-05-29
"Jefferson",0.033,2020,2021-05-29
"Jim Hogg",0.037,41,2021-05-29
"Jim Wells",0.051,173,2021-05-29
"Johnson",0.031,731,2021-05-29
"Jones",0,44,2021-05-29
"Karnes",0.019,310,2021-05-29
"Kaufman",0.046,787,2021-05-29
"Kendall",0.021,295,2021-05-29
"Kenedy",0,1,2021-05-29
"Kent",0,4,2021-05-29
"Kerr",0.014,290,2021-05-29
"Kimble",0,27,2021-05-29
"King",0,2,2021-05-29
"Kinney",NA,24,2021-05-29
"Kleberg",0.029,85,2021-05-29
"Knox",NA,6,2021-05-29
"La Salle",0.011,22,2021-05-29
"Lamar",0.146,136,2021-05-29
"Lamb",0,30,2021-05-29
"Lampasas",0.015,214,2021-05-29
"Lavaca",0.031,157,2021-05-29
"Lee",0.013,200,2021-05-29
"Leon",0.036,161,2021-05-29
"Liberty",0.052,717,2021-05-29
"Limestone",0.022,188,2021-05-29
"Lipscomb",NA,0,2021-05-29
"Live Oak",0.02,93,2021-05-29
"Llano",0.007,421,2021-05-29
"Loving",0,1,2021-05-29
"Lubbock",0.022,2172,2021-05-29
"Lynn",0,29,2021-05-29
"Madison",0.023,341,2021-05-29
"Marion",0.053,20,2021-05-29
"Martin",0.2,5,2021-05-29
"Mason",0.125,10,2021-05-29
"Matagorda",0.028,277,2021-05-29
"Maverick",0.046,394,2021-05-29
"McCulloch",0.056,13,2021-05-29
"McLennan",0.027,2947,2021-05-29
"McMullen",0,1,2021-05-29
"Medina",0.014,369,2021-05-29
"Menard",0,4,2021-05-29
"Midland",0.043,391,2021-05-29
"Milam",0.021,297,2021-05-29
"Mills",0,26,2021-05-29
"Mitchell",0.006,27,2021-05-29
"Montague",0.02,51,2021-05-29
"Montgomery",0.044,5153,2021-05-29
"Moore",0,53,2021-05-29
"Morris",0.111,25,2021-05-29
"Motley",0,4,2021-05-29
"Nacogdoches",0.055,413,2021-05-29
"Navarro",0.027,379,2021-05-29
"Newton",0.021,26,2021-05-29
"Nolan",0.062,17,2021-05-29
"Nueces",0.043,1423,2021-05-29
"Ochiltree",0.2,5,2021-05-29
"Oldham",0,5,2021-05-29
"Orange",0.072,407,2021-05-29
"Palo Pinto",0.023,90,2021-05-29
"Panola",0.12,57,2021-05-29
"Parker",0.055,652,2021-05-29
"Parmer",0,37,2021-05-29
"Pecos",0,29,2021-05-29
"Polk",0.061,707,2021-05-29
"Potter",0.029,601,2021-05-29
"Presidio",0,8,2021-05-29
"Rains",0,27,2021-05-29
"Randall",0.029,431,2021-05-29
"Reagan",0,1,2021-05-29
"Real",0,8,2021-05-29
"Red River",0,21,2021-05-29
"Reeves",0.143,17,2021-05-29
"Refugio",0,18,2021-05-29
"Roberts",NA,0,2021-05-29
"Robertson",0.093,215,2021-05-29
"Rockwall",0.034,738,2021-05-29
"Runnels",0,33,2021-05-29
"Rusk",0.089,91,2021-05-29
"Sabine",0,40,2021-05-29
"San Augustine",0.043,35,2021-05-29
"San Jacinto",0.053,161,2021-05-29
"San Patricio",0.059,248,2021-05-29
"San Saba",0,55,2021-05-29
"Schleicher",0,2,2021-05-29
"Scurry",0,165,2021-05-29
"Shackelford",0,3,2021-05-29
"Shelby",0.017,106,2021-05-29
"Sherman",NA,5,2021-05-29
"Smith",0.03,1169,2021-05-29
"Somervell",0,54,2021-05-29
"Starr",0.027,391,2021-05-29
"Stephens",0.077,22,2021-05-29
