"County","TPR_CPR","Tests","Date"
"Anderson",0,169,2022-03-26
"Andrews",0,15,2022-03-26
"Angelina",0.028,195,2022-03-26
"Aransas",0.018,165,2022-03-26
"Archer",0.05,30,2022-03-26
"Armstrong",0,5,2022-03-26
"Atascosa",0.011,751,2022-03-26
"Austin",0.013,276,2022-03-26
"Bailey",0,13,2022-03-26
"Bandera",0,129,2022-03-26
"Bastrop",0.025,538,2022-03-26
"Baylor",0,13,2022-03-26
"Bee",0.072,135,2022-03-26
"Bell",0.019,2549,2022-03-26
"Bexar",0.016,43289,2022-03-26
"Blanco",0.043,124,2022-03-26
"Borden",,0,2022-03-26
"Bosque",0,32,2022-03-26
"Bowie",0.031,487,2022-03-26
"Brazoria",0.039,3850,2022-03-26
"Brazos",0.025,1610,2022-03-26
"Brewster",0.083,28,2022-03-26
"Briscoe",0,8,2022-03-26
"Brooks",0.057,48,2022-03-26
"Brown",0,73,2022-03-26
"Burleson",0.028,122,2022-03-26
"Burnet",0.056,190,2022-03-26
"Caldwell",0.034,323,2022-03-26
"Calhoun",0,125,2022-03-26
"Callahan",0.1,23,2022-03-26
"Cameron",0.041,2562,2022-03-26
"Camp",0.029,53,2022-03-26
"Carson",0,25,2022-03-26
"Cass",0.01,111,2022-03-26
"Castro",0,24,2022-03-26
"Chambers",0.025,349,2022-03-26
"Cherokee",0.037,116,2022-03-26
"Childress",0,53,2022-03-26
"Clay",0.077,28,2022-03-26
"Cochran",0,6,2022-03-26
"Coke",0,5,2022-03-26
"Coleman",0,13,2022-03-26
"Collin",0.026,6731,2022-03-26
"Collingsworth",0,21,2022-03-26
"Colorado",0,135,2022-03-26
"Comal",0.059,1196,2022-03-26
"Comanche",0,38,2022-03-26
"Concho",0.25,10,2022-03-26
"Cooke",0.057,101,2022-03-26
"Coryell",0.033,366,2022-03-26
"Cottle",0,4,2022-03-26
"Crane",0,5,2022-03-26
"Crockett",0,2,2022-03-26
"Crosby",0,9,2022-03-26
