Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2021-09-20,73301,196,110,91
2021-09-20,73344,NA,NA,NA
2021-09-20,73960,25,13,12
2021-09-20,75001,20155,11412,9721
2021-09-20,75002,83036,45053,39950
2021-09-20,75006,55027,30682,26073
2021-09-20,75007,67527,36607,32727
2021-09-20,75009,18915,10504,9139
2021-09-20,75010,42598,23031,20760
2021-09-20,75011,470,263,226
2021-09-20,75013,65082,35064,31398
2021-09-20,75014,292,167,133
2021-09-20,75015,174,93,85
2021-09-20,75016,311,170,146
2021-09-20,75017,150,85,67
2021-09-20,75019,61462,33650,30080
2021-09-20,75020,18297,10755,9039
2021-09-20,75021,5865,3484,2906
2021-09-20,75022,33426,17850,16369
2021-09-20,75023,57625,31159,27764
2021-09-20,75024,62212,33455,30235
2021-09-20,75025,74313,39819,35994
2021-09-20,75026,364,202,173
2021-09-20,75027,203,113,97
2021-09-20,75028,60350,32283,29554
2021-09-20,75029,262,147,124
2021-09-20,75030,275,153,127
2021-09-20,75032,35904,20213,16932
2021-09-20,75033,54655,29675,26519
2021-09-20,75034,60961,33431,29476
2021-09-20,75035,107119,57512,51990
2021-09-20,75036,43342,23203,21146
2021-09-20,75038,35829,19903,17100
2021-09-20,75039,32949,18172,16016
2021-09-20,75040,70398,38934,33289
2021-09-20,75041,30359,17063,14095
2021-09-20,75042,40672,22801,18931
2021-09-20,75043,63422,35165,29874
2021-09-20,75044,54912,30074,26241
2021-09-20,75045,248,136,117
2021-09-20,75046,156,86,75
2021-09-20,75047,110,60,54
2021-09-20,75048,31920,17389,15345
2021-09-20,75049,291,158,142
2021-09-20,75050,36683,20676,17235
2021-09-20,75051,34175,19289,15918
2021-09-20,75052,99924,55215,47456
2021-09-20,75053,314,186,141
2021-09-20,75054,18350,9995,8753
2021-09-20,75056,78990,42881,38329
2021-09-20,75057,13963,7798,6544
2021-09-20,75058,2954,1710,1433
2021-09-20,75059,10,NA,NA
2021-09-20,75060,49521,27643,23156
2021-09-20,75061,52480,29560,24350
2021-09-20,75062,51360,28850,24218
2021-09-20,75063,64463,35372,31352
2021-09-20,75065,12720,6948,6125
2021-09-20,75067,70250,38786,33544
2021-09-20,75068,68283,37174,32945
2021-09-20,75069,39027,21590,18615
2021-09-20,75070,67012,36518,32235
2021-09-20,75071,70597,38575,33995
2021-09-20,75072,61984,33646,29993
2021-09-20,75074,59009,32567,27994
2021-09-20,75075,45265,24704,21666
2021-09-20,75076,7325,4145,3599
