Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2022-06-20,73301,303,168,140
2022-06-20,73344,,,
2022-06-20,73960,30,16,14
2022-06-20,75001,23483,13191,11126
2022-06-20,75002,97079,52042,46464
2022-06-20,75006,65848,35896,31119
2022-06-20,75007,78912,42283,37837
2022-06-20,75009,23305,12752,11199
2022-06-20,75010,49774,26739,23912
2022-06-20,75011,622,340,291
2022-06-20,75013,77295,41580,36685
2022-06-20,75014,367,208,166
2022-06-20,75015,229,123,110
2022-06-20,75016,400,217,190
2022-06-20,75017,179,101,79
2022-06-20,75019,74581,40302,35600
2022-06-20,75020,22800,12853,11035
2022-06-20,75021,7325,4155,3538
2022-06-20,75022,38644,20619,18697
2022-06-20,75023,66940,35972,31903
2022-06-20,75024,74517,40269,35401
2022-06-20,75025,87288,46709,41577
2022-06-20,75026,495,266,239
2022-06-20,75027,239,132,114
2022-06-20,75028,70129,37514,33757
2022-06-20,75029,340,186,162
2022-06-20,75030,343,184,163
2022-06-20,75032,42692,23373,20339
2022-06-20,75033,64955,35087,31052
2022-06-20,75034,73019,39898,34614
2022-06-20,75035,130063,69781,61938
2022-06-20,75036,51498,27595,24578
2022-06-20,75038,44845,24602,21192
2022-06-20,75039,39303,21701,18593
2022-06-20,75040,84897,46028,40157
2022-06-20,75041,37898,20835,17683
2022-06-20,75042,50537,27642,23678
2022-06-20,75043,77027,41739,36452
2022-06-20,75044,64429,34641,30761
2022-06-20,75045,327,176,153
2022-06-20,75046,154,88,69
2022-06-20,75047,161,90,74
2022-06-20,75048,37992,20337,18251
2022-06-20,75049,347,187,168
2022-06-20,75050,46758,25796,21909
2022-06-20,75051,44347,24494,20645
2022-06-20,75052,121950,66023,57802
2022-06-20,75053,414,233,187
2022-06-20,75054,22469,12043,10731
2022-06-20,75056,93547,50376,44865
2022-06-20,75057,17646,9701,8260
2022-06-20,75058,3559,1977,1744
2022-06-20,75059,17,10,8
2022-06-20,75060,61067,33208,28815
2022-06-20,75061,66556,36470,31177
2022-06-20,75062,63588,34972,29960
2022-06-20,75063,78598,42858,37374
2022-06-20,75065,14832,8021,7126
2022-06-20,75067,86718,47219,41107
2022-06-20,75068,82314,44287,39428
2022-06-20,75069,46994,25578,22383
2022-06-20,75070,81064,43818,38551
2022-06-20,75071,84505,45638,40445
2022-06-20,75072,73101,39340,35124
2022-06-20,75074,71275,38743,33675
2022-06-20,75075,52625,28457,24952
2022-06-20,75076,8571,4709,4147
2022-06-20,75077,50696,27077,24555
2022-06-20,75078,47710,25837,22889
2022-06-20,75080,64904,35308,30714
2022-06-20,75081,53227,28852,25316
2022-06-20,75082,41554,22406,19830
2022-06-20,75083,617,339,288
2022-06-20,75085,259,137,123
2022-06-20,75086,530,287,247
2022-06-20,75087,48435,26409,23202
2022-06-20,75088,34467,18643,16550
2022-06-20,75089,45854,24805,21954
2022-06-20,75090,22176,12575,10684
2022-06-20,75091,789,434,383
2022-06-20,75092,26138,14636,12769
2022-06-20,75093,77868,41916,37080
2022-06-20,75094,37426,19888,18006
2022-06-20,75097,202,114,93
2022-06-20,75098,82820,44569,39575
2022-06-20,75099,18,12,7
2022-06-20,75101,559,310,272
2022-06-20,75102,1202,661,576
2022-06-20,75103,11104,6078,5447
2022-06-20,75104,60660,32689,28773
2022-06-20,75105,302,163,145
2022-06-20,75106,784,417,374
2022-06-20,75109,4439,2384,2145
2022-06-20,75110,29454,15946,13974
2022-06-20,75114,7313,3993,3456
2022-06-20,75115,67871,36632,32232
2022-06-20,75116,23259,12678,10886
2022-06-20,75117,2910,1583,1432
2022-06-20,75118,128,71,63
2022-06-20,75119,29489,16172,14005
2022-06-20,75120,638,347,306
2022-06-20,75121,209,115,104
2022-06-20,75123,635,337,308
2022-06-20,75124,3716,2073,1773
2022-06-20,75125,7739,4230,3618
2022-06-20,75126,74859,40708,35611
2022-06-20,75127,1164,641,564
2022-06-20,75132,213,115,99
2022-06-20,75134,23068,12422,10885
