Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2021-05-24,73301,163,91,77
2021-05-24,73344,NA,NA,NA
2021-05-24,73960,21,11,10
2021-05-24,75001,14902,8711,6890
2021-05-24,75002,63016,35359,29175
2021-05-24,75006,38401,22367,17443
2021-05-24,75007,50918,28898,23451
2021-05-24,75009,13729,7806,6457
2021-05-24,75010,33273,18734,15493
2021-05-24,75011,335,194,157
2021-05-24,75013,51412,28661,23830
2021-05-24,75014,196,118,84
2021-05-24,75015,101,57,45
2021-05-24,75016,183,108,79
2021-05-24,75017,99,58,42
2021-05-24,75019,48448,27667,22710
2021-05-24,75020,13383,8010,6599
2021-05-24,75021,4317,2584,2127
2021-05-24,75022,26716,14802,12459
2021-05-24,75023,45321,25186,21126
2021-05-24,75024,49114,27531,22727
2021-05-24,75025,59008,32702,27469
2021-05-24,75026,263,145,124
2021-05-24,75027,133,76,59
2021-05-24,75028,47729,26634,22221
2021-05-24,75029,151,87,71
2021-05-24,75030,200,115,88
2021-05-24,75032,26768,15438,12286
2021-05-24,75033,40365,22865,18593
2021-05-24,75034,46006,26094,21344
2021-05-24,75035,81682,45911,37638
2021-05-24,75036,34181,19163,15801
2021-05-24,75038,23699,14166,10463
2021-05-24,75039,25400,14659,11706
2021-05-24,75040,49290,28386,22349
2021-05-24,75041,19247,11342,8534
2021-05-24,75042,26337,15563,11623
2021-05-24,75043,44170,25339,20089
2021-05-24,75044,42038,23881,19310
2021-05-24,75045,175,99,79
2021-05-24,75046,112,63,52
2021-05-24,75047,82,46,39
2021-05-24,75048,23789,13381,11040
2021-05-24,75049,190,108,88
2021-05-24,75050,23672,13969,10625
2021-05-24,75051,21159,12597,9332
2021-05-24,75052,70032,40262,31987
2021-05-24,75053,189,111,87
2021-05-24,75054,13423,7520,6209
2021-05-24,75056,58949,33270,27351
2021-05-24,75057,8878,5136,4036
2021-05-24,75058,2109,1224,1031
2021-05-24,75059,13,8,NA
2021-05-24,75060,31489,18577,13875
2021-05-24,75061,31761,19086,13794
2021-05-24,75062,33391,19974,14643
2021-05-24,75063,48633,28206,22173
2021-05-24,75065,9398,5239,4408
2021-05-24,75067,47633,27643,21530
2021-05-24,75068,47927,27172,22109
2021-05-24,75069,27815,15751,12991
2021-05-24,75070,48977,27466,22770
2021-05-24,75071,51808,29091,24180
2021-05-24,75072,47311,26285,22187
2021-05-24,75074,42143,23988,19315
2021-05-24,75075,36239,20304,16806
2021-05-24,75076,5980,3355,2958
2021-05-24,75077,35223,19621,16506
2021-05-24,75078,28951,16270,13501
2021-05-24,75080,44665,25333,20632
2021-05-24,75081,34086,19627,15544
2021-05-24,75082,29556,16584,13711
2021-05-24,75083,394,225,182
2021-05-24,75085,151,86,73
2021-05-24,75086,363,202,165
2021-05-24,75087,30406,17551,14037
2021-05-24,75088,22423,12712,10412
2021-05-24,75089,28688,16427,13230
2021-05-24,75090,11475,6967,5676
2021-05-24,75091,433,245,219
2021-05-24,75092,15790,9301,7923
2021-05-24,75093,54077,30175,25147
2021-05-24,75094,24928,14024,11459
2021-05-24,75097,121,71,59
2021-05-24,75098,49929,28482,22765
2021-05-24,75099,9,NA,NA
2021-05-24,75101,246,155,119
2021-05-24,75102,790,441,374
2021-05-24,75103,6637,3801,3213
2021-05-24,75104,35498,20270,16097
2021-05-24,75105,203,112,93
2021-05-24,75106,383,216,175
2021-05-24,75109,3312,1801,1581
2021-05-24,75110,17077,9582,7862
2021-05-24,75114,3618,2106,1654
2021-05-24,75115,40507,23223,18447
2021-05-24,75116,12787,7383,5698
2021-05-24,75117,1795,1029,868
2021-05-24,75118,69,39,34
2021-05-24,75119,14761,9113,6453
2021-05-24,75120,392,227,184
2021-05-24,75121,115,66,59
2021-05-24,75123,369,205,172
2021-05-24,75124,2241,1314,1055
2021-05-24,75125,3857,2308,1669
2021-05-24,75126,40474,23348,18583
2021-05-24,75127,720,406,348
2021-05-24,75132,138,79,61
2021-05-24,75134,11854,6804,5335
2021-05-24,75135,3746,2147,1750
2021-05-24,75137,14445,8221,6577
2021-05-24,75138,307,167,145
2021-05-24,75140,3363,1909,1612
2021-05-24,75141,2215,1302,979
2021-05-24,75142,10829,6446,4903
2021-05-24,75143,7334,4319,3499
2021-05-24,75144,2196,1220,1055
2021-05-24,75146,13528,7772,6163
2021-05-24,75147,3657,2198,1708
2021-05-24,75148,2916,1698,1375
2021-05-24,75149,34539,20348,15293
2021-05-24,75150,38476,22719,16971
2021-05-24,75151,287,158,134
2021-05-24,75152,2494,1476,1139
2021-05-24,75153,334,187,152
2021-05-24,75154,28965,16502,13234
2021-05-24,75155,1384,832,615
2021-05-24,75156,7898,4616,3651
2021-05-24,75157,130,78,59
2021-05-24,75158,2538,1482,1193
2021-05-24,75159,10885,6449,4884
2021-05-24,75160,15404,8983,6896
2021-05-24,75161,4153,2406,1895
2021-05-24,75163,1424,816,693
2021-05-24,75164,155,87,76
2021-05-24,75165,30157,17173,14013
2021-05-24,75166,3547,1989,1682
2021-05-24,75167,7762,4381,3650
2021-05-24,75168,463,254,212
2021-05-24,75169,7637,4464,3727
2021-05-24,75172,2147,1302,911
2021-05-24,75173,3770,2160,1733
2021-05-24,75180,12888,7638,5659
2021-05-24,75181,19254,11104,8745
2021-05-24,75182,7481,4195,3472
2021-05-24,75185,202,113,98
2021-05-24,75187,78,43,35
2021-05-24,75189,20097,11705,9207
2021-05-24,75201,21089,12774,9965
2021-05-24,75202,3736,2339,1735
2021-05-24,75203,8702,5140,3850
2021-05-24,75204,32362,18582,15200
2021-05-24,75205,25043,14166,11712
2021-05-24,75206,42374,24073,19897
2021-05-24,75207,5005,3188,2343
2021-05-24,75208,27201,15575,12393
2021-05-24,75209,15453,8675,7227
2021-05-24,75210,3475,2124,1465
2021-05-24,75211,45305,26736,19979
2021-05-24,75212,17141,10126,7585
2021-05-24,75214,37912,21403,17771
2021-05-24,75215,9581,5677,4247
2021-05-24,75216,28228,16791,12287
2021-05-24,75217,43324,26001,18788
2021-05-24,75218,23871,13459,11122
2021-05-24,75219,32052,18134,15060
2021-05-24,75220,24302,14554,10502
2021-05-24,75221,52,37,29
2021-05-24,75222,264,147,125
2021-05-24,75223,10352,6089,4604
2021-05-24,75224,20526,12052,9056
2021-05-24,75225,26788,15057,12497
2021-05-24,75226,4095,2407,1896
2021-05-24,75227,34296,20509,14908
2021-05-24,75228,43551,25822,19174
2021-05-24,75229,30596,17613,14074
2021-05-24,75230,30645,17435,14118
2021-05-24,75231,25959,15393,11515
2021-05-24,75232,19659,11347,8727
2021-05-24,75233,9604,5537,4250
2021-05-24,75234,31020,18101,14150
2021-05-24,75235,18105,10414,8489
2021-05-24,75236,9692,5643,4286
2021-05-24,75237,7029,4163,3016
2021-05-24,75238,25050,14403,11413
2021-05-24,75240,17592,10782,7749
2021-05-24,75241,16891,10101,7272
2021-05-24,75242,73,41,32
2021-05-24,75243,38379,22773,16900
2021-05-24,75244,13951,8146,6542
2021-05-24,75246,2193,1289,983
2021-05-24,75247,1743,1226,817
2021-05-24,75248,37815,21545,17465
2021-05-24,75249,10067,5762,4592
2021-05-24,75250,41,24,19
2021-05-24,75251,3600,2095,1652
2021-05-24,75252,29447,16529,13607
2021-05-24,75253,10388,6211,4506
2021-05-24,75254,18165,10752,8209
2021-05-24,75260,13,9,NA
2021-05-24,75261,778,578,377
2021-05-24,75262,16,9,8
2021-05-24,75263,11,7,NA
2021-05-24,75264,NA,NA,NA
2021-05-24,75265,19,11,8
2021-05-24,75266,37,22,15
2021-05-24,75267,NA,NA,NA
2021-05-24,75270,22,14,10
2021-05-24,75275,474,314,166
2021-05-24,75277,16,10,7
2021-05-24,75283,NA,NA,NA
2021-05-24,75284,11,NA,NA
2021-05-24,75285,NA,NA,NA
2021-05-24,75287,37053,21507,16745
2021-05-24,75301,NA,NA,NA
2021-05-24,75303,7,NA,NA
2021-05-24,75312,8,NA,NA
2021-05-24,75313,107,60,49
2021-05-24,75315,83,49,40
2021-05-24,75320,NA,NA,NA
2021-05-24,75326,NA,NA,NA
2021-05-24,75336,40,21,20
2021-05-24,75339,67,38,30
2021-05-24,75342,NA,NA,NA
2021-05-24,75354,100,59,48
2021-05-24,75355,46,28,22
2021-05-24,75356,45,25,21
2021-05-24,75357,99,58,42
2021-05-24,75358,NA,NA,NA
2021-05-24,75360,166,94,80
2021-05-24,75367,139,76,66
2021-05-24,75368,NA,NA,NA
2021-05-24,75370,198,112,90
2021-05-24,75371,NA,NA,NA
2021-05-24,75372,23,13,12
2021-05-24,75373,NA,NA,NA
2021-05-24,75374,136,80,62
2021-05-24,75376,165,91,79
2021-05-24,75378,NA,NA,NA
2021-05-24,75379,197,107,93
2021-05-24,75380,189,109,81
2021-05-24,75381,72,41,33
2021-05-24,75382,108,61,48
2021-05-24,75390,69,39,31
2021-05-24,75392,NA,NA,NA
2021-05-24,75393,NA,NA,NA
2021-05-24,75394,NA,NA,NA
2021-05-24,75395,NA,NA,NA
2021-05-24,75397,NA,NA,NA
2021-05-24,75398,8,NA,NA
2021-05-24,75401,8622,5043,3979
2021-05-24,75402,12052,6714,5800
2021-05-24,75403,155,87,74
2021-05-24,75404,221,119,109
2021-05-24,75407,13325,7714,6210
2021-05-24,75409,11449,6611,5361
2021-05-24,75410,2605,1481,1268
2021-05-24,75411,524,290,260
2021-05-24,75412,322,181,157
2021-05-24,75413,93,55,48
2021-05-24,75414,1623,959,804
2021-05-24,75415,99,55,46
2021-05-24,75416,1442,801,702
2021-05-24,75417,1076,597,532
2021-05-24,75418,7041,4308,3154
2021-05-24,75420,580,330,280
2021-05-24,75421,457,257,215
2021-05-24,75422,1629,924,783
2021-05-24,75423,1345,792,658
2021-05-24,75424,1846,1068,883
2021-05-24,75425,37,22,18
2021-05-24,75426,2564,1483,1350
2021-05-24,75428,4612,2676,2199
2021-05-24,75429,230,130,118
2021-05-24,75431,871,491,415
2021-05-24,75432,1667,929,789
2021-05-24,75433,1324,745,641
2021-05-24,75434,57,31,28
2021-05-24,75435,488,271,236
2021-05-24,75436,877,508,435
2021-05-24,75437,525,296,251
2021-05-24,75438,528,295,263
2021-05-24,75439,374,218,189
2021-05-24,75440,3637,2045,1700
2021-05-24,75441,58,30,29
2021-05-24,75442,5550,3213,2576
2021-05-24,75443,43,25,19
2021-05-24,75444,136,81,72
2021-05-24,75446,1887,1019,925
2021-05-24,75447,509,289,260
2021-05-24,75448,273,158,136
2021-05-24,75449,563,314,279
2021-05-24,75450,117,64,55
2021-05-24,75451,563,322,272
2021-05-24,75452,2061,1232,1072
2021-05-24,75453,1683,946,799
2021-05-24,75454,9517,5352,4442
2021-05-24,75455,13221,7750,5902
2021-05-24,75456,470,260,225
2021-05-24,75457,2994,1740,1406
2021-05-24,75458,91,51,44
2021-05-24,75459,2334,1383,1145
2021-05-24,75460,10553,5949,5058
2021-05-24,75461,201,114,99
2021-05-24,75462,7236,3993,3534
2021-05-24,75468,482,266,232
2021-05-24,75469,205,110,103
2021-05-24,75470,97,53,45
2021-05-24,75471,609,363,299
2021-05-24,75472,1802,1026,867
2021-05-24,75473,2004,1098,993
2021-05-24,75474,7333,4303,3457
2021-05-24,75475,98,61,52
2021-05-24,75476,623,345,302
2021-05-24,75477,404,234,200
2021-05-24,75478,412,229,193
2021-05-24,75479,894,526,444
2021-05-24,75480,888,516,430
2021-05-24,75481,203,113,98
2021-05-24,75482,12796,7171,6162
2021-05-24,75483,357,191,179
2021-05-24,75485,124,75,62
2021-05-24,75486,1110,610,550
2021-05-24,75487,585,341,273
2021-05-24,75488,541,309,273
2021-05-24,75489,506,283,243
2021-05-24,75490,1348,782,676
2021-05-24,75491,2717,1593,1372
2021-05-24,75492,322,181,167
2021-05-24,75493,224,138,95
2021-05-24,75494,5576,3439,2719
2021-05-24,75495,5758,3317,2810
2021-05-24,75496,1738,991,856
2021-05-24,75497,2576,1457,1250
2021-05-24,75501,11694,6831,5606
2021-05-24,75503,15189,8529,7217
2021-05-24,75504,89,51,43
2021-05-24,75505,285,160,139
2021-05-24,75507,NA,NA,NA
2021-05-24,75550,380,210,191
2021-05-24,75551,4810,2775,2310
2021-05-24,75554,752,435,383
2021-05-24,75555,444,258,219
2021-05-24,75556,386,228,184
2021-05-24,75558,660,379,314
2021-05-24,75559,2163,1311,1103
2021-05-24,75560,460,273,230
2021-05-24,75561,1802,1064,872
2021-05-24,75562,66,40,31
2021-05-24,75563,1720,1086,917
2021-05-24,75564,45,24,23
2021-05-24,75565,64,38,30
2021-05-24,75566,373,212,183
2021-05-24,75567,1208,732,597
2021-05-24,75568,1295,759,611
2021-05-24,75569,1140,657,547
2021-05-24,75570,3800,2587,1620
2021-05-24,75571,1212,718,580
2021-05-24,75572,1442,827,691
2021-05-24,75573,143,86,71
2021-05-24,75574,542,334,270
2021-05-24,75599,NA,NA,NA
2021-05-24,75601,8869,4949,4130
2021-05-24,75602,9157,5313,4215
2021-05-24,75603,3592,2003,1692
2021-05-24,75604,14929,8412,6984
2021-05-24,75605,21758,11997,10304
2021-05-24,75606,391,216,182
2021-05-24,75607,432,240,199
2021-05-24,75608,492,270,234
2021-05-24,75615,11,NA,NA
2021-05-24,75630,1394,813,703
2021-05-24,75631,820,491,406
2021-05-24,75633,5502,3298,2679
2021-05-24,75636,168,97,77
2021-05-24,75637,50,32,29
2021-05-24,75638,2618,1568,1291
2021-05-24,75639,729,458,374
2021-05-24,75640,2121,1192,1005
2021-05-24,75641,11,7,NA
2021-05-24,75642,119,70,61
2021-05-24,75643,627,384,304
2021-05-24,75644,5052,2853,2485
2021-05-24,75645,4216,2392,2037
2021-05-24,75647,5847,3279,2771
2021-05-24,75650,4625,2614,2219
2021-05-24,75651,937,550,471
2021-05-24,75652,6911,4326,3173
2021-05-24,75653,428,259,217
2021-05-24,75654,5364,3161,2648
2021-05-24,75656,1759,1062,857
2021-05-24,75657,4060,2344,2015
2021-05-24,75658,79,45,39
2021-05-24,75659,26,18,16
2021-05-24,75660,237,126,117
2021-05-24,75661,1089,664,563
2021-05-24,75662,10364,5862,4847
2021-05-24,75663,541,288,263
2021-05-24,75666,90,51,41
2021-05-24,75667,535,320,277
2021-05-24,75668,769,451,368
2021-05-24,75669,270,162,140
2021-05-24,75670,6922,4174,3353
2021-05-24,75671,380,223,186
2021-05-24,75672,8277,4885,4078
2021-05-24,75680,NA,NA,NA
2021-05-24,75681,1150,695,587
2021-05-24,75682,231,133,110
2021-05-24,75683,1450,827,714
2021-05-24,75684,2750,1572,1256
2021-05-24,75685,52,35,30
2021-05-24,75686,6710,3849,3075
2021-05-24,75687,49,31,26
2021-05-24,75688,158,90,72
2021-05-24,75689,36,21,15
2021-05-24,75691,1990,1143,959
2021-05-24,75692,1400,924,810
2021-05-24,75693,3038,1691,1479
2021-05-24,75694,112,65,56
2021-05-24,75701,21176,11607,9883
2021-05-24,75702,12167,6808,5622
2021-05-24,75703,32962,18004,15525
2021-05-24,75704,5212,2914,2422
2021-05-24,75705,1318,735,608
2021-05-24,75706,4541,2543,2096
2021-05-24,75707,10853,5930,5132
2021-05-24,75708,3408,1950,1524
2021-05-24,75709,3782,2090,1767
2021-05-24,75710,111,60,52
2021-05-24,75711,517,280,251
2021-05-24,75712,205,119,92
2021-05-24,75713,389,211,187
2021-05-24,75750,1913,1078,926
2021-05-24,75751,8922,5183,4231
2021-05-24,75752,3840,2220,1867
2021-05-24,75754,2782,1571,1352
2021-05-24,75755,1976,1134,961
2021-05-24,75756,1793,1010,847
2021-05-24,75757,7880,4323,3759
2021-05-24,75758,5660,3137,2675
2021-05-24,75759,44,25,22
2021-05-24,75760,1112,687,588
2021-05-24,75762,8104,4413,3846
2021-05-24,75763,2745,1605,1369
2021-05-24,75764,83,46,44
2021-05-24,75765,5238,2946,2635
2021-05-24,75766,10575,6200,5142
2021-05-24,75770,1566,880,748
2021-05-24,75771,12478,7042,5944
2021-05-24,75772,51,31,26
2021-05-24,75773,7110,4019,3466
2021-05-24,75778,1639,947,795
2021-05-24,75779,108,65,49
2021-05-24,75780,133,86,59
2021-05-24,75782,72,43,37
2021-05-24,75783,4049,2362,2026
2021-05-24,75784,281,165,129
2021-05-24,75785,5395,3335,2379
2021-05-24,75788,37,24,18
2021-05-24,75789,3753,2103,1785
2021-05-24,75790,1845,1099,889
2021-05-24,75791,7839,4290,3687
2021-05-24,75792,1807,1003,842
2021-05-24,75797,NA,NA,NA
2021-05-24,75798,NA,NA,NA
2021-05-24,75799,38,21,17
2021-05-24,75801,7462,4561,3480
2021-05-24,75802,480,287,229
2021-05-24,75803,6146,3698,2899
2021-05-24,75831,2108,1287,1080
2021-05-24,75832,64,38,32
2021-05-24,75833,1718,1025,824
2021-05-24,75834,NA,NA,NA
2021-05-24,75835,6013,3483,2902
2021-05-24,75838,220,138,115
2021-05-24,75839,1717,1059,836
2021-05-24,75840,2918,1713,1362
2021-05-24,75844,2300,1371,1169
2021-05-24,75845,1391,823,702
2021-05-24,75846,1129,686,547
2021-05-24,75847,760,433,371
2021-05-24,75848,56,31,28
2021-05-24,75849,75,43,34
2021-05-24,75850,272,167,139
2021-05-24,75851,1656,1180,551
2021-05-24,75852,1846,1295,615
2021-05-24,75853,432,262,212
2021-05-24,75855,1099,684,511
2021-05-24,75856,142,82,70
2021-05-24,75858,81,44,39
2021-05-24,75859,1391,780,664
2021-05-24,75860,3036,2125,1211
2021-05-24,75861,648,397,330
2021-05-24,75862,5912,3364,2793
2021-05-24,75865,81,46,41
2021-05-24,75880,2246,1267,979
2021-05-24,75882,550,534,16
2021-05-24,75884,3170,2101,1070
2021-05-24,75886,2287,1220,1067
2021-05-24,75901,16558,9361,7808
2021-05-24,75902,197,110,95
2021-05-24,75903,84,48,38
2021-05-24,75904,19288,10827,9130
2021-05-24,75915,465,265,218
2021-05-24,75925,1654,968,858
2021-05-24,75926,500,293,235
2021-05-24,75928,541,297,259
2021-05-24,75929,909,498,442
2021-05-24,75930,640,365,312
2021-05-24,75931,1593,876,783
2021-05-24,75932,572,311,277
2021-05-24,75933,576,322,286
2021-05-24,75934,82,43,41
2021-05-24,75935,5497,3243,2622
2021-05-24,75936,452,248,218
2021-05-24,75937,533,323,267
2021-05-24,75938,1108,627,531
2021-05-24,75939,1969,1135,950
2021-05-24,75941,5218,2941,2413
2021-05-24,75942,154,84,74
2021-05-24,75943,709,426,365
2021-05-24,75944,767,430,376
2021-05-24,75946,1618,1009,819
2021-05-24,75948,3653,2000,1817
2021-05-24,75949,3113,1761,1507
2021-05-24,75951,7908,4411,3822
2021-05-24,75954,858,522,443
2021-05-24,75956,3033,1727,1520
2021-05-24,75958,73,44,36
2021-05-24,75959,541,297,273
2021-05-24,75960,453,256,215
