Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2021-12-06,73301,264,146,124
2021-12-06,73344,NA,NA,NA
2021-12-06,73960,23,12,11
2021-12-06,75001,21858,12310,10479
2021-12-06,75002,89756,48564,42996
2021-12-06,75006,60408,33203,28705
2021-12-06,75007,72584,39155,35014
2021-12-06,75009,20805,11467,10069
2021-12-06,75010,45687,24694,22072
2021-12-06,75011,619,341,293
2021-12-06,75013,70216,38144,33290
2021-12-06,75014,342,192,157
2021-12-06,75015,194,104,93
2021-12-06,75016,375,203,178
2021-12-06,75017,168,95,75
2021-12-06,75019,67215,36962,32073
2021-12-06,75020,20639,11826,10099
2021-12-06,75021,6657,3856,3250
2021-12-06,75022,35601,19125,17243
2021-12-06,75023,61804,33385,29585
2021-12-06,75024,67514,36720,32137
2021-12-06,75025,80208,43276,38246
2021-12-06,75026,450,244,216
2021-12-06,75027,244,133,119
2021-12-06,75028,64581,34712,31214
2021-12-06,75029,314,172,150
2021-12-06,75030,301,163,143
2021-12-06,75032,39217,21772,18641
2021-12-06,75033,58659,31991,28106
2021-12-06,75034,66238,36456,31587
2021-12-06,75035,115705,62943,54881
2021-12-06,75036,46313,25126,22086
2021-12-06,75038,39815,22038,18918
2021-12-06,75039,35788,19821,17143
2021-12-06,75040,77307,42326,36600
2021-12-06,75041,34209,18929,16040
2021-12-06,75042,45108,24942,21137
2021-12-06,75043,69695,38219,32965
2021-12-06,75044,59397,32277,28359
2021-12-06,75045,280,150,133
2021-12-06,75046,165,94,76
2021-12-06,75047,127,71,60
2021-12-06,75048,34770,18841,16648
2021-12-06,75049,327,175,160
2021-12-06,75050,41450,23001,19591
2021-12-06,75051,39067,21743,18316
2021-12-06,75052,110009,60131,52332
2021-12-06,75053,378,220,167
2021-12-06,75054,20195,10972,9592
2021-12-06,75056,85326,46146,41179
2021-12-06,75057,15594,8618,7348
2021-12-06,75058,3292,1841,1630
2021-12-06,75059,16,9,8
2021-12-06,75060,55096,30220,26051
2021-12-06,75061,59161,32698,27798
2021-12-06,75062,57073,31678,27017
2021-12-06,75063,70550,39045,33534
2021-12-06,75065,13687,7419,6629
2021-12-06,75067,77352,42415,36848
2021-12-06,75068,74117,40227,35571
2021-12-06,75069,42880,23466,20557
2021-12-06,75070,73071,39933,34741
2021-12-06,75071,76438,41688,36618
2021-12-06,75072,66611,36209,31951
2021-12-06,75074,64837,35522,30696
2021-12-06,75075,48810,26517,23265
2021-12-06,75076,8074,4490,3944
2021-12-06,75077,47106,25267,22914
2021-12-06,75078,42181,23021,20297
2021-12-06,75080,59937,32792,28567
2021-12-06,75081,48927,26776,23304
2021-12-06,75082,38838,21077,18592
2021-12-06,75083,587,327,275
2021-12-06,75085,221,121,105
2021-12-06,75086,502,272,235
2021-12-06,75087,44281,24562,21141
2021-12-06,75088,32015,17482,15387
2021-12-06,75089,42177,23133,20155
2021-12-06,75090,19696,11376,9643
2021-12-06,75091,701,392,343
2021-12-06,75092,23675,13468,11740
2021-12-06,75093,72223,39141,34479
2021-12-06,75094,34812,18729,16692
2021-12-06,75097,179,105,81
2021-12-06,75098,75629,41179,36084
2021-12-06,75099,12,8,NA
2021-12-06,75101,500,285,250
2021-12-06,75102,1094,605,529
2021-12-06,75103,10382,5739,5136
2021-12-06,75104,55163,30005,26172
2021-12-06,75105,290,157,141
2021-12-06,75106,690,372,330
2021-12-06,75109,4181,2268,2017
2021-12-06,75110,26733,14646,12657
2021-12-06,75114,6479,3563,3092
2021-12-06,75115,61877,33723,29413
2021-12-06,75116,20873,11445,9808
2021-12-06,75117,2700,1494,1345
2021-12-06,75118,115,62,59
2021-12-06,75119,26714,14853,12732
2021-12-06,75120,591,325,284
2021-12-06,75121,196,109,99
2021-12-06,75123,568,304,276
2021-12-06,75124,3427,1924,1659
2021-12-06,75125,6982,3838,3276
2021-12-06,75126,66520,36686,31553
2021-12-06,75127,1076,592,529
2021-12-06,75132,207,111,96
2021-12-06,75134,20615,11211,9732
2021-12-06,75135,6659,3670,3249
2021-12-06,75137,21841,11880,10357
2021-12-06,75138,458,241,222
2021-12-06,75140,5063,2807,2480
2021-12-06,75141,4133,2280,1936
