Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2022-05-02,73301,288,160,133
2022-05-02,73344,NA,NA,NA
2022-05-02,73960,29,15,14
2022-05-02,75001,23301,13105,11036
2022-05-02,75002,96415,51738,46126
2022-05-02,75006,65410,35688,30911
2022-05-02,75007,78475,42059,37639
2022-05-02,75009,23034,12605,11081
2022-05-02,75010,49427,26559,23754
2022-05-02,75011,610,336,284
2022-05-02,75013,76563,41218,36329
2022-05-02,75014,365,207,165
2022-05-02,75015,224,120,108
2022-05-02,75016,398,216,190
2022-05-02,75017,175,99,78
2022-05-02,75019,73952,39997,35313
2022-05-02,75020,22588,12756,10926
2022-05-02,75021,7261,4125,3509
2022-05-02,75022,38381,20489,18572
2022-05-02,75023,66390,35691,31641
2022-05-02,75024,73953,39939,35169
2022-05-02,75025,86760,46435,41344
2022-05-02,75026,493,266,236
2022-05-02,75027,231,128,110
2022-05-02,75028,69662,37287,33526
2022-05-02,75029,334,183,159
2022-05-02,75030,343,183,164
2022-05-02,75032,42368,23215,20182
2022-05-02,75033,64498,34880,30811
2022-05-02,75034,72340,39538,34305
2022-05-02,75035,129000,69224,61449
2022-05-02,75036,51167,27444,24413
2022-05-02,75038,44418,24378,20997
2022-05-02,75039,39048,21544,18495
2022-05-02,75040,84374,45758,39907
2022-05-02,75041,37704,20717,17604
2022-05-02,75042,50191,27468,23516
2022-05-02,75043,76423,41452,36146
2022-05-02,75044,63939,34402,30526
2022-05-02,75045,321,173,150
2022-05-02,75046,159,91,71
2022-05-02,75047,153,87,69
2022-05-02,75048,37791,20240,18146
2022-05-02,75049,349,188,169
2022-05-02,75050,46387,25610,21733
2022-05-02,75051,43998,24312,20489
2022-05-02,75052,120982,65548,57331
2022-05-02,75053,415,233,188
2022-05-02,75054,22336,11985,10655
2022-05-02,75056,92988,50082,44607
2022-05-02,75057,17534,9648,8206
2022-05-02,75058,3538,1967,1730
2022-05-02,75059,17,10,8
2022-05-02,75060,60645,33004,28603
2022-05-02,75061,65965,36183,30881
2022-05-02,75062,63188,34772,29779
2022-05-02,75063,78022,42533,37142
2022-05-02,75065,14738,7972,7084
2022-05-02,75067,86047,46875,40800
2022-05-02,75068,81804,44041,39173
2022-05-02,75069,46602,25367,22211
2022-05-02,75070,80315,43432,38203
2022-05-02,75071,83670,45223,40035
2022-05-02,75072,72624,39102,34904
2022-05-02,75074,70655,38435,33380
