Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2022-08-08,73301,303,168,140
2022-08-08,73344,,,
2022-08-08,73960,30,16,14
2022-08-08,75001,23668,13306,11197
2022-08-08,75002,97763,52443,46742
2022-08-08,75006,66280,36123,31303
2022-08-08,75007,79349,42534,38005
2022-08-08,75009,23585,12911,11325
2022-08-08,75010,50101,26933,24031
2022-08-08,75011,637,347,299
2022-08-08,75013,78004,41999,36967
2022-08-08,75014,367,208,166
2022-08-08,75015,239,128,115
2022-08-08,75016,407,221,193
2022-08-08,75017,183,103,81
2022-08-08,75019,75305,40716,35891
2022-08-08,75020,22967,12941,11106
2022-08-08,75021,7388,4188,3564
2022-08-08,75022,38931,20767,18830
2022-08-08,75023,67449,36275,32103
2022-08-08,75024,75260,40736,35667
2022-08-08,75025,87942,47101,41832
2022-08-08,75026,494,265,239
2022-08-08,75027,250,137,120
2022-08-08,75028,70631,37812,33960
2022-08-08,75029,344,188,165
2022-08-08,75030,347,185,166
2022-08-08,75032,43063,23567,20517
2022-08-08,75033,65423,35362,31237
2022-08-08,75034,73554,40235,34803
2022-08-08,75035,131281,70536,62384
2022-08-08,75036,51869,27823,24718
2022-08-08,75038,45243,24851,21332
2022-08-08,75039,39656,21926,18712
2022-08-08,75040,85446,46330,40387
2022-08-08,75041,38167,20990,17788
2022-08-08,75042,50868,27830,23808
2022-08-08,75043,77563,42039,36671
2022-08-08,75044,64724,34810,30875
2022-08-08,75045,327,176,152
2022-08-08,75046,154,88,69
2022-08-08,75047,163,91,74
2022-08-08,75048,38238,20474,18354
2022-08-08,75049,351,189,169
2022-08-08,75050,47139,26008,22066
2022-08-08,75051,44668,24676,20781
2022-08-08,75052,122929,66558,58219
2022-08-08,75053,423,238,191
2022-08-08,75054,22639,12141,10794
2022-08-08,75056,94199,50751,45125
2022-08-08,75057,17770,9782,8302
2022-08-08,75058,3581,1988,1750
2022-08-08,75059,19,11,9
2022-08-08,75060,61387,33394,28943
2022-08-08,75061,67020,36744,31361
2022-08-08,75062,64093,35274,30150
2022-08-08,75063,79346,43338,37621
2022-08-08,75065,14904,8059,7157
2022-08-08,75067,87336,47587,41347
2022-08-08,75068,82818,44606,39597
2022-08-08,75069,47391,25785,22568
2022-08-08,75070,81962,44344,38913
2022-08-08,75071,85284,46081,40770
2022-08-08,75072,73678,39670,35359
2022-08-08,75074,71922,39111,33937
2022-08-08,75075,52931,28630,25074
2022-08-08,75076,8646,4743,4186
2022-08-08,75077,51047,27254,24724
2022-08-08,75078,48119,26083,23044
2022-08-08,75080,65409,35603,30905
2022-08-08,75081,53681,29095,25524
2022-08-08,75082,41894,22587,19979
2022-08-08,75083,622,342,290
2022-08-08,75085,261,138,124
2022-08-08,75086,527,285,246
2022-08-08,75087,48877,26632,23412
2022-08-08,75088,34738,18793,16655
2022-08-08,75089,46194,24973,22112
2022-08-08,75090,22352,12673,10747
2022-08-08,75091,795,439,384
2022-08-08,75092,26361,14752,12862
2022-08-08,75093,78448,42264,37299
2022-08-08,75094,37708,20054,18115
2022-08-08,75097,200,113,92
2022-08-08,75098,83574,45011,39871
2022-08-08,75099,18,12,7
2022-08-08,75101,564,312,273
2022-08-08,75102,1213,667,580
2022-08-08,75103,11166,6103,5488
2022-08-08,75104,61027,32906,28926
2022-08-08,75105,304,163,147
2022-08-08,75106,812,431,388
2022-08-08,75109,4441,2390,2142
2022-08-08,75110,29610,16030,14042
2022-08-08,75114,7383,4029,3489
2022-08-08,75115,68477,36962,32490
2022-08-08,75116,23493,12801,10989
2022-08-08,75117,2925,1591,1439
2022-08-08,75118,135,74,67
2022-08-08,75119,29683,16268,14093
2022-08-08,75120,655,356,315
2022-08-08,75121,211,116,105
2022-08-08,75123,627,335,302
2022-08-08,75124,3755,2094,1790
2022-08-08,75125,7797,4258,3645
2022-08-08,75126,75741,41214,35977
2022-08-08,75127,1174,648,568
2022-08-08,75132,210,113,98
2022-08-08,75134,23286,12538,10985
2022-08-08,75135,7385,4036,3584
2022-08-08,75137,24080,13007,11417
2022-08-08,75138,496,257,243
2022-08-08,75140,5428,2979,2638
2022-08-08,75141,4587,2503,2148
2022-08-08,75142,21003,11560,9940
2022-08-08,75143,12652,6988,6105
2022-08-08,75144,3317,1795,1586
2022-08-08,75146,26468,14373,12454
2022-08-08,75147,6290,3495,3012
2022-08-08,75148,4889,2673,2368
2022-08-08,75149,65384,35945,30480
2022-08-08,75150,72762,39971,33906
2022-08-08,75151,549,292,263
2022-08-08,75152,4964,2707,2381
2022-08-08,75153,643,348,306
2022-08-08,75154,52237,28132,24917
2022-08-08,75155,3285,1796,1558
2022-08-08,75156,12769,7002,6075
2022-08-08,75157,208,114,99
2022-08-08,75158,4419,2414,2123
2022-08-08,75159,21695,11878,10186
2022-08-08,75160,26401,14389,12532
2022-08-08,75161,6972,3804,3331
2022-08-08,75163,2029,1119,984
2022-08-08,75164,282,156,138
2022-08-08,75165,51685,28009,24888
2022-08-08,75166,6226,3377,2995
2022-08-08,75167,13185,7136,6380
2022-08-08,75168,673,352,330
2022-08-08,75169,13275,7307,6549
2022-08-08,75172,4923,2699,2309
2022-08-08,75173,7025,3867,3342
2022-08-08,75180,27651,15283,12795
2022-08-08,75181,33527,18179,15840
2022-08-08,75182,11294,6044,5425
2022-08-08,75185,352,189,168
2022-08-08,75187,151,81,73
2022-08-08,75189,38192,21020,18116
2022-08-08,75201,32478,19365,15594
2022-08-08,75202,6568,4107,3099
2022-08-08,75203,16615,9268,7672
2022-08-08,75204,47205,26249,22459
2022-08-08,75205,34973,19093,16658
2022-08-08,75206,59237,32386,28306
2022-08-08,75207,7677,4752,3690
2022-08-08,75208,43633,23809,20616
2022-08-08,75209,21988,11924,10489
2022-08-08,75210,7955,4479,3658
2022-08-08,75211,89521,49055,41759
2022-08-08,75212,32148,17630,15117
2022-08-08,75214,53375,28782,25541
2022-08-08,75215,18404,10241,8568
2022-08-08,75216,57633,31819,26781
2022-08-08,75217,95131,52430,44026
2022-08-08,75218,34263,18386,16397
2022-08-08,75219,42886,23550,20453
2022-08-08,75220,48148,26718,22267
2022-08-08,75221,157,99,72
2022-08-08,75222,453,246,210
2022-08-08,75223,18471,10091,8665
2022-08-08,75224,38723,21162,18139
2022-08-08,75225,37310,20328,17883
2022-08-08,75226,6317,3591,3014
2022-08-08,75227,67505,37082,31368
2022-08-08,75228,81080,44531,37883
2022-08-08,75229,48463,26433,22948
2022-08-08,75230,44187,24002,20960
2022-08-08,75231,49511,27621,22928
2022-08-08,75232,36142,19665,16902
2022-08-08,75233,17459,9442,8225
2022-08-08,75234,51639,28466,24391
2022-08-08,75235,30376,16907,14514
2022-08-08,75236,19211,10495,8970
2022-08-08,75237,15177,8369,6989
2022-08-08,75238,41082,22197,19482
2022-08-08,75240,34513,19749,15887
2022-08-08,75241,34132,18740,16018
2022-08-08,75242,87,52,37
2022-08-08,75243,71188,39248,33198
2022-08-08,75244,20951,11654,9959
2022-08-08,75246,3636,2037,1704
2022-08-08,75247,3463,2238,1637
2022-08-08,75248,55790,30142,26569
2022-08-08,75249,18250,9865,8606
2022-08-08,75250,88,51,39
2022-08-08,75251,5582,3143,2631
2022-08-08,75252,42469,23081,20020
2022-08-08,75253,23720,13110,10954
2022-08-08,75254,32320,17912,15171
2022-08-08,75260,39,24,17
2022-08-08,75261,4964,3842,1455
2022-08-08,75262,21,15,7
2022-08-08,75263,12,7,
2022-08-08,75264,,,
2022-08-08,75265,47,29,18
2022-08-08,75266,41,25,16
2022-08-08,75267,18,10,8
2022-08-08,75270,35,20,16
2022-08-08,75275,1029,621,425
2022-08-08,75277,47,28,21
2022-08-08,75283,21,14,7
2022-08-08,75284,45,23,22
2022-08-08,75285,30,17,13
2022-08-08,75287,68402,37630,31923
2022-08-08,75301,9,,
2022-08-08,75303,,,
2022-08-08,75312,15,9,
2022-08-08,75313,147,83,70
2022-08-08,75315,161,85,79
2022-08-08,75320,14,9,
2022-08-08,75326,14,8,8
2022-08-08,75336,85,47,40
2022-08-08,75339,119,65,55
2022-08-08,75342,10,,
2022-08-08,75354,160,89,73
2022-08-08,75355,88,49,43
2022-08-08,75356,65,34,32
2022-08-08,75357,191,104,89
2022-08-08,75358,,,
2022-08-08,75359,,,
2022-08-08,75360,256,138,126
2022-08-08,75367,203,108,99
2022-08-08,75368,,,
2022-08-08,75370,342,186,161
2022-08-08,75371,18,9,9
2022-08-08,75372,52,28,26
2022-08-08,75373,,,
2022-08-08,75374,259,141,125
2022-08-08,75376,274,146,135
2022-08-08,75378,,,
2022-08-08,75379,269,144,130
2022-08-08,75380,361,187,175
2022-08-08,75381,139,75,67
2022-08-08,75382,213,115,103
2022-08-08,75389,,,
2022-08-08,75390,132,72,61
2022-08-08,75391,,,
2022-08-08,75392,,,
2022-08-08,75393,,,
2022-08-08,75394,,,
2022-08-08,75395,,,
2022-08-08,75397,,,
2022-08-08,75398,20,12,10
2022-08-08,75401,17940,9871,8499
2022-08-08,75402,19943,10794,9667
2022-08-08,75403,345,189,165
2022-08-08,75404,341,183,169
2022-08-08,75407,27665,15121,13208
2022-08-08,75409,21602,11783,10411
2022-08-08,75410,4106,2223,2000
2022-08-08,75411,789,437,384
2022-08-08,75412,516,291,250
2022-08-08,75413,154,91,73
2022-08-08,75414,2699,1529,1318
2022-08-08,75415,146,79,68
2022-08-08,75416,2157,1173,1044
2022-08-08,75417,1785,984,865
2022-08-08,75418,13536,7437,6544
2022-08-08,75420,973,528,474
2022-08-08,75421,761,410,368
2022-08-08,75422,2705,1458,1305
2022-08-08,75423,2379,1322,1164
2022-08-08,75424,3347,1830,1645
2022-08-08,75425,55,30,26
2022-08-08,75426,4270,2408,2133
2022-08-08,75428,8145,4488,3883
2022-08-08,75429,340,181,165
2022-08-08,75431,1648,887,800
2022-08-08,75432,2655,1445,1265
2022-08-08,75433,2243,1215,1077
2022-08-08,75434,79,43,38
2022-08-08,75435,766,418,373
2022-08-08,75436,1441,807,703
2022-08-08,75437,902,490,428
2022-08-08,75438,777,429,380
2022-08-08,75439,687,383,343
2022-08-08,75440,5928,3187,2872
2022-08-08,75441,87,48,40
2022-08-08,75442,10151,5538,4919
2022-08-08,75443,178,111,80
2022-08-08,75444,217,120,108
2022-08-08,75446,2870,1541,1415
2022-08-08,75447,799,439,405
2022-08-08,75448,487,262,239
2022-08-08,75449,870,476,418
2022-08-08,75450,163,86,78
2022-08-08,75451,984,537,473
2022-08-08,75452,3679,2093,1853
2022-08-08,75453,3128,1690,1523
2022-08-08,75454,16748,9079,8054
2022-08-08,75455,26258,14570,12249
2022-08-08,75456,807,433,389
2022-08-08,75457,5024,2799,2428
2022-08-08,75458,181,95,90
2022-08-08,75459,4196,2367,2061
2022-08-08,75460,17792,9785,8564
