Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2021-06-21,73301,172,96,81
2021-06-21,73344,NA,NA,NA
2021-06-21,73960,22,11,11
2021-06-21,75001,16806,9577,8111
2021-06-21,75002,69869,38303,33258
2021-06-21,75006,43800,24676,20704
2021-06-21,75007,57108,31252,27458
2021-06-21,75009,15196,8449,7356
2021-06-21,75010,36931,20127,17865
2021-06-21,75011,364,208,173
2021-06-21,75013,56720,30846,27076
2021-06-21,75014,220,127,99
2021-06-21,75015,116,64,55
2021-06-21,75016,217,119,102
2021-06-21,75017,109,63,48
2021-06-21,75019,54034,29977,26160
2021-06-21,75020,14929,8730,7531
2021-06-21,75021,4708,2781,2373
2021-06-21,75022,29529,15872,14315
2021-06-21,75023,49685,27062,23749
2021-06-21,75024,54697,29744,26256
2021-06-21,75025,65262,35337,31257
2021-06-21,75026,288,159,136
2021-06-21,75027,147,82,69
2021-06-21,75028,52826,28457,25694
2021-06-21,75029,186,106,87
2021-06-21,75030,214,118,100
2021-06-21,75032,29309,16530,13823
2021-06-21,75033,45947,25125,22105
2021-06-21,75034,51328,28295,24683
2021-06-21,75035,91920,49881,44123
2021-06-21,75036,38156,20584,18440
2021-06-21,75038,28243,16055,13257
2021-06-21,75039,28616,15973,13774
2021-06-21,75040,55697,31082,26252
2021-06-21,75041,22413,12682,10446
2021-06-21,75042,30784,17451,14289
2021-06-21,75043,50054,27911,23556
2021-06-21,75044,46479,25677,22059
2021-06-21,75045,190,106,88
2021-06-21,75046,128,71,60
2021-06-21,75047,88,50,41
2021-06-21,75048,26398,14513,12590
2021-06-21,75049,216,118,105
2021-06-21,75050,27529,15742,12876
2021-06-21,75051,25161,14407,11681
2021-06-21,75052,79584,44533,37601
2021-06-21,75053,223,131,104
2021-06-21,75054,14993,8205,7123
2021-06-21,75056,66051,36176,31763
2021-06-21,75057,10329,5789,4875
2021-06-21,75058,2299,1309,1154
2021-06-21,75059,17,10,9
2021-06-21,75060,36664,20808,16952
2021-06-21,75061,37879,21746,17410
2021-06-21,75062,39584,22644,18474
2021-06-21,75063,55650,31088,26594
2021-06-21,75065,10420,5662,5063
2021-06-21,75067,55500,30900,26463
2021-06-21,75068,54874,30108,26328
2021-06-21,75069,31012,17232,14818
2021-06-21,75070,54922,30116,26235
2021-06-21,75071,58163,31995,27817
2021-06-21,75072,52284,28536,25089
2021-06-21,75074,47504,26414,22455
2021-06-21,75075,39460,21602,18819
2021-06-21,75076,6285,3494,3152
2021-06-21,75077,38579,20830,18757
2021-06-21,75078,32372,17690,15655
2021-06-21,75080,48961,26908,23538
2021-06-21,75081,38036,21201,18057
2021-06-21,75082,32153,17591,15396
2021-06-21,75083,452,249,218
2021-06-21,75085,162,91,79
2021-06-21,75086,386,216,175
2021-06-21,75087,33078,18683,15731
2021-06-21,75088,24638,13597,11843
2021-06-21,75089,31821,17759,15156
2021-06-21,75090,12868,7607,6542
2021-06-21,75091,466,262,241
2021-06-21,75092,17324,10046,8806
2021-06-21,75093,59140,32269,28306
2021-06-21,75094,27803,15187,13226
2021-06-21,75097,137,81,66
2021-06-21,75098,56263,31060,26695
2021-06-21,75099,8,NA,NA
2021-06-21,75101,305,183,158
2021-06-21,75102,821,455,393
2021-06-21,75103,7174,4016,3583
2021-06-21,75104,40113,22224,18879
2021-06-21,75105,217,117,102
2021-06-21,75106,421,232,198
2021-06-21,75109,3443,1864,1661
2021-06-21,75110,18480,10269,8667
2021-06-21,75114,4037,2295,1900
2021-06-21,75115,44845,25020,21104
2021-06-21,75116,14662,8200,6822
2021-06-21,75117,1920,1072,963
2021-06-21,75118,76,42,38
2021-06-21,75119,17980,10363,8505
2021-06-21,75120,436,247,209
2021-06-21,75121,132,74,70
2021-06-21,75123,404,218,194
2021-06-21,75124,2442,1392,1188
2021-06-21,75125,4571,2588,2118
2021-06-21,75126,45031,25351,21325
2021-06-21,75127,770,425,387
2021-06-21,75132,152,85,69
2021-06-21,75134,13402,7453,6263
2021-06-21,75135,4202,2371,2009
2021-06-21,75137,16057,8882,7566
2021-06-21,75138,324,174,155
2021-06-21,75140,3618,2016,1784
2021-06-21,75141,2607,1488,1201
2021-06-21,75142,12148,7046,5669
2021-06-21,75143,8031,4595,3973
2021-06-21,75144,2328,1291,1127
2021-06-21,75146,15152,8466,7128
2021-06-21,75147,4037,2346,1972
2021-06-21,75148,3174,1800,1553
2021-06-21,75149,39598,22353,18471
2021-06-21,75150,44325,25013,20660
2021-06-21,75151,305,168,142
2021-06-21,75152,2919,1648,1409
2021-06-21,75153,365,201,174
2021-06-21,75154,32142,17926,15090
2021-06-21,75155,1680,970,786
2021-06-21,75156,8596,4869,4148
2021-06-21,75157,139,80,66
2021-06-21,75158,2800,1582,1363
2021-06-21,75159,12437,7068,5852
2021-06-21,75160,16864,9623,7803
2021-06-21,75161,4538,2573,2144
2021-06-21,75163,1511,847,750
2021-06-21,75164,163,91,80
2021-06-21,75165,33105,18491,15844
2021-06-21,75166,3924,2171,1901
2021-06-21,75167,8491,4709,4103
2021-06-21,75168,506,268,243
2021-06-21,75169,8426,4807,4266
2021-06-21,75172,2603,1477,1206
2021-06-21,75173,4202,2360,2006
2021-06-21,75180,15069,8535,7009
2021-06-21,75181,21497,12022,10115
2021-06-21,75182,8221,4489,3937
2021-06-21,75185,221,121,109
2021-06-21,75187,91,49,42
2021-06-21,75189,22836,12995,10773
2021-06-21,75201,23966,14376,11873
2021-06-21,75202,4467,2798,2199
2021-06-21,75203,9850,5609,4598
2021-06-21,75204,35157,19744,17040
2021-06-21,75205,27114,14984,13064
2021-06-21,75206,45864,25434,22218
2021-06-21,75207,5652,3570,2808
2021-06-21,75208,30025,16657,14295
2021-06-21,75209,16686,9159,8039
2021-06-21,75210,4079,2380,1835
2021-06-21,75211,52152,29554,24185
2021-06-21,75212,19695,11164,9207
2021-06-21,75214,40837,22476,19756
2021-06-21,75215,10800,6197,5012
2021-06-21,75216,32515,18566,14923
2021-06-21,75217,50658,28966,23322
2021-06-21,75218,25812,14181,12417
2021-06-21,75219,34278,19036,16586
2021-06-21,75220,28836,16380,13360
2021-06-21,75221,63,43,35
2021-06-21,75222,278,152,134
2021-06-21,75223,11710,6606,5485
2021-06-21,75224,23562,13266,10975
2021-06-21,75225,28640,15773,13728
2021-06-21,75226,4530,2616,2190
2021-06-21,75227,39503,22513,18205
2021-06-21,75228,50005,28237,23377
2021-06-21,75229,34134,19035,16330
2021-06-21,75230,33334,18466,15885
2021-06-21,75231,30306,17309,14124
2021-06-21,75232,22074,12305,10243
2021-06-21,75233,10845,6049,5021
2021-06-21,75234,35128,19859,16748
2021-06-21,75235,20028,11245,9773
2021-06-21,75236,11255,6300,5233
2021-06-21,75237,8242,4694,3727
2021-06-21,75238,27887,15512,13204
2021-06-21,75240,20865,12320,9727
2021-06-21,75241,19769,11253,9184
2021-06-21,75242,77,40,37
2021-06-21,75243,44735,25464,20779
2021-06-21,75244,15395,8756,7514
2021-06-21,75246,2488,1415,1179
2021-06-21,75247,2206,1480,1131
2021-06-21,75248,41105,22796,19627
2021-06-21,75249,11443,6380,5398
2021-06-21,75250,48,28,22
2021-06-21,75251,4001,2272,1920
