Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2021-12-13,73301,268,147,126
2021-12-13,73344,NA,NA,NA
2021-12-13,73960,23,12,11
2021-12-13,75001,21952,12373,10503
2021-12-13,75002,90533,48855,43429
2021-12-13,75006,60794,33367,28886
2021-12-13,75007,73533,39599,35477
2021-12-13,75009,21015,11563,10187
2021-12-13,75010,46314,24988,22372
2021-12-13,75011,560,312,262
2021-12-13,75013,71051,38452,33792
2021-12-13,75014,339,192,154
2021-12-13,75015,188,101,90
2021-12-13,75016,380,204,182
2021-12-13,75017,167,94,75
2021-12-13,75019,68093,37213,32628
2021-12-13,75020,20839,11908,10193
2021-12-13,75021,6716,3892,3267
2021-12-13,75022,36256,19389,17624
2021-12-13,75023,62267,33592,29819
2021-12-13,75024,68412,37085,32631
2021-12-13,75025,81001,43584,38698
2021-12-13,75026,447,242,215
2021-12-13,75027,208,115,101
2021-12-13,75028,65572,35114,31768
2021-12-13,75029,280,155,133
2021-12-13,75030,306,165,146
2021-12-13,75032,39548,21911,18812
2021-12-13,75033,59581,32397,28598
2021-12-13,75034,66868,36705,31935
2021-12-13,75035,117611,63719,55962
2021-12-13,75036,47558,25704,22724
2021-12-13,75038,40209,22231,19106
2021-12-13,75039,36170,19967,17348
2021-12-13,75040,77951,42570,36962
2021-12-13,75041,34541,19059,16207
2021-12-13,75042,45592,25148,21399
2021-12-13,75043,70426,38549,33323
2021-12-13,75044,59839,32432,28612
2021-12-13,75045,276,148,131
2021-12-13,75046,158,91,72
2021-12-13,75047,130,73,61
2021-12-13,75048,35142,18979,16863
2021-12-13,75049,327,174,161
2021-12-13,75050,41893,23249,19776
2021-12-13,75051,39518,21983,18515
2021-12-13,75052,111036,60635,52787
2021-12-13,75053,393,229,173
2021-12-13,75054,20437,11056,9747
2021-12-13,75056,86708,46811,41846
2021-12-13,75057,15823,8731,7461
2021-12-13,75058,3323,1854,1641
2021-12-13,75059,18,10,9
2021-12-13,75060,55581,30469,26272
2021-12-13,75061,59771,32998,28091
2021-12-13,75062,57581,31895,27264
2021-12-13,75063,71564,39435,34116
2021-12-13,75065,13839,7491,6703
2021-12-13,75067,78310,42863,37332
2021-12-13,75068,75713,40980,36389
2021-12-13,75069,43106,23576,20662
2021-12-13,75070,73817,40219,35153
2021-12-13,75071,77131,41980,36999
2021-12-13,75072,67343,36517,32361
2021-12-13,75074,65501,35808,31053
2021-12-13,75075,49257,26708,23497
2021-12-13,75076,8132,4515,3966
2021-12-13,75077,47838,25591,23296
2021-12-13,75078,42860,23331,20645
2021-12-13,75080,60427,32985,28815
2021-12-13,75081,49237,26899,23464
2021-12-13,75082,39168,21201,18780
2021-12-13,75083,582,323,272
2021-12-13,75085,224,122,107
2021-12-13,75086,497,269,233
2021-12-13,75087,44716,24727,21368
2021-12-13,75088,32174,17538,15468
2021-12-13,75089,42531,23266,20344
2021-12-13,75090,19966,11511,9751
2021-12-13,75091,710,395,346
2021-12-13,75092,23882,13562,11811
2021-12-13,75093,72730,39343,34750
