Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2022-11-28,73301,345,193,157
2022-11-28,73344,,,
2022-11-28,73960,30,16,14
2022-11-28,75001,23944,13444,11314
2022-11-28,75002,98883,52981,47293
2022-11-28,75006,67002,36499,31626
2022-11-28,75007,80279,42986,38455
2022-11-28,75009,24241,13268,11618
2022-11-28,75010,50646,27191,24291
2022-11-28,75011,665,360,314
2022-11-28,75013,79293,42706,37533
2022-11-28,75014,362,204,164
2022-11-28,75015,236,128,112
2022-11-28,75016,417,227,197
2022-11-28,75017,186,104,83
2022-11-28,75019,76283,41210,36342
2022-11-28,75020,23404,13161,11296
2022-11-28,75021,7491,4238,3610
2022-11-28,75022,39412,21009,19051
2022-11-28,75023,68473,36770,32605
2022-11-28,75024,76174,41257,36026
2022-11-28,75025,88871,47562,42278
2022-11-28,75026,466,252,224
2022-11-28,75027,270,148,130
2022-11-28,75028,71551,38284,34375
2022-11-28,75029,364,198,175
2022-11-28,75030,344,183,165
2022-11-28,75032,43447,23720,20719
2022-11-28,75033,66133,35719,31573
2022-11-28,75034,74822,40911,35379
2022-11-28,75035,133655,71784,63474
2022-11-28,75036,52452,28114,24995
2022-11-28,75038,45606,25056,21466
2022-11-28,75039,40097,22176,18876
2022-11-28,75040,86421,46802,40854
2022-11-28,75041,38576,21201,17975
2022-11-28,75042,51471,28159,24058
2022-11-28,75043,78511,42537,37101
2022-11-28,75044,65319,35086,31164
2022-11-28,75045,327,175,153
2022-11-28,75046,168,93,78
2022-11-28,75047,167,93,76
2022-11-28,75048,38955,20828,18704
2022-11-28,75049,353,191,168
2022-11-28,75050,47678,26294,22299
2022-11-28,75051,45105,24900,20980
2022-11-28,75052,124309,67236,58878
2022-11-28,75053,447,253,200
2022-11-28,75054,22898,12268,10915
2022-11-28,75056,95393,51385,45682
2022-11-28,75057,17933,9867,8370
2022-11-28,75058,3609,2002,1759
2022-11-28,75059,17,10,8
2022-11-28,75060,61889,33654,29173
2022-11-28,75061,67672,37085,31669
2022-11-28,75062,64890,35672,30534
2022-11-28,75063,80037,43727,37879
2022-11-28,75065,15083,8155,7243
2022-11-28,75067,88210,48038,41714
2022-11-28,75068,83864,45146,40068
2022-11-28,75069,48221,26221,22951
2022-11-28,75070,83721,45241,39731
2022-11-28,75071,86896,46922,41526
2022-11-28,75072,74451,40013,35750
2022-11-28,75074,72791,39551,34332
2022-11-28,75075,53915,29157,25506
2022-11-28,75076,8772,4809,4250
2022-11-28,75077,51416,27448,24880
2022-11-28,75078,49115,26630,23482
2022-11-28,75080,66565,36183,31447
2022-11-28,75081,54388,29445,25848
2022-11-28,75082,42505,22880,20274
