Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2021-11-15,73301,263,146,123
2021-11-15,73344,NA,NA,NA
2021-11-15,73960,23,12,11
2021-11-15,75001,21403,12026,10325
2021-11-15,75002,87626,47295,42219
2021-11-15,75006,59125,32500,28205
2021-11-15,75007,71077,38300,34474
2021-11-15,75009,20239,11136,9845
2021-11-15,75010,44611,24068,21702
2021-11-15,75011,576,320,276
2021-11-15,75013,67973,36725,32524
2021-11-15,75014,324,181,150
2021-11-15,75015,191,102,93
2021-11-15,75016,347,187,166
2021-11-15,75017,169,94,77
2021-11-15,75019,64703,35417,31301
2021-11-15,75020,20018,11498,9892
2021-11-15,75021,6440,3755,3174
2021-11-15,75022,34776,18588,16965
2021-11-15,75023,60476,32600,29110
2021-11-15,75024,65228,35211,31435
2021-11-15,75025,77829,41778,37441
2021-11-15,75026,421,232,198
2021-11-15,75027,239,132,115
2021-11-15,75028,63050,33757,30708
2021-11-15,75029,308,169,150
2021-11-15,75030,290,158,138
2021-11-15,75032,38359,21337,18256
2021-11-15,75033,57070,30923,27635
2021-11-15,75034,64504,35292,31093
2021-11-15,75035,111422,60010,53656
2021-11-15,75036,44813,24115,21654
2021-11-15,75038,38703,21364,18510
2021-11-15,75039,34884,19233,16874
2021-11-15,75040,75383,41222,35886
2021-11-15,75041,33235,18399,15614
2021-11-15,75042,43899,24204,20724
2021-11-15,75043,67999,37298,32257
2021-11-15,75044,58061,31542,27840
2021-11-15,75045,285,153,135
2021-11-15,75046,168,96,77
2021-11-15,75047,123,68,59
2021-11-15,75048,33809,18304,16276
2021-11-15,75049,299,161,148
2021-11-15,75050,40357,22386,19166
2021-11-15,75051,37921,21070,17876
2021-11-15,75052,107349,58662,51284
2021-11-15,75053,365,209,165
2021-11-15,75054,19607,10624,9371
2021-11-15,75056,83266,44949,40418
2021-11-15,75057,15332,8444,7270
2021-11-15,75058,3228,1807,1604
2021-11-15,75059,16,9,8
2021-11-15,75060,53811,29548,25481
2021-11-15,75061,57752,31955,27202
2021-11-15,75062,55677,30897,26443
2021-11-15,75063,67862,37327,32687
2021-11-15,75065,13430,7270,6526
2021-11-15,75067,75485,41290,36180
2021-11-15,75068,72206,38977,34991
2021-11-15,75069,42023,22990,20208
2021-11-15,75070,70954,38537,34082
2021-11-15,75071,74617,40591,35973
2021-11-15,75072,65015,35172,31442
2021-11-15,75074,63194,34561,30089
2021-11-15,75075,47648,25877,22803
2021-11-15,75076,7876,4385,3884
2021-11-15,75077,46306,24762,22667
2021-11-15,75078,40987,22261,19898
2021-11-15,75080,58695,32114,28100
2021-11-15,75081,47953,26264,22908
2021-11-15,75082,37942,20552,18270
2021-11-15,75083,573,319,269
2021-11-15,75085,213,118,102
2021-11-15,75086,493,267,231
2021-11-15,75087,43150,23973,20661
2021-11-15,75088,31441,17179,15157
2021-11-15,75089,41216,22627,19778
2021-11-15,75090,19093,11056,9454
2021-11-15,75091,694,391,342
2021-11-15,75092,23015,13127,11513
2021-11-15,75093,70416,38076,33840
2021-11-15,75094,33839,18199,16270
2021-11-15,75097,185,107,85
2021-11-15,75098,73797,40103,35390
2021-11-15,75099,12,8,NA
2021-11-15,75101,485,280,242
2021-11-15,75102,1082,598,526
2021-11-15,75103,10149,5633,5028
2021-11-15,75104,53936,29339,25665
2021-11-15,75105,283,153,138
2021-11-15,75106,694,370,334
2021-11-15,75109,4116,2229,1994
2021-11-15,75110,26179,14313,12438
2021-11-15,75114,6332,3481,3036
2021-11-15,75115,60457,33000,28801
2021-11-15,75116,20377,11179,9600
2021-11-15,75117,2638,1458,1315
2021-11-15,75118,110,60,56
2021-11-15,75119,26089,14552,12462
2021-11-15,75120,581,323,277
2021-11-15,75121,187,105,96
2021-11-15,75123,555,295,270
2021-11-15,75124,3374,1900,1627
2021-11-15,75125,6821,3763,3199
2021-11-15,75126,64616,35630,30797
2021-11-15,75127,1050,583,518
2021-11-15,75132,200,109,93
2021-11-15,75134,20079,10899,9525
2021-11-15,75135,6514,3591,3184
2021-11-15,75137,21401,11644,10174
2021-11-15,75138,456,242,221
2021-11-15,75140,4967,2756,2445
2021-11-15,75141,4004,2203,1888
2021-11-15,75142,18353,10212,8775
2021-11-15,75143,11266,6354,5530
2021-11-15,75144,2961,1629,1428
2021-11-15,75146,22690,12428,10763
2021-11-15,75147,5611,3188,2712
2021-11-15,75148,4362,2438,2126
2021-11-15,75149,57059,31642,26749
2021-11-15,75150,62786,34705,29575
2021-11-15,75151,476,255,230
2021-11-15,75152,4391,2418,2130
2021-11-15,75153,560,306,268
2021-11-15,75154,45797,25014,21826
2021-11-15,75155,2790,1536,1332
2021-11-15,75156,11456,6410,5508
2021-11-15,75157,182,106,84
2021-11-15,75158,3947,2183,1917
2021-11-15,75159,18814,10413,8929
2021-11-15,75160,23511,12934,11217
2021-11-15,75161,6303,3463,3037
2021-11-15,75163,1895,1048,939
2021-11-15,75164,274,151,135
2021-11-15,75165,45426,24990,21876
2021-11-15,75166,5374,2946,2611
2021-11-15,75167,11548,6343,5592
2021-11-15,75168,625,329,310
2021-11-15,75169,11851,6665,5931
2021-11-15,75172,4221,2334,1988
2021-11-15,75173,6148,3429,2925
2021-11-15,75180,23619,13120,11025
2021-11-15,75181,29197,16026,13837
2021-11-15,75182,10019,5416,4833
2021-11-15,75185,302,165,147
2021-11-15,75187,135,73,64
2021-11-15,75189,33190,18473,15835
2021-11-15,75201,29140,17516,14422
2021-11-15,75202,5909,3706,2871
2021-11-15,75203,14527,8159,6797
2021-11-15,75204,43174,24076,20866
2021-11-15,75205,31669,17413,15252
2021-11-15,75206,54181,29825,26218
2021-11-15,75207,6891,4324,3430
2021-11-15,75208,38792,21384,18426
2021-11-15,75209,19896,10910,9540
2021-11-15,75210,6707,3828,3073
2021-11-15,75211,77174,42637,36284
2021-11-15,75212,28261,15626,13375
2021-11-15,75214,48105,26384,23046
2021-11-15,75215,15589,8795,7271
2021-11-15,75216,50023,27825,23364
2021-11-15,75217,81149,45089,37815
2021-11-15,75218,30762,16745,14761
2021-11-15,75219,40025,22101,19351
2021-11-15,75220,42438,23591,19850
2021-11-15,75221,116,74,62
2021-11-15,75222,377,203,180
2021-11-15,75223,16232,9008,7620
2021-11-15,75224,33722,18616,15868
2021-11-15,75225,33391,18479,16077
2021-11-15,75226,5722,3286,2772
2021-11-15,75227,58419,32379,27301
2021-11-15,75228,70176,38939,33004
2021-11-15,75229,42993,23709,20547
2021-11-15,75230,39502,21756,18843
2021-11-15,75231,42782,23916,20128
2021-11-15,75232,31535,17248,14797
2021-11-15,75233,15363,8381,7248
2021-11-15,75234,45893,25434,22056
2021-11-15,75235,26540,14875,13003
2021-11-15,75236,16485,9057,7757
2021-11-15,75237,12792,7087,5919
2021-11-15,75238,35815,19618,17052
2021-11-15,75240,30177,17375,14121
2021-11-15,75241,29786,16486,14074
2021-11-15,75242,80,49,32
2021-11-15,75243,61887,34430,29083
2021-11-15,75244,18732,10503,9067
2021-11-15,75246,3243,1819,1541
2021-11-15,75247,2962,1945,1509
2021-11-15,75248,49502,27068,23698
2021-11-15,75249,15933,8686,7563
2021-11-15,75250,78,46,35
2021-11-15,75251,5043,2837,2426
2021-11-15,75252,38064,20678,18221
2021-11-15,75253,20011,11131,9307
2021-11-15,75254,28266,15792,13440
2021-11-15,75260,33,20,15
2021-11-15,75261,3092,2341,1099
2021-11-15,75262,12,9,NA
2021-11-15,75263,9,NA,NA
2021-11-15,75264,7,NA,NA
2021-11-15,75265,28,16,12
2021-11-15,75266,45,26,19
2021-11-15,75267,NA,NA,NA
2021-11-15,75270,33,20,16
2021-11-15,75275,676,416,271
2021-11-15,75277,37,20,18
2021-11-15,75283,16,10,NA
2021-11-15,75284,25,13,12
2021-11-15,75285,13,8,NA
2021-11-15,75287,59745,32938,28296
2021-11-15,75301,NA,NA,NA
2021-11-15,75303,NA,NA,NA
2021-11-15,75312,15,9,NA
2021-11-15,75313,141,78,69
2021-11-15,75315,149,82,73
2021-11-15,75320,18,11,8
2021-11-15,75326,14,8,8
