Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2022-08-25,73301,303,169,139
2022-08-25,73344,,,
2022-08-25,73960,30,16,14
2022-08-25,75001,23736,13352,11222
2022-08-25,75002,97914,52516,46814
2022-08-25,75006,66410,36201,31358
2022-08-25,75007,79502,42624,38067
2022-08-25,75009,23677,12967,11361
2022-08-25,75010,50262,27024,24098
2022-08-25,75011,634,345,298
2022-08-25,75013,78148,42068,37038
2022-08-25,75014,369,209,167
2022-08-25,75015,235,126,113
2022-08-25,75016,405,220,192
2022-08-25,75017,186,104,83
2022-08-25,75019,75541,40836,36000
2022-08-25,75020,23021,12964,11135
2022-08-25,75021,7387,4189,3562
2022-08-25,75022,39024,20818,18869
2022-08-25,75023,67598,36356,32169
2022-08-25,75024,75435,40850,35724
2022-08-25,75025,88074,47174,41887
2022-08-25,75026,496,266,240
2022-08-25,75027,254,139,122
2022-08-25,75028,70750,37883,34007
2022-08-25,75029,340,186,163
2022-08-25,75030,345,184,165
2022-08-25,75032,43135,23603,20550
2022-08-25,75033,65577,35444,31307
2022-08-25,75034,73729,40326,34882
2022-08-25,75035,131670,70740,62563
2022-08-25,75036,52042,27908,24805
2022-08-25,75038,45309,24891,21359
2022-08-25,75039,39775,21995,18760
2022-08-25,75040,85625,46422,40472
2022-08-25,75041,38279,21058,17831
2022-08-25,75042,51030,27928,23868
2022-08-25,75043,77768,42145,36764
2022-08-25,75044,64877,34882,30952
2022-08-25,75045,326,175,152
2022-08-25,75046,156,89,70
2022-08-25,75047,168,94,76
2022-08-25,75048,38315,20511,18389
2022-08-25,75049,351,190,168
2022-08-25,75050,47236,26052,22117
2022-08-25,75051,44782,24741,20831
2022-08-25,75052,123228,66701,58371
2022-08-25,75053,425,240,191
2022-08-25,75054,22745,12201,10842
2022-08-25,75056,94441,50869,45250
2022-08-25,75057,17818,9812,8316
2022-08-25,75058,3582,1990,1749
2022-08-25,75059,19,11,9
2022-08-25,75060,61539,33475,29010
2022-08-25,75061,67175,36818,31443
2022-08-25,75062,64234,35340,30225
2022-08-25,75063,79563,43450,37722
2022-08-25,75065,14908,8060,7160
2022-08-25,75067,87517,47696,41416
2022-08-25,75068,83039,44718,39703
2022-08-25,75069,47519,25850,22629
2022-08-25,75070,82248,44499,39034
2022-08-25,75071,85510,46194,40879
2022-08-25,75072,73846,39751,35440
2022-08-25,75074,72072,39187,34009
2022-08-25,75075,53033,28693,25112
2022-08-25,75076,8672,4756,4200
2022-08-25,75077,51097,27282,24743
2022-08-25,75078,48278,26183,23103
2022-08-25,75080,65579,35694,30978
2022-08-25,75081,53795,29156,25570
2022-08-25,75082,41992,22639,20023
2022-08-25,75083,628,345,293
2022-08-25,75085,261,138,124
2022-08-25,75086,539,291,252
2022-08-25,75087,49007,26706,23466
2022-08-25,75088,34791,18821,16680
2022-08-25,75089,46293,25025,22157
2022-08-25,75090,22395,12698,10763
2022-08-25,75091,793,439,382
2022-08-25,75092,26399,14771,12878
2022-08-25,75093,78488,42281,37324
2022-08-25,75094,37774,20082,18151
2022-08-25,75097,202,114,93
2022-08-25,75098,83801,45119,39990
2022-08-25,75099,18,12,7
2022-08-25,75101,566,314,273
2022-08-25,75102,1210,665,579
2022-08-25,75103,11178,6109,5491
2022-08-25,75104,61161,32982,28981
2022-08-25,75105,304,163,147
2022-08-25,75106,812,431,388
2022-08-25,75109,4449,2394,2146
2022-08-25,75110,29651,16054,14057
2022-08-25,75114,7414,4050,3498
2022-08-25,75115,68600,37037,32535
2022-08-25,75116,23536,12819,11012
2022-08-25,75117,2927,1592,1438
2022-08-25,75118,135,74,67
2022-08-25,75119,29734,16290,14122
2022-08-25,75120,655,356,315
2022-08-25,75121,211,116,105
2022-08-25,75123,633,338,305
2022-08-25,75124,3758,2094,1794
2022-08-25,75125,7810,4267,3649
2022-08-25,75126,75976,41328,36096
2022-08-25,75127,1173,647,569
2022-08-25,75132,215,115,101
2022-08-25,75134,23338,12568,11007
2022-08-25,75135,7414,4051,3598
