Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2021-04-19,73301,126,75,56
2021-04-19,73344,NA,NA,NA
2021-04-19,73960,19,10,9
2021-04-19,75001,10479,7037,3860
2021-04-19,75002,46577,30076,17562
2021-04-19,75006,27574,18222,10437
2021-04-19,75007,38723,24394,15389
2021-04-19,75009,10077,6462,4000
2021-04-19,75010,25398,15992,10122
2021-04-19,75011,262,166,111
2021-04-19,75013,38647,24752,14725
2021-04-19,75014,172,124,53
2021-04-19,75015,81,53,30
2021-04-19,75016,128,86,44
2021-04-19,75017,84,53,32
2021-04-19,75019,36793,23421,14924
2021-04-19,75020,10429,6687,4826
2021-04-19,75021,3384,2145,1568
2021-04-19,75022,20920,12879,8433
2021-04-19,75023,34056,21290,13514
2021-04-19,75024,35004,22668,13180
2021-04-19,75025,44236,27942,17192
2021-04-19,75026,256,166,97
2021-04-19,75027,120,78,47
2021-04-19,75028,37249,22902,15154
2021-04-19,75029,125,79,49
2021-04-19,75030,165,103,66
2021-04-19,75032,21120,13291,8565
2021-04-19,75033,29427,18827,11371
2021-04-19,75034,34807,22682,13127
2021-04-19,75035,60004,38547,22903
2021-04-19,75038,14706,10213,5001
2021-04-19,75039,17199,11736,6109
2021-04-19,75040,34556,22873,12751
2021-04-19,75041,12831,8632,4630
2021-04-19,75042,17555,11883,6307
2021-04-19,75043,32150,20757,12319
2021-04-19,75044,31282,20048,12107
2021-04-19,75045,157,105,54
2021-04-19,75046,104,67,41
2021-04-19,75047,73,51,25
2021-04-19,75048,17560,11282,6763
2021-04-19,75049,171,109,67
2021-04-19,75050,16844,11017,6520
2021-04-19,75051,14397,9655,5330
2021-04-19,75052,51143,33053,19831
2021-04-19,75053,202,140,75
2021-04-19,75054,10408,6440,4218
2021-04-19,75056,43627,27613,17144
2021-04-19,75057,5887,3884,2183
2021-04-19,75058,1628,1022,729
2021-04-19,75060,21592,14328,7901
2021-04-19,75061,21500,14425,7858
2021-04-19,75062,22335,14979,8038
2021-04-19,75063,33854,22573,12465
2021-04-19,75065,7273,4438,3011
2021-04-19,75067,32641,21111,12560
2021-04-19,75068,35053,22332,13702
2021-04-19,75069,21498,13290,8934
2021-04-19,75070,36868,24107,13719
2021-04-19,75071,38453,24519,15034
2021-04-19,75074,29464,19016,11221
2021-04-19,75075,27955,17370,11214
2021-04-19,75076,4998,2980,2321
2021-04-19,75077,28468,17195,11919
2021-04-19,75078,21234,13673,8119
2021-04-19,75080,33304,21457,12818
2021-04-19,75081,25326,16301,9880
2021-04-19,75082,22739,14301,9019
2021-04-19,75083,331,210,131
2021-04-19,75085,131,79,59
2021-04-19,75086,301,185,122
2021-04-19,75087,24103,15116,9956
2021-04-19,75088,17211,10829,6887
2021-04-19,75089,21179,13702,8224
2021-04-19,75090,8333,5533,3842
2021-04-19,75091,356,217,160
2021-04-19,75092,12501,7902,5881
2021-04-19,75093,42524,26155,17270
