Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2022-01-18,73301,276,154,127
2022-01-18,73344,NA,NA,NA
2022-01-18,73960,23,12,11
2022-01-18,75001,22618,12766,10723
2022-01-18,75002,93747,50534,44751
2022-01-18,75006,63078,34616,29749
2022-01-18,75007,75960,40958,36334
2022-01-18,75009,21905,12082,10494
2022-01-18,75010,47852,25866,22923
2022-01-18,75011,581,323,271
2022-01-18,75013,74305,40172,35179
2022-01-18,75014,345,197,155
2022-01-18,75015,218,116,106
2022-01-18,75016,392,212,186
2022-01-18,75017,171,96,77
2022-01-18,75019,71317,38792,33986
2022-01-18,75020,21633,12324,10458
2022-01-18,75021,6934,3990,3347
2022-01-18,75022,37483,20109,18058
2022-01-18,75023,64471,34784,30694
2022-01-18,75024,71679,38833,34030
2022-01-18,75025,84384,45356,40115
2022-01-18,75026,475,259,226
2022-01-18,75027,219,122,105
2022-01-18,75028,67778,36427,32550
2022-01-18,75029,309,172,146
2022-01-18,75030,323,176,152
2022-01-18,75032,41057,22663,19465
2022-01-18,75033,61920,33637,29523
2022-01-18,75034,69692,38235,33034
2022-01-18,75035,123776,66852,58707
2022-01-18,75036,49477,26671,23560
2022-01-18,75038,42237,23328,19927
2022-01-18,75039,37742,20859,17927
2022-01-18,75040,81209,44382,38216
2022-01-18,75041,36067,19941,16784
2022-01-18,75042,47662,26370,22146
2022-01-18,75043,73369,40132,34513
2022-01-18,75044,61864,33489,29425
2022-01-18,75045,296,159,140
2022-01-18,75046,156,90,70
2022-01-18,75047,140,79,64
2022-01-18,75048,36579,19724,17477
2022-01-18,75049,350,189,169
2022-01-18,75050,43855,24391,20489
2022-01-18,75051,41544,23148,19265
2022-01-18,75052,115801,63252,54621
2022-01-18,75053,393,226,175
2022-01-18,75054,21169,11491,10007
2022-01-18,75056,90090,48730,43138
2022-01-18,75057,16489,9134,7690
2022-01-18,75058,3431,1912,1680
2022-01-18,75059,17,10,8
2022-01-18,75060,57834,31721,27156
2022-01-18,75061,62444,34550,29077
2022-01-18,75062,59958,33247,28174
2022-01-18,75063,75392,41315,35826
2022-01-18,75065,14304,7772,6858
2022-01-18,75067,81742,44857,38578
2022-01-18,75068,78474,42491,37468
2022-01-18,75069,44567,24405,21201
2022-01-18,75070,77169,42020,36552
2022-01-18,75071,80185,43636,38207
2022-01-18,75072,70162,37988,33580
2022-01-18,75074,67937,37148,32006
2022-01-18,75075,50830,27597,24080
2022-01-18,75076,8333,4611,4035
2022-01-18,75077,48998,26262,23691
2022-01-18,75078,44982,24560,21469
2022-01-18,75080,62236,33966,29475
2022-01-18,75081,50934,27813,24131
2022-01-18,75082,40277,21764,19255
2022-01-18,75083,598,330,278
2022-01-18,75085,242,131,114
2022-01-18,75086,507,278,233
2022-01-18,75087,46457,25598,22093
2022-01-18,75088,33252,18102,15891
2022-01-18,75089,44086,24051,20999
2022-01-18,75090,20953,12014,10112
2022-01-18,75091,754,420,362
2022-01-18,75092,24913,14094,12159
2022-01-18,75093,75386,40810,35799
2022-01-18,75094,36304,19405,17411
2022-01-18,75097,190,107,88
2022-01-18,75098,79413,43108,37719
2022-01-18,75099,18,11,8
2022-01-18,75101,535,303,259
2022-01-18,75102,1130,625,539
2022-01-18,75103,10729,5917,5266
2022-01-18,75104,57861,31419,27305
2022-01-18,75105,306,166,146
2022-01-18,75106,739,397,350
2022-01-18,75109,4284,2324,2057
2022-01-18,75110,27973,15332,13148
2022-01-18,75114,6865,3775,3239
2022-01-18,75115,64693,35196,30569
2022-01-18,75116,21990,12041,10277
2022-01-18,75117,2808,1537,1385
2022-01-18,75118,126,69,62
2022-01-18,75119,28133,15580,13290
2022-01-18,75120,601,331,287
2022-01-18,75121,202,112,101
2022-01-18,75123,590,313,288
2022-01-18,75124,3600,2019,1714
2022-01-18,75125,7365,4050,3429
2022-01-18,75126,70502,38599,33424
2022-01-18,75127,1113,618,540
2022-01-18,75132,199,108,91
2022-01-18,75134,21870,11901,10248
2022-01-18,75135,6962,3833,3374
