Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2022-11-14,73301,344,193,156
2022-11-14,73344,,,
2022-11-14,73960,30,16,14
2022-11-14,75001,23892,13421,11288
2022-11-14,75002,98764,52921,47240
2022-11-14,75006,66963,36482,31607
2022-11-14,75007,80166,42928,38405
2022-11-14,75009,24181,13234,11592
2022-11-14,75010,50597,27183,24257
2022-11-14,75011,657,356,310
2022-11-14,75013,79088,42597,37438
2022-11-14,75014,364,205,165
2022-11-14,75015,240,130,114
2022-11-14,75016,409,223,194
2022-11-14,75017,184,103,82
2022-11-14,75019,76203,41172,36298
2022-11-14,75020,23355,13132,11277
2022-11-14,75021,7486,4235,3610
2022-11-14,75022,39362,20983,19032
2022-11-14,75023,68370,36719,32555
2022-11-14,75024,76154,41245,36022
2022-11-14,75025,88756,47505,42224
2022-11-14,75026,459,248,221
2022-11-14,75027,268,147,129
2022-11-14,75028,71422,38217,34314
2022-11-14,75029,366,199,176
2022-11-14,75030,352,187,169
2022-11-14,75032,43414,23702,20709
2022-11-14,75033,66049,35678,31529
2022-11-14,75034,74677,40828,35320
2022-11-14,75035,133405,71651,63363
2022-11-14,75036,52448,28109,24999
2022-11-14,75038,45564,25027,21457
2022-11-14,75039,40018,22133,18839
2022-11-14,75040,86350,46766,40821
2022-11-14,75041,38551,21182,17967
2022-11-14,75042,51453,28149,24052
2022-11-14,75043,78400,42479,37050
2022-11-14,75044,65296,35082,31154
2022-11-14,75045,325,174,152
2022-11-14,75046,166,92,77
2022-11-14,75047,169,94,77
2022-11-14,75048,38857,20772,18662
2022-11-14,75049,352,190,168
2022-11-14,75050,47649,26273,22294
2022-11-14,75051,45084,24888,20972
2022-11-14,75052,124248,67207,58851
2022-11-14,75053,440,250,196
2022-11-14,75054,22906,12274,10918
2022-11-14,75056,95316,51340,45647
2022-11-14,75057,17904,9848,8360
2022-11-14,75058,3604,2001,1757
2022-11-14,75059,17,10,8
2022-11-14,75060,61810,33609,29143
2022-11-14,75061,67621,37049,31654
2022-11-14,75062,64838,35647,30510
2022-11-14,75063,79967,43682,37863
2022-11-14,75065,15091,8159,7247
2022-11-14,75067,88137,48004,41679
2022-11-14,75068,83742,45077,40017
2022-11-14,75069,48163,26187,22928
2022-11-14,75070,83610,45189,39674
2022-11-14,75071,86819,46878,41492
2022-11-14,75072,74297,39933,35680
2022-11-14,75074,72630,39465,34261
2022-11-14,75075,53809,29098,25464
2022-11-14,75076,8741,4796,4233
2022-11-14,75077,51331,27399,24845
2022-11-14,75078,48991,26555,23437
2022-11-14,75080,66462,36127,31405
2022-11-14,75081,54366,29437,25838
2022-11-14,75082,42450,22847,20251
2022-11-14,75083,647,353,304
2022-11-14,75085,270,144,128
2022-11-14,75086,538,289,253
2022-11-14,75087,49815,27094,23880
2022-11-14,75088,35191,19018,16864
2022-11-14,75089,46671,25194,22346
2022-11-14,75090,22645,12824,10871
2022-11-14,75091,810,446,395
2022-11-14,75092,26756,14931,13047
2022-11-14,75093,79308,42677,37738
2022-11-14,75094,38100,20247,18304
2022-11-14,75097,198,111,92
2022-11-14,75098,84715,45599,40406
2022-11-14,75099,20,13,8
2022-11-14,75101,565,313,272
2022-11-14,75102,1227,676,586
2022-11-14,75103,11296,6172,5546
2022-11-14,75104,61573,33208,29156
2022-11-14,75105,301,162,145
2022-11-14,75106,814,430,392
2022-11-14,75109,4487,2407,2168
2022-11-14,75110,29775,16121,14109
2022-11-14,75114,7555,4120,3568
2022-11-14,75115,69172,37318,32804
2022-11-14,75116,23724,12927,11083
2022-11-14,75117,2936,1597,1444
2022-11-14,75118,142,79,71
2022-11-14,75119,30082,16469,14275
2022-11-14,75120,661,358,319
2022-11-14,75121,211,117,104
2022-11-14,75123,667,354,323
2022-11-14,75124,3811,2117,1820
2022-11-14,75125,7895,4305,3690
2022-11-14,75126,77473,42127,36782
2022-11-14,75127,1196,661,579
2022-11-14,75132,192,103,91
2022-11-14,75134,23496,12666,11064
2022-11-14,75135,7521,4104,3650
2022-11-14,75137,24360,13155,11543
2022-11-14,75138,507,265,246
2022-11-14,75140,5565,3050,2698
2022-11-14,75141,4647,2542,2168
2022-11-14,75142,21223,11664,10048
2022-11-14,75143,12770,7046,6165
2022-11-14,75144,3384,1831,1617
2022-11-14,75146,26870,14576,12647
2022-11-14,75147,6340,3517,3035
2022-11-14,75148,4935,2694,2393
2022-11-14,75149,65981,36237,30756
2022-11-14,75150,73498,40350,34238
2022-11-14,75151,556,296,266
2022-11-14,75152,4985,2719,2385
2022-11-14,75153,638,346,303
2022-11-14,75154,52873,28444,25222
2022-11-14,75155,3306,1809,1566
2022-11-14,75156,12898,7076,6125
2022-11-14,75157,213,117,102
2022-11-14,75158,4491,2446,2159
2022-11-14,75159,21961,12015,10304
2022-11-14,75160,26660,14513,12664
2022-11-14,75161,7081,3856,3388
2022-11-14,75163,2052,1126,1000
2022-11-14,75164,293,163,142
2022-11-14,75165,52572,28443,25336
2022-11-14,75166,6420,3482,3084
2022-11-14,75167,13428,7257,6503
2022-11-14,75168,669,350,328
2022-11-14,75169,13405,7370,6610
2022-11-14,75172,4972,2725,2333
2022-11-14,75173,7126,3917,3388
2022-11-14,75180,27958,15434,12939
2022-11-14,75181,33746,18303,15925
2022-11-14,75182,11452,6122,5497
2022-11-14,75185,365,196,175
2022-11-14,75187,151,81,73
2022-11-14,75189,39146,21497,18590
2022-11-14,75201,32722,19537,15636
2022-11-14,75202,6724,4215,3146
2022-11-14,75203,16901,9434,7783
2022-11-14,75204,47615,26479,22596
2022-11-14,75205,35421,19331,16861
2022-11-14,75206,60060,32824,28668
2022-11-14,75207,7749,4793,3710
2022-11-14,75208,44102,24045,20830
2022-11-14,75209,22330,12105,10642
2022-11-14,75210,8096,4561,3718
2022-11-14,75211,90531,49602,42196
2022-11-14,75212,32558,17832,15303
2022-11-14,75214,54268,29217,25983
2022-11-14,75215,18563,10329,8630
2022-11-14,75216,58464,32265,27139
2022-11-14,75217,95992,52856,44433
2022-11-14,75218,34864,18692,16679
2022-11-14,75219,43518,23892,20713
2022-11-14,75220,48707,27030,22500
2022-11-14,75221,156,96,73
2022-11-14,75222,464,252,214
2022-11-14,75223,18689,10194,8769
2022-11-14,75224,39281,21424,18418
2022-11-14,75225,37745,20515,18118
2022-11-14,75226,6417,3650,3050
2022-11-14,75227,68174,37403,31697
2022-11-14,75228,81760,44871,38203
2022-11-14,75229,48846,26606,23144
2022-11-14,75230,44621,24204,21177
2022-11-14,75231,50139,27956,23198
2022-11-14,75232,36537,19869,17074
2022-11-14,75233,17598,9521,8281
2022-11-14,75234,52270,28778,24683
2022-11-14,75235,31145,17347,14820
2022-11-14,75236,19456,10622,9081
2022-11-14,75237,15436,8509,7103
2022-11-14,75238,41589,22466,19705
2022-11-14,75240,34892,19970,16031
2022-11-14,75241,34657,19001,16259
2022-11-14,75242,85,51,36
2022-11-14,75243,72142,39765,33604
2022-11-14,75244,21205,11780,10074
2022-11-14,75246,3665,2055,1713
2022-11-14,75247,3615,2330,1689
2022-11-14,75248,56729,30619,27020
2022-11-14,75249,18467,9982,8709
2022-11-14,75250,87,50,39
2022-11-14,75251,5671,3193,2668
2022-11-14,75252,42846,23260,20196
2022-11-14,75253,23964,13243,11059
2022-11-14,75254,32556,18053,15263
2022-11-14,75260,37,23,16
2022-11-14,75261,4905,3808,1429
2022-11-14,75262,24,16,9
2022-11-14,75263,12,7,
2022-11-14,75264,,,
2022-11-14,75265,47,29,18
2022-11-14,75266,47,27,20
2022-11-14,75267,16,9,7
2022-11-14,75270,37,21,17
2022-11-14,75275,1003,610,410
2022-11-14,75277,44,27,19
2022-11-14,75283,25,16,9
2022-11-14,75284,47,24,23
2022-11-14,75285,30,17,13
2022-11-14,75287,69171,38061,32251
2022-11-14,75301,9,,
2022-11-14,75303,9,,
2022-11-14,75312,15,9,
2022-11-14,75313,142,80,67
2022-11-14,75315,154,82,75
2022-11-14,75320,14,9,
2022-11-14,75326,16,9,9
2022-11-14,75336,93,51,44
2022-11-14,75339,120,66,55
2022-11-14,75342,10,,
2022-11-14,75354,141,80,63
2022-11-14,75355,77,44,37
2022-11-14,75356,71,37,35
2022-11-14,75357,194,108,88
2022-11-14,75358,,,
2022-11-14,75359,10,,
2022-11-14,75360,253,136,125
2022-11-14,75367,210,112,102
2022-11-14,75368,,,
2022-11-14,75370,360,195,171
2022-11-14,75371,17,9,8
2022-11-14,75372,51,28,25
2022-11-14,75373,,,
2022-11-14,75374,278,150,135
2022-11-14,75376,289,154,142
2022-11-14,75378,,,
2022-11-14,75379,290,154,141
2022-11-14,75380,348,181,168
2022-11-14,75381,149,81,71
2022-11-14,75382,212,115,102
2022-11-14,75389,,,
2022-11-14,75390,123,67,57
2022-11-14,75391,,,
2022-11-14,75392,,,
