Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2022-01-31,73301,278,153,130
2022-01-31,73344,NA,NA,NA
2022-01-31,73960,24,13,11
2022-01-31,75001,22757,12841,10779
2022-01-31,75002,94559,50943,45117
2022-01-31,75006,63739,34955,30034
2022-01-31,75007,76714,41326,36682
2022-01-31,75009,22154,12210,10601
2022-01-31,75010,48339,26081,23177
2022-01-31,75011,588,326,275
2022-01-31,75013,74885,40437,35481
2022-01-31,75014,352,201,158
2022-01-31,75015,219,118,105
2022-01-31,75016,396,214,188
2022-01-31,75017,168,95,75
2022-01-31,75019,71985,39125,34278
2022-01-31,75020,21887,12441,10575
2022-01-31,75021,7031,4045,3383
2022-01-31,75022,37745,20227,18195
2022-01-31,75023,65018,35058,30940
2022-01-31,75024,72365,39159,34377
2022-01-31,75025,85074,45698,40444
2022-01-31,75026,479,259,229
2022-01-31,75027,220,123,105
2022-01-31,75028,68363,36715,32822
2022-01-31,75029,312,174,147
2022-01-31,75030,326,177,153
2022-01-31,75032,41447,22835,19665
2022-01-31,75033,62504,33929,29794
2022-01-31,75034,70379,38604,33325
2022-01-31,75035,125069,67449,59361
2022-01-31,75036,49966,26916,23779
2022-01-31,75038,42837,23633,20201
2022-01-31,75039,38108,21057,18079
2022-01-31,75040,82201,44871,38696
2022-01-31,75041,36561,20219,16978
2022-01-31,75042,48375,26693,22508
2022-01-31,75043,74324,40572,34988
2022-01-31,75044,62515,33789,29758
2022-01-31,75045,298,159,141
2022-01-31,75046,156,89,70
2022-01-31,75047,145,83,65
2022-01-31,75048,36916,19864,17659
2022-01-31,75049,349,189,168
2022-01-31,75050,44569,24794,20771
2022-01-31,75051,42260,23542,19560
2022-01-31,75052,117318,64039,55283
2022-01-31,75053,382,220,170
2022-01-31,75054,21441,11623,10142
2022-01-31,75056,91058,49197,43608
2022-01-31,75057,16803,9322,7807
2022-01-31,75058,3459,1928,1691
2022-01-31,75059,17,10,8
2022-01-31,75060,58585,32117,27471
2022-01-31,75061,63349,35055,29440
2022-01-31,75062,60837,33719,28550
2022-01-31,75063,76151,41627,36235
2022-01-31,75065,14410,7833,6896
2022-01-31,75067,82982,45608,39032
2022-01-31,75068,79417,42974,37900
2022-01-31,75069,45070,24687,21394
2022-01-31,75070,78046,42473,36946
2022-01-31,75071,81093,44082,38632
2022-01-31,75072,70758,38259,33886
2022-01-31,75074,68717,37567,32345
2022-01-31,75075,51284,27819,24284
2022-01-31,75076,8395,4638,4064
2022-01-31,75077,49437,26498,23879
2022-01-31,75078,45575,24845,21760
2022-01-31,75080,62793,34272,29704
2022-01-31,75081,51429,28035,24379
2022-01-31,75082,40527,21881,19372
2022-01-31,75083,598,331,277
2022-01-31,75085,245,132,116
2022-01-31,75086,510,277,237
2022-01-31,75087,46835,25766,22287
2022-01-31,75088,33521,18218,16034
2022-01-31,75089,44475,24223,21190
2022-01-31,75090,21249,12190,10206
2022-01-31,75091,767,427,368
2022-01-31,75092,25172,14223,12269
2022-01-31,75093,75966,41072,36088
2022-01-31,75094,36574,19509,17562
2022-01-31,75097,193,109,89
2022-01-31,75098,80176,43437,38125
2022-01-31,75099,18,11,8
2022-01-31,75101,537,304,260
2022-01-31,75102,1146,637,542
2022-01-31,75103,10796,5938,5295
2022-01-31,75104,58462,31689,27607
2022-01-31,75105,307,166,147
2022-01-31,75106,751,402,357
2022-01-31,75109,4318,2335,2079
2022-01-31,75110,28425,15540,13370
2022-01-31,75114,6961,3831,3276
2022-01-31,75115,65422,35521,30951
2022-01-31,75116,22243,12188,10368
2022-01-31,75117,2823,1543,1391
2022-01-31,75118,124,68,61
2022-01-31,75119,28497,15766,13443
2022-01-31,75120,602,333,286
2022-01-31,75121,206,114,103
2022-01-31,75123,615,327,298
2022-01-31,75124,3627,2029,1729
2022-01-31,75125,7439,4076,3473
2022-01-31,75126,71385,39050,33824
2022-01-31,75127,1122,625,541
2022-01-31,75132,200,108,92
2022-01-31,75134,22230,12080,10417
2022-01-31,75135,7029,3863,3407
2022-01-31,75137,23012,12495,10855
2022-01-31,75138,478,251,231
2022-01-31,75140,5214,2875,2539
2022-01-31,75141,4372,2398,2046
2022-01-31,75142,20022,11109,9425
2022-01-31,75143,12218,6821,5866
2022-01-31,75144,3175,1740,1502
2022-01-31,75146,25026,13688,11721
2022-01-31,75147,6039,3376,2889
