Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2022-09-19,73301,304,170,139
2022-09-19,73344,,,
2022-09-19,73960,30,16,14
2022-09-19,75001,23783,13375,11243
2022-09-19,75002,98124,52614,46927
2022-09-19,75006,66529,36253,31415
2022-09-19,75007,79682,42708,38158
2022-09-19,75009,23770,13009,11411
2022-09-19,75010,50414,27089,24182
2022-09-19,75011,630,343,296
2022-09-19,75013,78352,42169,37140
2022-09-19,75014,369,208,168
2022-09-19,75015,233,125,112
2022-09-19,75016,403,220,191
2022-09-19,75017,187,105,83
2022-09-19,75019,75773,40928,36137
2022-09-19,75020,23083,12993,11166
2022-09-19,75021,7400,4195,3567
2022-09-19,75022,39104,20855,18914
2022-09-19,75023,67820,36454,32289
2022-09-19,75024,75605,40942,35801
2022-09-19,75025,88378,47326,42035
2022-09-19,75026,490,263,237
2022-09-19,75027,263,144,127
2022-09-19,75028,70925,37959,34098
2022-09-19,75029,339,185,162
2022-09-19,75030,344,184,164
2022-09-19,75032,43209,23624,20600
2022-09-19,75033,65694,35493,31373
2022-09-19,75034,73965,40451,34992
2022-09-19,75035,132108,70975,62765
2022-09-19,75036,52082,27935,24819
2022-09-19,75038,45405,24926,21412
2022-09-19,75039,39845,22029,18794
2022-09-19,75040,85820,46503,40585
2022-09-19,75041,38374,21096,17885
2022-09-19,75042,51155,27989,23928
2022-09-19,75043,77944,42228,36857
2022-09-19,75044,65031,34952,31029
2022-09-19,75045,322,173,150
2022-09-19,75046,154,87,70
2022-09-19,75047,167,93,76
2022-09-19,75048,38398,20547,18431
2022-09-19,75049,351,190,168
2022-09-19,75050,47382,26135,22173
2022-09-19,75051,44873,24782,20879
2022-09-19,75052,123534,66829,58543
2022-09-19,75053,427,241,192
2022-09-19,75054,22799,12218,10879
2022-09-19,75056,94675,50987,45365
2022-09-19,75057,17820,9804,8323
2022-09-19,75058,3582,1989,1749
2022-09-19,75059,19,11,9
2022-09-19,75060,61616,33501,29060
2022-09-19,75061,67350,36897,31539
2022-09-19,75062,64446,35439,30334
2022-09-19,75063,79729,43511,37818
2022-09-19,75065,14966,8093,7186
2022-09-19,75067,87710,47784,41517
2022-09-19,75068,83237,44813,39803
2022-09-19,75069,47700,25939,22719
2022-09-19,75070,82552,44641,39192
2022-09-19,75071,85812,46342,41033
2022-09-19,75072,73941,39771,35511
2022-09-19,75074,72266,39273,34114
2022-09-19,75075,53163,28757,25173
2022-09-19,75076,8690,4767,4208
2022-09-19,75077,51172,27327,24770
2022-09-19,75078,48404,26241,23168
2022-09-19,75080,65686,35750,31026
2022-09-19,75081,53935,29231,25630
2022-09-19,75082,42106,22691,20081
2022-09-19,75083,620,341,289
2022-09-19,75085,268,141,128
2022-09-19,75086,526,285,245
2022-09-19,75087,49132,26751,23541
2022-09-19,75088,34864,18853,16719
2022-09-19,75089,46398,25080,22205
2022-09-19,75090,22491,12751,10806
2022-09-19,75091,791,436,383
2022-09-19,75092,26461,14798,12908
2022-09-19,75093,78686,42388,37415
2022-09-19,75094,37852,20122,18188
2022-09-19,75097,201,114,92
2022-09-19,75098,83967,45198,40075
2022-09-19,75099,18,12,7
2022-09-19,75101,566,313,274
2022-09-19,75102,1214,667,581
2022-09-19,75103,11193,6116,5498
2022-09-19,75104,61314,33052,29058
2022-09-19,75105,302,162,146
2022-09-19,75106,809,429,387
2022-09-19,75109,4445,2391,2144
2022-09-19,75110,29651,16052,14059
2022-09-19,75114,7442,4064,3511
2022-09-19,75115,68690,37075,32587
2022-09-19,75116,23619,12862,11051
2022-09-19,75117,2932,1595,1441
2022-09-19,75118,136,75,67
2022-09-19,75119,29789,16316,14148
2022-09-19,75120,655,355,316
2022-09-19,75121,215,119,106
