Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2021-07-12,73301,182,104,83
2021-07-12,73344,NA,NA,NA
2021-07-12,73960,23,12,11
2021-07-12,75001,17705,10019,8605
2021-07-12,75002,73445,39862,35370
2021-07-12,75006,46726,26033,22350
2021-07-12,75007,59947,32645,28997
2021-07-12,75009,15989,8832,7797
2021-07-12,75010,38428,20870,18677
2021-07-12,75011,385,218,186
2021-07-12,75013,59330,32019,28591
2021-07-12,75014,243,139,111
2021-07-12,75015,128,69,62
2021-07-12,75016,234,129,109
2021-07-12,75017,119,68,53
2021-07-12,75019,56451,30982,27643
2021-07-12,75020,15591,9077,7895
2021-07-12,75021,4979,2925,2527
2021-07-12,75022,30395,16396,14720
2021-07-12,75023,52073,28130,25129
2021-07-12,75024,57126,30779,27726
2021-07-12,75025,68482,36760,33114
2021-07-12,75026,312,174,148
2021-07-12,75027,156,88,72
2021-07-12,75028,54684,29442,26638
2021-07-12,75029,202,113,96
2021-07-12,75030,224,124,106
2021-07-12,75032,30683,17168,14618
2021-07-12,75033,48339,26274,23446
2021-07-12,75034,54063,29652,26193
2021-07-12,75035,97165,52229,47151
2021-07-12,75036,39597,21286,19243
2021-07-12,75038,30720,17158,14690
2021-07-12,75039,30033,16587,14636
2021-07-12,75040,59485,32861,28339
2021-07-12,75041,24266,13562,11457
2021-07-12,75042,33438,18690,15741
2021-07-12,75043,53411,29562,25350
2021-07-12,75044,48888,26772,23439
2021-07-12,75045,203,112,95
2021-07-12,75046,138,78,65
2021-07-12,75047,90,50,43
2021-07-12,75048,27972,15242,13477
2021-07-12,75049,236,127,118
2021-07-12,75050,29937,16827,14273
2021-07-12,75051,27524,15484,13028
2021-07-12,75052,85138,46946,40848
2021-07-12,75053,234,136,111
2021-07-12,75054,15934,8624,7664
2021-07-12,75056,69168,37782,33414
2021-07-12,75057,11155,6201,5308
2021-07-12,75058,2393,1355,1206
2021-07-12,75059,17,10,9
2021-07-12,75060,39940,22293,18853
2021-07-12,75061,41693,23503,19552
2021-07-12,75062,43061,24256,20424
2021-07-12,75063,58780,32447,28527
2021-07-12,75065,10856,5915,5257
2021-07-12,75067,59084,32757,28289
2021-07-12,75068,57976,31609,28037
2021-07-12,75069,32811,18074,15830
2021-07-12,75070,58436,31817,28226
2021-07-12,75071,61277,33469,29592
2021-07-12,75072,54875,29768,26620
2021-07-12,75074,50734,27871,24322
2021-07-12,75075,41129,22377,19770
2021-07-12,75076,6462,3593,3253
2021-07-12,75077,39869,21494,19453
2021-07-12,75078,33955,18468,16536
2021-07-12,75080,50747,27734,24584
2021-07-12,75081,40027,22110,19194
2021-07-12,75082,33421,18150,16152
2021-07-12,75083,467,254,228
2021-07-12,75085,169,95,82
2021-07-12,75086,423,234,195
2021-07-12,75087,34591,19412,16569
2021-07-12,75088,25757,14130,12466
2021-07-12,75089,33623,18596,16179
2021-07-12,75090,13615,8004,6968
2021-07-12,75091,494,280,254
2021-07-12,75092,18079,10407,9276
2021-07-12,75093,61426,33303,29611
2021-07-12,75094,29199,15777,14071
2021-07-12,75097,145,84,71
2021-07-12,75098,59716,32635,28672
2021-07-12,75099,9,NA,NA
2021-07-12,75101,330,193,173
2021-07-12,75102,845,468,406
2021-07-12,75103,7461,4162,3740
2021-07-12,75104,42551,23361,20233
2021-07-12,75105,231,124,111
2021-07-12,75106,452,247,214
2021-07-12,75109,3530,1910,1713
2021-07-12,75110,19512,10796,9221
2021-07-12,75114,4329,2427,2068
2021-07-12,75115,47593,26342,22602
2021-07-12,75116,15679,8696,7373
2021-07-12,75117,1996,1117,999
2021-07-12,75118,87,49,44
2021-07-12,75119,19285,10929,9290
2021-07-12,75120,460,255,225
2021-07-12,75121,139,78,74
2021-07-12,75123,420,225,204
2021-07-12,75124,2547,1437,1255
2021-07-12,75125,4898,2729,2311
2021-07-12,75126,48045,26721,23058
2021-07-12,75127,797,440,399
2021-07-12,75132,167,92,78
2021-07-12,75134,14460,7957,6843
2021-07-12,75135,4493,2505,2187
2021-07-12,75137,16900,9293,8024
2021-07-12,75138,344,184,166
2021-07-12,75140,3747,2089,1856
2021-07-12,75141,2850,1585,1353
2021-07-12,75142,12948,7355,6185
2021-07-12,75143,8430,4801,4206
2021-07-12,75144,2428,1337,1187
2021-07-12,75146,16318,9066,7719
2021-07-12,75147,4224,2423,2089
2021-07-12,75148,3322,1881,1631
