Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2021-04-26,73301,156,91,70
2021-04-26,73344,NA,NA,NA
2021-04-26,73960,19,10,9
2021-04-26,75001,11620,7406,4635
2021-04-26,75002,50528,31260,20340
2021-04-26,75006,30325,19155,12257
2021-04-26,75007,42295,25534,17840
2021-04-26,75009,11058,6832,4618
2021-04-26,75010,27805,16736,11798
2021-04-26,75011,287,176,124
2021-04-26,75013,41914,25612,17133
2021-04-26,75014,167,112,60
2021-04-26,75015,84,52,35
2021-04-26,75016,141,94,51
2021-04-26,75017,82,49,35
2021-04-26,75019,40158,24356,17363
2021-04-26,75020,11272,7038,5312
2021-04-26,75021,3664,2264,1736
2021-04-26,75022,22945,13287,10054
2021-04-26,75023,37031,22359,15422
2021-04-26,75024,38674,23939,15586
2021-04-26,75025,48406,29166,20140
2021-04-26,75026,258,158,107
2021-04-26,75027,121,75,48
2021-04-26,75028,40797,23758,17846
2021-04-26,75029,130,81,54
2021-04-26,75030,168,103,69
2021-04-26,75032,22935,13808,9865
2021-04-26,75033,32628,19820,13589
2021-04-26,75034,38320,23630,15698
2021-04-26,75035,66352,40279,27532
2021-04-26,75036,28518,16618,12474
2021-04-26,75038,16473,10938,6060
2021-04-26,75039,19206,12358,7503
2021-04-26,75040,38052,24073,15048
2021-04-26,75041,14236,9163,5506
2021-04-26,75042,19317,12566,7392
2021-04-26,75043,35049,21683,14305
2021-04-26,75044,33995,20862,14015
2021-04-26,75045,164,104,62
2021-04-26,75046,106,67,43
2021-04-26,75047,76,51,26
2021-04-26,75048,19143,11753,7879
2021-04-26,75049,172,107,70
2021-04-26,75050,18327,11610,7429
2021-04-26,75051,15768,10248,6124
2021-04-26,75052,55560,34596,22726
2021-04-26,75053,186,123,76
2021-04-26,75054,11324,6740,4840
2021-04-26,75056,48252,29074,20318
2021-04-26,75057,6712,4202,2689
2021-04-26,75058,1790,1089,823
2021-04-26,75059,17,12,NA
2021-04-26,75060,23610,15123,9163
2021-04-26,75061,23609,15309,9110
2021-04-26,75062,24495,15850,9375
2021-04-26,75063,37548,23704,15039
2021-04-26,75065,7967,4653,3494
2021-04-26,75067,36456,22579,14925
2021-04-26,75068,38804,23653,16159
2021-04-26,75069,23167,13954,9941
2021-04-26,75070,40548,25100,16408
2021-04-26,75071,42115,25781,17443
2021-04-26,75072,38154,22590,16363
2021-04-26,75074,32443,20248,12973
2021-04-26,75075,30054,18099,12591
2021-04-26,75076,5361,3114,2554
2021-04-26,75077,30775,17841,13582
2021-04-26,75078,23412,14335,9642
2021-04-26,75080,36352,22358,14970
2021-04-26,75081,27442,16990,11313
2021-04-26,75082,24572,14812,10343
2021-04-26,75083,344,211,142
2021-04-26,75085,139,81,65
2021-04-26,75086,310,189,126
2021-04-26,75087,26132,15657,11449
2021-04-26,75088,18592,11241,7861
