Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2022-04-04,73301,271,150,126
2022-04-04,73344,NA,NA,NA
2022-04-04,73960,29,15,14
2022-04-04,75001,23193,13041,11000
2022-04-04,75002,96031,51575,45927
2022-04-04,75006,65028,35500,30724
2022-04-04,75007,78181,41915,37506
2022-04-04,75009,22855,12515,10993
2022-04-04,75010,49203,26460,23628
2022-04-04,75011,603,333,280
2022-04-04,75013,76169,41021,36140
2022-04-04,75014,365,206,166
2022-04-04,75015,222,119,107
2022-04-04,75016,401,218,191
2022-04-04,75017,173,99,76
2022-04-04,75019,73576,39810,35147
2022-04-04,75020,22461,12688,10870
2022-04-04,75021,7216,4109,3482
2022-04-04,75022,38248,20415,18507
2022-04-04,75023,66094,35536,31509
2022-04-04,75024,73513,39699,34966
2022-04-04,75025,86426,46272,41181
2022-04-04,75026,487,264,232
2022-04-04,75027,225,125,107
2022-04-04,75028,69340,37116,33373
2022-04-04,75029,329,180,157
2022-04-04,75030,336,180,160
2022-04-04,75032,42180,23130,20082
2022-04-04,75033,64182,34692,30694
2022-04-04,75034,71973,39352,34131
2022-04-04,75035,128407,68929,61160
2022-04-04,75036,50908,27318,24289
2022-04-04,75038,44163,24243,20881
2022-04-04,75039,38845,21423,18417
2022-04-04,75040,83969,45567,39705
2022-04-04,75041,37551,20636,17531
2022-04-04,75042,49933,27337,23398
2022-04-04,75043,76080,41277,35997
2022-04-04,75044,63640,34268,30373
2022-04-04,75045,319,172,149
2022-04-04,75046,154,88,69
2022-04-04,75047,151,85,69
2022-04-04,75048,37562,20125,18031
2022-04-04,75049,347,186,169
2022-04-04,75050,46079,25450,21596
2022-04-04,75051,43693,24155,20344
2022-04-04,75052,120344,65228,57030
2022-04-04,75053,407,230,184
2022-04-04,75054,22261,11948,10623
2022-04-04,75056,92593,49870,44429
2022-04-04,75057,17255,9501,8071
2022-04-04,75058,3526,1959,1725
2022-04-04,75059,17,10,8
2022-04-04,75060,60444,32908,28502
2022-04-04,75061,65656,36034,30730
2022-04-04,75062,62823,34592,29610
2022-04-04,75063,77661,42344,36984
2022-04-04,75065,14674,7943,7050
2022-04-04,75067,85326,46513,40453
2022-04-04,75068,81486,43872,39035
2022-04-04,75069,46302,25241,22044
2022-04-04,75070,79888,43212,38008
2022-04-04,75071,83179,44983,39786
2022-04-04,75072,72247,38913,34718
2022-04-04,75074,70222,38215,33181
2022-04-04,75075,52097,28199,24695
2022-04-04,75076,8486,4672,4112
2022-04-04,75077,50090,26762,24250
2022-04-04,75078,46831,25399,22442
2022-04-04,75080,64081,34913,30316
2022-04-04,75081,52552,28531,24987
2022-04-04,75082,41007,22125,19580
2022-04-04,75083,612,336,287
2022-04-04,75085,261,139,124
2022-04-04,75086,520,282,242
2022-04-04,75087,47731,26102,22829
2022-04-04,75088,34096,18468,16357
