Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2021-06-07,73301,166,92,79
2021-06-07,73344,NA,NA,NA
2021-06-07,73960,22,11,11
2021-06-07,75001,15883,9232,7468
2021-06-07,75002,66553,37243,30929
2021-06-07,75006,41091,23704,18888
2021-06-07,75007,54022,30274,25270
2021-06-07,75009,14451,8166,6855
2021-06-07,75010,35230,19613,16632
2021-06-07,75011,343,197,162
2021-06-07,75013,54109,30038,25209
2021-06-07,75014,205,122,89
2021-06-07,75015,111,62,52
2021-06-07,75016,195,112,87
2021-06-07,75017,102,58,45
2021-06-07,75019,51270,29109,24185
2021-06-07,75020,14068,8337,7018
2021-06-07,75021,4516,2688,2245
2021-06-07,75022,27902,15512,13014
2021-06-07,75023,47568,26256,22359
2021-06-07,75024,52041,28818,24437
2021-06-07,75025,62103,34220,29113
2021-06-07,75026,275,152,130
2021-06-07,75027,141,80,65
2021-06-07,75028,49920,27763,23386
2021-06-07,75029,165,97,75
2021-06-07,75030,208,118,94
2021-06-07,75032,27980,16097,12890
2021-06-07,75033,43352,24328,20232
2021-06-07,75034,48788,27432,22919
2021-06-07,75035,86900,48374,40511
2021-06-07,75036,36026,20083,16766
2021-06-07,75038,25976,15298,11679
2021-06-07,75039,27050,15457,12642
2021-06-07,75040,52365,29877,24030
2021-06-07,75041,20746,12068,9355
2021-06-07,75042,28406,16544,12768
2021-06-07,75043,46702,26572,21475
2021-06-07,75044,44200,24893,20521
2021-06-07,75045,181,102,82
2021-06-07,75046,119,68,54
2021-06-07,75047,85,48,40
2021-06-07,75048,25038,14014,11711
2021-06-07,75049,207,116,98
2021-06-07,75050,25505,14941,11568
2021-06-07,75051,22979,13607,10207
2021-06-07,75052,74400,42651,34131
2021-06-07,75053,208,122,97
2021-06-07,75054,14216,7929,6611
2021-06-07,75056,62354,35018,29127
2021-06-07,75057,9584,5497,4401
2021-06-07,75058,2198,1267,1087
2021-06-07,75059,17,10,9
2021-06-07,75060,33775,19799,14988
2021-06-07,75061,34471,20570,15093
2021-06-07,75062,36313,21491,16217
2021-06-07,75063,52306,30063,24153
2021-06-07,75065,9826,5445,4655
2021-06-07,75067,51768,29637,23871
2021-06-07,75068,51384,29048,23786
2021-06-07,75069,29361,16616,13731
2021-06-07,75070,51897,29110,24146
2021-06-07,75071,54778,30783,25564
2021-06-07,75072,49799,27716,23336
2021-06-07,75074,44974,25382,20863
2021-06-07,75075,37935,21063,17798
2021-06-07,75076,6150,3430,3067
2021-06-07,75077,36580,20363,17185
2021-06-07,75078,30670,17185,14390
2021-06-07,75080,46747,26232,21915
2021-06-07,75081,35952,20494,16621
2021-06-07,75082,30883,17172,14507
2021-06-07,75083,424,241,196
2021-06-07,75085,159,92,75
2021-06-07,75086,368,205,168
2021-06-07,75087,31775,18237,14806
2021-06-07,75088,23479,13233,11014
2021-06-07,75089,30144,17187,14006
2021-06-07,75090,12120,7267,6071
2021-06-07,75091,450,255,229
2021-06-07,75092,16484,9677,8288
2021-06-07,75093,56748,31426,26671
2021-06-07,75094,26320,14728,12183
2021-06-07,75097,125,75,59
2021-06-07,75098,53231,29942,24698
2021-06-07,75099,9,NA,NA
2021-06-07,75101,277,177,132
2021-06-07,75102,802,447,380
2021-06-07,75103,6926,3936,3404
2021-06-07,75104,37527,21352,17115
2021-06-07,75105,211,116,97
2021-06-07,75106,400,226,182
2021-06-07,75109,3361,1835,1600
2021-06-07,75110,17739,9979,8179
2021-06-07,75114,3824,2210,1768
2021-06-07,75115,42442,24219,19453
2021-06-07,75116,13621,7819,6128
2021-06-07,75117,1867,1059,917
2021-06-07,75118,74,41,37
2021-06-07,75119,15973,9840,6989
2021-06-07,75120,405,234,191
2021-06-07,75121,128,72,67
2021-06-07,75123,384,210,182
2021-06-07,75124,2348,1352,1129
2021-06-07,75125,4174,2465,1837
2021-06-07,75126,42670,24509,19731
2021-06-07,75127,737,412,362
2021-06-07,75132,146,83,65
2021-06-07,75134,12526,7150,5674
2021-06-07,75135,3934,2251,1848
2021-06-07,75137,15170,8588,6958
2021-06-07,75138,318,171,152
2021-06-07,75140,3492,1976,1687
2021-06-07,75141,2383,1390,1066
2021-06-07,75142,11526,6791,5291
2021-06-07,75143,7737,4489,3765
2021-06-07,75144,2261,1268,1079
2021-06-07,75146,14238,8149,6515
2021-06-07,75147,3887,2300,1851
2021-06-07,75148,3052,1756,1462
2021-06-07,75149,36844,21449,16567
2021-06-07,75150,40953,23897,18348
2021-06-07,75151,294,160,139
2021-06-07,75152,2681,1570,1244
2021-06-07,75153,355,198,167
2021-06-07,75154,30453,17276,14003
2021-06-07,75155,1525,914,685
2021-06-07,75156,8287,4751,3925
2021-06-07,75157,135,80,62
2021-06-07,75158,2663,1535,1270
2021-06-07,75159,11633,6774,5327
2021-06-07,75160,16178,9351,7354
2021-06-07,75161,4361,2497,2031
2021-06-07,75163,1472,837,722
2021-06-07,75164,158,88,78
2021-06-07,75165,31737,17997,14896
