Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2022-09-26,73301,315,177,143
2022-09-26,73344,,,
2022-09-26,73960,30,16,14
2022-09-26,75001,23771,13370,11235
2022-09-26,75002,98227,52659,46981
2022-09-26,75006,66599,36288,31447
2022-09-26,75007,79706,42717,38172
2022-09-26,75009,23829,13043,11437
2022-09-26,75010,50470,27118,24209
2022-09-26,75011,636,346,299
2022-09-26,75013,78405,42191,37170
2022-09-26,75014,371,209,169
2022-09-26,75015,234,126,112
2022-09-26,75016,399,218,189
2022-09-26,75017,187,105,83
2022-09-26,75019,75811,40954,36147
2022-09-26,75020,23102,13004,11172
2022-09-26,75021,7415,4203,3578
2022-09-26,75022,39134,20867,18932
2022-09-26,75023,67895,36494,32321
2022-09-26,75024,75674,40979,35831
2022-09-26,75025,88453,47358,42078
2022-09-26,75026,482,259,233
2022-09-26,75027,265,145,128
2022-09-26,75028,70987,37998,34115
2022-09-26,75029,341,186,163
2022-09-26,75030,344,184,164
2022-09-26,75032,43222,23623,20609
2022-09-26,75033,65703,35496,31377
2022-09-26,75034,74029,40477,35025
2022-09-26,75035,132308,71072,62870
2022-09-26,75036,52073,27931,24813
2022-09-26,75038,45468,24958,21438
2022-09-26,75039,39870,22038,18807
2022-09-26,75040,85888,46536,40617
2022-09-26,75041,38380,21098,17888
2022-09-26,75042,51192,28011,23941
2022-09-26,75043,78011,42254,36898
2022-09-26,75044,65048,34956,31042
2022-09-26,75045,324,174,151
2022-09-26,75046,152,86,69
2022-09-26,75047,169,94,77
2022-09-26,75048,38437,20560,18456
2022-09-26,75049,350,190,167
2022-09-26,75050,47419,26156,22190
2022-09-26,75051,44894,24789,20892
2022-09-26,75052,123627,66888,58575
2022-09-26,75053,422,238,190
2022-09-26,75054,22838,12239,10894
2022-09-26,75056,94760,51035,45399
2022-09-26,75057,17845,9813,8336
2022-09-26,75058,3578,1987,1747
2022-09-26,75059,19,11,9
2022-09-26,75060,61595,33488,29051
2022-09-26,75061,67372,36909,31548
2022-09-26,75062,64473,35447,30349
2022-09-26,75063,79783,43535,37849
2022-09-26,75065,14999,8109,7203
2022-09-26,75067,87802,47819,41571
2022-09-26,75068,83335,44870,39843
2022-09-26,75069,47741,25962,22737
2022-09-26,75070,82694,44715,39255
2022-09-26,75071,85887,46384,41064
2022-09-26,75072,73989,39790,35535
2022-09-26,75074,72343,39311,34151
2022-09-26,75075,53268,28816,25216
2022-09-26,75076,8710,4778,4218
2022-09-26,75077,51183,27335,24773
2022-09-26,75078,48484,26285,23207
2022-09-26,75080,65800,35807,31082
2022-09-26,75081,53989,29253,25660
2022-09-26,75082,42171,22721,20116
2022-09-26,75083,624,342,292
2022-09-26,75085,267,141,127
2022-09-26,75086,519,281,242
2022-09-26,75087,49200,26783,23577
2022-09-26,75088,34907,18872,16739
2022-09-26,75089,46422,25093,22216
2022-09-26,75090,22507,12760,10809
2022-09-26,75091,787,434,381
2022-09-26,75092,26501,14817,12927
2022-09-26,75093,78790,42437,37471
2022-09-26,75094,37867,20129,18194
2022-09-26,75097,199,113,91
2022-09-26,75098,84080,45257,40127
2022-09-26,75099,18,12,7
2022-09-26,75101,566,313,274
2022-09-26,75102,1216,668,582
2022-09-26,75103,11217,6129,5509
2022-09-26,75104,61345,33064,29074
2022-09-26,75105,302,162,146
2022-09-26,75106,806,427,386
2022-09-26,75109,4456,2395,2149
2022-09-26,75110,29656,16053,14062
2022-09-26,75114,7452,4070,3515
2022-09-26,75115,68740,37099,32612
2022-09-26,75116,23621,12859,11055
2022-09-26,75117,2934,1596,1442
2022-09-26,75118,138,76,68
2022-09-26,75119,29827,16331,14168
2022-09-26,75120,664,360,320
2022-09-26,75121,213,118,105
2022-09-26,75123,636,339,307
2022-09-26,75124,3771,2100,1801
2022-09-26,75125,7852,4288,3668
