Date,ZIP,Doses_Administered,At_Least_One_Dose,Fully_Vaccinated
2022-05-23,73301,286,159,132
2022-05-23,73344,,,
2022-05-23,73960,29,15,14
2022-05-23,75001,23388,13143,11083
2022-05-23,75002,96714,51873,46276
2022-05-23,75006,65634,35788,31025
2022-05-23,75007,78673,42158,37729
2022-05-23,75009,23140,12654,11134
2022-05-23,75010,49584,26634,23831
2022-05-23,75011,607,333,283
2022-05-23,75013,76904,41385,36495
2022-05-23,75014,364,207,164
2022-05-23,75015,224,120,108
2022-05-23,75016,398,216,189
2022-05-23,75017,178,101,79
2022-05-23,75019,74215,40125,35429
2022-05-23,75020,22667,12782,10972
2022-05-23,75021,7290,4133,3523
2022-05-23,75022,38525,20562,18639
2022-05-23,75023,66640,35830,31748
2022-05-23,75024,74222,40105,35269
2022-05-23,75025,86994,46556,41444
2022-05-23,75026,492,265,237
2022-05-23,75027,233,129,111
2022-05-23,75028,69826,37357,33611
2022-05-23,75029,336,184,160
2022-05-23,75030,344,184,164
2022-05-23,75032,42505,23288,20245
2022-05-23,75033,64743,34998,30931
2022-05-23,75034,72667,39717,34455
2022-05-23,75035,129412,69431,61646
2022-05-23,75036,51267,27485,24464
2022-05-23,75038,44650,24504,21104
2022-05-23,75039,39132,21602,18519
2022-05-23,75040,84654,45909,40037
2022-05-23,75041,37804,20776,17647
2022-05-23,75042,50357,27555,23587
2022-05-23,75043,76716,41589,36303
2022-05-23,75044,64170,34526,30627
2022-05-23,75045,322,173,151
2022-05-23,75046,154,88,69
2022-05-23,75047,155,87,71
2022-05-23,75048,37881,20287,18191
2022-05-23,75049,349,188,169
2022-05-23,75050,46548,25687,21812
2022-05-23,75051,44159,24406,20552
2022-05-23,75052,121420,65775,57530
2022-05-23,75053,409,231,184
2022-05-23,75054,22381,12000,10685
2022-05-23,75056,93231,50188,44737
2022-05-23,75057,17580,9672,8227
2022-05-23,75058,3548,1974,1735
2022-05-23,75059,17,10,8
2022-05-23,75060,60835,33096,28700
2022-05-23,75061,66247,36302,31040
2022-05-23,75062,63407,34875,29882
2022-05-23,75063,78267,42674,37232
2022-05-23,75065,14773,7993,7097
2022-05-23,75067,86387,47060,40938
2022-05-23,75068,82042,44161,39285
2022-05-23,75069,46789,25452,22303
2022-05-23,75070,80588,43569,38331
2022-05-23,75071,84002,45400,40184
2022-05-23,75072,72877,39220,35028
2022-05-23,75074,70993,38604,33538
2022-05-23,75075,52424,28355,24856
2022-05-23,75076,8559,4703,4143
2022-05-23,75077,50521,26986,24464
2022-05-23,75078,47419,25691,22740
2022-05-23,75080,64679,35189,30614
2022-05-23,75081,52977,28729,25198
2022-05-23,75082,41346,22306,19727
2022-05-23,75083,621,341,290
2022-05-23,75085,258,137,123
2022-05-23,75086,520,282,242
2022-05-23,75087,48200,26310,23079
2022-05-23,75088,34325,18582,16471
2022-05-23,75089,45648,24705,21848
2022-05-23,75090,22070,12525,10632
2022-05-23,75091,790,434,384
2022-05-23,75092,25996,14576,12688
2022-05-23,75093,77534,41753,36914
2022-05-23,75094,37266,19814,17928
2022-05-23,75097,202,114,93
2022-05-23,75098,82491,44413,39395
2022-05-23,75099,17,11,7
2022-05-23,75101,557,309,271
2022-05-23,75102,1199,659,575
